Programme=[Retail],Aperçu du distributeur.=[Approvisionnement.],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/02/2024 - 29/02/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B009OUPITK,"Hama Lampes LED de sécurité à pince (à 2 LED, ampoule rouge, fonctionnement sur piles, voyant fixe et clignotant, idéal pour les joggeurs, les écoliers, les cyclistes, ensemble 2 pièces) Rouge/Noir",Hama,"26,64 €","-66,67 %",,"14,90 €","-66,67 %",,2,"-66,67 %",,,,
B00IZA0RPU,"Thomson Support Mural TV WAB156 (VESA jusqu'à 400x400, Inclinable, pour Une Diagonale d´écran de 58 à 142 cm (de 23"" à 56"")) Noir",Thomson,"26,58 €",,,"17,65 €",,,1,,,,,
B07JX89WGL,"Plaque de fixation d’appareil photo/caméscope pour trépied ""Star 75""",Hama,"26,22 €",,"-42,79 %","16,74 €",,"-38,37 %",3,,"-40,00 %",,,"-100,00 %"
B0000AHIE0,"Hama Cadre portrait (taille de cadre 13x18 cm, taille de photos 13x18 cm, acrylique, format horizontal, en plastique, 1 photo par cadre, élégant, simple, classique) Transparent",Hama,"26,18 €","0,23 %","-52,21 %","14,21 €","75,00 %","-30,99 %",7,"75,00 %","-36,36 %",,,
B0002W6B90,"Hama Interrupteur pour véhicules (Interrupteur de voiture, rond, 10 A, 12 V, interrupteur à bascule) Noir",Hama,"26,10 €","95,95 %","-21,62 %","14,60 €","100,00 %","-17,51 %",4,"100,00 %","-20,00 %",1,,"0,00 %"
B00U78QYHI,"Hama Clé USB 3.0 ""Laeta, 64 Go, 40 Mo/s, Marron",Hama,"25,84 €",,,"10,00 €",,,2,,,,,
B083B7V3TR,"Hama Cadre photo en plastique ""Sierra"" (cadre de 30 cm x 40 cm, bordures de 25 mm x 19 mm, pour les photo de taille 20 cm x 28 cm, verre reflex, polystyrene (PS), avec crochet) Gris",Hama,"25,82 €","0,00 %",,"14,32 €","0,00 %",,2,"0,00 %",,,,
B01MXGY1S1,"THOMSON Casque HED2006BK/AN (Circum-aural, câblage uni-latéral, Over-The-Ear, Serre-tête, avec Fil, 20-20000 Hz, 1,2 m) Noir",Thomson,"25,82 €","0,00 %",,"18,28 €","0,00 %",,2,"0,00 %",,,"-100,00 %",
B00792A822,"Etui ""Vegas"" pour 5 clés USB, noir",Hama,"25,72 €","-20,76 %","-68,16 %","14,98 €","-33,33 %","-73,03 %",2,"-33,33 %","-75,00 %",,,
B01AELPONM,"Cor. alim. Euro pr Sonos PLAY:1/PLAY:5/One, coudé aux extrém., 3m, blc",Hama,"24,99 €",,"-49,94 %","17,58 €",,"-45,44 %",3,,"-50,00 %",,,
B0BKYL622V,"Hama Power Pack Slim 5HD (Batterie Externe 5 000 mAh, Batterie Portable Charge Rapide, USB 3.0, Power Bank Compatible avec iPhone 14 13 12 11 X Samsung Xiaomi Huawei iPad etc) Blanc",Hama,"24,98 €","100,00 %",,"19,64 €","100,00 %",,2,"100,00 %",,,,
B0000AIRSL,"Hama Cadre photo Clip-Fixe (sans bordure, 50 x 60 cm, Reflex) Blanc",Hama,"24,98 €","-60,00 %",,"13,38 €","-60,00 %",,2,"-60,00 %",,,,
B08YS1ZZ99,"Hama Hub USB Garantie 10ans '00200119' (4 Ports USB 2.0, 480Mbit/s, Plug&Play, Idéal PC, Ordinateur Portable, Tablette, MacBook) Noir",Hama,"24,96 €","-61,79 %","200,00 %","18,63 €","-62,50 %","224,00 %",3,"-62,50 %","200,00 %",,,
B00005K4A5,"Hama Filtre polarisant (Circulaire, Traité, 72mm, 2 Couches par Face) Noir",Hama,"24,92 €","0,00 %",,"35,96 €","0,00 %",,1,"0,00 %",,,,
B0081JXIOW,"Hama Clé USB 2.0 ""Rotate, 32 GB (10 MB/s, Flashpen Rotate) Noir/Argenté",Hama,"24,74 €","65,15 %",,"7,80 €","14,71 %",,2,"0,00 %",,,,
B001SLCC7Y,"Hama Lecteur USB 2.0 ""8en1 de Cartes (USB, microSD/SDHC, SD/SDHC, MMC) Transparent",Hama,"24,11 €",,"-80,67 %","12,60 €",,"-82,92 %",3,,"-88,00 %",,,
B00006IVSE,"Hama Feuillets pour CD (avec 60 fiches pour étiquetage, archivage, 10 étuis pour 6 CD/DVD/Blu-Ray, adaptés aux dossiers A4, Format A4, pour Le Rangement) Transparent",Hama,"23,96 €","-8,69 %","-52,00 %","9,88 €","0,00 %","-64,05 %",2,"0,00 %","-66,67 %",,,
B096YVXP2N,"Hama Hub USB-C Multiports (Adaptateur 5 en 1: 3 USB-A, 1 USB-C Power Delivery PD, 1 HDMI, Station d'Acceuil Ordinateur Portable/Tablette MacBook Pro, MacBook Air, iPad Pro, Dell et XPS) Noir",Hama,"23,85 €","-86,28 %",,"20,56 €","-90,00 %",,1,"-90,00 %",,,,
B003O5MK7E,"Hama Passe-partout Premium, noir, 40 x 50 cm pour photo de 30 x 40 cm",Hama,"23,73 €",,"-9,84 %","13,92 €",,"61,86 %",3,,"50,00 %",,,
B0000AHIER,"Hama - 63233 - Passe-partout Premium, blanc neige, 24 x 30 cm",Hama,"23,64 €","184,13 %","-48,34 %","6,21 €","50,00 %","-69,66 %",3,"50,00 %","-72,73 %",,,
B07NH3MBZC,"Ampoule LED, E14, 330lm remp. 30W, amp. réfl. R50, bl. chd., 2 p.",Hama,"23,39 €",,,"11,99 €",,,1,,,,,
B08YF9DZ9D,"Hama Coque pour iPad 10,2"" Fold Clear à Rabat (Etui Tablette Apple ipad 10.2"" 9e génération 2021-8e gén.2020-7e gén.2019, Rabat magnétique avec Fonction Veille/réveil Automatique) Gris",Hama,"23,32 €","0,00 %",,"16,53 €","0,00 %",,1,"0,00 %",,,,
B0002W5WB8,"Hama Pochettes de protection (pour CD/DVD/Blu-Ray, design étroit, pochette en plastique, lot de 50) Transparent",Hama,"23,12 €","97,78 %","-25,90 %","9,68 €","100,00 %","-56,00 %",2,"100,00 %","-60,00 %",,,
B000X9VFWK,"Xavax Réducteur de diamètre (pour hottes aspirantes de 150 mm sur 125 mm) Blanc",xavax,"23,11 €","-24,72 %","-92,30 %","8,76 €","-33,33 %","-92,74 %",2,"-33,33 %","-93,33 %",,,"-100,00 %"
B07FPZLB75,"Hama Tapis de Souris (fabriqué en Aluminium, Tapis de Souris élégant pour Souris Laser/Optique, antidérapant, Dur, Fin, effaçable, 22 x 0,3 x 18 cm) Argent",Hama,"22,94 €","70,56 %",,"20,06 €","100,00 %",,2,"100,00 %",,,,
B017IM43VY,"Hama Cadre Photo en Plastique Paris (Cadre de 10 cm x 15 cm, Bordures de 20 mm x 15 mm, pour Les Photo de Taille 7 cm x 10 cm, Verre Reflex, polystyrene (PS), avec Crochet et Pied) Argent",Hama,"22,85 €","150,00 %","150,00 %","15,04 €","155,35 %","164,79 %",5,"150,00 %","150,00 %",,,
B005DJXYY2,"Hama Album Photo ""Singo"" (album minimax, 13 x 16,5 cm, 100 pages, pour 100 photos au format 10 x 15 cm) Aqua",Hama,"22,85 €","152,77 %",,"14,85 €","400,00 %",,5,"400,00 %",,,,
B000XA2YM4,"Xavax Amortisseur de vibrations (pour laveuse, sécheuse et lave-vaisselle, diamètre intérieur 4,5 cm, Jeu de 4) Blanc",xavax,"22,47 €","200,00 %",,"16,14 €","200,00 %",,3,"200,00 %",,,,
B084HZNPS3,"Hama Album Photo ""Fine Art"" (format 24 x 17 cm, 36 pages blanches, sans spirale) Vert Tilleul",Hama,"22,47 €","-62,50 %","-25,00 %","17,19 €","-62,50 %","-19,07 %",3,"-62,50 %","-25,00 %",,"-100,00 %",
B07NH31NL6,"Couvercle Pare-poussière pour Clavier, Transparent",Hama,"22,44 €","-0,71 %","63,68 %","10,50 €","0,00 %","7,36 %",3,"0,00 %","0,00 %",,,
B00194HCI4,"Hama Cadre Photo métallique Davos pour Portrait, doré, 10 x 15 cm",Hama,"22,43 €","-92,37 %","-84,05 %","8,72 €","-92,00 %","-87,89 %",2,"-92,00 %","-88,89 %",,,"-100,00 %"
B076Z59MZL,"Hama Filtre de polarisation (polarisant circulaire, verre supérieure, diamètre du filetage de 67 mm, Epaisseur de la monture de 4,5 mm, filetage avant, NMC16 (nano multi-coated 16 couches)) Noir",Hama,"22,41 €",,,"18,29 €",,,1,,,,,
B0BL1TH1PX,"Hama Kit Support Téléphone Voiture Universel (Ensemble Support téléphone pour Voiture, 2en1 Clip pour aération et Ventouse, pivotable 360°, pour Mobile de Largeur de 4 à 11 cm) Noir",Hama,"22,07 €","-39,77 %",,"12,75 €","-50,00 %",,1,"-50,00 %",,,,
B0B59QSKVK,"Hama Support de Casque (Porte-Casque Circum-Auraux et Supra-Auraux PC Gaming, pour Casque d'écoute OverEar/on Ear, Compatible Toutes Tailles, avec Porte-Câble) Noir",Hama,"21,66 €",,,"15,00 €",,,1,,,,,
B07F3RKPTB,"Hama Support mural pour Google Home mini (pour enceinte sans/avec fil, support d'enceinte, pour un alignement et une présentation optimaux de l'enceinte, montage mural) Blanc",Hama,"21,64 €","-66,67 %","107,88 %","12,10 €","-66,67 %","116,07 %",2,"-66,67 %","100,00 %",,,
B00ECUFNCE,"Xavax Tapis antidérapant pour machines à laver le linge",xavax,"21,59 €","-36,76 %",,"13,30 €","-50,00 %",,1,"-50,00 %",,,,
B0000AISCG,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 21 x 29,7 cm (DIN 4) avec bordure de 9 mm x 17 mm, pour une photo de 15 x 20 cm) Blanc",Hama,"21,56 €","-87,29 %","-85,60 %","12,21 €","-90,00 %","-86,04 %",3,"-90,00 %","-86,36 %",,"-100,00 %",
B09GLDRT9S,"Hama Coque iPhone 13 Pro Compatible MagSafe MagCase Finest Feel Pro pour Apple (Etui magnétique pour Recharge à Induction, Housse Protection Chocs Rayures et saletés, en TPU Mate Soyeuse) Bordeaux",Hama,"21,24 €","0,00 %",,"15,35 €","0,00 %",,1,"0,00 %",,,,
B000EOPSRM,"Hama Pochette (pour 40 CD/DVD/Blu-Ray, classeur de Rangement, Gain de Place pour Le Bureau, Le Salon et la Maison, étuis de Transport) Noir",Hama,"20,99 €","-93,51 %",,"11,26 €","-94,87 %",,2,"-94,87 %",,1,,
B0BL18HRQF,"Hama Support Téléphone Voiture Easy Snap (pour Smartphones d’Une Largeur de 5,5 à 8,5 cm, Support à Ventouse, pivotable 360°) Noir",Hama,"20,82 €",,,"14,85 €",,,1,,,,,
B0000AIRVB,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 40 x 50 cm, Anti-Reflex) Blanc",Hama,"20,56 €","-42,44 %","-90,53 %","6,81 €","-50,00 %","-93,06 %",1,"-50,00 %","-93,75 %",1,,
B0000AISFJ,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 15 x 20 cm avec bordure de 9 mm x 17 mm, pour une photo de 10 x 15 cm) Blanc",Hama,"20,52 €","349,02 %",,"7,86 €","100,00 %",,2,"100,00 %",,,,
B009X8SIV8,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Taupe",Hama,"20,46 €","-83,10 %","-18,03 %","11,26 €","-80,00 %","-26,69 %",2,"-80,00 %","-33,33 %",,,
B0000AISE1,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 29,7 x 42 cm, Anti-Reflex) Blanc",Hama,"20,25 €","-0,05 %","-78,05 %","8,80 €","5,26 %","-75,31 %",2,"0,00 %","-77,78 %",,,
B000EOMQM2,"Hama Trépied photo/vidéo ""Star 75"" (Trépied d'entrée de gamme léger, tête à trois voies, 42-125 cm, 3D) Champagne",Hama,"19,99 €","-47,92 %",,"10,75 €","-50,00 %",,1,"-50,00 %",,,,
B000L9PSVG,"Hama Pochettes de classeurs pour CD-ROM, DIN A4, Lot de 10",Hama,"19,98 €","48,88 %","100,00 %","13,36 €","93,06 %","107,45 %",2,"100,00 %","100,00 %",,,
B0026MT4HU,"Xavax Balles de séchage, lot de 2",xavax,"19,98 €","0,00 %","-90,00 %","21,45 €","0,00 %","-89,10 %",3,"0,00 %","-90,00 %",,,
B00IYX10YA,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 29,7 x 42 cm (DIN A3) avec bordure de 9 mm x 17 mm, pour une photo de 18 x 24 cm, verre en polystyrène) Bleu",Hama,"19,98 €","-83,33 %","-24,15 %","13,88 €","-83,33 %","7,93 %",2,"-83,33 %","0,00 %",,,
B07BBKMKJH,"Hama Cadre pour Vinyles (pour Pochette de 33 Tours, Aluminium, 31,5 x 31,5 cm) Noir",Hama,"19,57 €","-76,39 %","-89,74 %","13,87 €","-75,00 %","-89,25 %",1,"-75,00 %","-90,00 %",,,"-100,00 %"
B00DY5BLYW,"Hama Cadre portrait (taille de cadre 21x29,7 cm, taille de photos 21x29,7 cm, acrylique, format vertical, en plastique, 1 photo par cadre, élégant, simple, classique) Gris",Hama,"19,34 €","-67,72 %","-76,22 %","8,44 €","-75,00 %","-79,97 %",2,"-75,00 %","-81,82 %",,,
B014YVE3GC,"Hama Ventilateur d’ordinateur portable « Slim » (13,3 à 15,6 pouces, port USB, refroidissement rapide, design mince et mince, ventilateur pour ordinateur portable) Noir/Rouge",Hama,"19,16 €",,"0,00 %","15,10 €",,"9,98 %",1,,"0,00 %",,,
B07TM7WRZY,"Hama Elegance Horloge Murale à Quartz Cercle Gris, Argent - Horloges murales (AA Mignon, Gris, Argent, Plastique, Verre, 45 mm, 495 g)",Hama,"19,16 €",,,"13,80 €",,,1,,,,,
B08SDVY3V6,"Hama Câble HDMI (Cable HMDI ultra haute vitesse, Certifié, Mâle-Mâle, Ultra HD, 8K@60 Hz /4K@120Hz, 2.0m, Garantie 30ans, résolution 7680x4320pixels, EARC supportant les formats audio) Gris Noir",Hama,"18,93 €",,,"17,98 €",,,1,,,,,
B01K47G660,"Mini album photo à pochettes pour 40 photos au format 10 x 15 cm, noir",Hama,"18,70 €","400,00 %","-37,67 %","13,30 €","400,00 %","7,69 %",5,"400,00 %","0,00 %",,,
B0BL19VVMH,"Hama Support Téléphone Voiture Easy Snap (pour Smartphones Largeur de 5.5 à 8.5 cm, Fixation Clip Grille aération, pivotable 360°) Noir",Hama,"18,32 €",,,"11,85 €",,,1,,,,,
B0C5JPTNCK,"Classeur avec mécanisme à 4 anneaux, largeur 70 mm, avec étui, blanc",Hama,"18,32 €",,,"12,99 €",,,1,,,,,
B08R597JY8,"Hama Album photo traditionnel ""Londres"" (Album photo 14.5 x 19.5 cm, 100 pochettes pour photos 13x18 cm,Idéal pour souvenirs de voyages, vacances, mariage, anniversaire) Gris",Hama,"18,32 €",,,"9,36 €",,,2,,,,,
B079KWS53Y,"Hama Souris optique ""Torino"" (câble de 1,8 m, USB, résolution jusqu'à 1 200 ppp, boutons du navigateur, programmable, molette de défilement à 4 directions) noir",Hama,"18,07 €",,,"12,06 €",,,1,,,,,
B00IZA0RSM,"Thomson Support Mural TV WAB546 (VESA jusqu'à 200x200, Fixe, pour Une Diagonale d´écran de 25 à 117 cm (de 10' à 46')) Noir",Thomson,"17,68 €",,,"9,29 €",,,1,,,,,
B0BL1R4C93,"Hama Câble USB-C de charge et transfert de données Reflective (USB-A 2.0 mâle vers USB-C mâle, câble blindé, anti-torsion, Fiche Aluminium plaqué or, Gaine nylon tressé robuste, 1.5 m) Rouge",Hama,"17,49 €",,,"10,45 €",,,1,,,,,
B006PG6778,"Xavax - 111945 - Adaptateur pour valve de radiateur avec filetage M28 x 1,5mm",xavax,"17,47 €","-83,95 %",,"9,44 €","-90,00 %",,1,"-90,00 %",,1,"0,00 %","0,00 %"
B0000AISQG,"Hama Passe-partout Premium, ivoire, 30 x 40 cm",Hama,"17,46 €",,,"9,15 €",,,3,,,,,
B017J9FOZA,"Xavax Thermomètre numérique pour rôtis (de torréfaction, numérique, 2 in 1, avec horloge de cuisine, sonde de température amovible, pour viande, -10°C à +250°C, avec minuteur, à câble) Noir/Argent",xavax,"17,42 €",,"-43,13 %","10,66 €",,"-46,27 %",1,,"-50,00 %",,,
B007C3B8ZO,"Hama Veilleuse nocturne ""Amber"" (LED pour la chambre d'enfants, économie d'énergie, seulement 0,2 W, lampe d'orientation pour couloir et cave, éclairage d'ambiance, lampe de nuit, fiche Euro) Ambre",Hama,"17,34 €",,,"14,66 €",,,2,,,,,
B006JZ5ADW,"Hama Cadre Photo Philadelphia, Format Paysage, 2X 13x18 cm",Hama,"17,12 €",,,"10,02 €",,,1,,,,,
B00005UPC4,"Hama Rack (pour CD, pour 20 boîtiers CD) Gris",Hama,"17,12 €","-73,61 %","-88,58 %","8,68 €","-75,00 %","-90,76 %",1,"-75,00 %","-91,67 %",,,
B079J91FJ3,"Xavax Plaque adaptatrice pour plaque à induction (adaptateur pour plaques à induction, pour casseroles, rôtissoires, machines à expresso, adaptateur d'induction universel, 19 cm, rond) Argent",xavax,"16,66 €","-50,00 %","-25,92 %","18,74 €","-50,00 %","9,02 %",1,"-50,00 %","0,00 %",,,
B0000AIRRQ,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 50 x 70 cm, Reflex) Blanc",Hama,"16,66 €","0,00 %","0,00 %","7,96 €","0,00 %","11,95 %",1,"0,00 %","0,00 %",,,"-100,00 %"
B0054RDOCA,"Thomson Télécommande Universelle 2 en 1 ""ROC 2411"" (Télécommande avec Fonction d'apprentissage, Convient pour Deux appareils, pour Plus de 1 000 Marques) Noir",Thomson,"16,66 €","-51,54 %","-75,63 %","11,40 €","-50,00 %","-72,49 %",1,"-50,00 %","-75,00 %",,,
B0BKZ1C59D,"Hama Support Téléphone Voiture Compact (pour Smartphones Largeur de 5.5 à 8.5 cm, Fixation Clip Grille aération, pivotable 360°) Noir",Hama,"16,64 €","0,00 %",,"10,40 €","0,00 %",,2,"0,00 %",,,,
B000FNO03K,"THOMSON Microphone Dynamique M150 (fiche Jack 3,52 mm, Longueur de câble 3 m, Party) Noir",Thomson,"16,58 €","-50,00 %","-85,62 %","12,39 €","-50,00 %","-84,29 %",1,"-50,00 %","-85,71 %",,,"-100,00 %"
B007WAYQRY,"Hama Tapis de Souris (1 pièce, Taille de 22,3 cm x 18,3 cm x 0,6 cm, en EVA/Jersey) Couleur aléatoire Parmi Bleu/Rouge",Hama,"16,56 €","-84,91 %",,"12,08 €","-84,91 %",,8,"-84,91 %",,,,
B001UBGSZE,"Hama Album Photo Fine Art (Format 36 x 32 cm, 50 Pages Noires, à Spirale) Lilas",Hama,"16,32 €","-67,95 %","-47,32 %","8,53 €","-66,67 %","-44,47 %",1,"-66,67 %","-50,00 %",,,
B07PLLYTHY,"Hama 186305 Wake UP Early Bird (Reveil Radio piloté) Blanc",Hama,"16,12 €",,,"12,95 €",,,1,,,,,
B0735YXVH6,"Hama Filtre UV 'Profi Line', 72 mm larg., nano, multi-coated (16 couches)",Hama,"15,53 €","-18,95 %",,"11,85 €","0,00 %",,1,"0,00 %",,,,
B08SF7DZLY,"Hama Hub USB multiport Data (4 ports, USB 2.0, Vitesse de Transfert de Données 480 Mbit/s, Interrupteur Marche/Arrêt, Témoin de fonctionnement à LED,Garantie 10 ans,Plug et Play,Compact, Robuste) Noir",Hama,"15,22 €","-80,26 %",,"10,10 €","-83,33 %",,1,"-83,33 %",,,,
B01L8U0XXY,"Hama Étui portefeuille ""Smart Move"" (taille XXL, de 5,2 à 5,8 pouces) Noir",Hama,"14,92 €","-47,32 %","27,96 %","8,67 €","-50,00 %","9,89 %",1,"-50,00 %","0,00 %",,,
B08FRHV5D1,"Hama Clé USB 3.0 ""Rotate"" (capacité de 64 GB, taux de transfert de 70 MB/s, avec accroche porte-clefs, flashpen clé usb) Bleu Pétrole",Hama,"14,60 €","-50,34 %","76,54 %","10,00 €","-50,00 %","38,89 %",2,"-50,00 %","100,00 %",,,
B075RGTRF5,"Hama Album Photo Fine Art (Format 36 x 32 cm, 50 Pages Blanches, à Spirale) Bordeaux",Hama,"14,34 €","-84,61 %","-43,41 %","7,26 €","-85,71 %","-44,50 %",1,"-85,71 %","-50,00 %",,"-100,00 %",
B09GLC46PK,"Hama Coque iPhone 13 Pro Max Étui Portefeuille Slim Pro pour Apple, Noir",Hama,"14,16 €","-21,29 %",,"11,72 €","0,00 %",,1,"0,00 %",,,,
B09GLD1KB9,"Hama Coque iPhone 13 Pro Étui Portefeuille Slim Pro pour Apple, Noir",Hama,"14,16 €",,,"11,72 €",,,1,,,,,
B09GLCX9G9,"Hama Coque iPhone 13 Mini Étui Portefeuille Slim Pro pour Apple, Noir",Hama,"14,16 €",,,"10,12 €",,,1,,,,,
B0015IOV8S,"Hama Cadre photo en plastique ""Sevilla"" (taille du Cadre de 40 x 40 cm avec bordure de 13 mm x 17 mm, pour une photo de 28 x 28 cm) Noir",Hama,"14,16 €","-66,67 %",,"9,88 €","-66,67 %",,1,"-66,67 %",,,,
B000L0X2R2,"Hama Adaptateur d'antenne (pour Audi/Seat/Volkswagen) Noir/Argent/Bleu",Hama,"13,82 €",,,"5,33 €",,,1,,,,,
B00QPXQ5IW,"Hama Clé USB 3.0 ""Laeta Twin (FlashPen, OTG, Aluminium, USB 3.0, jusqu'à 40 Mo/s, 64GB) Noir",Hama,"13,47 €",,"-10,14 %","5,40 €",,"-25,52 %",1,,"0,00 %",,,
B07TWSY81M,"Hama Album photo livre Scrapbooking Enfants et Adultes (pour 30 photos 15x15 cm, Dim. 18x18 cm, 30 pages blanches, Parfait pour un cadeau unique et toutes les occasions) Multicolore",Hama,"13,33 €","-68,80 %",,"6,54 €","-60,00 %",,2,"-60,00 %",,,,
B0019DPZPC,"Hama 29308 Présentoir de Distributeur de pastilles adhésives, Transparent (1 distributeurs, 1000 coins photos, 12 x 13 mm)",Hama,"13,28 €","-42,86 %","-77,78 %","9,24 €","-42,86 %","-76,12 %",4,"-42,86 %","-77,78 %",,,
B07PHQ17NW,"Hama Album à Spirale 'Watercolor Moments', 28 x 24 cm, 50 Pages Blanches",Hama,"13,25 €","-53,06 %","-66,61 %","4,68 €","-66,67 %","-72,73 %",1,"-66,67 %","-75,00 %",,,
B07NKM3V9Q,"Étui à Rabat Smart Case pour Huawei P30, Noir",Hama,"13,04 €",,,"13,04 €",,,1,,,,,
B0000AISQ8,"Hama Anneaux autocollants pour cadres photo (en métal, 10 pièces, attaches triangulaires, pour coller sur du bois, plastique ou métal) Blanc/Doré",Hama,"13,00 €",,"-89,56 %","5,10 €",,"-91,36 %",2,,"-92,00 %",,,
B07GNS52XS,"Xavax Balance de Précision Numérique Jewel (Pèse usqu'à 500 g, jusqu'à 0,1 g, en g/ct/psl/oz/ozt/gn, pour l'Or, Les Pièces de Monnaie, Les Bijoux, Les Pierres précieuses, …) Noir/Argent",xavax,"12,91 €","0,00 %","-50,00 %","8,49 €","0,00 %","-44,51 %",1,"0,00 %","-50,00 %",,"-100,00 %",
B001UBD14U,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Noires, à Spirale) Vert Pomme",Hama,"12,57 €","-66,71 %","31,35 %","5,63 €","-66,67 %","9,96 %",1,"-66,67 %","0,00 %",,,
B009TLAOA2,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Turquoise",Hama,"12,51 €",,"-24,82 %","5,63 €",,"-45,02 %",1,,"-50,00 %",,,
B08SF3HJ3W,"Hama Adaptateur Péritel (couplage péritel pour connexion TV spéciale Samsung port spécifique, péritel femelle - fiche mâle Samsung, Garantie 10 ans) Noir",Hama,"12,49 €","-66,54 %","-50,00 %","9,81 €","-66,67 %","-48,48 %",1,"-66,67 %","-50,00 %",,,
B0BL1TNWQ4,"Hama Câble Micro-USB Reflective (Câble de charge et transfert de données USB-A 2.0 mâle vers Micro-USB, Fiche Aluminium, Cordon Réflechissant Anti-torsion, Gaine en nylon tressé, 1.5 m) Bleu",Hama,"12,49 €","0,00 %",,"9,09 €","0,00 %",,1,"0,00 %",,,,
B01A72KIHA,"Hama Cordon d’alimentation Euro (coudé à 90 degrés des deux côtés, fiche secteur vers prise double Euro 8 avec contact de protection de terre, coudé des deux côtés, 1,5 m) Noir",Hama,"12,48 €",,"-57,75 %","7,89 €",,"-52,36 %",2,,"-50,00 %",,,
B0000AISDG,"Hama Passe-partout (premium, dimensions : Extérieur : 40 cm x 50 cm / Intérieur : 28 cm x 35 cm) Blanc Arctique",Hama,"12,48 €",,"-24,04 %","7,94 €",,"130,81 %",2,,"100,00 %",,,
B00006JAOZ,"Hama Fusibles en Verre (fusible de voiture, 40A, 10 x 38mm, plaqué or, 2 pièces) Or/Transparent",Hama,"12,48 €","0,00 %","-62,45 %","5,34 €","0,00 %","-58,02 %",3,"0,00 %","-62,50 %",,,
B0015LCK38,"Hama Films pour plastifieuse à chaud, format carte de visite, 80µ, 100 pièces",Hama,"12,45 €","-58,33 %","400,00 %","6,20 €","-58,33 %","400,00 %",5,"-58,33 %","400,00 %",,,
B00005K49X,"Hama Filtre UV (anti-UV et protection, compensation 4X, traitement antireflet, pour objectifs d'appareils photo 72 mm, O-Haze, traité) Noir",Hama,"12,42 €","-50,00 %",,"19,64 €","-50,00 %",,1,"-50,00 %",,1,,
B001UBEV3U,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Noires, à Spirale) Gris",Hama,"12,37 €","0,81 %","-88,02 %","5,63 €","0,00 %","-87,78 %",1,"0,00 %","-88,89 %",1,,
B009H1U9X6,"Xavax Pot à lait en inox (en acier inoxydable, 400 ml, cuiseur à lait à mousser, bord large pour verser en coulant, convient pour les cafetières ou pour la cuisson au four) Argent",xavax,"12,33 €","-53,72 %","-64,61 %","7,32 €","-50,00 %","-42,00 %",1,"-50,00 %","-50,00 %",,,
B086XS4ZCC,"Hama Cadre photo 13 x 18 cm (cadre photo en métal, cadre portrait avec dos en velours pour montage et suspension), argenté",Hama,"12,07 €",,,"9,27 €",,,1,,,,,
B000Z1UORI,"Hama Album Photo Fine Art (Format 24 x 17 cm, 50 Pages Noires, à Spirale) Noir",Hama,"11,87 €","-87,95 %","-86,01 %","3,93 €","-88,89 %","-90,85 %",1,"-88,89 %","-91,67 %",,,
B0BL1V7RJS,"Hama Câble Micro-USB Reflective (Câble de charge et transfert de données USB-A 2.0 mâle vers Micro-USB, câble blindé, anti-torsion, Fiche Aluminium plaqué or, Gaine nylon tressé robuste, 1.5m) Rouge",Hama,"11,49 €",,,"8,55 €",,,1,,,,,
B07CQCWLFL,"Hama “Fine Art"" Spiral Album, 24 x 17 cm, 50 Photos, flamingo",Hama,"10,96 €","-36,76 %","64,56 %","3,94 €","-54,08 %","0,00 %",1,"-50,00 %","0,00 %",,,
B009X8SDUO,"Hama ""Fine Art"" Spiral Album, 24 x 17 cm, 50 Photos, taupe",Hama,"10,89 €",,,"3,93 €",,,1,,,,,
B06XCDMP91,"Hama Câble de charge et transfert de données ""Métal"" (USB-A mâle vers Micro-USB, USB 2.0, nickel, câble anti-torsion, longueur de câble de 1,5 m) Anthracite",Hama,"10,82 €",,,"8,25 €",,,1,,,,,
B01MRVHE6N,"Xavax Balles de séchage (en laine, 3 pièces, 100% naturelles en laine de mouton, idéales aussi pour le duvet, balles de séchage) Blanc",xavax,"10,71 €","-15,13 %","-21,65 %","6,70 €","0,00 %","-44,44 %",1,"0,00 %","-50,00 %",,,
