Programme=[Retail],Aperçu du distributeur.=[Fabrication],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/06/2024 - 30/06/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les commandes","Revenus basés sur les commandes – Période antérieure (%)","Revenus basés sur les commandes – Même période l'année dernière (%)","Unités commandées","Unités commandées – Période antérieure (%)","Unités commandées – Même période l'année dernière (%)","Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B07RN96JC5,"Hama Horloge à pile blanche",Hama,"26,64 €","-89,75 %","0,00 %",2,"-90,48 %","0,00 %","26,64 €","-89,75 %","0,00 %","15,64 €","-91,28 %","-8,59 %",2,"-90,48 %","0,00 %",,,
B0BWFCSF1R,"Hama Album photo mémo ""La souris"" (Album photo, 22x22.5 cm, 200 pochettes pour photos 10x15 cm, Zone Mémo, pochette carte SD, idéal photos souvenirs enfants, anniversaire, bébé, Motif Souris) Orange",Hama,"26,64 €",,,2,,,"26,64 €",,,"20,00 €",,,2,,,,,
B095CSQVHG,"Hama Lot de Mini-Tournevis 24 en 1 avec Pochette (idéal Petites Réparations Electronique, Manche en Aluminium, 24 Embouts interchangeables, Garantie 10ans) Noir",Hama,"26,64 €","-33,33 %",,2,"-33,33 %",,"26,64 €","-33,33 %",,"20,39 €","-35,82 %",,2,"-33,33 %",,,,
B07BBGWQSB,"Tapis de souris ""Work in Progress""",Hama,"26,56 €","700,00 %","-61,75 %",8,"700,00 %","-60,00 %","26,56 €","700,00 %","-57,71 %","11,63 €","461,84 %","-62,95 %",8,"700,00 %","-55,56 %",,,"-100,00 %"
B00AJJJMLU,"Hama 116200 Nettoyeur de Lentille Laser DVD ""Deluxe"", Bleu, 1,3 cm*22,5 cm*15,0 cm",Hama,"26,31 €","-31,79 %","19,05 %",2,"-33,33 %","0,00 %","26,31 €","-31,79 %","19,05 %","14,00 €","-33,33 %","51,02 %",2,"-33,33 %","0,00 %",,,
B00G3BMZDA,"Xavax Minuteur de cuisine ""Countdown"" (avec minuterie et fonction chronomètre, fixation via un aimant, une pince, un support ou un support, à piles, numérique) Noir/Blanc",xavax,"26,22 €",,"-83,33 %",3,,"-83,33 %","26,22 €",,"-83,33 %","17,07 €",,"-83,33 %",3,,"-83,33 %",,,
B01K47G2W8,"Hama Album Jumbo ""Skies"" (album grand format, 30 x 30 cm, 60 pages, pour 240 photos au format 10 x 15 cm) Beige",Hama,"26,04 €","2,20 %",,2,"0,00 %",,"26,04 €","2,20 %",,"11,80 €","0,00 %",,2,"0,00 %",,,"-100,00 %",
B0000AHIEM,"Hama Passe-partout, blanc arctique, 24 x 30 cm",Hama,"25,88 €","54,42 %","289,76 %",4,"33,33 %","100,00 %","25,88 €","54,42 %","289,76 %","8,04 €","33,33 %","114,97 %",4,"33,33 %","100,00 %",,,
B08YRZS5BR,"Hama Hub USB, 4 Ports, USB 2.0, 480 Mbit/s, Métal, Garantie 10 Ans, Blanc",HAMA,"25,88 €","0,00 %","-33,33 %",4,"0,00 %","-33,33 %","19,41 €","-25,00 %","-57,14 %","18,61 €","-24,63 %","-57,20 %",3,"-25,00 %","-57,14 %",,,
B000LRL1U0,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 60 x 80 cm, Anti-Reflex) Blanc",Hama,"25,82 €",,,1,,,"25,82 €",,,"15,13 €",,,1,,,1,"0,00 %",
B00X3QU40O,"Thomson Télécommande universelle pour climatiseurs ""ROC1205"" (Télécommande pour climatiseurs, avec fonction de minuterie, écran LCD) Blanc",Thomson,"25,81 €",,"121,36 %",2,,"100,00 %","25,81 €",,"121,36 %","17,30 €",,"117,88 %",2,,"100,00 %",,,
B0BZDS8G7R,"Hama Enceinte Bluetooth Pocket 3.0"" (Mini Enceinte sans Fil Portable Légère, Basses intenses, Style Tendance, Étanche Eau et Poussière IP67, Autonomie 14h, USB-C, Prise Jack, 3.5W) Noir",Hama,"25,44 €","-4,14 %",,1,"0,00 %",,"25,44 €","-4,14 %",,"21,00 €","0,00 %",,1,"0,00 %",,,,
B01LGPHP82,"Hama Chargeur, 2 ports USB, 2,4 A, noir",UNKNOWN,"25,37 €",,,1,,,"25,37 €",,,"8,71 €",,,1,,,,,
B005MI4YVG,"Hama Spy Protect Webcam PC - Qualité Vidéo HD 720p, Microphone Intégré, Eclairage LED, Cache Lentille - Convient pour Les Appels Vidéos - Noir",Hama,"24,99 €",,"8,32 %",1,,"0,00 %","24,99 €",,"8,32 %","14,74 €",,"19,16 %",1,,"0,00 %",,,
B0CBCMH2BZ,"Hama Multiprise Cube avec Interrupteur (Rallonge multiprise 1.4m, Bloc 3 Prises Terre F Schuko + 2 USB-A + 2 USB-C, 3680W 16A Idéal Bureau Cuisine Salon Atelier Garage PC luminaires Meuble TV) Blanc",Hama,"24,99 €","0,00 %",,1,"0,00 %",,"24,99 €","0,00 %",,"18,49 €","0,00 %",,1,"0,00 %",,,,
B0CP84WF61,"Hama Support TV Mural Fixe Garantie 10 Ans (Support TV Mural Extra-Plat, 40kg Max, Robuste, pour écrans LCD/LED/OLED/Plasma de 81 cm à 191 cm (32 à 75""), VESA Max 400x400) Noir",Hama,"24,99 €",,,1,,,"24,99 €",,,"17,96 €",,,1,,,,,
B0000AI2Y8,"Hama Cadre-galerie photo en plastique ""Madrid"" (taille de cadre de 25 cm x 55 cm, taille de la photo de 13 cm x 18 cm, 3 photos par cadre, à accrocher, élégant, simple, classique) Argent",Hama,"24,98 €","100,00 %","100,00 %",2,"100,00 %","100,00 %","24,98 €","0,00 %","100,00 %","16,26 €","0,00 %","115,94 %",2,"0,00 %","100,00 %",,,"-100,00 %"
B0BL1TNWQ4,"Hama Câble Micro-USB Reflective (Câble de charge et transfert de données USB-A 2.0 mâle vers Micro-USB, Fiche Aluminium, Cordon Réflechissant Anti-torsion, Gaine en nylon tressé, 1.5 m) Bleu",Hama,"24,98 €","100,00 %",,2,"100,00 %",,"24,98 €","100,00 %",,"18,18 €","100,00 %",,2,"100,00 %",,,,
B0BKYL622V,"Hama Power Pack Slim 5HD (Batterie Externe 5 000 mAh, Batterie Portable Charge Rapide, USB 3.0, Power Bank Compatible avec iPhone 14 13 12 11 X Samsung Xiaomi Huawei iPad etc) Blanc",Hama,"24,98 €",,"100,00 %",2,,"100,00 %","24,98 €",,"100,00 %","19,64 €",,"100,00 %",2,,"100,00 %",,,
B08SF3HJ3W,"Hama Adaptateur Péritel (couplage péritel pour connexion TV spéciale Samsung port spécifique, péritel femelle - fiche mâle Samsung, Garantie 10 ans) Noir",Hama,"24,98 €",,,2,,,"24,98 €",,,"21,68 €",,,2,,,1,,
B0017UCMEE,"Hama Etui de protection photo/vidéo semi-rigide ""Carbon Style"" (60H, EVA, sacoche avec coque, anti-choc, pour le voyage, appareil petit format, ultra-compact, compact, MP3, MP4, iPod) Noir",Hama,"24,98 €",,"58,60 %",2,,"100,00 %","24,98 €",,"58,60 %","17,02 €",,"100,00 %",2,,"100,00 %",,,
B00IZA0RSM,"Thomson Support Mural TV WAB546 (VESA jusqu'à 200x200, Fixe, pour Une Diagonale d´écran de 25 à 117 cm (de 10' à 46')) Noir",Thomson,"24,98 €","8,28 %","-60,00 %",2,"0,00 %","-60,00 %","24,98 €","8,28 %","-60,00 %","17,04 €","-8,29 %","-60,00 %",2,"0,00 %","-60,00 %",,,
B0BKZ1C59D,"Hama Support Téléphone Voiture Compact (pour Smartphones Largeur de 5.5 à 8.5 cm, Fixation Clip Grille aération, pivotable 360°) Noir",Hama,"24,96 €","-40,00 %","50,00 %",3,"-40,00 %","50,00 %","33,28 €","0,00 %",,"20,80 €","0,00 %",,4,"0,00 %",,,,
B01AUBT6IU,"Cor. alim. Euro pr Sonos PLAY:1/PLAY:5/One, coudé aux extrém., 3 m, nr",Hama,"24,96 €","50,00 %","-40,00 %",3,"50,00 %","-40,00 %","24,96 €","50,00 %","-40,00 %","16,65 €","55,03 %","-37,99 %",3,"50,00 %","-40,00 %",,,
B0000AIRSP,"Hama Boîtier ""Slim"" quadruple (pour CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, pour 4 CD, lot de 10) Transparent",Hama,"24,96 €","200,00 %","-54,59 %",3,"200,00 %","-50,00 %","24,96 €","200,00 %","-54,59 %","20,94 €","200,00 %","-50,00 %",3,"200,00 %","-50,00 %",,,
B00005K4A5,"Hama Filtre polarisant (Circulaire, Traité, 72mm, 2 Couches par Face) Noir",Hama,"24,92 €","-50,00 %",,1,"-50,00 %",,"49,84 €","100,00 %",,"71,92 €","100,00 %",,2,"100,00 %",,,,
B081S7PDHN,"Hama Support Universel trépied Pro II (pour Smartphones d’Une Largeur de 4,8 cm à 9,5 cm, Poids de 40 g, Filetage trépied 1/4"", avec déclencheur à Distance Bluetooth BRS2) Noir",Hama,"24,84 €","100,00 %",,2,"100,00 %",,"24,84 €","100,00 %",,"20,81 €","101,84 %",,2,"100,00 %",,,,
B0000AIS8M,"Hama Cadre photo en plastique ""Décor Sevilla"" (taille du Cadre de 21 x 29,7 cm (DIN 4) avec bordure de 9 mm x 17 mm, pour une photo de 15 x 20 cm) Or Mat",Hama,"24,84 €","0,00 %","-72,34 %",2,"0,00 %","-88,89 %","24,84 €","0,00 %","-70,72 %","8,52 €","0,00 %","-87,72 %",2,"0,00 %","-88,24 %",,,
B06XBXLK8B,"Hama Album photo ""Lazise"" (couverture souple, 24 pages pour 24 photos au format 10x15 cm, résistant, pour archiver avec des anecdotes, protège la photo, mini album) 4 Motifs cœur aléatoires",Hama,"24,80 €","300,00 %","-69,73 %",20,"300,00 %","81,82 %","16,12 €","160,00 %","-81,96 %","11,44 €","160,00 %","8,33 %",13,"160,00 %","8,33 %",,,
B08M3MBVPL,"Hama Album Photo Couverture Rigide Tissu 30x30cm (Livre Photo, 400 photos 10 x 15cm à coller, 100 pages blanches separées par Papier Cristal, Album Scrapbooking DIY à Personnaliser) Turquoise",Hama,"24,77 €",,,1,,,,,,,,,,,,,,
B06XB97YH4,"Hama Album photo ""Nora"" (pour 200 photos au format 10 x 15 cm, album traditionnel enfant de 22,5 x 22 cm, 100 pages blanches, hippopotame, élégant) Gris/Marron/Blanc",Hama,"24,75 €","-72,18 %","-79,21 %",2,"-71,43 %","-81,82 %","24,75 €","-72,18 %","-74,58 %","13,02 €","-71,39 %","-77,92 %",2,"-71,43 %","-77,78 %",,"-100,00 %",
B09NYH572M,"Hama Clé USB C 64 Go 'C-Laeta (Flash Drive Double connecteurs USB C-USB A, USB 3.1/3.0, Stockage de données Universel en Aluminium, Digital Storage pour Smarthphone Tablette PC) Argent",Hama,"24,68 €","199,88 %",,3,"200,00 %",,"24,68 €","50,76 %",,"25,40 €","58,75 %",,3,"50,00 %",,,,
B09GLD8W1M,"Hama Coque iPhone 13 Mini MagCase Finest Sense Compatible MagSafe Apple (Coque magnétique pour Charge à Induction, protège des Chocs, Rayures et saletés, élégante Coque en Cuir synthétique) Bleu",Hama,"24,57 €",,,1,,,"24,57 €",,,"18,25 €",,,1,,,,,
B07RLYK1T9,"Hama Trépied de Table Solid pour Smartphones et appareils Photos, 19B",Hama,"24,32 €",,,1,,,"24,32 €",,,"21,17 €",,,1,,,,,
B00IZA0RTQ,"Thomson Support mural TV WAB056 (VESA jusqu'à 400x400, Fixe, pour une diagonale d´écran de 58 à 142 cm (de 23"" à 56"")) Noir",Thomson,"24,17 €",,"31,93 %",1,,"0,00 %","24,17 €",,"31,93 %","13,60 €",,"0,00 %",1,,"0,00 %",,,
B00005KHTB,"Hama Filtre polarisant (circulaire, Traité, 55mm, 2 couches par face) Noir",Hama,"24,13 €","-0,62 %",,1,"0,00 %",,"24,13 €","-0,62 %",,"18,44 €","-26,09 %",,1,"0,00 %",,,,
B0CP86Q49Q,"Hama Antenne intérieure (Antenne Réception Radio Numérique (Dab/Dab+) et Analogique FM, Amplification du Signal Actif jusqu'à 30 DB, Cäble 1.5m, Fiche F mâle, Alim Secteur) Noir",Hama,"23,64 €",,,1,,,"23,64 €",,,"24,35 €",,,1,,,,,
B00006JAOZ,"Hama Fusibles en Verre (fusible de voiture, 40A, 10 x 38mm, plaqué or, 2 pièces) Or/Transparent",Hama,"23,48 €","97,64 %","213,90 %",4,"100,00 %","100,00 %","23,48 €","97,64 %","213,90 %","7,12 €","100,00 %","100,00 %",4,"100,00 %","100,00 %",,,
B07BBKMKJH,"Hama Cadre pour Vinyles (pour Pochette de 33 Tours, Aluminium, 31,5 x 31,5 cm) Noir",Hama,"23,32 €","-83,86 %","19,16 %",1,"-85,71 %","0,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
B01CV1RPVM,"Hama Horloge murale radio-pilotée DCF ""Bahnhof"" (horloge radio DCF, mise à l'heure automatique, diamètre de 30 cm) Argent/Blanc",Hama,"23,32 €","-47,38 %",,1,"-50,00 %",,"23,32 €","-47,38 %","0,00 %","17,71 €","-50,00 %","8,98 %",1,"-50,00 %","0,00 %",,,
B00006JDB2,"Hama Microphone Dynamique DM 60"" (avec caractéristique cardioïde, boîtier en métal, Longueur de câble 3m) Noir",Hama,"23,21 €",,"-7,09 %",1,,"0,00 %","23,21 €",,"-7,09 %","20,00 €",,"0,00 %",1,,"0,00 %",,,"-100,00 %"
B094JJTMRP,"Hama Câble HDMI (Cable HDMI Haute Vitesse High Speed, Cordon HDMI, 1.5m, mâle-mâle) Noir",Hama,"23,20 €","364,93 %",,4,"300,00 %",,"23,20 €","16,23 %",,"8,20 €","0,00 %",,4,"0,00 %",,,,
B0BLZ1RZKG,"Hama Multiprise avec Interrupteur (Bloc 4 Prises Schuko 16A, Interrupteur Individuel éclairé, idéal économie d'énergie, Prises à 90°, œillet Suspension integré, 3680W, Cable 1.4m H05VV-F) Blanc",Hama,"23,16 €",,,1,,,"23,16 €",,,"12,50 €",,,1,,,,,
B00006JDF0,"Hama DVD de nettoyage (pour tête de lecture laser, pour enlever la saleté dans les lecteurs de DVD, DVD de nettoyage au laser) Blanc/Bleu/Rouge",Hama,"23,11 €","-64,82 %","-50,45 %",2,"-66,67 %","-50,00 %","23,11 €","-64,82 %","-50,45 %","12,12 €","-71,39 %","-66,56 %",2,"-66,67 %","-50,00 %",,,
B08YS1WZV9,"Hama Adaptateur USB-C Ethernet Garantie 10 Ans (USB Type-C (Thunderbolt 3/4) vers RJ45 LAN Compatible pour MacBook Pro/Air, Galaxy, Dell, Switch) Noir",Hama,"22,91 €",,,1,,,"22,91 €",,,"20,25 €",,,1,,,,,
B005DJXZ7I,"Hama Album Photo Singo (Album minimax, 13 x 16,5 cm, 100 Pages, pour 100 Photos au Format 10 x 15 cm) Orange",Hama,"22,85 €","-44,44 %","2,60 %",5,"-44,44 %","25,00 %","22,85 €","-44,44 %","2,60 %","14,85 €","-39,36 %","37,50 %",5,"-44,44 %","25,00 %",,,
B000JIA828,"Hama Pochettes de protection (en papier pour CD/DVD/Blu-Ray, lot de 100) Bleu/Vert/Orange/Rouge/Jaune",Hama,"22,81 €","-69,55 %","52,27 %",3,"-70,00 %","50,00 %","22,81 €","-69,55 %","52,27 %","15,48 €","-71,49 %","67,53 %",3,"-70,00 %","50,00 %",1,,
B07CQ99GFZ,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Flamant",Hama,"22,62 €","-48,02 %","-90,63 %",2,"-50,00 %","-93,10 %","39,26 €","46,06 %","-83,15 %","24,56 €","100,00 %","-85,01 %",4,"100,00 %","-85,71 %",,,
B0BL1WML6W,"Hama Support Téléphone Voiture Magnet (Support téléphone pour Voiture aimanté, Fixation à Ventouse, pivotable 360°, Inclus 2 plaques métaliques) Noir",Hama,"22,49 €",,,1,,,"22,49 €",,,"17,45 €",,,1,,,,,
B075RHN1M4,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Blanches, à Spirale) Bordeaux",Hama,"22,47 €","0,00 %","-45,97 %",3,"0,00 %","-25,00 %","22,47 €","0,00 %","-45,97 %","14,88 €","3,12 %","-15,84 %",3,"0,00 %","-25,00 %",,,
B07622NTQ1,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Blanches, à Spirale) Noir",Hama,"22,37 €","-64,20 %","-88,34 %",2,"-60,00 %","-92,00 %","22,37 €","-64,20 %","-87,35 %","9,92 €","-60,00 %","-90,87 %",2,"-60,00 %","-91,30 %",,,
B001SLCC7Y,"Hama Lecteur USB 2.0 ""8en1 de Cartes (USB, microSD/SDHC, SD/SDHC, MMC) Transparent",Hama,"22,26 €","-21,29 %","-37,37 %",3,"-25,00 %","-40,00 %","22,26 €","-21,29 %","-37,37 %","12,60 €","-25,00 %","-83,80 %",3,"-25,00 %","-40,00 %",,,
B0000AIRXA,"Hama Cadre photo en plastique Décor Sevilla (taille du Cadre de 30 x 40 cm avec bordure de 9 mm x 17 mm, pour une photo de 20 x 28 cm) Argent Mat",Hama,"22,15 €","-64,79 %","40,01 %",2,"-60,00 %","0,00 %","22,15 €","-64,79 %","180,03 %","11,65 €","-59,90 %","133,47 %",2,"-60,00 %","100,00 %",,,
B0002W5WDQ,"Hama Boîtier ""Slim"" double (pour DVD, convient également aux CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, lot de 10) Noir/Transparent",Hama,"22,10 €","-76,31 %","-20,22 %",2,"-75,00 %","-33,33 %","22,10 €","-81,05 %","-20,22 %","8,38 €","-82,64 %","-43,76 %",2,"-80,00 %","-33,33 %",,,
B0000AISEE,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 30 x 30 cm, Anti-Reflex) Blanc",Hama,"22,08 €","41,90 %","-25,81 %",2,"100,00 %","-33,33 %","22,08 €","41,90 %","-25,81 %","8,76 €","100,00 %","-33,33 %",2,"100,00 %","-33,33 %",,,"-100,00 %"
B00006JCXU,"Hama Câble vidéo/audio (câble péritel mâle - 3 RCA mâles (vidéo et stéréo), avec bouton In/Out, longueur de câble de 1,5m) Noir/Rouge/Jaune/Blanc",Hama,"21,94 €","-64,86 %","-70,69 %",2,"-60,00 %","-71,43 %","21,94 €","-64,86 %","-59,56 %","11,10 €","-60,00 %","-59,07 %",2,"-60,00 %","-60,00 %",,"-100,00 %",
B01DNW2Y3C,"Hama Bloc Multiprises (10 prises, 2 interrupteurs et protection contre surtensions, prises tournées à 45°, longueur de câble de 2 m) Blanc",Hama,"21,91 €","-87,02 %",,1,"-85,71 %",,"21,91 €","-87,02 %",,"19,32 €","-85,71 %",,1,"-85,71 %",,,,
B09GLDQTJF,"Hama Coque iPhone 13 Mini Compatible avec MagSafe MagCase Finest Feel Pro pour Apple (Etui magnétique pour Recharge à Induction, Housse Protection Chocs Rayures et saletés, en TPU Mate Soyeuse) Vert",Hama,"21,66 €",,"0,00 %",1,,"0,00 %","21,66 €",,"0,00 %","13,95 €",,"0,00 %",1,,"0,00 %",,,
B07F3RKPTB,"Hama Support mural pour Google Home mini (pour enceinte sans/avec fil, support d'enceinte, pour un alignement et une présentation optimaux de l'enceinte, montage mural) Blanc",Hama,"21,64 €","-55,32 %","3,94 %",2,"-50,00 %","0,00 %","34,36 €","-3,78 %","65,03 %","18,15 €","0,00 %","50,00 %",3,"0,00 %","50,00 %",,,
B00005KHTC,"Hama Filtre polarisant (circulaire, Traité, 62mm, 2 couches par face) Noir",Hama,"21,58 €","11,12 %",,1,"0,00 %",,"21,58 €","11,12 %",,"20,22 €","0,00 %",,1,"0,00 %",,,,
B084HZN6S4,"Hama Album Photo ""Fine Art"" (format 24 x 17 cm, 36 pages blanches, sans spirale) Sable",Hama,"21,48 €","-17,76 %",,3,"0,00 %",,"21,48 €","-17,76 %",,"17,19 €","0,00 %",,3,"0,00 %",,,,
B0000AI3IW,"Hama Cadre photo en plastique ""Sevilla"" (taille du Cadre de 50 x 70 cm avec bordure de 13 mm x 20 mm, pour une photo de 30 x 45 cm) Blanc",Hama,"21,24 €","-50,00 %","-75,94 %",1,"-50,00 %","-75,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
B00006JDAX,"Hama Pâte adhésive (250 g, pour fixer, spécialement conçu pour la photo) Gris Neutre",Hama,"20,91 €","4,97 %","-77,52 %",1,"0,00 %","-80,00 %","20,91 €","4,97 %","-77,52 %","13,76 €","0,00 %","-80,00 %",1,"0,00 %","-80,00 %",,,
B07Q4FLFQZ,"Hama X-Pointer Télécommande Pointeur Laser - Laser Rouge, Technologie Smart-Link, sans Fil 2.4 GHz - pour présentation Powerpoint - Noir",Hama,"20,82 €",,,1,,,"20,82 €",,,"20,58 €",,,1,,,,,
B00006JAKM,"Hama Rack de bureau ""Nexus"" (pour 20 boîtiers de CD, support de CD pour le bureau ou les enfants, support de CD de haute qualité) Argent",Hama,"20,77 €","-50,12 %","-65,97 %",1,"-50,00 %","-66,67 %","20,77 €","-66,75 %","-65,97 %","13,36 €","-66,67 %","-68,19 %",1,"-66,67 %","-66,67 %",,,
B07N9GQKD5,"Hama Étui Portefeuille Guard Pro pour Apple iPhone 5/5s/SE, Noir",Hama,"20,50 €",,,1,,,"20,50 €",,,"11,89 €",,,1,,,,,
B0C5JP8JPK,"Hama Hub USB, 4 Ports, USB 3.2 Gen1, 5 Gbit/s, Ultra Slim avec Adaptateur USB-C, Garantie 30 Ans, Gris",HAMA,"20,47 €",,,1,,,"20,47 €",,,"12,31 €",,,1,,,,,
B017JY4RG2,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages blanches, à spirale) Gris",Hama,"20,20 €","-10,10 %","-75,48 %",2,"-33,33 %","-81,82 %","20,20 €","-10,10 %","-75,48 %","9,10 €","-33,33 %","-81,65 %",2,"-33,33 %","-81,82 %",,,
B000L0W12E,"Adaptateur automobile pour CD/MD/MP3, Noir",Hama,"20,07 €","-70,15 %","-7,26 %",1,"-75,00 %","-50,00 %","20,07 €","-70,15 %","-7,26 %","11,01 €","-75,00 %","-45,22 %",1,"-75,00 %","-50,00 %",,"-100,00 %",
B007M6NI18,"Hama Rallonge allume-cigares ( pour voiture, pour allume-cigare, câble de 1,5 m, adapté aux 12-24 V, pour voiture/camion/véhicule de loisirs/caravanes, fusible de 8 A maximum) Noir",Hama,"19,98 €","-50,73 %","-59,62 %",2,"-50,00 %","-50,00 %","19,98 €","-50,73 %","-67,40 %","9,50 €","-49,92 %","-70,36 %",2,"-50,00 %","-60,00 %",,,
B005SS65GW,"Hama Chiffon 3 en 1 (pour ordinateur portable avec écran de 40 cm (15,6""), tapis de souris, en microfibre, film de protection, chiffon de nettoyage) Anthracite",Hama,"19,98 €","-25,00 %","20,22 %",3,"-25,00 %","50,00 %","13,32 €","-50,00 %","-19,86 %","9,10 €","-50,00 %","-25,65 %",2,"-50,00 %","0,00 %",,,
B0015NLFFA,"Hama Chemin de câble (en PVC, Semi-Circulaire, 100 x 7 x 2,1 cm) Blanc",Hama,"19,92 €",,"0,00 %",1,,"0,00 %","19,92 €",,"-50,00 %","13,93 €",,"-40,77 %",1,,"-50,00 %",,,
B01M0ISAYY,"Hama Cadre photo en plastique ""Saragossa"" (taille de cadre 30x40 cm, taille de photos 20x28 cm, photos format vertical, en plastique, 1 photo par cadre, élégant, simple, classique) Blanc",Hama,"19,56 €",,,1,,,"19,56 €",,,"5,36 €",,,1,,,,,
B0015LCK5G,"Système de Rangement Universel pour Voiture, Grand modèle, Noir",Hama,"19,41 €","-6,77 %","-4,01 %",1,"0,00 %","-50,00 %","40,23 €",,"98,96 %","19,00 €",,"0,00 %",2,,"0,00 %",,,
B00005KHTA,"Hama Filtre polarisant (circulaire, Traité, 52mm, 2 couches par face) Noir",Hama,"19,08 €","0,00 %",,1,"0,00 %",,"19,08 €","0,00 %",,"17,60 €","-27,45 %",,1,"0,00 %",,,,
B0CN9K8YSG,"Hama Porte-télécommande 'Commander' (Support de Rangement 9 télécommandes, 3 maxi compartiments, Organiseur Multifonction bureau, salle de bain, table de chevet, courriers, téléphone, lunettes) Noir",Hama,"19,02 €",,,1,,,"19,02 €",,,"10,79 €",,,1,,,,,
B0BL1TWBNY,"Hama Support Téléphone Voiture Move (Support téléphone pour Voiture à Ventouse, pivotable 360°, Support de Voiture pour Smartphones de 5,5 à 8,5 cm de Largeur) Noir",Hama,"18,32 €","0,00 %",,1,"0,00 %",,"18,32 €","0,00 %",,"13,95 €","0,00 %",,1,"0,00 %",,,,
B08NCF2H9V,"Hama Transmetteur FM Bluetooth de Voiture (Adaptateur Allume Cigare Bluetooth, Kit MP3 sans Fil avec 2 Ports USB, Fentes MicroSD, Chargeur de Voiture USB-A)",Hama,"18,32 €","0,00 %",,1,"0,00 %",,"18,32 €","0,00 %",,"15,30 €","0,00 %",,1,"0,00 %",,,,
B0050GRMW8,"Hama Pochette ""Up To Fashion"" (pour 48 disques, CD/DVD/Blu-ray/livres audio, étui de rangement, gain de place pour la voiture, la maison, avec motif du diable) Rouge",Hama,"18,32 €","-60,00 %","-57,20 %",2,"-60,00 %","-50,00 %","18,32 €","-60,00 %","-57,20 %","13,16 €","-60,90 %","-43,64 %",2,"-60,00 %","-50,00 %",,,
B0BKYXBXNK,"Hama Support Téléphone Voiture Magnet (Support téléphone Portable pour Voiture aimanté, pivotable 360°, Fixation Clip Grille Ventilation, Inclus 2 plaques métaliques) Noir",Hama,"18,11 €",,,2,,,"18,11 €",,,"12,50 €",,,2,,,,,
B07F82LSLN,"Hama Support Travel Pliable pour tablettes et Smartphones (Idéal pour Les déplacements, Solide et Pratique) Couleur aléatoire Parmi Blanc/Bleu/Gris/Jaune/Noir/Rouge/Vert",Hama,"18,08 €","519,18 %","-62,00 %",6,"500,00 %","-45,45 %","15,08 €","416,44 %","-71,03 %","8,35 €","400,00 %","-58,33 %",5,"400,00 %","-58,33 %",,,
B000VRCKRI,"Hama Album, Bordeaux, 24 x 17 cm",Hama,"18,02 €",,"154,88 %",2,,"100,00 %","18,02 €",,"154,88 %","7,81 €",,"118,16 %",2,,"100,00 %",,,
B0000AIRTH,"Hama Cadre photo en plastique ""Décor Sevilla"" (taille du Cadre de 30 x 45 cm avec bordure de 9 mm x 17 mm, pour une photo de 20 x 30 cm) Or Mat",Hama,"17,53 €",,"-74,48 %",1,,"-83,33 %","17,53 €",,"-56,16 %","6,50 €",,"-66,67 %",1,,"-66,67 %",,,
B00NBLSLXS,"Hama Adaptateur secteur (prise de voyage pour : USA, anada, Japon, Brésil, … à utiliser pour les prises de : Allemagne, Espagne, France, Turquie, … Type A/B) Blanc",Hama,"17,48 €",,,2,,,"17,48 €",,,"10,72 €",,,2,,,,,
B005DJXZSC,"Hama Album Photo Singo (Album minimax, 13 x 16,5 cm, 100 Pages, pour 100 Photos au Format 10 x 15 cm) Rose",Hama,"17,41 €","-36,51 %","24,36 %",3,"-50,00 %","50,00 %","17,41 €","-36,51 %","24,36 %","8,91 €","-50,00 %","50,00 %",3,"-50,00 %","50,00 %",,,
B0BHKMLBTD,"Hama Multiprise 10 Prises Interrupteur Accroches Murales 16A 3680W (Prise Multiple Rallonge Electrique 1.5m, Securité Enfant Gestion Câbles Bloc 10 Prises dont 6 Type F Schuko compatible France) Blanc",Hama,"17,37 €",,,1,,,"17,37 €",,,"11,89 €",,,1,,,,,
