Programme=[Retail],Aperçu du distributeur.=[Fabrication],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/03/2025 - 31/03/2025],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les commandes","Revenus basés sur les commandes – Période antérieure (%)","Revenus basés sur les commandes – Même période l'année dernière (%)","Unités commandées","Unités commandées – Période antérieure (%)","Unités commandées – Même période l'année dernière (%)","Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B0000AI2XV,"Hama Cadre-galerie photo en plastique Madrid (taille de cadre de 25 cm x 55 cm, taille de la photo de 13 cm x 18 cm, 3 photos par cadre, à accrocher, élégant, simple, classique) Noir",Hama,"75,74 €","-78,01 %","-60,14 %",7,"-75,00 %","-36,36 %","75,74 €","-78,01 %","-55,63 %","52,05 €","-75,13 %","-30,40 %",7,"-75,00 %","-30,00 %",2,"100,00 %","100,00 %"
B0000AIRXI,"Hama Plaque de Fixation Rapide pour Appareil Photo (Plaque d'attache Rapide pour appareils Photo avec Filetage 1/4"" (6,4 mm), Adaptateur tête de trépied Star 55 à 64"",""Gamma 153"", ""Action 165"") Noir",Hama,"75,52 €","44,18 %","44,18 %",13,"44,44 %","44,44 %","75,52 €","44,18 %","44,18 %","61,31 €","44,39 %","44,33 %",13,"44,44 %","44,44 %",,,
B0CYNC65K9,"Hama 100W Chargeur Rapide Compatible iPhone, Samsung, MacBook - [Technologie GaN, PD + QC 3.0] [Recharge Optimisée] [3 Ports USB] Blanc",Hama,"74,99 €",,,1,,,"74,99 €",,,"63,91 €",,,1,,,,,
B0CBCMH2BZ,"Hama Multiprise Cube avec Interrupteur (Rallonge multiprise 1.4m, Bloc 3 Prises Terre F Schuko + 2 USB-A + 2 USB-C, 3680W 16A Idéal Bureau Cuisine Salon Atelier Garage PC luminaires Meuble TV) Blanc",Hama,"74,97 €","50,00 %",,3,"50,00 %",,"74,97 €","50,00 %",,"55,47 €","50,00 %",,3,"50,00 %",,1,,
B0BL1H5S5W,"Hama Ecouteurs sans Fil Tour du Cou Freedom Run (Casque Bluetooth Intra-Auriculaires Tour d'oreille avec Micro, 6h d'autonomie, Idéal Sport, Course, Vélo, Gym, Contrôle Vocal) Noir",Hama,"74,94 €","200,00 %","-50,00 %",6,"200,00 %","-50,00 %","62,45 €","150,00 %","-50,00 %","74,00 €","150,00 %","-50,00 %",5,"150,00 %","-50,00 %",,,"-100,00 %"
B073PGV9QC,"Hama 00124156 Lecteur de Cartes 3 en 1 USB 3.0, Noir",Hama,"74,94 €","500,00 %","500,00 %",6,"500,00 %","500,00 %","62,45 €","400,00 %","400,00 %","37,50 €","400,00 %","400,00 %",5,"400,00 %","400,00 %",,,
B005DJKH1A,"Hama Album Photo ""Singo"" (album minimax, 22 x 22,5 cm, 100 pages, pour 200 photos au format 10 x 15 cm) Aqua",Hama,"74,85 €","-35,28 %","-82,70 %",7,"-30,00 %","-86,54 %","74,85 €","-35,28 %","-83,94 %","37,80 €","-30,00 %","-87,50 %",7,"-30,00 %","-87,50 %",,,
B009HSQ3ES,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages noires, à spirale) Turquoise",Hama,"74,66 €","-2,09 %","57,58 %",5,"0,00 %","66,67 %","90,84 €","22,33 %","91,73 %","50,70 €","20,00 %","100,00 %",6,"20,00 %","100,00 %",1,,"0,00 %"
B0CLD42ZH7,"Hama Support Mural TV Extra Plat Inclinable Pivotant Garantie 10ans (TV 19 à 48 Pouces, VESA 100 x 100 à 200 x 200, 3 articulations, Support Extensible, Cache Cables, Chevilles Fisher & Gabarit) Noir",Hama,"73,62 €",,,1,,,,,,,,,,,,,,
B0CNGY9DBG,"Xavax Mousseur à lait (Batteur à lait, fouet inox très puissant 14 000 tr/min, Emulsionneur à lait à piles, Fouet Électrique Idéal Café Latte Cappuccino Macchiato Matcha Sauces Blancs d'oeufs) Noir",Xavax,"73,26 €","37,50 %",,11,"57,14 %",,"66,60 €","25,00 %",,"40,48 €","42,69 %",,10,"42,86 %",,,,
B07LBBWVSP,"Hama Lampe de Poche LED Ultra Pro, 1 000 lumens",Hama,"70,82 €",,,2,,,"70,82 €",,,"44,30 €",,,2,,,,,
B001UBEV4O,"Hama Album, Gris, 36 x 32 cm",Hama,"70,80 €","44,55 %","347,25 %",5,"66,67 %","400,00 %","84,96 €","144,00 %","436,70 %","51,22 €","200,23 %","500,47 %",6,"200,00 %","500,00 %",1,,
B0009V6OBE,"Hama Pochettes de Protection (en Papier pour CD/DVD/Blu-Ray, Lot de 50) Blanc/Transparent",Hama,"70,72 €","466,67 %","42,84 %",17,"466,67 %","112,50 %","70,72 €","466,67 %","53,47 %","45,09 €","489,41 %","80,07 %",17,"466,67 %","112,50 %",,,
B0CP85387S,"Xavax 00220738 Raccord en Y, Blanc",Xavax,"70,70 €","-28,57 %",,10,"-28,57 %",,"84,84 €","0,00 %",,"54,24 €","0,00 %",,12,"0,00 %",,,,
B000CZ2LQE,"Hama Gel de nettoyage (pour écran LCD / TFT avec chiffon en microfibre, 200 ml) Gris/Bleu",Hama,"70,70 €","48,28 %","469,24 %",10,"150,00 %","900,00 %","70,70 €","48,28 %","469,24 %","59,10 €","150,00 %","900,00 %",10,"150,00 %","900,00 %",,,
B07ZDMHYMS,"Hama Clé USB C-Laeta (USB3.1/USB3.0 Type-C, 256GB, Double clé USB, pour Ordinateur Portable, téléphone Mobile, Tablette, OTG, 70 Mo/s, boîtier en métal, USB Type-C, clé de téléphone Portable) Argent",Hama,"70,01 €","-33,57 %","116,68 %",3,"0,00 %","200,00 %","70,01 €","-48,67 %","116,68 %","62,20 €","-27,34 %","220,62 %",3,"-25,00 %","200,00 %",,,
B00005QFAZ,"Hama Étuis à négatifs (Lot de 25 Pochettes Rangement Diapos/Negatifs Photo, pour Classeurs à Anneaux, 4 Bandes/Feuille, en Papier Cristal)",Hama,"69,59 €","-49,89 %","40,30 %",7,"-50,00 %","40,00 %","49,59 €","-64,29 %","-0,02 %","41,10 €","-64,29 %","0,00 %",5,"-64,29 %","0,00 %",,,
B0BL1RL5YW,"Hama Chargeur Rapide 33W 4 Ports USB (Chargeur Qualcomm Quick Charge 3.0, Chargeur USB, Adaptateur Secteur Charge Rapide, 1 USB-A QC, 3 USB-A) Noir",Hama,"66,64 €","-20,00 %",,4,"-20,00 %",,"66,64 €","-20,00 %",,"53,72 €","-20,12 %",,4,"-20,00 %",,2,"-33,33 %",
B0BKYV691H,"Hama Power Bank 20000 mAh (Batterie Externe, 1 USB C + 2 USB A, Power Pack Fast Charge, Batterie pour Smartphone, Tablette, Haut-Parleur Bluetooth, Voyants LED, Chargeur Portable + Cable 0.25m) Gris",Hama,"66,64 €",,"-34,11 %",2,,"-50,00 %","33,32 €",,"-67,06 %","22,25 €",,"-77,71 %",1,,"-75,00 %",,,"-100,00 %"
B08YRZS5BR,"Hama Hub USB, 4 Ports, USB 2.0, 480 Mbit/s, Métal, Garantie 10 Ans, Blanc",HAMA,"66,56 €","60,00 %",,8,"60,00 %",,"66,56 €","60,00 %",,"49,68 €","60,00 %",,8,"60,00 %",,1,,
B00F2BNE82,"Hama Album Photo ""Fine Art"" (format 22,5 x 22 cm, 80 pages blanches, sans spirale) Gris",Hama,"66,56 €","-23,13 %","-27,27 %",8,"-20,00 %","-27,27 %","66,56 €","-67,32 %","0,00 %","42,73 €","-59,99 %","0,02 %",8,"-60,00 %","0,00 %",,,
B00006IVVB,"Hama Boîtier standard double (pour CD et disques Blu-Ray, Étui protecteur pour CD, paquet de 10) Noir/Transparent",Hama,"66,20 €",,"-62,11 %",5,,"-76,19 %","66,20 €","32,61 %","-62,11 %","31,00 €","-16,67 %","-76,19 %",5,"-16,67 %","-76,19 %",,,"-100,00 %"
B017J9FOZA,"Xavax Thermomètre numérique pour rôtis (de torréfaction, numérique, 2 in 1, avec horloge de cuisine, sonde de température amovible, pour viande, -10°C à +250°C, avec minuteur, à câble) Noir/Argent",xavax,"66,08 €","148,05 %","46,84 %",4,"100,00 %","33,33 %","66,08 €","148,05 %","46,84 %","42,64 €","100,00 %","33,33 %",4,"100,00 %","33,33 %",,,
B0CP84CQHQ,"Hama Support TV Mural Orientable Garantie 10 Ans (Support TV Pivotant Inclinable Extensible, 35kg Max, pour écrans 81 à 165 cm (32"" à 65"") VESA 200x200 à 400x400, Chevilles Fischer fournies) Blanc",Hama,"65,83 €","0,00 %",,1,"0,00 %",,"65,83 €","0,00 %",,"47,90 €","0,00 %",,1,"0,00 %",,,,
B0000AIRRQ,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 50 x 70 cm, Reflex) Blanc",Hama,"65,39 €",,,4,,,"49,98 €",,,"23,88 €",,,3,,,,"-100,00 %",
B001JTTAPW,"Hama Boîtier double (pour DVD, convient également aux CD et disques Blu-ray, avec film pour l'insertion de la jaquette, lot de 5) Transparent",Hama,"64,92 €","1 100,00 %","-65,71 %",12,"1 100,00 %","-65,71 %","64,92 €","1 100,00 %","-61,29 %","42,15 €","1 100,85 %","-61,28 %",12,"1 100,00 %","-61,29 %",,,
B00KA4516Y,"Hama Ventilateur USB avec affichage de la température",Hama,"64,92 €","500,00 %","-62,08 %",6,"500,00 %","-66,67 %","54,10 €","400,00 %","-66,54 %","37,70 €","400,00 %","-70,59 %",5,"400,00 %","-70,59 %",,,
B009HSQ45G,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages noires, à spirale) Kiwi",Hama,"64,80 €","-16,15 %","102,82 %",4,"-20,00 %","100,00 %","109,30 €","233,44 %","242,10 %","59,15 €","250,00 %","250,00 %",7,"250,00 %","250,00 %",,,"-100,00 %"
B0CRZCFQRL,"Hama Support TV sur Pied Pivotant 60° Réglable en Hauteur Garantie 10ans (Socle pour TV 32 à 55 Pouces, Pied TV Stable, Base en Verre trempé, Cache Cables, jusqu'à 30kg, VESA jusqu'à 400 x 400) Noir",Hama,"64,64 €","47,85 %",,2,"100,00 %",,"32,32 €","-26,08 %",,"39,73 €","-15,07 %",,1,"0,00 %",,,,
B0D6CHML6V,"Hama Coque pour iPhone 11 ""Daily Protect [Housse de Protection avec Rangement Carte] [Etui à Rabat] - Noir",Hama,"63,28 €",,,4,,,"63,28 €",,,"56,80 €",,,4,,,,,
B0CYMZ4GG9,"Hama Pocket 5 - Batterie Externe [Power Bank 5 000mAh] [Batterie Portable USB C Fast Charge], Compatible avec Les iPhones Samsung et Bien Plus - Gris Anthracite",Hama,"63,26 €","-55,03 %",,4,"-69,23 %",,"56,60 €","-56,41 %",,"36,38 €","-66,69 %",,4,"-66,67 %",,1,,
B0CNRY52S9,"Hama Boîte de Rangement Câbles 'Mini' (Cache câbles, pour Bureau, Maison, Rangement Chargeurs, Multiprises, Disques durs, 23.5x11.5x12.cm) Blanc",Hama,"62,45 €","400,00 %",,5,"400,00 %",,"62,45 €","400,00 %",,"46,45 €","400,00 %",,5,"400,00 %",,,,
B07BBKMKJH,"Hama Cadre pour Vinyles (pour Pochette de 33 Tours, Aluminium, 31,5 x 31,5 cm) Noir",Hama,"62,05 €","159,51 %","-60,37 %",3,"200,00 %","-62,50 %","62,05 €","159,51 %","-64,77 %","41,65 €","200,29 %","-66,63 %",3,"200,00 %","-66,67 %",,,
B09YVGVBH1,"Hama AMW-200 Souris sans Fil - Technologie 2.4Ghz, Capteur 1600 dpi, Technologie Smart-Link, Ambidextre - Noire",Hama,"61,98 €","47,71 %","-96,40 %",12,"71,43 %","-96,28 %","61,98 €","47,71 %","-96,34 %","45,00 €","71,43 %","-96,59 %",12,"71,43 %","-96,23 %",,,"-100,00 %"
B00AJJJNLE,"Hama Brosse en fibre carbone pour vos vinyles (nettoyage antistatique des vinyles, brosse pour disques vinyles), noir / argent",Hama,"61,78 €","-19,28 %","-77,03 %",4,"-20,00 %","-85,71 %","61,78 €","-27,91 %","-78,50 %","26,16 €","-33,33 %","-86,53 %",4,"-33,33 %","-86,67 %",,,
B0000AI2T9,"Hama Cadre photo en plastique ""Sevilla"" (taille du Cadre de 40 x 60 cm avec bordure de 13 mm x 20 mm, pour une photo de 30 x 45 cm) Blanc",Hama,"61,64 €",,"-87,47 %",4,,"-87,10 %","77,05 €",,"-83,29 %","47,25 €",,"-82,76 %",5,,"-82,76 %",,"-100,00 %","-100,00 %"
B00GRP4HDI,"Hama Boîtier pour câbles Maxi (Boite pour câbles, 40 x 15,5 x 13,8 cm, avec Pieds en Caoutchouc) Noir",Hama,"61,29 €","31,41 %","-79,74 %",3,"50,00 %","-75,00 %","61,29 €","31,41 %","-81,34 %","36,37 €","37,09 %","-79,73 %",3,"50,00 %","-76,92 %",,,"-100,00 %"
B00006JCWM,"Hama Casier de rangement ""Spirit II"" (système de classement sur socle pour CD, pour 22 boîtiers CD, porte-CD pour le rangement, organisateur antidérapant) Noir",Hama,"61,18 €","35,06 %","97,35 %",7,"40,00 %","133,33 %","61,18 €","35,06 %","97,35 %","42,56 €","34,01 %","141,27 %",7,"40,00 %","133,33 %",,,
B002ZX98MG,"Hama Boîtier Slim (pour DVD, Convient également aux CD et disques Blu-Ray, Ultra Mince, avec Une Feuille pour la Couverture, Lot de 10) Transparent",Hama,"60,18 €","-56,51 %","-72,54 %",6,"-62,50 %","-80,65 %","48,34 €","-61,09 %","-74,68 %","28,89 €","-58,15 %","-78,25 %",6,"-57,14 %","-77,78 %",,"-100,00 %",
B001UBGSZE,"Hama Album Photo Fine Art (Format 36 x 32 cm, 50 Pages Noires, à Spirale) Lilas",Hama,"59,96 €","23,40 %","-59,09 %",4,"33,33 %","-60,00 %","74,95 €","123,07 %","-48,86 %","42,65 €","150,00 %","-50,00 %",5,"150,00 %","-50,00 %",,,
B00006JA8E,"Hama Étuis à négatifs (Lot de 25 Pochettes Rangement Diapos/Negatifs pour Classeurs à Anneaux, 40 Negatifs par Feuille, Polypropylène)",Hama,"59,96 €",,,4,,,"59,96 €",,,"47,60 €",,,4,,,1,,
B07PHQ17NW,"Hama Album à Spirale 'Watercolor Moments', 28 x 24 cm, 50 Pages Blanches",Hama,"59,92 €","60,00 %","-35,49 %",8,"60,00 %","-27,27 %","59,92 €","60,00 %","-35,49 %","37,41 €","59,87 %","-27,09 %",8,"60,00 %","-27,27 %",,,
B01K47G7VO,"Mini album photo à pochettes ""La Fleur"" pr 40 photos 10 x 15 cm, blc",Hama,"59,84 €","700,00 %","77,78 %",16,"700,00 %","77,78 %","48,62 €","550,00 %","62,50 %","32,37 €","550,00 %","62,50 %",13,"550,00 %","62,50 %",,,
B00006JDAX,"Hama Pâte adhésive (250 g, pour fixer, spécialement conçu pour la photo) Gris Neutre",Hama,"59,76 €","-28,96 %","200,00 %",3,"-25,00 %","200,00 %","59,76 €","-28,96 %","200,00 %","41,28 €","-25,00 %","200,00 %",3,"-25,00 %","200,00 %",,,
B000TSO2AM,"Hama Pochette (pour 104 CD/DVD/Blu-Ray, classeur de Rangement, Gain de Place pour Le Bureau, Le Salon et la Maison, étuis de Transport) Noir",Hama,"59,43 €","-83,13 %","-69,35 %",4,"-85,19 %","-69,23 %","59,43 €","-83,13 %","-71,54 %","28,80 €","-85,28 %","-71,65 %",4,"-85,19 %","-71,43 %",,,
B07QQ8JPGN,"Hama Sac pour appareil photo ""Pittsburgh"", 170, noir",Hama,"58,85 €","8,82 %",,1,"0,00 %",,"58,85 €","8,82 %",,"48,43 €","0,00 %",,1,"0,00 %",,,,
B009HSQ3OS,"Hama Fine Art 50 pages Noires/à spirales 10608, Rose, 36 x 32 cm",Hama,"58,68 €","-8,17 %","22,30 %",4,"0,00 %","33,33 %","72,84 €","46,44 %","51,81 %","42,25 €","66,67 %","66,67 %",5,"66,67 %","66,67 %",,,
B000EOVQI2,"Hama Boîtier CD Slim, Lot de 10, Transparent",Hama,"58,45 €","-23,68 %","-48,23 %",8,"-20,00 %","-27,27 %","58,45 €","-23,68 %","-48,23 %","25,20 €","-20,00 %","-30,67 %",8,"-20,00 %","-27,27 %",1,,"-83,33 %"
B009TLAQ3M,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Azur",Hama,"58,37 €","-21,42 %","-56,15 %",6,"-14,29 %","-62,50 %","40,06 €","-46,07 %","-69,91 %","22,52 €","-42,86 %","-75,00 %",4,"-42,86 %","-75,00 %",,,"-100,00 %"
B0BXPKDN7W,"Hama Classeur à négatifs (4 anneaux, niveau de remplissage 39 mm, feuilles rectangulaires, album à négatifs d'une pellicule photo) Vert pale",Hama,"58,24 €","250,00 %","600,00 %",7,"250,00 %","600,00 %","16,64 €","-44,83 %","100,00 %","12,30 €","-33,33 %","100,00 %",2,"-33,33 %","100,00 %",,,
B00006JDF0,"Hama DVD de nettoyage (pour tête de lecture laser, pour enlever la saleté dans les lecteurs de DVD, DVD de nettoyage au laser) Blanc/Bleu/Rouge",Hama,"58,24 €","-58,05 %","-24,22 %",7,"-41,67 %","0,00 %","49,92 €","-64,04 %","-24,48 %","36,36 €","-50,00 %","-29,21 %",6,"-50,00 %","0,00 %",,"-100,00 %",
B095CSQVHG,"Hama Lot de Mini-Tournevis 24 en 1 avec Pochette (idéal Petites Réparations Electronique, Manche en Aluminium, 24 Embouts interchangeables, Garantie 10ans) Noir",Hama,"58,01 €","-27,41 %","18,10 %",4,"-33,33 %","0,00 %","58,01 €","-27,41 %","18,10 %","39,20 €","-33,33 %","-7,46 %",4,"-33,33 %","0,00 %",,,
B0000AIRTH,"Hama Cadre photo en plastique ""Décor Sevilla"" (taille du Cadre de 30 x 45 cm avec bordure de 9 mm x 17 mm, pour une photo de 20 x 30 cm) Or Mat",Hama,"57,42 €","500,00 %","79,27 %",6,"500,00 %","200,00 %","57,42 €","500,00 %","79,27 %","39,00 €","500,00 %","200,00 %",6,"500,00 %","200,00 %",,,
B01K47EVSK,"Hama Album photo vierge ""La Fleur"" (album photo traditionnel 22,5 cm x 22,5 cm, 100 pages, pour l'insertion de 200 photos au format 10 cm x 15 cm, motif de feuilles, pochette CD) Noir",Hama,"57,18 €","-0,83 %","-70,26 %",5,"0,00 %","-77,27 %","57,18 €","-0,83 %","-68,85 %","29,27 €","0,07 %","-70,74 %",5,"0,00 %","-76,19 %",,,"-100,00 %"
B01EG0O104,"Hama Sonic Mobil 185 Enceintes pour Ordinateur - Système Stéréo 2.0, Haut-Parleurs Alimentés en USB, Connexion Jack 3.5mm - Noir/Argent",Hama,"57,08 €","44,65 %","-9,06 %",5,"66,67 %","0,00 %","57,08 €","13,52 %","-9,06 %","46,28 €","25,08 %","0,06 %",5,"25,00 %","0,00 %",,"-100,00 %","-100,00 %"
B09FBSCB6Q,"Hama Album photo à spirale ""Craft"" (Album souvenirs mariage, anniversaire, baptême, 24x17 cm, 40 pages en papier Kraft chic à personnaliser et à coller, jusqu'à 40 photos de 10 x 15 cm) Marron",Hama,"56,87 €","162,80 %","-91,06 %",8,"166,67 %","-92,16 %","56,87 €","162,80 %","-90,79 %","37,20 €","166,86 %","-91,93 %",8,"166,67 %","-91,92 %",4,,"-63,64 %"
B000JIA7YW,"Hama Boîtier Standard (pour 6 DVD, Convient également aux CD et disques Blu-Ray, avec Film pour l'insertion de la Jaquette, Lot de 3) Noir",Hama,"56,14 €","5,53 %","-64,88 %",5,"0,00 %","-79,17 %","56,14 €","5,53 %","-64,88 %","24,00 €","-0,54 %","-79,17 %",5,"0,00 %","-79,17 %",2,,
B08XZCYYF3,"Hama Montre connectée Fit Watch 4900 étanche avec Protection IP68 pour la résistance à l'eau (6 Jours d'autonomie, podomètre, Tracker de fréquence Cardiaque et Mesure des dépenses de Calories) Bleu",Hama,"55,23 €",,,1,,,"55,23 €",,,"21,50 €",,,1,,,,,
B07Q4FLFQZ,"Hama X-Pointer Télécommande Pointeur Laser - Laser Rouge, Technologie Smart-Link, sans Fil 2.4 GHz - pour présentation Powerpoint - Noir",Hama,"54,96 €","-12,01 %","-31,97 %",3,"0,00 %","-25,00 %","117,42 €",,"45,34 %","123,48 €",,"50,00 %",6,,"50,00 %",,,
B003LTLSFS,"Hama Chemin de câbles (Bande en Aluminium pour Montage Mural TV ou au Sol, Cache-câble Rectangle, 110 x 3,3 x 1,7 cm, entrée de câble jusqu'à 5 câbles, matériel de Montage Compris) Gris",Hama,"54,96 €","-71,38 %","-78,57 %",3,"-66,67 %","-78,57 %","54,96 €","-71,38 %","-78,57 %","34,53 €","-66,71 %","-78,63 %",3,"-66,67 %","-78,57 %",,,
B000Z1UORI,"Hama Album Photo Fine Art (Format 24 x 17 cm, 50 Pages Noires, à Spirale) Noir",Hama,"54,51 €","157,00 %","14,93 %",8,"166,67 %","100,00 %","41,19 €","94,20 %","-13,16 %","23,58 €","100,00 %","50,00 %",6,"100,00 %","50,00 %",,"-100,00 %","-100,00 %"
B07BB2FQR1,"Hama Album photo traditionnel ""Rustico"" (grand format, album de 30 x 30 cm, 100 pages blanches, 400 photos au format 10x15, idéal pour le scrapbooking, photos à coller) Love Key",Hama,"54,10 €","66,67 %","-44,44 %",5,"66,67 %","-44,44 %","54,10 €","66,67 %","-44,44 %","35,60 €","66,67 %","-44,44 %",5,"66,67 %","-44,44 %",1,,"0,00 %"
B07F3RKPTB,"Hama Support mural pour Google Home mini (pour enceinte sans/avec fil, support d'enceinte, pour un alignement et une présentation optimaux de l'enceinte, montage mural) Blanc",Hama,"54,10 €","-28,57 %",,5,"-28,57 %",,"43,28 €","-42,86 %",,"24,45 €","-42,27 %",,4,"-42,86 %",,1,,
B009IAWZLK,"Hama Pinceau de nettoyage pour objectif (Lenspen) ""Classic"" (pour le nettoyage des lentilles et des filtres, 11,5 cm de long, Lenspen) Noir/Rouge",Hama,"54,10 €",,,5,,,"54,10 €",,,"42,65 €",,,5,,,,,
B08YS22QH1,"Hama Plastifieuse A4 A5 A6 Cartes de Visite (Kit de Plastification 4en1 avec Feuille Film Laminage Thermique ep. Max 80-125 Microns, Plastifieuse à chaud, Règle de coupe, Chauffe rapide) Noir",Hama,"54,00 €","12,83 %","-51,39 %",2,"0,00 %","-50,00 %","54,00 €","12,83 %","-51,39 %","41,16 €","0,00 %","-50,52 %",2,"0,00 %","-50,00 %",,,"-100,00 %"
B00CBVEZNO,"Hama Support pour Ordinateur Portable Carbone (Support pour Ordinateur Portable jusqu'à 47 cm, Hauteur 8 cm, Pieds en Caoutchouc antidérapants, Aspect Carbone) Noir",Hama,"53,82 €","26,69 %","15,57 %",3,"0,00 %","0,00 %","53,82 €","26,69 %","15,57 %","24,15 €","0,00 %","0,00 %",3,"0,00 %","0,00 %",,,
B07Q8VBZ5M,"Hama X-Pointer 6in1 Télécommande Pointeur Laser - 6 en 1, Laser Rouge, Fonction Air Mouse, Technologie Smart-Link, sans Fil 2.4 GHz - pour présentation Powerpoint - Noir",Hama,"53,49 €",,"-2,71 %",2,,"0,00 %","53,49 €",,"-2,71 %","36,45 €",,"-36,72 %",2,,"0,00 %",,,
B00AJJJNE6,"Hama Blu-Ray de nettoyage (pour tête de lecture, pour éliminer la poussière dans les lecteurs de Blu-Ray, Blu-Ray de nettoyage, emballage sans frustation) Blanc/Bleu/Rouge",Hama,"52,63 €","-55,63 %","-73,99 %",3,"-57,14 %","-76,92 %","52,63 €","-55,63 %","-69,18 %","29,58 €","-57,14 %","-72,73 %",3,"-57,14 %","-72,73 %",,"-100,00 %","-100,00 %"
B003TKD3YS,"Hama Chemin de câbles (bande en aluminium pour montage mural TV ou au sol, cache-câble demi-rond, 110 x 3,3 x 1,8 cm, entrée de câble jusqu'à 5 câbles, matériel de montage compris) Gris",Hama,"52,46 €","-62,11 %","201,15 %",3,"-62,50 %","200,00 %","52,46 €","-62,11 %","201,15 %","29,41 €","-62,40 %","201,02 %",3,"-62,50 %","200,00 %",,,
B01K47G660,"Mini album photo à pochettes pour 40 photos au format 10 x 15 cm, noir",Hama,"52,36 €","366,67 %","133,33 %",14,"366,67 %","133,33 %","48,62 €","333,33 %","116,67 %","34,60 €","334,13 %","116,93 %",13,"333,33 %","116,67 %",,,
B0002W6FOQ,"Hama Etui Universel (pour Cartes mémoire, pour Cartes CF/SM/SD/MMC/xD/MStick, pour 20 Cartes) Noir/Gris",Hama,"52,25 €","159,69 %",,3,"200,00 %",,"52,25 €","159,69 %",,"22,68 €","200,00 %",,3,"200,00 %",,,,
B07KWF2WPL,"Rapoo Souris optique sans fil Multi mode 2,4GHz/BT 3.0/BT 4.0 ""M300"" (bluetooth, souris d'ordinateur, design, avec boutons et molette de défilement) Gris foncé",Rapoo,"52,12 €","-63,96 %","-80,09 %",3,"-70,00 %","-82,35 %","31,64 €","-83,53 %","-87,91 %","22,20 €","-84,62 %","-90,76 %",2,"-84,62 %","-88,24 %",,,
B0CYQG5C59,"Hama Album Photo pochette et zone Mémo ""Singo II"" (200 photos 10x15cm,100 pages, Format 22.5x22cm, Pochette carte mémoire, motifs Zen) Terracotta",Hama,"52,05 €","400,00 %",,5,"400,00 %",,"52,05 €",,,"29,95 €",,,5,,,,,
B0C5JP288F,"Hama C-Rotate Pro Clé USB 3.1 - Flash Drive 512 Go, Vitesse jusqu'à 100 Mo/s, Clef avec connecteurs USB A & USB C, pour PC/Mac/Tablette et Smartphone - Argentée",Hama,"51,99 €","-22,01 %",,1,"0,00 %",,"51,99 €","-22,01 %",,"50,60 €","10,00 %",,1,"0,00 %",,,"-100,00 %",
B0000AISA5,"Hama Cadre en plastique Madrid (taille de cadre de 20 cm x 30 cm, taille de la photo de 13 cm x 18 cm, 1 photo par cadre, à accrocher, élégant, simple, classique) Bleu",Hama,"50,27 €","10,00 %","120,00 %",11,"10,00 %","120,00 %","50,27 €","10,00 %","266,67 %","29,26 €","10,00 %","266,67 %",11,"10,00 %","266,67 %",,,"-100,00 %"
B0CNRWZGY8,"Hama Boîte de Rangement Câbles 'Maxi' (Cache câbles, pour Bureau, Maison, Rangement Chargeurs, Multiprises, Disques durs, 40.0x15.5x13.8cm) Blanc",Hama,"49,98 €","100,00 %",,2,"100,00 %",,"49,98 €","100,00 %",,"36,88 €","100,00 %",,2,"100,00 %",,,,
B005DJKIKK,"Hama Album Photo ""Singo"" (album grand format, 30 x 30 cm, 100 pages, pour 400 photos au format 10 x 15 cm) Orange",Hama,"49,96 €","-51,49 %","-78,18 %",4,"-60,00 %","-84,00 %","49,96 €","-51,49 %","-79,02 %","24,72 €","-60,00 %","-84,62 %",4,"-60,00 %","-84,62 %",,,"-100,00 %"
B0D5HHBJ6Y,"Hama Cuir Synthétique Tapis de Souris - Tapis de Bureau élégant, Dessous Anti-Dérapant, Bords Cousus - Noir",Hama,"49,92 €","-14,29 %",,6,"-14,29 %",,"49,92 €","-14,29 %",,"53,12 €","-14,72 %",,6,"-14,29 %",,,,
B00005K4A5,"Hama Filtre polarisant (Circulaire, Traité, 72mm, 2 Couches par Face) Noir",Hama,"49,84 €",,,2,,,"49,84 €",,,"42,40 €",,,2,,,,"-100,00 %",
B00006J9XY,"Hama 0003039 - Panneau de distribution, 3 prises, Noir, 1,4 m",Hama,"49,80 €",,,15,,,"46,48 €",,,"45,08 €",,,14,,,,,
