Programme=[Retail],Aperçu du distributeur.=[Fabrication],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/04/2024 - 30/04/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les commandes","Revenus basés sur les commandes – Période antérieure (%)","Revenus basés sur les commandes – Même période l'année dernière (%)","Unités commandées","Unités commandées – Période antérieure (%)","Unités commandées – Même période l'année dernière (%)","Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B00IZA0RTQ,"Thomson Support mural TV WAB056 (VESA jusqu'à 400x400, Fixe, pour une diagonale d´écran de 58 à 142 cm (de 23"" à 56"")) Noir",Thomson,"21,58 €","-75,88 %","3,90 %",1,"-75,00 %","0,00 %","21,58 €","-75,88 %","3,90 %","13,60 €","-75,00 %","15,94 %",1,"-75,00 %","0,00 %",,,
B07QT6GZ6W,"Hama C-Laeta Clé USB 3.1 Gen 1 - Flash Drive 128 Go, Vitesse jusqu'à 40 Mo/s, Clef avec connecteurs USB A & USB C, pour PC/Mac/Tablette et Smartphone - Argentée",UNKNOWN,"21,49 €","-55,77 %",,1,"-66,67 %",,"21,49 €","-55,77 %",,"14,00 €","-66,67 %",,1,"-66,67 %",,,,
B09GLDXKYK,"Hama Coque iPhone 13 Pro Compatible MagSafe MagCase Finest Feel Pro pour Apple (Etui magnétique pour Recharge à Induction, Housse Protection Chocs Rayures et saletés, en TPU Mate Soyeuse) Vert",Hama,"21,24 €","0,00 %",,1,"0,00 %",,"21,24 €","0,00 %",,"15,31 €","-0,26 %",,1,"0,00 %",,,,
B0964WG83B,"Hama Coque iPhone 12 Mini Compatible MagSafe MagCase Finest Feel Pro pour Apple (Etui magnétique pour Recharge à Induction, Housse Protection Chocs Rayures et saletés, en TPU Mate Soyeuse) Vert",Hama,"21,24 €",,,1,,,"21,24 €",,,"13,70 €",,,1,,,,,
B0002VFL1K,"Hama Pochettes pour CD-ROM/DVD-ROM (Pochettes CD plastique, pochette de protection colorées, lot de 50, Multicolore) Bleu/Orange/Violet/Rose/Vert",Hama,"21,21 €","-74,26 %",,3,"-57,14 %",,"21,21 €","-74,26 %",,"14,52 €","-57,14 %",,3,"-57,14 %",,,,
B0000AIRXA,"Hama Cadre photo en plastique Décor Sevilla (taille du Cadre de 30 x 40 cm avec bordure de 9 mm x 17 mm, pour une photo de 20 x 28 cm) Argent Mat",Hama,"21,16 €","-86,69 %","-80,04 %",2,"-83,33 %","-75,00 %","34,41 €","-76,39 %","-67,54 %","17,43 €","-72,73 %","-59,12 %",3,"-72,73 %","-62,50 %",,"-100,00 %",
B0BRYDB26C,"Hama Canosa V2 Souris sans Fil - Technologie Bluetooth® 5.0, Capteur 1600 dpi, Clics Silencieux, Ambidextre - Grise Anthracite",Hama,"21,14 €",,,1,,,"21,14 €",,,"13,05 €",,,1,,,,,
B009X8SIV8,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Taupe",Hama,"20,83 €",,"-49,93 %",2,,"-60,00 %","20,83 €",,"-49,93 %","11,26 €",,"-56,02 %",2,,"-60,00 %",,,
B00RMO37T8,"Hama Multiprise, ""6+1"" (commutable individuellement, avec protection anti-surtension, montage mural, pivotée à 45°, longueur de douille XL, protection enfant, longueur de câble de 1,4 m) Blanc",Hama,"20,82 €","0,00 %","-50,00 %",1,"0,00 %","-50,00 %","41,64 €",,"0,00 %","29,44 €",,"6,74 %",2,,"0,00 %",2,,
B07QR75R56,"Hama Support mural TV FULLMOTION pour TV écran plat entre 25 cm et 66 cm (10"" à 26""), pivotant et inclinable, jusqu'à 15 kg de charge supportée, VESA 100x100, 1 bras, Noir",Hama,"20,82 €",,,1,,,"20,82 €",,,"15,52 €",,,1,,,,,
B07F3RKPTB,"Hama Support mural pour Google Home mini (pour enceinte sans/avec fil, support d'enceinte, pour un alignement et une présentation optimaux de l'enceinte, montage mural) Blanc",Hama,"20,80 €",,"139,36 %",2,,"100,00 %","20,80 €",,"139,36 %","12,10 €",,"116,07 %",2,,"100,00 %",,,
B0BL1R3S16,"Hama Câble iPhone (Câble Lightning Certifié MFI, Câble Chargeur iPhone USB/Lightning, 1.5m, Refléchissant, Idéal Apple iPad/iPhone 14 13 12 11 Pro Max Plus mini SE XS Max XR X 8 7) Bleu",Hama,"20,74 €","0,39 %",,1,"0,00 %",,"20,74 €","0,39 %",,"15,14 €","0,00 %",,1,"0,00 %",,,,
B00006J4HS,"Hama Présentoir de Distributeur de pastilles adhésives (10 distributeurs, 500 coins photos, diamètre de 10 mm, PP anti statique) Transparent",Hama,"20,53 €","-68,76 %","71,37 %",3,"-66,67 %","200,00 %","20,53 €","-68,76 %","71,37 %","6,20 €","-68,98 %","169,57 %",3,"-66,67 %","200,00 %",,,
B075RHN1M4,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Blanches, à Spirale) Bordeaux",Hama,"20,42 €","-51,38 %","-33,11 %",2,"-50,00 %","-33,33 %","20,42 €","-51,38 %","-34,38 %","9,92 €","-48,84 %","-25,69 %",2,"-50,00 %","-33,33 %",,"-100,00 %",
B01DZGIH5U,"Hama Support mural TV TILT inclinable pour TV écran de 81cm à 165cm (32"" à 65""), Vesa jusqu'à 400x400, Noir",Hama,"20,41 €",,"0,00 %",1,,"0,00 %","20,41 €",,"0,00 %","11,77 €",,"20,10 %",1,,"0,00 %",,,
B00006J4G6,"Hama Jeu de câbles d'adaptation pour enceintes III (pour Opel,Renault,Seat,Volkswagen, câble adaptateur pour haut-parleur III, Adaptateur de câble) Noir",Hama,"19,98 €","-50,00 %","-40,00 %",3,"-50,00 %","-40,00 %","39,96 €","100,00 %","50,00 %","21,12 €","100,00 %","63,47 %",6,"100,00 %","50,00 %",,,
B01CQ54W6E,"Hama Casque Essential HS 200"" avec Microphone (Ultra-léger, Oreillettes rembourrées, Casque stéréo, chaîne stéréo, réglage du Volume sur Le câble, Longueur de câble de 2 m, Prise Jack 3,5 mm) Noir",Hama,"19,98 €","-69,84 %","66,22 %",2,"-60,00 %","100,00 %","19,98 €","-69,84 %","66,22 %","11,44 €","-60,00 %","117,90 %",2,"-60,00 %","100,00 %",,,
B00HD6MXYU,"Hama Dragonne universelle (pour appareil photo, appareils photo reflex et appareils photo standard, textile, réglable, longueur de 65 cm) Noir",Hama,"19,98 €","-62,50 %","-20,84 %",3,"-62,50 %","0,00 %","33,30 €","-16,67 %","31,93 %","22,30 €","-21,37 %","46,90 %",5,"-16,67 %","66,67 %",,,
B000NRTREU,"Hama Rallonge pour Allume-Cigare (1,5m, fusible 8A, 12-24 V, Convient également pour Les camions) Noir",Hama,"19,98 €","-70,34 %","-40,97 %",2,"-66,67 %","-33,33 %","29,97 €","-47,76 %","-16,26 %","19,23 €","-40,00 %","9,95 %",3,"-40,00 %","0,00 %",,,
B00006JDAX,"Hama Pâte adhésive (250 g, pour fixer, spécialement conçu pour la photo) Gris Neutre",Hama,"19,92 €","0,00 %",,1,"0,00 %",,"19,92 €","0,00 %","7,10 %","13,76 €","0,00 %","15,34 %",1,"0,00 %","0,00 %",,,
B00006JAS7,"Hama lot de 2 Fiches d’antenne coaxiale TV (Diam 9.52mm, 1 Mâle+1 Femelle), Blanc",Hama,"19,78 €","-22,37 %","-11,85 %",4,"0,00 %","-33,33 %","16,04 €","-37,05 %","-28,52 %","6,46 €","-30,69 %","-51,61 %",3,"-25,00 %","-50,00 %",,"-100,00 %",
B00FON28DK,"Hama Clé USB 2.0 ""Hook-Style"", 64 GB, 15 MB/s, gris",Hama,"19,70 €","-56,80 %","-46,23 %",2,"-60,00 %","-33,33 %","19,70 €","-56,80 %","-46,23 %","11,20 €","-60,00 %","-33,33 %",2,"-60,00 %","-33,33 %",,,"-100,00 %"
B07CGV9S3Z,"Hama Convertisseur audio ""AC80"", numérique en analogique",Hama,"19,45 €",,,1,,,,,,,,,,,,,,
B0000AISCG,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 21 x 29,7 cm (DIN 4) avec bordure de 9 mm x 17 mm, pour une photo de 15 x 20 cm) Blanc",Hama,"19,19 €","37,96 %",,2,"0,00 %",,"9,07 €","-64,42 %",,"4,07 €","-66,67 %",,1,"-66,67 %",,,,
B00A44MVZ4,"Hama Chemin de câble (bande en PVC/Aluminium pour montage mural TV ou au sol, cache-câble rectangle, 100 x 2,1 x 1 cm, entrée de câble jusqu'à 3 câbles, 3 pièces, matériel de montage compris) Blanc",Hama,"19,13 €","3,29 %",,1,"0,00 %",,"19,13 €","3,29 %",,"8,36 €","0,00 %",,1,"0,00 %",,,,
B01M0ISAYY,"Hama Cadre photo en plastique ""Saragossa"" (taille de cadre 30x40 cm, taille de photos 20x28 cm, photos format vertical, en plastique, 1 photo par cadre, élégant, simple, classique) Blanc",Hama,"18,82 €",,,2,,,"18,82 €",,,"10,72 €",,,2,,,,,"-100,00 %"
B01BIIKZCK,"Hama Carte mémoire pour téléphone (Micro SDXC pour téléphone / Classe 10, 128 GB - 80 MB/s, Adaptateur mobile) Noir",Hama,"18,72 €","145,03 %",,1,"0,00 %",,"18,72 €","145,03 %",,"9,40 €","0,00 %",,1,"0,00 %",,,,
B007M6NGC4,"Hama Adaptateur d'antenne (fiche mâle DIN - fiche femelle ISO) Noir/Argent",Hama,"18,57 €",,"-30,29 %",2,,"-50,00 %","18,57 €",,"-30,29 %","7,26 €",,"-42,74 %",2,,"-50,00 %",,,
B09N9TH54H,"Xavax Égouttoir Porte Bouteilles (Support d'égouttage jusqu'à 6 Bouteilles, Pots, biberons Verres Tasses ou Mugs, Egouttoir Compact et Design, idéal sodastream, air-up, Avent, Philips) Noir",Xavax,"18,32 €","0,00 %","-85,53 %",1,"0,00 %","-83,33 %","18,32 €","0,00 %","-82,59 %","10,27 €","0,00 %","-80,28 %",1,"0,00 %","-80,00 %",,,"-100,00 %"
B0BL1TH1PX,"Hama Kit Support Téléphone Voiture Universel (Ensemble Support téléphone pour Voiture, 2en1 Clip pour aération et Ventouse, pivotable 360°, pour Mobile de Largeur de 4 à 11 cm) Noir",Hama,"18,32 €",,,1,,,,,,,,,,,,,,
B06XCCZLZ8,"Hama Câble de charge et transfert de données ""Métal"" (USB-A mâle vers Lightning, USB 2.0, nickel, câble anti-torsion, longueur de câble de 1,5 m) Anthracite",Hama,"18,32 €",,,1,,,"18,32 €",,,"0,00 €",,,1,,,,,
B0000932BP,"Hama Etui universel (pour cartes mémoire, pour cartes CF/SM/SD/MMC/xD/MStick, en simili cuir, pour 4 cartes) Noir 4007249471529",Hama,"18,28 €","300,00 %","33,33 %",4,"300,00 %","33,33 %","18,28 €","300,00 %","33,33 %","13,23 €","298,49 %","46,51 %",4,"300,00 %","33,33 %",,,
B01HPB98WM,"Hama Clé USB C-Laeta (USB3.1/USB3.0 Type-C, 64GB, Double clé USB, pour Ordinateur Portable, téléphone Mobile, Tablette, OTG, 40 Mo/s, boîtier en métal, USB Type-C, clé de téléphone Portable) Argent",Hama,"17,98 €",,"-16,06 %",1,,"-50,00 %","17,98 €",,"-16,06 %","9,80 €",,"-37,18 %",1,,"-50,00 %",,,
B07CQ99GFZ,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Flamant",Hama,"17,90 €","-71,40 %","-90,65 %",2,"-71,43 %","-91,30 %","26,89 €","-49,83 %","-85,31 %","18,42 €","-47,07 %","-85,13 %",3,"-50,00 %","-86,36 %",,,
B001UBD140,"Hama Album Photo Fine Art (Format 24 x 17 cm, 50 Pages Noires, à Spirale) Lilas",Hama,"17,57 €",,"-21,91 %",2,,"-33,33 %","17,57 €",,"-21,91 %","7,86 €",,"-23,69 %",2,,"-33,33 %",1,,
B0BL1R4C93,"Hama Câble USB-C de charge et transfert de données Reflective (USB-A 2.0 mâle vers USB-C mâle, câble blindé, anti-torsion, Fiche Aluminium plaqué or, Gaine nylon tressé robuste, 1.5 m) Rouge",Hama,"17,49 €","0,00 %",,1,"0,00 %",,"17,49 €","0,00 %",,"10,45 €","0,00 %",,1,"0,00 %",,,,
B073622T6B,"Hama Filtre UV 67 mm Profi Line (Filtre pour Objectif, Nano Revêtement, Multi-Coated (16 Couches - NMC16), Monture Large Ultrafine 2.4mm, Verre de qualité supérieure)",Hama,"17,49 €","-50,88 %",,1,"-50,00 %",,"18,29 €","5,60 %",,"11,24 €","0,00 %",,1,"0,00 %",,,,
B084HZNPS3,"Hama Album Photo ""Fine Art"" (format 24 x 17 cm, 36 pages blanches, sans spirale) Vert Tilleul",Hama,"16,90 €","-41,62 %","-67,77 %",2,"-33,33 %","-71,43 %","16,90 €","-41,62 %","-54,87 %","11,46 €","-33,33 %","-59,40 %",2,"-33,33 %","-60,00 %",1,,
B007M6NJ3U,"Hama Rallonge allume-cigares ( pour voiture, pour allume-cigare, câble de 6 m, adapté aux 12-24 V, pour voiture/camion/véhicule de loisirs/caravanes, fusible de 8 A maximum) Noir",Hama,"16,66 €",,"0,00 %",1,,"0,00 %","16,66 €",,"0,00 %","9,25 €",,"11,58 %",1,,"0,00 %",,,
B0054RDOCA,"Thomson Télécommande Universelle 2 en 1 ""ROC 2411"" (Télécommande avec Fonction d'apprentissage, Convient pour Deux appareils, pour Plus de 1 000 Marques) Noir",Thomson,"16,66 €","0,00 %","-2,52 %",1,"0,00 %","0,00 %","16,66 €","0,00 %","-2,52 %","11,40 €","0,00 %","10,04 %",1,"0,00 %","0,00 %",,,
B0BXPLPKZD,"Hama Classeur à négatifs (4 anneaux, niveau de remplissage 39 mm, feuilles rectangulaires, album à négatifs d'une pellicule photo) Rose",Hama,"16,64 €","100,00 %",,2,"100,00 %",,"16,64 €","100,00 %",,"12,30 €","100,00 %",,2,"100,00 %",,,,
B01AELPONM,"Cor. alim. Euro pr Sonos PLAY:1/PLAY:5/One, coudé aux extrém., 3m, blc",Hama,"16,64 €",,"0,00 %",2,,"0,00 %","16,64 €",,"0,00 %","11,72 €",,"0,00 %",2,,"0,00 %",,,
B0000AHIER,"Hama - 63233 - Passe-partout Premium, blanc neige, 24 x 30 cm",Hama,"16,64 €",,"-60,00 %",4,,"-60,00 %","16,64 €",,"-20,00 %","8,28 €",,"-14,29 %",4,,"-20,00 %",,,
B0CNGY9DBG,"Xavax Mousseur à lait (Batteur à lait, fouet inox très puissant 14 000 tr/min, Emulsionneur à lait à piles, Fouet Électrique Idéal Café Latte Cappuccino Macchiato Matcha Sauces Blancs d'oeufs) Noir",Xavax,"16,64 €",,,2,,,"16,64 €",,,"8,10 €",,,2,,,,,
B005DJXZSC,"Hama Album Photo Singo (Album minimax, 13 x 16,5 cm, 100 Pages, pour 100 Photos au Format 10 x 15 cm) Rose",Hama,"16,49 €","-54,90 %",,3,"-62,50 %",,"16,49 €","-54,90 %",,"8,91 €","-62,50 %",,3,"-62,50 %",,,,
B01LZXLX9Z,"Pêle-mêle de cadres photo pr portrt, 2 en 10 x 15 cm, 1 en 10 x 10 cm",Hama,"16,17 €","103,14 %",,2,"100,00 %",,"16,17 €","103,14 %",,"6,92 €","100,00 %",,2,"100,00 %",,,,
B001UBEV4O,"Hama Album, Gris, 36 x 32 cm",Hama,"15,88 €","0,32 %","-81,24 %",1,"0,00 %","-80,00 %","15,88 €","0,32 %","-81,24 %","8,53 €","0,00 %","-78,43 %",1,"0,00 %","-80,00 %",,,"-100,00 %"
B07KWF2WPL,"Rapoo Souris optique sans fil Multi mode 2,4GHz/BT 3.0/BT 4.0 ""M300"" (bluetooth, souris d'ordinateur, design, avec boutons et molette de défilement) Gris foncé",Rapoo,"15,82 €","-93,96 %",,1,"-94,12 %",,"15,82 €","-93,96 %",,"14,13 €","-94,12 %",,1,"-94,12 %",,,,
B079PBY42T,"Hama Pochettes extérieures pour vinyles (pour 33 tours, 10 pièces, 32,7 x 0,07 x 32,5 cm) Transparent",Hama,"15,82 €","0,00 %","-47,63 %",2,"0,00 %","-33,33 %","15,82 €","0,00 %","-47,63 %","11,92 €","0,00 %","-28,02 %",2,"0,00 %","-33,33 %",,,
B006JXK8NG,"Repose-poignet pour clavier ""Ergonomique"", noir",Hama,"15,82 €","-13,32 %",,1,"0,00 %",,"15,82 €","-78,33 %",,"11,45 €","-75,00 %",,1,"-75,00 %",,,,
B09VXZ7GHW,"Hama Coque Etui de Protection Samsung Galaxy A53 5G (Etui Portefeuille Porte-Cartes, Support Flip, Housse Étui Rabattable Fermeture magnétique Antichoc Anti-Rayures Case) Noir",Hama,"15,82 €",,,1,,,,,,,,,,,,,,
B00005QF82,"Hama Filtre UV (390 (O-Haze) HTMC Ø 55 mm) Noir",Hama,"15,75 €",,,1,,,"15,75 €",,,"17,44 €",,,1,,,,,
B00006IVNZ,"Hama Dragonne universelle avec fermeture à clip (pour appareils photo compacts, à relâchement rapide, longueur de 45 cm, nylon) Noir",Hama,"15,62 €","-77,91 %","-40,45 %",1,"-90,00 %","-66,67 %","15,62 €","-77,91 %","-65,36 %","6,08 €","-90,00 %","-80,00 %",1,"-90,00 %","-80,00 %",,,
B00006JAM9,"Hama SAT Inline Amplificateur",Hama,"15,41 €",,,1,,,"15,41 €",,,"10,48 €",,,1,,,,,
B0000AI2T9,"Hama Cadre photo en plastique ""Sevilla"" (taille du Cadre de 40 x 60 cm avec bordure de 13 mm x 20 mm, pour une photo de 30 x 45 cm) Blanc",Hama,"15,41 €","-96,87 %",,1,"-96,77 %",,"46,23 €","-89,97 %",,"28,35 €","-89,66 %",,3,"-89,66 %",,2,"-50,00 %",
B07JMWHNBD,"Fitness-Tracker Fit Track 3900"", pulsom., Calories, Analyse Sommeil",Hama,"15,22 €",,,1,,,"15,22 €",,,"7,43 €",,,1,,,,,
B01I6H59KE,"Hama Sonic LS-206 Enceintes pour Ordinateur - Système Stéréo 2.0, Haut-Parleurs Alimentés en USB, Connexion Jack 3.5mm - Noir/Argent",Hama,"15,08 €","-66,67 %",,1,"-66,67 %",,"15,08 €","-66,67 %",,"11,04 €","-66,67 %",,1,"-66,67 %",,,,
B08YS353GM,"Hama Adaptateur vidéo, fiche HDMI™ - Port VGA, Port Audio, Full-HD 1080p",Hama,"14,99 €",,,1,,,"14,99 €",,,"11,44 €",,,1,,,,,
B00G3BMWQA,"Xavax Minuteur à œuf (avec fonction minuterie, sablier, en acier inoxydable) Argent",xavax,"14,98 €",,,2,,,"14,98 €",,,"8,86 €",,,2,,,,,
B00QRHG81K,"Hama Clé USB 3.0 ""Laeta Twin (FlashPen, OTG, Aluminium, USB 3.0, jusqu'à 40 Mo/s, 16GB) Noir",Hama,"14,98 €",,,2,,,"14,98 €",,,"11,50 €",,,2,,,,,
B094JJTMRP,"Hama Câble HDMI (Cable HDMI Haute Vitesse High Speed, Cordon HDMI, 1.5m, mâle-mâle) Noir",Hama,"14,97 €","-50,00 %",,3,"-50,00 %",,"14,97 €","0,00 %",,"6,15 €","0,00 %",,3,"0,00 %",,,,
B007WAYTLM,"Hama Tapis de Souris pour Souris Laser (Auto-adhésif, Amovible) Noir",Hama,"14,64 €","-69,65 %",,2,"-71,43 %",,"14,64 €","-69,65 %",,"9,14 €","-71,43 %",,2,"-71,43 %",,,,
B00006J4FD,"Hama Multiprise 6 Prises 16A avec Interrupteur (Rallonge multiprises 1.4m, Bloc 6 Prises Type F Schuko, 3680W Max, Idéal Bureau PC luminaires, Atelier, Meuble TV, Garage) Blanc",Hama,"14,45 €","-21,12 %",,1,"-50,00 %",,"14,45 €","-21,12 %",,"5,12 €","-50,00 %",,1,"-50,00 %",,,,
B0BL1WPKVV,"Hama MW-300 V2 Souris sans Fil - Technologie 2.4Ghz, Capteur 1600 dpi, Clics Silencieux, Ambidextre - Jaune",Hama,"14,36 €","-50,00 %",,1,"-50,00 %",,"14,36 €","-50,00 %",,"7,84 €","-50,44 %",,1,"-50,00 %",,,,
B07GWKKNBZ,"Support Mural pour Sonos One/One SL, Blanc",Hama,"14,16 €",,,1,,,"14,16 €",,,"9,33 €",,,1,,,,,"-100,00 %"
B0056X5MPE,"Hama Chargeur allume-cigare micro USB (câble de charge micro-USB pour voitures, 2,4 A, chargeur de batterie avec écran à LED, protection contre la surcharge) Noir",Hama,"14,16 €",,,1,,,"14,16 €",,,"8,59 €",,,1,,,,,
B09GLC46PK,"Hama Coque iPhone 13 Pro Max Étui Portefeuille Slim Pro pour Apple, Noir",Hama,"14,16 €",,,1,,,"14,16 €",,,"11,72 €",,,1,,,,,"-100,00 %"
B08C2LPFXG,"Hama Lampe 49 LED pour Smartphone 49 BD (Lampe pr Appareil Photo, caméra vidéo, Smartphone, APN, Support tel Mobile Inclus, éclairage 6000K visio, confcall, Streaming, Video, Photo) Noir",Hama,"14,12 €","-16,10 %",,1,"0,00 %",,"14,12 €","-16,10 %",,"20,65 €","0,00 %",,1,"0,00 %",,,,
B0BL1VJBJ4,"Hama MW-300 V2 Souris sans Fil - Technologie 2.4Ghz, Capteur 1600 dpi, Clics Silencieux, Ambidextre - Verte",Hama,"14,09 €",,,1,,,"14,09 €",,,"7,87 €",,,1,,,,,
B08KDQPM7M,"Hama Support de Tablette pour trépied Pro (Adaptateur Tête de trépied pour iPad Pro 9,7, Samsung Galaxy Tab, Note 10/10+, Google Pixel, Pas de vis 1/4"", Griffe Cold Shoe) Noir",Hama,"14,08 €","-65,84 %",,1,"-66,67 %",,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B001UBBJD0,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Noires, à Spirale) Lilas",Hama,"13,98 €","-72,42 %","-75,98 %",1,"-75,00 %","-80,00 %","13,98 €","-72,42 %","-75,98 %","5,63 €","-75,00 %","-78,85 %",1,"-75,00 %","-80,00 %",,,
B078T7GHFK,"Hama Souris Optique Filaire MC-100-3 Boutons - Ergonomique, Précise, USB Plug & Play - Compatible Windows, Mac, Linux - Idéale pour Bureautique, Droitiers et Gauchers - Noire",Hama,"13,78 €","-59,06 %","10,42 %",2,"-77,78 %","-33,33 %","13,78 €","-59,06 %","10,42 %","5,02 €","-77,78 %","-26,61 %",2,"-77,78 %","-33,33 %",,"-100,00 %",
B017IM43VY,"Hama Cadre Photo en Plastique Paris (Cadre de 10 cm x 15 cm, Bordures de 20 mm x 15 mm, pour Les Photo de Taille 7 cm x 10 cm, Verre Reflex, polystyrene (PS), avec Crochet et Pied) Argent",Hama,"13,71 €",,"200,00 %",3,,"200,00 %","13,71 €",,"200,00 %","8,94 €",,"214,79 %",3,,"200,00 %",,,
B0015KAVRQ,"Hama Détartrant Premium pour cafetières de haute qualité",Hama,"13,38 €",,,2,,,"13,38 €",,,"14,57 €",,,2,,,,,
B009OUPITK,"Hama Lampes LED de sécurité à pince (à 2 LED, ampoule rouge, fonctionnement sur piles, voyant fixe et clignotant, idéal pour les joggeurs, les écoliers, les cyclistes, ensemble 2 pièces) Rouge/Noir",Hama,"13,32 €",,,1,,,"13,32 €",,,"7,45 €",,,1,,,,,
B0B59SP3PC,"Hama Clé WiFi Nano N150 (Adaptateur USB WiFi, Dongle WiFi USB 2.0n 2.4GHz, 150Mbit/s, Compatible WPA/WPA2 et WEP 128/64 Bits)",Hama,"13,32 €",,,1,,,"13,32 €",,,"12,29 €",,,1,,,,,
B0019DPZPC,"Hama 29308 Présentoir de Distributeur de pastilles adhésives, Transparent (1 distributeurs, 1000 coins photos, 12 x 13 mm)",Hama,"13,28 €","-63,64 %","-42,86 %",4,"-63,64 %","-42,86 %","13,28 €","-63,64 %","-33,33 %","9,24 €","-63,64 %","-32,55 %",4,"-63,64 %","-33,33 %",,,
B07NKM3V9Q,"Étui à Rabat Smart Case pour Huawei P30, Noir",Hama,"13,04 €",,,1,,,"13,04 €",,,"13,04 €",,,1,,,,,
B01MXGY1S1,"THOMSON Casque HED2006BK/AN (Circum-aural, câblage uni-latéral, Over-The-Ear, Serre-tête, avec Fil, 20-20000 Hz, 1,2 m) Noir",Thomson,"12,91 €","-90,91 %",,1,"-90,91 %",,"77,46 €","0,00 %",,"54,84 €","0,00 %",,6,"0,00 %",,,"-100,00 %",
B0000AISE1,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 29,7 x 42 cm, Anti-Reflex) Blanc",Hama,"12,77 €","-49,96 %","-72,62 %",1,"-50,00 %","-75,00 %","12,77 €","-49,96 %","-86,31 %","4,40 €","-50,00 %","-86,30 %",1,"-50,00 %","-87,50 %",,,
B0BL1V2BDN,"Hama MW-300 V2 Souris sans Fil - Technologie 2.4Ghz, Capteur 1600 dpi, Clics Silencieux, Ambidextre - Bleu",Hama,"12,76 €",,,1,,,"12,76 €",,,"7,87 €",,,1,,,,,
B00FQAKVOE,"Hama Bloc multiprises, 3 Prises, avec Interrupteur, 1,4m, Noir",Hama,"12,58 €",,,1,,,"12,58 €",,,"4,35 €",,,1,,,,,
B0000AIS6A,"Hama - 63238 - Passe-partout Premium, blanc neige, 40 x 60 cm",Hama,"12,49 €","-50,00 %",,1,"-50,00 %",,"12,49 €","-50,00 %",,"4,45 €","-50,00 %",,1,"-50,00 %",,,,
B0BL1TNR1M,"Hama Câble iPhone USB-A Lightning (Câble de charge/transfert de données/Data, USB-A 2.0 mâle vers Lightning, 1m, Certifié MFI, 480 MBit/s, iPad/iPhone 13/12/11/XS/XR/X/8/7/7+/6s/6/5/SE2020) Blanc",Hama,"12,49 €",,,1,,,"12,49 €",,,"9,08 €",,,1,,,,"-100,00 %",
B0BL1V7RJS,"Hama Câble Micro-USB Reflective (Câble de charge et transfert de données USB-A 2.0 mâle vers Micro-USB, câble blindé, anti-torsion, Fiche Aluminium plaqué or, Gaine nylon tressé robuste, 1.5m) Rouge",Hama,"12,49 €",,,1,,,"12,49 €",,,"8,55 €",,,1,,,,,
B0BL1TNWQ4,"Hama Câble Micro-USB Reflective (Câble de charge et transfert de données USB-A 2.0 mâle vers Micro-USB, Fiche Aluminium, Cordon Réflechissant Anti-torsion, Gaine en nylon tressé, 1.5 m) Bleu",Hama,"12,49 €","-66,67 %",,1,"-66,67 %",,"12,49 €","-66,67 %",,"9,09 €","-66,67 %",,1,"-66,67 %",,,,
B079FL6RQ9,"Organiseur pour accessoires d’appareil photo, M (22,5 x 3,5 x 16 cm)",Hama,"12,49 €",,,1,,,,,,,,,,,,,,
B000VRANHM,"Hama Album, Bleu, 28 x 24 cm",Hama,"12,27 €","-67,61 %","-88,82 %",1,"-66,67 %","-90,00 %","12,27 €","-67,61 %","-87,63 %","5,63 €","-66,67 %","-87,78 %",1,"-66,67 %","-88,89 %",,,"-100,00 %"
B000CZ2LQE,"Hama Gel de nettoyage (pour écran LCD / TFT avec chiffon en microfibre, 200 ml) Gris/Bleu",Hama,"12,14 €","-2,25 %","-40,37 %",1,"0,00 %","-50,00 %","12,14 €","-2,25 %","-40,37 %","5,91 €","0,00 %","-48,07 %",1,"0,00 %","-50,00 %",,,
B017JY55K4,"Hama Carte mémoire Photo (Micro SDXC pour Photo/Classe 10, 64 GB - 80 MB/s, Adaptateur Photo) Noir",Hama,"12,10 €",,,1,,,"12,10 €",,,"4,50 €",,,1,,,,,
B086XS4ZCC,"Hama Cadre photo 13 x 18 cm (cadre photo en métal, cadre portrait avec dos en velours pour montage et suspension), argenté",Hama,"12,07 €","0,00 %",,1,"0,00 %",,"24,14 €",,,"18,54 €",,,2,,,,,
