Programme=[Retail],Aperçu du distributeur.=[Approvisionnement.],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/05/2024 - 31/05/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B000JIA7YW,"Hama Boîtier Standard (pour 6 DVD, Convient également aux CD et disques Blu-Ray, avec Film pour l'insertion de la Jaquette, Lot de 3) Noir",Hama,"26,64 €","300,00 %","-39,37 %","19,20 €","300,00 %","-15,79 %",4,"300,00 %","-20,00 %",,,
B09RC45SFJ,"Hama Album photo Livre ""Relax"" avec Mémo (Album souvenirs vacances, anniversaire, 22x22.5 cm, 100 pages avec pochettes pour 200 photos 10x15 cm, Zone Mémo et pochette carte SD) Multicolore/Breathe",Hama,"26,64 €",,,"17,96 €",,,2,,,,,
B0000AHIJ5,"Cadre photo sans bordure Clip-Fix, anti-reflet, 10,5 x 15 cm",Hama,"26,56 €","-73,77 %","-79,49 %","18,88 €","-73,77 %","-77,80 %",16,"-73,77 %","-79,49 %",,,
B0BZDS8G7R,"Hama Enceinte Bluetooth Pocket 3.0"" (Mini Enceinte sans Fil Portable Légère, Basses intenses, Style Tendance, Étanche Eau et Poussière IP67, Autonomie 14h, USB-C, Prise Jack, 3.5W) Noir",Hama,"26,54 €",,,"21,00 €",,,1,,,,,
B0000AHIE0,"Hama Cadre portrait (taille de cadre 13x18 cm, taille de photos 13x18 cm, acrylique, format horizontal, en plastique, 1 photo par cadre, élégant, simple, classique) Transparent",Hama,"26,18 €","15,74 %","-66,67 %","14,21 €","75,00 %","-64,28 %",7,"75,00 %","-66,67 %",,,
B084HZN6S4,"Hama Album Photo ""Fine Art"" (format 24 x 17 cm, 36 pages blanches, sans spirale) Sable",Hama,"26,12 €","223,67 %",,"17,19 €","200,00 %",,3,"200,00 %",,,,
B01K47G2W8,"Hama Album Jumbo ""Skies"" (album grand format, 30 x 30 cm, 60 pages, pour 240 photos au format 10 x 15 cm) Beige",Hama,"25,48 €","104,66 %",,"11,80 €","100,00 %",,2,"100,00 %",,1,,
B003LTSUL8,"Hama Chemin de câbles (en aluminiun, rectangulaire, 110 x 5 x 2,6 cm) Blanc",Hama,"25,42 €","1,56 %","2,01 %","17,81 €","0,00 %","10,01 %",1,"0,00 %","0,00 %",,,
B0CBCMH2BZ,"Hama Multiprise Cube avec Interrupteur (Rallonge multiprise 1.4m, Bloc 3 Prises Terre F Schuko + 2 USB-A + 2 USB-C, 3680W 16A Idéal Bureau Cuisine Salon Atelier Garage PC luminaires Meuble TV) Blanc",Hama,"24,99 €",,,"18,49 €",,,1,,,,,
B0000AI2Y8,"Hama Cadre-galerie photo en plastique ""Madrid"" (taille de cadre de 25 cm x 55 cm, taille de la photo de 13 cm x 18 cm, 3 photos par cadre, à accrocher, élégant, simple, classique) Argent",Hama,"24,98 €","-33,33 %","-60,00 %","16,26 €","-33,33 %","-56,81 %",2,"-33,33 %","-60,00 %",,,
B08YRY2LQJ,"Hama Câble Jack 3.5 Male Male (Câble Auxiliaire Stéréo Jack 3.5mm, Cable Audio Garantie 10ans, 1.5m, compatible iPhone, iPod, iPad, Voiture, Casque, Autoradio, Smartphones, MP3) Noir",Hama,"24,96 €",,,"27,54 €",,,6,,,,,
B009TLAQ3M,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Azur",Hama,"24,96 €","50,00 %","-66,67 %","16,89 €","50,00 %","-63,35 %",3,"50,00 %","-66,67 %",,,
B005DJKFIU,"Hama Album Photo Singo (Album Auto-adhésif, 28 x 31 cm, 20 Pages, pour 60 Photos au Format 10 x 15 cm) Rose",Hama,"24,96 €","200,00 %",,"13,53 €","200,00 %",,3,"200,00 %",,,,
B01A72KIHA,"Hama Cordon d’alimentation Euro (coudé à 90 degrés des deux côtés, fiche secteur vers prise double Euro 8 avec contact de protection de terre, coudé des deux côtés, 1,5 m) Noir",Hama,"24,94 €","299,68 %","-74,81 %","12,42 €","200,00 %","-78,13 %",3,"200,00 %","-78,57 %",,,"-100,00 %"
B00005K4A5,"Hama Filtre polarisant (Circulaire, Traité, 72mm, 2 Couches par Face) Noir",Hama,"24,92 €","-75,00 %",,"35,96 €","-75,00 %",,1,"-75,00 %",,,,
B0000AIS8M,"Hama Cadre photo en plastique ""Décor Sevilla"" (taille du Cadre de 21 x 29,7 cm (DIN 4) avec bordure de 9 mm x 17 mm, pour une photo de 15 x 20 cm) Or Mat",Hama,"24,84 €",,"35,74 %","8,52 €",,"-33,33 %",2,,"-33,33 %",,,
B002IK2SNM,"Hama - 20563 - Colliers de serrage pour câbles, Champ inscriptible, 98mm, 25 pces, Naturel",Hama,"24,44 €","-21,34 %",,"11,08 €","-42,86 %",,4,"-42,86 %",,,,
B07622NTQ1,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Blanches, à Spirale) Noir",Hama,"24,18 €","-60,42 %","222,83 %","9,92 €","-66,67 %","119,96 %",2,"-66,67 %","100,00 %",,"-100,00 %",
B00T7M8ET6,"Hama Album photo à pochettes ""New York City"" (pour 200 photos au format 10 cm x 15cm, taille de l'album de 19 cm x 23,5 cm, 100 pages, en cuir, protège les photos et les documents) Noir",Hama,"24,14 €","-62,35 %","-71,15 %","15,92 €","-59,19 %","-62,99 %",2,"-60,00 %","-66,67 %",1,,
B096YDY67K,"Hama Chiffon de Nettoyage en Microfibres Pocket (Chiffon avec Sac de Rangement et Mousqueton, idéal pour Appareil Photo Objectif Écran Caméra Smartphone Ipad Bijoux Filtre Lunette)",Hama,"23,73 €","50,00 %",,"10,35 €","50,00 %",,3,"50,00 %",,,,
B0017A01XS,"Xavax Support mural pour micro-ondes (porte micro-onde, 27 x 47 x 5 cm) Blanc",xavax,"23,58 €","-19,14 %",,"17,66 €","0,00 %",,1,"0,00 %",,,,
B00IZA0RSM,"Thomson Support Mural TV WAB546 (VESA jusqu'à 200x200, Fixe, pour Une Diagonale d´écran de 25 à 117 cm (de 10' à 46')) Noir",Thomson,"23,07 €","-38,43 %","84,71 %","18,58 €","-33,33 %","118,08 %",2,"-33,33 %","100,00 %",,,
B07X557RB6,"Thomson Antenne Intérieure ""ANT1639"" (Design UHD ""Sculpture"", pour réception numérique DVB-T/DVB-T2 et HDTV, actif, 2 m, Performance 55) Noir/Gris",Thomson,"22,98 €",,,"31,07 €",,,1,,,,,
B0000AI3DJ,"Hama Cadre photo en plastique ""Décor Sevilla"" (taille du Cadre de 50 x 70 cm avec bordure de 13 mm x 20 mm, pour une photo de 30 x 45 cm) Or Mat",Hama,"22,91 €","0,00 %",,"11,50 €","0,00 %",,1,"0,00 %",,,,"-100,00 %"
B07KWC3KMG,"Rapoo Souris optique sans fil Multi mode 2,4GHz/BT 3.0/BT 4.0 ""M500"" (bluetooth, souris d'ordinateur, design, avec boutons et molette de défilement) Noir",Rapoo,"22,77 €",,,"17,17 €",,,1,,,,,
B00475DSKS,"Xavax Siphon (pour évier, lave-linge et lave-vaisselle, 1,5"", 2 ports pour siphon 1"" (2,54 cm) et 2 pièges à odeurs, flexible) Blanc/Noir",xavax,"22,48 €","100,00 %","-66,67 %","16,28 €","100,00 %","-63,68 %",2,"100,00 %","-66,67 %",,,
B075RHN1M4,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Blanches, à Spirale) Bordeaux",Hama,"22,47 €","114,00 %",,"14,43 €","190,93 %",,3,"200,00 %",,,,
B06Y4PT8TB,"Hama Carte mémoire Photo (SDXC pour Photo/Classe 10, 128 GB - 90 MB/s) Bleu",Hama,"22,45 €",,,"13,00 €",,,1,,,,,
B08SDVY3V6,"Hama Câble HDMI (Cable HMDI ultra haute vitesse, Certifié, Mâle-Mâle, Ultra HD, 8K@60 Hz /4K@120Hz, 2.0m, Garantie 30ans, résolution 7680x4320pixels, EARC supportant les formats audio) Gris Noir",Hama,"22,42 €",,,"12,22 €",,,1,,,,,
B07B93BSF8,"Hama Trépied ""FlexPro"" (pour smartphone, GoPro et appareils photo, avec pieds articulés, hauteur de 27 cm) Noir/Rouge",Hama,"21,92 €",,,"14,80 €",,,1,,,,,
B0000AI3G6,"Hama Cadre en plastique ""Madrid"" (taille de cadre de 50 cm x 70 cm, taille de la photo de 30 cm x 45 cm, 1 photo par cadre, à accrocher, élégant, simple, classique) Argent",Hama,"21,66 €","-80,00 %","-16,53 %","9,69 €","-80,00 %","12,02 %",1,"-80,00 %","0,00 %",1,,
B08SFHWQDC,"Hama Câble HDMI (Cable HMDI ultra haute vitesse, Certifié, Mâle-Mâle, Ultra HD, 8K@60 Hz /4K@120Hz, 3.0m, Garantie 10ans, résolution 7680x4320pixels, EARC supportant les formats audio) Noir",Hama,"21,64 €",,,"14,29 €",,,1,,,,,
B0000AIRVB,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 40 x 50 cm, Anti-Reflex) Blanc",Hama,"21,42 €",,"-80,64 %","6,81 €",,"-86,30 %",1,,"-87,50 %",,,
B09GLDXKYK,"Hama Coque iPhone 13 Pro Compatible MagSafe MagCase Finest Feel Pro pour Apple (Etui magnétique pour Recharge à Induction, Housse Protection Chocs Rayures et saletés, en TPU Mate Soyeuse) Vert",Hama,"21,24 €",,,"15,35 €",,,1,,,1,,
B000S8B51C,"Hama Pochettes-classeurs (pour CD/DVD, Couvre classeur à Anneaux, 2 par Pochette, Lot de 50) Blanc/Transparent",Hama,"21,21 €","-56,95 %","-36,31 %","15,90 €","-40,00 %","-40,00 %",3,"-40,00 %","-40,00 %",,,
B0002VFL1K,"Hama Pochettes pour CD-ROM/DVD-ROM (Pochettes CD plastique, pochette de protection colorées, lot de 50, Multicolore) Bleu/Orange/Violet/Rose/Vert",Hama,"21,21 €","0,00 %","6,16 %","14,52 €","0,00 %","57,14 %",3,"0,00 %","50,00 %",,,
B07MZYSH95,"Black Rock Coque de protection 'Flex Carbon' (pour Samsung Galaxy S10, design mince, en microfibres, plastique, polyuréthane (PU), protection idéale, protection à 180° ou 360°) Noir","Black Rock","20,82 €",,,"17,28 €",,,1,,,,,
B000K67ZD4,"Hama Support ""X"" à roulettes (pour Les Tours PC Les Plus Populaires, jusqu'à 25,5 cm de Large) Noir",Hama,"19,99 €","9,53 %",,"11,42 €","0,00 %",,1,"0,00 %",,,,
B000L9PSVG,"Hama Pochettes de classeurs pour CD-ROM, DIN A4, Lot de 10",Hama,"19,98 €",,,"13,84 €",,,2,,,,,
B0BL228SD3,"Hama Chargeur Secteur USB (Bloc Secteur USB-A, 6W, 5V/ 1.2A, Adaptateur Secteur Universel, Chargeur Replacement pour c) Noir",Hama,"19,98 €",,,"14,90 €",,,2,,,1,,
B005SS65GW,"Hama Chiffon 3 en 1 (pour ordinateur portable avec écran de 40 cm (15,6""), tapis de souris, en microfibre, film de protection, chiffon de nettoyage) Anthracite",Hama,"19,98 €","-40,00 %",,"13,65 €","-43,87 %",,3,"-40,00 %",,,,
B005C3ZXIY,"Adaptateur de tuyau d'échappement pour sèche-linge (idéal pour les sèche-linge avec un raccord de 100 mm) blanc",xavax,"19,98 €","-83,33 %",,"13,02 €","-83,33 %",,3,"-83,33 %",,1,,
B075RJLTJW,"Hama Album Photo ""Fine Art"" (format 24 x 17 cm, 50 pages blanches, à spirale) Bordeaux",Hama,"19,96 €",,"46,44 %","10,60 €",,"100,00 %",4,,"100,00 %",,,
B09FBZL9TN,"Hama Coque iPhone 12/12 Pro Compatible MagSafe MagCase Finest Feel Pro pour Apple (Etui magnétique pour Recharge à Induction, Housse Protection Chocs Rayures et saletés, TPU Mate Soyeuse) Bordeaux",Hama,"19,57 €",,,"14,94 €",,,1,,,,,
B07CGV9S3Z,"Hama Convertisseur audio ""AC80"", numérique en analogique",Hama,"19,45 €",,,"12,81 €",,,1,,,1,,
B0009N8L5O,"Trépied Appareil Photo Star 20""",Hama,"19,08 €",,,"14,78 €",,,1,,,1,,
B009X8SEOO,"Hama ""Fine Art"" Spiral Album, 24 x 17 cm, 50 Photos, kiwi",Hama,"18,72 €",,"0,00 %","11,79 €",,"6,31 %",3,,"0,00 %",,,
B0BL1TWBNY,"Hama Support Téléphone Voiture Move (Support téléphone pour Voiture à Ventouse, pivotable 360°, Support de Voiture pour Smartphones de 5,5 à 8,5 cm de Largeur) Noir",Hama,"18,32 €",,,"13,95 €",,,1,,,,,
B0BL19JS13,"Hama Câble iPhone USB-A Lightning (Câble de charge/transfert de données/Data, USB-A 2.0 mâle vers Lightning, 1.5m, Certifié MFI, 480 MBit/s, iPad/iPhone 13/12/11/XS/XR/X/8/7/7+/6s/6/5/SE2020) Noir",Hama,"18,32 €",,,"12,45 €",,,1,,,,,
B0050GRMW8,"Hama Pochette ""Up To Fashion"" (pour 48 disques, CD/DVD/Blu-ray/livres audio, étui de rangement, gain de place pour la voiture, la maison, avec motif du diable) Rouge",Hama,"18,32 €","-77,78 %",,"13,16 €","-77,78 %",,2,"-77,78 %",,,,
B08NCF2H9V,"Hama Transmetteur FM Bluetooth de Voiture (Adaptateur Allume Cigare Bluetooth, Kit MP3 sans Fil avec 2 Ports USB, Fentes MicroSD, Chargeur de Voiture USB-A)",Hama,"18,32 €",,,"15,30 €",,,1,,,,,
B000HWYAL6,"Hama Support universel (pour véhicule, support, pour vitre/grille de ventilation) Noir",Hama,"18,30 €",,,"9,98 €",,,1,,,,,
B005DJXZ7I,"Hama Album Photo Singo (Album minimax, 13 x 16,5 cm, 100 Pages, pour 100 Photos au Format 10 x 15 cm) Orange",Hama,"18,28 €","-80,82 %",,"11,88 €","-80,95 %",,4,"-80,95 %",,,,
B005DJXYY2,"Hama Album Photo ""Singo"" (album minimax, 13 x 16,5 cm, 100 pages, pour 100 photos au format 10 x 15 cm) Aqua",Hama,"18,28 €",,,"11,88 €",,,4,,,,,
B01DF1YLXM,"Hama Ventilateur de table USB (Mini Ventilateur de bureau 10 cm (4""), Bouton ON/OFF, inclinable, idéal aussi pour Chambre, Voiture, Camping) Noir",Hama,"17,86 €","-76,68 %","-94,87 %","13,04 €","-73,69 %","-93,11 %",2,"-75,00 %","-93,75 %",,,
B0BL1R4C93,"Hama Câble USB-C de charge et transfert de données Reflective (USB-A 2.0 mâle vers USB-C mâle, câble blindé, anti-torsion, Fiche Aluminium plaqué or, Gaine nylon tressé robuste, 1.5 m) Rouge",Hama,"17,49 €","0,00 %",,"10,45 €","0,00 %",,1,"0,00 %",,1,,
B073622T6B,"Hama Filtre UV 67 mm Profi Line (Filtre pour Objectif, Nano Revêtement, Multi-Coated (16 Couches - NMC16), Monture Large Ultrafine 2.4mm, Verre de qualité supérieure)",Hama,"17,49 €","-4,37 %",,"11,24 €","0,00 %",,1,"0,00 %",,,,
B0BL1RQ6DQ,"Hama Adaptateur USB C à Jack auxiliaire 3.5 mm (Connecteur Casque Audio, Compatible OnePlus 6T/Huawei P30 Pro/Mate 20 Pro/Samsung Galaxy S21/S21+ ou Ultra/S20/S10/S9/Note/Xiaomi/iPad Pro 2021) Blanc",Hama,"17,49 €",,,"13,11 €",,,1,,,,,
B0000AHIEM,"Hama Passe-partout, blanc arctique, 24 x 30 cm",Hama,"16,76 €","-38,77 %","124,66 %","6,03 €","0,00 %","222,46 %",3,"0,00 %","200,00 %",,,
B0BL1TBQBY,"Hama Chargeur Rapide Allume Cigare USB (Chargeur de Voiture Qualcomm® Quick Charge™ 3.0, 19.5W, pour Samsung Galaxy S21 S22, Xiaomi, Sony, iPhone XR/XS Max/ 8 Plus, Huawei, LG, Wiko) Noir",Hama,"16,66 €",,,"10,44 €",,,1,,,,,
B0764LMPBN,"Hama Multiprise avec Interrupteur 10 Prises 16A (Rallonge multiprises 3m, Bloc 10 Prises Type F Schuko, 3500W Max, Idéal Bureau PC luminaires, Atelier, Meuble TV, Garage) Noir",Hama,"16,66 €",,"-99,49 %","10,36 €",,"-99,45 %",1,,"-99,49 %",1,,"0,00 %"
B007M6NJ3U,"Hama Rallonge allume-cigares ( pour voiture, pour allume-cigare, câble de 6 m, adapté aux 12-24 V, pour voiture/camion/véhicule de loisirs/caravanes, fusible de 8 A maximum) Noir",Hama,"16,66 €","0,00 %","0,00 %","9,21 €","-0,43 %","0,00 %",1,"0,00 %","0,00 %",,,
B01AUBT6IU,"Cor. alim. Euro pr Sonos PLAY:1/PLAY:5/One, coudé aux extrém., 3 m, nr",Hama,"16,64 €","100,00 %","-77,78 %","10,74 €","100,00 %","-77,78 %",2,"100,00 %","-77,78 %",,,
B0BXPKDN7W,"Hama Classeur à négatifs (4 anneaux, niveau de remplissage 39 mm, feuilles rectangulaires, album à négatifs d'une pellicule photo) Vert pale",Hama,"16,64 €",,,"12,30 €",,,2,,,,,
B017JY5APO,"Hama Fine Art à Spirales 50 Pages Noires 2109, Craie, 36 x 32 cm",Hama,"15,87 €","-72,67 %",,"8,45 €","-75,00 %",,1,"-75,00 %",,,,
B00IYX10YA,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 29,7 x 42 cm (DIN A3) avec bordure de 9 mm x 17 mm, pour une photo de 18 x 24 cm, verre en polystyrène) Bleu",Hama,"15,77 €","-79,49 %","-58,66 %","6,94 €","-77,63 %","-64,02 %",1,"-80,00 %","-66,67 %",,,"-100,00 %"
B001UBEV4O,"Hama Album, Gris, 36 x 32 cm",Hama,"15,74 €","-0,88 %","-65,00 %","8,53 €","0,00 %","-62,98 %",1,"0,00 %","-66,67 %",,,
B0BL1W6LJP,"Hama Câble USB-C charge et transfert de données Métal (USB-A 2.0 mâle vers USB-C, plaqué or, câble anti-torsion, Gaine en métal élégante et robuste, 1.5 m) Anthracite",Hama,"15,64 €",,,"9,78 €",,,1,,,,,
B00006IVNZ,"Hama Dragonne universelle avec fermeture à clip (pour appareils photo compacts, à relâchement rapide, longueur de 45 cm, nylon) Noir",Hama,"15,62 €","0,00 %","-44,69 %","6,08 €","0,00 %","-66,67 %",1,"0,00 %","-66,67 %",,,
B0000AISEE,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 30 x 30 cm, Anti-Reflex) Blanc",Hama,"15,56 €",,,"4,38 €",,,1,,,,,
B07PLLYTHY,"Hama 186305 Wake UP Early Bird (Reveil Radio piloté) Blanc",Hama,"15,41 €",,,"12,95 €",,,1,,,,,
B017JY4RG2,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages blanches, à spirale) Gris",Hama,"14,98 €","72,78 %","-50,00 %","9,10 €","100,00 %","-50,00 %",2,"100,00 %","-50,00 %",,,
B00006J9VM,"Hama Boîtier Multipack (pour 6 CD/DVD/Blu-Ray, Multipack, 6 in 1, étui de Protection pour CD) Noir/Transparent",Hama,"14,85 €","53,09 %","347,29 %","7,08 €","50,00 %","223,29 %",3,"50,00 %","200,00 %",,,
B00006JDJU,"Hama - 46020H - Micro monophonique, finition noire métal, jack de 3,5mm et adaptateur 3,5/6,35 mm, interrupteur marche/arrêt sur le micro, 600 Ohms, dynamique et unidirectionnel - Cordon 3.00m",Hama,"14,59 €","0,14 %",,"8,84 €","0,00 %",,1,"0,00 %",,,,
B00DR7DFS2,"Hama Clé USB 2.0 ""Laeta, 128 GB (Transfert de données à 15 Mo/s, clé USB avec Anneau œillet, Capuchon de Verrouillage, pour Windows/Macbook, en métal) Argent",Hama,"14,39 €",,,"5,30 €",,,1,,,,,
B075RGXBTD,"Hama Album Photo Fine Art (Format 36 x 32 cm, 50 Pages Blanches, à Spirale) Noir",Hama,"14,35 €","-80,63 %",,"7,26 €","-83,33 %",,1,"-83,33 %",,,,
B017JY56TY,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages blanches, à spirale) Kiwi",Hama,"14,35 €",,,"7,26 €",,,1,,,,,
B00006IVXB,"Hama Adaptateur d'antenne (fiche mâle ISO 90° - fiche femelle DIN) Noir/Argent",Hama,"14,21 €",,"76,08 %","4,04 €",,"3,06 %",1,,"0,00 %",,,
B0C7VK9TBD,"Hama Album photo Jumbo ""La Souris"" (livre photo album grand format 30x30cm, 80 pages blanches à personnaliser et à coller, album enfant pour 320 photos au format 10 x 15 cm, Motif Souris) Vert",Hama,"14,16 €",,,"10,90 €",,,1,,,,,
B00CBVEZNO,"Hama Support pour Ordinateur Portable Carbone (Support pour Ordinateur Portable jusqu'à 47 cm, Hauteur 8 cm, Pieds en Caoutchouc antidérapants, Aspect Carbone) Noir",Hama,"14,16 €","-83,45 %","0,00 %","8,05 €","-83,33 %","-0,37 %",1,"-83,33 %","0,00 %",1,,
B01L8U0XXY,"Hama Étui portefeuille ""Smart Move"" (taille XXL, de 5,2 à 5,8 pouces) Noir",Hama,"14,16 €",,,"8,67 €",,,1,,,,,
B07GNS3NRV,"Xavax Minuteur de cuisine ""Touch"" (fonction tactile, minuteur et chronomètre, magnétique, jusqu’à 99 min 59 s, Son puissant) Minuteur design, minuteur électronique , numérique) Argent/Noir",xavax,"14,04 €","-37,85 %",,"6,53 €","-50,00 %",,1,"-50,00 %",,,"-100,00 %",
B001UBEV3U,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Noires, à Spirale) Gris",Hama,"13,72 €","0,00 %","-83,75 %","5,63 €","0,00 %","-86,25 %",1,"0,00 %","-87,50 %",,,
B005DJXZSC,"Hama Album Photo Singo (Album minimax, 13 x 16,5 cm, 100 Pages, pour 100 Photos au Format 10 x 15 cm) Rose",Hama,"13,71 €","130,03 %",,"8,91 €","200,00 %",,3,"200,00 %",,,,
B08C2LPFXG,"Hama Lampe 49 LED pour Smartphone 49 BD (Lampe pr Appareil Photo, caméra vidéo, Smartphone, APN, Support tel Mobile Inclus, éclairage 6000K visio, confcall, Streaming, Video, Photo) Noir",Hama,"13,43 €","-4,89 %",,"20,65 €","0,00 %",,1,"0,00 %",,,,
B000NRU88E,"Hama Jeu de tournevis (pour appareils electroniques, montre, Lunettes, Maquettisme, Téléphone, Ordinateur, 12 inserts amovibles (Phillips, Torx, Pentalob), ensemble d'outils, 14 pièces) Noir/Argent",Hama,"13,32 €","-59,44 %","-81,08 %","8,67 €","-44,99 %","-77,99 %",1,"-50,00 %","-80,00 %",,,
B009H1U9X6,"Xavax Pot à lait en inox (en acier inoxydable, 400 ml, cuiseur à lait à mousser, bord large pour verser en coulant, convient pour les cafetières ou pour la cuisson au four) Argent",xavax,"13,32 €","-66,67 %","-5,53 %","7,32 €","-66,67 %","16,01 %",1,"-66,67 %","0,00 %",,,
B0B2RQBJSG,"Hama Album photo Livre ""Relax"" avec Mémo (Album souvenirs vacances, anniversaire, 22x22.5cm, 100 pages à pochettes 200 photos 10x15cm, Zone Mémo et pochette carte SD) Multicolore/Just Relax 00007252",Hama,"13,32 €","-50,00 %","-66,67 %","8,98 €","-50,00 %","-63,32 %",1,"-50,00 %","-66,67 %",,,
B0026MT4HU,"Xavax Balles de séchage, lot de 2",xavax,"13,32 €",,,"14,30 €",,,2,,,,,
B005MNBU5E,"Xavax Fixations pour Sèche-linge (Plaques de Fixation Auto-adhésives, 5 x 5 cm, résistantes à l'humidité, antidérapantes grâce à un adhésif spécial, à coller, jeu de 4) Blanc",xavax,"13,32 €",,,"9,07 €",,,1,,,,,
B0019DPZPC,"Hama 29308 Présentoir de Distributeur de pastilles adhésives, Transparent (1 distributeurs, 1000 coins photos, 12 x 13 mm)",Hama,"13,28 €","0,00 %","0,00 %","9,24 €","0,00 %","5,48 %",4,"0,00 %","0,00 %",,,
B0000AIRRP,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 40 x 60 cm, Anti-Reflex) Blanc",Hama,"12,91 €","-66,67 %","-21,38 %","7,40 €","-66,67 %","0,00 %",1,"-66,67 %","0,00 %",1,,"0,00 %"
B0BL196X57,"Hama Chargeur sans Fil 10W QI-FC10 (Chargeur Induction, 10 W, Chargeur sans Fil Cable USB-C pour Smartphone) Noir",Hama,"12,49 €",,,"9,83 €",,,1,,,,,
B0BL1TNWQ4,"Hama Câble Micro-USB Reflective (Câble de charge et transfert de données USB-A 2.0 mâle vers Micro-USB, Fiche Aluminium, Cordon Réflechissant Anti-torsion, Gaine en nylon tressé, 1.5 m) Bleu",Hama,"12,49 €","0,00 %",,"9,09 €","0,00 %",,1,"0,00 %",,,,
B002L4Q61U,"Hama Etui de protection photo/vidéo semi-rigide ""Colour Style"" (60H, EVA, sacoche avec coque, anti-choc, pour le voyage, appareil petit format, ultra-compact, compact, MP3, MP4, iPod) Noir",Hama,"12,49 €",,,"8,51 €",,,1,,,,,
B07CH5MF6F,"Hama Lampe col de Cygne pour Ordinateur (Lampe de Lecture/Bureau/Ordinateur, USB, 10 LED, capteur Tactile, Lampe à col de Cygne, Flexible, lumière pour éclairage de Bureau/Clavier) Argent",Hama,"12,49 €",,,"9,76 €",,,1,,,,,
B079FL6RQ9,"Organiseur pour accessoires d’appareil photo, M (22,5 x 3,5 x 16 cm)",Hama,"12,49 €",,,"7,94 €",,,1,,,,,
B0000AIST9,"Porte-tableaux Clip-Fix 21x29cm antireflet",Hama,"12,48 €","-76,92 %",,"8,34 €","-76,92 %",,3,"-76,92 %",,,,
B00006JBG4,"Hama Boîtier Standard (pour CD et disques Blu-Ray, Étui Protecteur pour CD, Paquet de 5) Noir/Transparent",Hama,"12,48 €","-66,67 %","-72,73 %","8,40 €","-66,67 %","-71,81 %",3,"-66,67 %","-72,73 %",,"-100,00 %",
B0949HMZB1,"Hama Chiffon Antistatique Antipoussière (Chiffon de Nettoyage pour Lunettes ou Appareil Photo, Objectif, Filtre, écrans PC Smartphone ou Tablette, négatifs, Diapositives, Jumelles, 23 x 25 cm) Orange",Hama,"12,48 €","-81,82 %","-50,00 %","8,54 €","-81,82 %","-49,68 %",2,"-81,82 %","-50,00 %",,,
B07BGLLS26,"Chiffons pour écrans, 100 pièces, dans un distributeur",Hama,"12,48 €","200,00 %",,"14,14 €","180,56 %",,3,"200,00 %",,1,,
B081S7PDHN,"Hama Support Universel trépied Pro II (pour Smartphones d’Une Largeur de 4,8 cm à 9,5 cm, Poids de 40 g, Filetage trépied 1/4"", avec déclencheur à Distance Bluetooth BRS2) Noir",Hama,"12,42 €",,,"10,31 €",,,1,,,,,
B000Z1UORI,"Hama Album Photo Fine Art (Format 24 x 17 cm, 50 Pages Noires, à Spirale) Noir",Hama,"12,39 €",,"-82,48 %","3,93 €",,"-89,02 %",1,,"-90,00 %",,,
B000VRANHM,"Hama Album, Bleu, 28 x 24 cm",Hama,"12,11 €",,,"5,63 €",,,1,,,,,
B00006JAOZ,"Hama Fusibles en Verre (fusible de voiture, 40A, 10 x 38mm, plaqué or, 2 pièces) Or/Transparent",Hama,"11,88 €","12,08 %","-60,12 %","3,56 €","0,00 %","-66,67 %",2,"0,00 %","-66,67 %",,,
B0009V6OCS,"Hama Boîtier Slim (pour CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, lot de 25) Noir/Transparent",Hama,"11,66 €","-82,87 %",,"7,89 €","-80,00 %",,1,"-80,00 %",,,,
B08BFFFTKJ,"Hama Album photo Jumbo ""Romance"" à personnaliser (Album Photo Livre de Mariage ou naissance bébé, Livre d'or ou cadeau, 30x30 cm, 80 pages, Motif cœur, Titre Love, 320 photos 10x15 cm) Beige/blanc",Hama,"11,66 €","0,00 %",,"7,36 €","0,00 %",,1,"0,00 %",,,,
