Programme=[Retail],Aperçu du distributeur.=[Fabrication],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/02/2025 - 28/02/2025],Rapport mis à jour=[21/03/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les commandes","Revenus basés sur les commandes – Période antérieure (%)","Revenus basés sur les commandes – Même période l'année dernière (%)","Unités commandées","Unités commandées – Période antérieure (%)","Unités commandées – Même période l'année dernière (%)","Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B0C2PDLY43,"Hama MW-500 Recharge Souris sans Fil - Technologie 2.4Ghz, Rechargeable en USB C, Capteur Blue Wave 1600 dpi, Technologie Smart-Link, Clics Silencieux, Droitier/e - Noire",Hama,"24,98 €","-71,43 %","-84,79 %",2,"-71,43 %","-77,78 %","24,98 €","-71,43 %","-84,79 %","25,72 €","-71,50 %","-77,84 %",2,"-71,43 %","-77,78 %",3,,
B017JY4WEY,"Hama ""Fine Art"" Spiral Album, 24 x 17cm, 50 Photos, chalk",Hama,"24,96 €","-20,00 %","-30,51 %",4,"-20,00 %","-20,00 %","12,48 €","-60,00 %","-65,26 %","8,66 €","-59,93 %","-60,00 %",2,"-60,00 %","-60,00 %",,,
B005DJKG0C,"Hama Album Photos Mémo Singo (Livre Photo 100 Pages Blanches avec Pochettes pour 200 Photos 10x15 cm, Album Photos Souvenirs 22,5x22 cm, Range CD, Zone Mémo, Album Traditionnel Motif Fleurs) Orange",Hama,"24,84 €","1,02 %","-80,22 %",2,"0,00 %","-85,71 %","24,84 €","1,02 %","-80,22 %","10,80 €","0,00 %","-85,71 %",2,"0,00 %","-85,71 %",,,
B00IZA0V56,"Thomson Support Mural TV WAB646, (VESA jusqu'à 200x200, Inclinable, pour Une Diagonale d´écran de 25 à 117 cm (de 10' à 46')) Noir",Thomson,"24,52 €","-47,46 %","5,55 %",1,"-50,00 %","0,00 %","24,52 €","-47,46 %","5,55 %","15,38 €","-50,00 %","0,00 %",1,"-50,00 %","0,00 %",,,
B0BL1TNWQ4,"Hama Câble Micro-USB Reflective (Câble de charge et transfert de données USB-A 2.0 mâle vers Micro-USB, Fiche Aluminium, Cordon Réflechissant Anti-torsion, Gaine en nylon tressé, 1.5 m) Bleu",Hama,"24,46 €","100,00 %","95,84 %",2,"100,00 %","100,00 %","24,46 €","100,00 %","95,84 %","18,20 €","99,78 %","100,22 %",2,"100,00 %","100,00 %",,,
B08YS3CC9W,"Hama Câble HDMI (Cable HMDI ultra haute vitesse, Certifié, Mâle-Mâle, Ultra HD, 8K@60 Hz /4K@120Hz, 1.0m, Garantie 30ans, résolution 7680x4320pixels, EARC supportant les formats audio) Gris Noir",Hama,"24,16 €","30,52 %",,1,"0,00 %",,"24,16 €","30,52 %",,"14,53 €","43,86 %",,1,"0,00 %",,,,
B07BBKMKJH,"Hama Cadre pour Vinyles (pour Pochette de 33 Tours, Aluminium, 31,5 x 31,5 cm) Noir",Hama,"23,91 €","-79,89 %","-38,91 %",1,"-75,00 %","-50,00 %","23,91 €","-79,89 %","22,18 %","13,87 €","-75,00 %","0,00 %",1,"-75,00 %","0,00 %",,,
B0BL1T6XLZ,"Hama Câble Multi USB Lightning (Cable de charge multi, 3en1, USB-A/micro-USB/USB-C, Lightning, 1 m, Certifié MFI, Câble USB universel iPhones iPads iPods Samsung Galaxy, Huawei, Xiaomi) Blanc",Hama,"23,74 €","23,90 %",,1,"0,00 %",,"23,74 €","23,90 %",,"13,46 €","0,00 %",,1,"0,00 %",,,,
B09RGXWK99,"Hama Casque-Micro pour téléphone sans Fil (Casque Supra aural avec Arceau Ouvert Ajustable, Réglage Volume sur Le câble, Jack 2.5 mm, 1.20 m, Garantie 10ans) Noir/Argent",Hama,"23,32 €",,,1,,,"23,32 €",,,"17,28 €",,,1,,,,,
B002XISUDG,"Hama Sangle d’appareil photo ""2in1 130"" (pour appareil photo, en néoprène, longueur réglable (100 - 130 cm), ergonomique, avec dragonne intégrée) Noir",Hama,"23,32 €",,"-48,32 %",1,,"-50,00 %","23,32 €",,"-48,32 %","15,99 €",,"-53,49 %",1,,"-50,00 %",,,
B01CV1RPVM,"Hama Horloge murale radio-pilotée DCF ""Bahnhof"" (horloge radio DCF, mise à l'heure automatique, diamètre de 30 cm) Argent/Blanc",Hama,"23,32 €","0,00 %","-66,67 %",1,"0,00 %","-66,67 %","23,32 €","-50,00 %","-66,67 %","17,71 €","-50,00 %","-66,67 %",1,"-50,00 %","-66,67 %",,"-100,00 %",
B000L10VLQ,"Hama Vide-poche (format DIN) Noir",Hama,"23,16 €","0,00 %",,2,"0,00 %",,"23,16 €","0,00 %",,"21,96 €","0,00 %",,2,"0,00 %",,,,
B001UBBJD0,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Noires, à Spirale) Lilas",Hama,"23,14 €","-63,18 %","88,74 %",2,"-60,00 %","100,00 %","23,14 €","-63,18 %","88,74 %","11,26 €","-60,44 %","100,00 %",2,"-60,00 %","100,00 %",,,
B08YS25RDP,"Hama Répartiteur Satellite (2 Voies Fiche F, Totalement blindé, Distributeur Sat, Protection Totale, Garantie 10 Ans) Argent",Hama,"22,99 €",,"-82,74 %",3,,"-85,00 %","22,99 €",,"-83,56 %","17,76 €",,"-85,71 %",3,,"-85,71 %",,,"-100,00 %"
B0002W5WB8,"Hama Pochettes de protection (pour CD/DVD/Blu-Ray, design étroit, pochette en plastique, lot de 50) Transparent",Hama,"22,54 €","100,36 %","-2,51 %",2,"100,00 %","0,00 %","22,54 €","100,36 %","-2,51 %","9,68 €","100,00 %","0,00 %",2,"100,00 %","0,00 %",4,,
B0BL1WML6W,"Hama Support Téléphone Voiture Magnet (Support téléphone pour Voiture aimanté, Fixation à Ventouse, pivotable 360°, Inclus 2 plaques métaliques) Noir",Hama,"22,49 €","0,00 %",,1,"0,00 %",,"22,49 €","0,00 %",,"17,45 €","0,00 %",,1,"0,00 %",,,,
B0000AIS8P,"Hama Cadre photo en plastique ""Décor Sevilla"" (taille du Cadre de 21 x 29,7 cm (DIN 4) avec bordure de 9 mm x 17 mm, pour une photo de 15 x 20 cm) Argent Mat",Hama,"22,48 €",,,4,,,,,,,,,,,,,,
B00006JCZK,"Hama Filtre UV (Anti-UV Et Protection, Compensation 2X, Traitement Antireflet, pour Objectifs D'appareils Photo 62 Mm, O-Haze, Traité) Noir",Hama,"22,26 €","200,00 %","-78,01 %",3,"200,00 %","-72,73 %","22,26 €","200,00 %","-78,01 %","22,89 €","200,00 %","-73,15 %",3,"200,00 %","-72,73 %",,,"-100,00 %"
B00005K4A4,"Hama Filtre polarisant (circulaire, Traité, 58mm, 2 couches par face) Noir",Hama,"22,19 €","-6,92 %",,1,"0,00 %",,"22,19 €","-6,92 %",,"24,72 €","0,00 %",,1,"0,00 %",,,,
B0000AHIE0,"Hama Cadre portrait (taille de cadre 13x18 cm, taille de photos 13x18 cm, acrylique, format horizontal, en plastique, 1 photo par cadre, élégant, simple, classique) Transparent",Hama,"21,86 €","-44,09 %","-16,50 %",3,"-62,50 %","-57,14 %","21,86 €","-44,09 %","-16,50 %","6,09 €","-62,50 %","-57,14 %",3,"-62,50 %","-57,14 %",,,
B000JFVCK8,"Hama Adaptateur secteur (prise de voyage pour : Amérique, apon, Canada, Brésil, Thaïlande, ... adapté aux apparails avec fiche Euro) Blanc",Hama,"21,80 €",,"103,17 %",2,,"100,00 %","21,80 €",,"103,17 %","5,18 €",,"100,00 %",2,,"100,00 %",,,
B0BHZ6ZZ8X,"Hama Multiprise, 6 Prises, Protection Contre surtension., 90°, réglage. Individuel,1,4m, Blanc",HAMA,"21,66 €","0,00 %",,1,"0,00 %",,"21,66 €","0,00 %",,"17,00 €","0,00 %",,1,"0,00 %",,,,
B0D6CJFVDS,"Hama Coque pour l'iPhone 15 Plus Extreme Protect [Housse Anti-jaunissement] [Etui D3O®] [Coque Robuste] [Compatible MagSafe] - Transparent",Hama,"21,66 €",,,1,,,"21,66 €",,,"19,36 €",,,1,,,,,
B09FBSCB6Q,"Hama Album photo à spirale ""Craft"" (Album souvenirs mariage, anniversaire, baptême, 24x17 cm, 40 pages en papier Kraft chic à personnaliser et à coller, jusqu'à 40 photos de 10 x 15 cm) Marron",Hama,"21,64 €","-79,17 %","-90,93 %",3,"-76,92 %","-92,11 %","21,64 €","-79,17 %","-90,69 %","13,94 €","-76,94 %","-91,91 %",3,"-76,92 %","-91,89 %",,,
B0002W6B90,"Hama Interrupteur pour véhicules (Interrupteur de voiture, rond, 10 A, 12 V, interrupteur à bascule) Noir",Hama,"21,30 €","45,49 %","-62,06 %",3,"50,00 %","-62,50 %","21,30 €","45,49 %","-66,54 %","8,70 €","50,00 %","-73,52 %",3,"50,00 %","-66,67 %",,,"-100,00 %"
B0000AI3IW,"Hama Cadre photo en plastique ""Sevilla"" (taille du Cadre de 50 x 70 cm avec bordure de 13 mm x 20 mm, pour une photo de 30 x 45 cm) Blanc",Hama,"21,24 €","-50,00 %","-50,00 %",1,"-50,00 %","-50,00 %","21,24 €","-50,00 %","-50,00 %","11,92 €","-50,00 %","-41,74 %",1,"-50,00 %","-50,00 %",2,,
B0000AI3IQ,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 50 x 70 cm avec bordure de 13 mm x 20 mm, pour une photo de 30 x 45 cm) Noir",Hama,"21,24 €",,,1,,,"21,24 €",,,"12,52 €",,,1,,,,,"-100,00 %"
B00006J4HS,"Hama Présentoir de Distributeur de pastilles adhésives (10 distributeurs, 500 coins photos, diamètre de 10 mm, PP anti statique) Transparent",Hama,"21,22 €","-32,68 %","190,29 %",3,"-40,00 %","200,00 %","20,91 €","-15,89 %","186,05 %","4,77 €","-26,05 %","107,39 %",3,"-25,00 %","200,00 %",,,
B000Z1UORI,"Hama Album Photo Fine Art (Format 24 x 17 cm, 50 Pages Noires, à Spirale) Noir",Hama,"21,21 €","-19,45 %","-55,31 %",3,"0,00 %","-25,00 %","21,21 €","-19,45 %","-55,31 %","11,79 €","-0,34 %","-25,66 %",3,"0,00 %","-25,00 %",2,,
B096YVXP2N,"Hama Hub USB-C Multiports (Adaptateur 5 en 1: 3 USB-A, 1 USB-C Power Delivery PD, 1 HDMI, Station d'Acceuil Ordinateur Portable/Tablette MacBook Pro, MacBook Air, iPad Pro, Dell et XPS) Noir",Hama,"20,83 €",,"-70,91 %",1,,"-66,67 %","20,83 €",,"-56,39 %","13,22 €",,"-67,85 %",1,,"-50,00 %",,,
B0BL18HRQF,"Hama Support Téléphone Voiture Easy Snap (pour Smartphones d’Une Largeur de 5,5 à 8,5 cm, Support à Ventouse, pivotable 360°) Noir",Hama,"20,82 €",,"0,00 %",1,,"0,00 %",,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B08SDR48Q1,"Hama Câble Optique Audio (Câble Audio à Fibres Optiques ODT Toslink, 1.5m, Garantie 30ans, Idéal Home Cinema, Barre de Son, TV, Samsung, Bose, LG, Sony, Sonos, PS4, Xbox) Noir",Hama,"20,82 €",,,1,,,"20,82 €",,,"13,27 €",,,1,,,,,
B09R4VC3KD,"Hama Etui S22 (5G) Slim Pro pour Samsung (Étui de Protection à Rabat Galaxy S22, Fonction Support écran, Housse Portefeuille avec Porte Cartes, Finition Caoutchouc) Noir",Hama,"20,82 €",,,1,,,"20,82 €",,,"11,65 €",,,1,,,,,
B096YJRM5F,"Hama Clavier et Souris sans Fil Cortino (Pack Kit Clavier Souris sans Fil 2.4GHz, Dongle USB, Souris Optique 1000DPI, Clavier AZERTY, Pavé Numérique, pour PC, Laptop) Noir",Hama,"20,82 €",,,1,,,"20,82 €",,,"15,11 €",,,1,,,,,
B07S3HXC8W,"Visionneuse LED, grossissement Triple",Hama,"20,75 €","-72,44 %","-82,27 %",1,"-75,00 %","-83,33 %","20,75 €","-72,44 %","-78,68 %","13,35 €","-75,00 %","-79,64 %",1,"-75,00 %","-80,00 %",,,
B00005UPBH,"Hama Boîtier standard double (pour CD et disques Blu-Ray, Étui protecteur pour CD, paquet de 5) Transparent",Hama,"20,68 €","-76,84 %","-89,81 %",4,"-80,00 %","-90,48 %","25,62 €","-56,88 %","-87,38 %","21,06 €","-53,85 %","-85,71 %",6,"-53,85 %","-85,71 %",2,,
B0BL1R8Y3V,"Hama Cordon alimmentation, coudé des 2 côtés, fiche Euro, Forme en 8/C7, 5 m, Noir",Hama,"20,39 €",,,2,,,"20,39 €",,,"16,78 €",,,2,,,,,
B077MRBKCZ,"Hama Filtre de polarisation (polarisant circulaire, verre supérieure, diamètre du filetage de 49 mm, Epaisseur de la monture de 4,5 mm, filetage avant, NMC16 (nano multi-coated 16 couches)) Noir",Hama,"20,12 €",,,1,,,"20,12 €",,,"14,59 €",,,1,,,,,
B0002W6FOQ,"Hama Etui universel (pour cartes mémoire, pour cartes CF/SM/SD/MMC/xD/MStick, pour 20 cartes) Noir/Gris",Hama,"20,12 €",,"93,28 %",1,,"0,00 %","20,12 €",,"-1,28 %","7,56 €",,"-45,53 %",1,,"-50,00 %",,,
B0054RDOL6,"Thomson Télécommande universelle 4 en 1 ""ROC 4411"" (Télécommande avec fonction d'apprentissage, convient pour quatre appareils, pour plus de 1 000 marques) Noir",Thomson,"20,02 €","-69,21 %","4,82 %",1,"-66,67 %","0,00 %","20,02 €","-69,21 %","4,82 %","10,78 €","-68,21 %","2,57 %",1,"-66,67 %","0,00 %",,"-100,00 %","-100,00 %"
B000KJOLUQ,"Hama Cadre photo Clip-Fixe (sans bordure, 60 x 80 cm, Reflex) Blanc",Hama,"19,99 €","0,00 %","-46,45 %",1,"0,00 %","0,00 %","19,99 €","-66,71 %","-46,45 %","11,49 €","-50,00 %","0,00 %",1,"-50,00 %","0,00 %",1,"0,00 %",
B078T73Z22,"Hama Souris sans Fil avec Mini Récepteur USB MW-110 (Résolution Capteur 1000 PPP, 2.4 Ghz, pour Droitiers & Gauchers, 3 Boutons, Ultra-Compacte, idéale PC, Mac, Ordinateur Portable, Tablette) Noir",Hama,"19,98 €","11,68 %","-88,43 %",3,"50,00 %","-88,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
B01CQ54W6E,"Hama Casque Essential HS 200"" avec Microphone (Ultra-léger, Oreillettes rembourrées, Casque stéréo, chaîne stéréo, réglage du Volume sur Le câble, Longueur de câble de 2 m, Prise Jack 3,5 mm) Noir",Hama,"19,98 €","-33,33 %","-86,02 %",2,"-33,33 %","-84,62 %","19,98 €","-33,33 %","-86,02 %","11,44 €","-33,33 %","-84,62 %",2,"-33,33 %","-84,62 %",,,
B0000AHICD,"Hama Boîtier ""Slim"" double (pour CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, lot de 10) Transparent",Hama,"19,98 €","99,00 %","-76,92 %",3,"200,00 %","-76,92 %","19,98 €","99,00 %","-76,92 %","15,21 €","200,00 %","-76,92 %",3,"200,00 %","-76,92 %",,,
B00RMO37T8,"Hama Multiprise, ""6+1"" (commutable individuellement, avec protection anti-surtension, montage mural, pivotée à 45°, longueur de douille XL, protection enfant, longueur de câble de 1,4 m) Blanc",Hama,"19,85 €","-51,19 %","-68,22 %",1,"-50,00 %","-66,67 %","19,85 €","-51,19 %","-68,22 %","14,72 €","-50,00 %","-66,67 %",1,"-50,00 %","-66,67 %",,,
B009TLAPLK,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Kiwi",Hama,"19,37 €","-58,64 %",,2,"-60,00 %",,"19,37 €","-58,64 %",,"11,26 €","-60,00 %",,2,"-60,00 %",,,,
B000EOMQM2,"Hama Trépied photo/vidéo ""Star 75"" (Trépied d'entrée de gamme léger, tête à trois voies, 42-125 cm, 3D) Champagne",Hama,"19,35 €",,"-3,20 %",1,,"0,00 %","19,35 €",,"-3,20 %","10,75 €",,"0,00 %",1,,"0,00 %",,,
B00NCX5T6W,"Hama Sac Photo Fancy Neopren Quad, 70E, Noir",Hama,"19,15 €",,,2,,,"19,15 €",,,"11,14 €",,,2,,,,,
B079NH8MDY,"Hama Lot de Protections de joysticks 8 en 1' pour Nintendo Switch, muticol.",Hama,"19,14 €","115,78 %",,2,"100,00 %",,"19,14 €","115,78 %","144,76 %","8,52 €","99,53 %","100,94 %",2,"100,00 %","100,00 %",,,
B004IYLMHE,"Hama Clé USB 2.0 ""Rotate, 8 GB (10 MB/s, Flashpen Rotate) Noir/Argenté",Hama,"18,98 €",,"-68,20 %",3,,"-62,50 %","18,98 €",,,"9,00 €",,,3,,,,,
B0000AISEE,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 30 x 30 cm, Anti-Reflex) Blanc",Hama,"18,72 €","-38,38 %",,3,"50,00 %",,"18,72 €","-38,38 %",,"13,14 €","50,00 %",,3,"50,00 %",,1,,
B00006JAS7,"Hama lot de 2 Fiches d’antenne coaxiale TV (Diam 9.52mm, 1 Mâle+1 Femelle), Blanc",Hama,"18,70 €","-28,57 %","-26,81 %",5,"-28,57 %","0,00 %","18,70 €","-28,57 %","-26,81 %","11,65 €","-20,80 %","1,84 %",5,"-28,57 %","0,00 %",,,
B01BIIKZCK,"Hama Carte mémoire pour téléphone (Micro SDXC pour téléphone / Classe 10, 128 GB - 80 MB/s, Adaptateur mobile) Noir",Hama,"18,53 €",,,1,,,"18,53 €",,,"11,00 €",,,1,,,,,
B0BHZD1NNZ,"Hama Multiprise avec Interrupteur (Bloc 4 Prises Schuko 16A, Interrupteur Individuel éclairé, idéal économie d'énergie, Prises à 90°, œillet Suspension integré, 3680W, Cable 1.4m H05VV-F) Noir",Hama,"18,32 €",,,1,,,"18,32 €",,,"12,50 €",,,1,,,,,
B08YS2VWFQ,"Hama Cordon Alimentation Secteur (Contact de Protection Type F, Câble pour Bloc d'alimentation Chargeur Ordinateur Portable, Scanner, Imprimante, 1.5m, Garantie 10ans) Noir",Hama,"18,32 €",,,2,,,"18,32 €",,,"11,44 €",,,2,,,,,
B000X1BGWM,"Hama Fiche universelle pour prises d' allume-cigares (fiche de sécurité 16 A prise allume-cigare, câbles jusqu'à 2 x 2,5 mm², 6V - 24V, avec serre-câble) Rouge/Noir",Hama,"18,32 €",,"-88,18 %",2,,"-84,62 %",,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B0BL1WPKVV,"Hama MW-300 V2 Souris sans Fil - Technologie 2.4Ghz, Capteur 1600 dpi, Clics Silencieux, Ambidextre - Jaune",Hama,"18,32 €","0,00 %","-36,21 %",2,"0,00 %","0,00 %","18,32 €","0,00 %","-36,21 %","15,74 €","-0,25 %","0,64 %",2,"0,00 %","0,00 %",,,
B0071BIZG2,"Hama Support mural TV Fixe (Pour diagonale d’écran de 81 à 165cm (32"" à 65""), pour un maximum de 30 kg, VESA jusqu'à 400 x 400, 3 étoiles) Noir",Hama,"18,32 €",,"0,00 %",1,,"0,00 %","18,32 €",,"0,00 %","11,54 €",,"0,00 %",1,,"0,00 %",,,
B0BL19JS13,"Hama Câble iPhone USB-A Lightning (Câble de charge/transfert de données/Data, USB-A 2.0 mâle vers Lightning, 1.5m, Certifié MFI, 480 MBit/s, iPad/iPhone 13/12/11/XS/XR/X/8/7/7+/6s/6/5/SE2020) Noir",Hama,"18,32 €",,"0,00 %",1,,"0,00 %","18,32 €",,"0,00 %","12,45 €",,"0,00 %",1,,"0,00 %",,,
B07GVV7N77,"Hama Contact de Porte/fenêtre WiFi (WLAN, sans concentrateur, Contact magnétique, Notification d'alarme sur téléphone Mobile, Compatible IFTTT/Alexa/Google Home, 2,4 GHz, sur Batterie, A +) Blanc",Hama,"18,32 €",,,1,,,"18,32 €",,,"13,02 €",,,1,,,,,
B0DGL96V5R,"Hama Coque pour iPhone 16 Pro Max Extreme Protect [Housse Anti-jaunissement] [Etui D3O®] [Coque Robuste] - Transparent",Hama,"18,32 €",,,1,,,"18,32 €",,,"16,78 €",,,1,,,,,
B0DBV5DWFF,"Hama Commutateur 8K HDMI™ bidirectionnel, 1 ent. 2 Sort./2 ent. 1 Sort., Garantie 10 Ans, Noir",HAMA,"17,80 €","-7,58 %",,1,"0,00 %",,"17,80 €","-7,58 %",,"12,47 €","0,00 %",,1,"0,00 %",,,,
B00U7HQ8LG,"Hama Clé USB 3.0 ""Laeta"", 128 Go, 40 Mo/s, marron",Hama,"17,66 €",,,1,,,"17,66 €",,,"12,40 €",,,1,,,,,
B0BL1RQ6DQ,"Hama Adaptateur USB C à Jack auxiliaire 3.5 mm (Connecteur Casque Audio, Compatible OnePlus 6T/Huawei P30 Pro/Mate 20 Pro/Samsung Galaxy S21/S21+ ou Ultra/S20/S10/S9/Note/Xiaomi/iPad Pro 2021) Blanc",Hama,"17,49 €",,,1,,,"17,49 €",,,"13,11 €",,,1,,,,,
B0CCSCH57P,"Hama Prise Connectée WiFi Matter (Prise WiFi Alexa/Google, App Control, 16A 3680W, Aucun Hub requis, Programmez & Controlez Vos appareils à Distance) Blanc",Hama,"17,49 €","0,00 %",,1,"0,00 %",,"17,49 €","0,00 %",,"9,28 €","0,76 %",,1,"0,00 %",,,,
B06XB6RY6Q,"Hama Album photo ""Joana"" (pour 100 photos au format 10 x 15 cm, album traditionnel enfant de 25 x 25 cm, 50 pages blanches, château, licorne, élégant) Rose/Blanc",Hama,"17,48 €","-71,85 %","-67,61 %",2,"-60,00 %","-50,00 %","17,48 €","-71,85 %","-67,61 %","11,38 €","-60,00 %","-50,00 %",2,"-60,00 %","-50,00 %",,,
B08YS3GKHM,"Hama Adaptateur vidéo, fiche VGA - Port DVI, Full-HD 1080p, Métal, Garantie 10 Ans, Noir",HAMA,"17,46 €",,,3,,,"17,46 €",,,"19,80 €",,,3,,,,,
B007M6NJ3U,"Hama Rallonge allume-cigares ( pour voiture, pour allume-cigare, câble de 6 m, adapté aux 12-24 V, pour voiture/camion/véhicule de loisirs/caravanes, fusible de 8 A maximum) Noir",Hama,"17,41 €",,,1,,,"17,41 €",,,"9,21 €",,,1,,,,,
B0002W5W8Q,"Hama Pochettes de protection (pour CD/DVD/Blu-Ray, design étroit, pochette en plastique, lot de 100) Transparent",Hama,"17,38 €","-4,35 %","-86,58 %",1,"0,00 %","-88,89 %","17,38 €","-4,35 %","-87,69 %","9,69 €","0,00 %","-90,00 %",1,"0,00 %","-90,00 %",,,
B0054RDOCA,"Thomson Télécommande Universelle 2 en 1 ""ROC 2411"" (Télécommande avec Fonction d'apprentissage, Convient pour Deux appareils, pour Plus de 1 000 Marques) Noir",Thomson,"17,37 €","-52,52 %","4,26 %",1,"-50,00 %","0,00 %","17,37 €","-52,52 %","4,26 %","11,40 €","-50,00 %","0,00 %",1,"-50,00 %","0,00 %",,"-100,00 %",
B006JZ5ADW,"Hama Cadre Photo Philadelphia, Format Paysage, 2X 13x18 cm",Hama,"17,27 €","-57,08 %","0,88 %",1,"-50,00 %","0,00 %","17,27 €","-57,08 %","0,88 %","9,45 €","-52,84 %","-5,69 %",1,"-50,00 %","0,00 %",,,
B0BL19VVMH,"Hama Support Téléphone Voiture Easy Snap (pour Smartphones Largeur de 5.5 à 8.5 cm, Fixation Clip Grille aération, pivotable 360°) Noir",Hama,"17,25 €",,"-5,84 %",1,,"0,00 %","17,25 €",,"-5,84 %","11,79 €",,"-0,51 %",1,,"0,00 %",,,
B00005QFAF,"Best Price Square Spirit Level,2 Bubble,Hot-Shoe Mount 5411 by HAMA",Hama,"16,97 €",,,1,,,"16,97 €",,,"10,93 €",,,1,,,,,
B0BTZTVX1B,"Hama Prise Secteur Multiple, Chargeur Multiprises 4en1: 1 Sortie AC, 1 USB-C PD et 2 Ports USB-A, Prise Murale Electrique Compatible avec iPhone/iPad, Idéal pour Chambre Bureau Domicile 16A/4000W",Hama,"16,66 €","-80,49 %",,1,"-83,33 %",,"16,66 €","-80,49 %",,"13,74 €","-83,32 %",,1,"-83,33 %",,1,,
B0BL1XTCSC,"Hama Câble iPhone Lightning USB-C (Câble de charge/transfert de données/Data, USB-C mâle vers Lightning, 1m, Certifié MFI, 480 MBit/s, iPad/iPhone 13/12/11/XS/XR/X/8/7/7+/6s/6/5/SE2020) Blanc",Hama,"16,66 €","-50,00 %",,1,"-50,00 %",,"16,66 €","-50,00 %",,"12,44 €","-49,96 %",,1,"-50,00 %",,,,
B0015L5IPA,"Coque de Protection Crystal Clear pr Samsung Galaxy M30s, transpar.",Hama,"16,66 €",,,1,,,"16,66 €",,,"11,13 €",,,1,,,,,
B0CYNHPGLH,"Hama Color 10 - Batterie Externe [Power Bank 10 000mAh] [Batterie Portable USB C Fast Charge], Compatible avec iPhones Samsung et Bien Plus - Rouge",Hama,"16,66 €",,,1,,,"16,66 €",,,"14,10 €",,,1,,,,,
B0BXPKDN7W,"Hama Classeur à négatifs (4 anneaux, niveau de remplissage 39 mm, feuilles rectangulaires, album à négatifs d'une pellicule photo) Vert pale",Hama,"16,64 €","23,08 %",,2,"100,00 %",,"30,16 €",,,"18,45 €",,,3,,,,,
B08YRZZ4V3,"Hama Adaptateur Audio, fiche Jack mâle 3,5 mm- f. Femelle RCA, stéréo, Métal, Garantie 10 Ans, Noir",HAMA,"16,64 €",,,4,,,"16,64 €",,,"17,15 €",,,4,,,,,
B08YRYYV9F,"Hama Câble HDMI 4K Garantie 10 ans (Cable HDMI High Speed avec Ethernet, Cordon HDMI 4k, 1.5m, mâle-mâle, Câble Ethernet HEC, Retour Audio, HDR, 18 Gbit/s, 600MHz, Résolution 4096x2160, Blindé) Noir",Hama,"16,64 €",,,2,,,"16,64 €",,,"12,50 €",,,2,,,,,
B000GIGR4O,"Hama Mini microphone pour ordinateur portable (seulement 23 x 32 mm, métal précieux) Argent",Hama,"16,44 €","3,59 %","-78,54 %",2,"0,00 %","-80,00 %","16,44 €","3,59 %","-78,54 %","5,60 €","0,00 %","-80,62 %",2,"0,00 %","-80,00 %",,,
B000VRCKT6,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages noires, à spirale) Bleu",Hama,"16,20 €","-76,64 %","-74,66 %",1,"-75,00 %","-75,00 %","16,20 €","-76,64 %","-79,71 %","8,53 €","-75,00 %","-79,97 %",1,"-75,00 %","-80,00 %",,"-100,00 %",
B009H1U9X6,"Xavax Pot à lait en inox (en acier inoxydable, 400 ml, cuiseur à lait à mousser, bord large pour verser en coulant, convient pour les cafetières ou pour la cuisson au four) Argent",xavax,"16,12 €","-74,90 %","-68,58 %",1,"-80,00 %","-75,00 %","16,12 €","-74,90 %","-68,58 %","7,32 €","-80,00 %","-75,00 %",1,"-80,00 %","-75,00 %",,"-100,00 %",
B0BL1TNR1M,"Hama Câble iPhone USB-A Lightning (Câble de charge/transfert de données/Data, USB-A 2.0 mâle vers Lightning, 1m, Certifié MFI, 480 MBit/s, iPad/iPhone 13/12/11/XS/XR/X/8/7/7+/6s/6/5/SE2020) Blanc",Hama,"16,12 €","2,87 %","-74,19 %",1,"0,00 %","-80,00 %","16,12 €","2,87 %","-74,19 %","9,14 €","0,66 %","-79,87 %",1,"0,00 %","-80,00 %",,,
B0BL19BB3C,"Hama Chargeur Rapide 25W (Chargeur USB-C Rapide, Chargeur Qualcomm® Quick Charge™ 2.0/3.0, Chargeur Mini Compact, Chargeur PD) Blanc",Hama,"16,11 €",,,1,,,"16,11 €",,,"15,47 €",,,1,,,,,
