Programme=[Retail],Aperçu du distributeur.=[Fabrication],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/09/2024 - 30/09/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les commandes","Revenus basés sur les commandes – Période antérieure (%)","Revenus basés sur les commandes – Même période l'année dernière (%)","Unités commandées","Unités commandées – Période antérieure (%)","Unités commandées – Même période l'année dernière (%)","Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B0000AISA5,"Hama Cadre en plastique Madrid (taille de cadre de 20 cm x 30 cm, taille de la photo de 13 cm x 18 cm, 1 photo par cadre, à accrocher, élégant, simple, classique) Bleu",Hama,"19,00 €","-85,15 %","-90,10 %",2,"-92,86 %","-95,24 %","19,00 €","-85,15 %","-89,86 %","5,32 €","-92,86 %","-95,12 %",2,"-92,86 %","-95,12 %",,,
B07623M7YQ,"Hama Multiprise 4 Prises 16A avec Interrupteur individuel (Rallonge multiprises 1.4m, Bloc 4 prises Type F Schuko, Idéal Bureau PC luminaires, Atelier, Meuble TV, Garage )Noir",Hama,"18,98 €",,"-84,50 %",1,,"-83,33 %","18,98 €",,"-84,50 %","10,98 €",,"-85,25 %",1,,"-83,33 %",,,"-100,00 %"
B007WAYTLM,"Hama Tapis de Souris pour Souris Laser (Auto-adhésif, Amovible) Noir",Hama,"18,72 €","50,00 %","38,15 %",3,"50,00 %","50,00 %","18,72 €","50,00 %","-19,10 %","13,71 €","50,00 %","0,00 %",3,"50,00 %","0,00 %",,,"-100,00 %"
B005DJXZ7I,"Hama Album Photo Singo (Album minimax, 13 x 16,5 cm, 100 Pages, pour 100 Photos au Format 10 x 15 cm) Orange",Hama,"18,71 €","-45,07 %","-79,53 %",3,"-40,00 %","-85,00 %","18,71 €","-45,07 %","-81,39 %","8,91 €","-37,65 %","-86,36 %",3,"-40,00 %","-86,36 %",,,
B0BL1RYFT8,"Hama MW-300 V2 Souris sans Fil - Technologie 2.4Ghz, Capteur 1600 dpi, Clics Silencieux, Ambidextre - Rouge",Hama,"18,45 €",,,1,,,"18,45 €",,,"7,89 €",,,1,,,,,
B0009V6OCS,"Hama Boîtier Slim (pour CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, lot de 25) Noir/Transparent",Hama,"18,41 €","-37,78 %",,1,"-50,00 %",,"33,47 €","15,18 %",,"13,81 €","-0,22 %",,2,"0,00 %",,1,,
B07KWC3KMG,"Rapoo Souris optique sans fil Multi mode 2,4GHz/BT 3.0/BT 4.0 ""M500"" (bluetooth, souris d'ordinateur, design, avec boutons et molette de défilement) Noir",Rapoo,"18,32 €",,"-56,77 %",1,,"-50,00 %","18,32 €",,"-56,77 %","14,28 €",,"-58,42 %",1,,"-50,00 %",,,
B0BL19JS13,"Hama Câble iPhone USB-A Lightning (Câble de charge/transfert de données/Data, USB-A 2.0 mâle vers Lightning, 1.5m, Certifié MFI, 480 MBit/s, iPad/iPhone 13/12/11/XS/XR/X/8/7/7+/6s/6/5/SE2020) Noir",Hama,"18,32 €",,,1,,,"18,32 €",,,"12,45 €",,,1,,,,,
B06XCCZLZ8,"Hama Câble de charge et transfert de données ""Métal"" (USB-A mâle vers Lightning, USB 2.0, nickel, câble anti-torsion, longueur de câble de 1,5 m) Anthracite",Hama,"18,22 €",,,1,,,"18,22 €",,,"0,00 €",,,1,,,,,
B09GLD1KB9,"Hama Coque iPhone 13 Pro Étui Portefeuille Slim Pro pour Apple, Noir",Hama,"17,93 €",,,1,,,"17,93 €",,,"11,72 €",,,1,,,,,
B079FCBKHH,"Sac pour accessoires d’appareil photo ""Fancy"", L (22,5 x 7 x 16 cm)",Hama,"17,89 €","-53,87 %",,1,"-50,00 %",,"17,89 €","-53,87 %",,"10,67 €","-50,00 %",,1,"-50,00 %",,,,
B0BL1V9R33,"Hama Câble Chargeur iPhone Extreme (Câble Lightning-USB 2.0, Certifié MFI, Cordon Charge Rapide/Transfert données, Nylon Tressé, 1.5m, iPad/iPhone 13/12/11/XS/XR/X/8/7/7+/6s/6/5/SE2020) Noir/Rouge",Hama,"17,72 €","-1,34 %","-21,24 %",1,"0,00 %","0,00 %","17,72 €","-1,34 %","-21,24 %","15,90 €","0,00 %","0,00 %",1,"0,00 %","0,00 %",,,
B0BL1TWRL8,"Hama Ecouteurs sans Fil Tour du Cou Freedom Neck (Casque de Sport Bluetooth Intra-Auriculaires Tour d'oreille avec Micro, 10h d'autonomie, Idéal Course, Vélo, Gym, Contrôle Vocal) Noir",Hama,"17,72 €","-76,36 %",,1,"-80,00 %",,"17,72 €","-76,36 %",,"17,03 €","-80,00 %",,1,"-80,00 %",,,"-100,00 %",
B07JDZGR6K,"Pochette pour Tablette pour Apple iPad Pro 12.9"" (2018), Bleu Clair",Hama,"17,54 €",,,1,,,"17,54 €",,,"20,87 €",,,1,,,,,
B00G3BMZDA,"Xavax Minuteur de cuisine ""Countdown"" (avec minuterie et fonction chronomètre, fixation via un aimant, une pince, un support ou un support, à piles, numérique) Noir/Blanc",xavax,"17,48 €","-60,00 %","-79,91 %",2,"-60,00 %","-75,00 %","34,96 €","33,33 %","-59,82 %","22,76 €","33,33 %","-50,00 %",4,"33,33 %","-50,00 %",,,
B017JY5F5O,"Thomson Ecouteurs filaires ""EAR3005W"" (filaire, intra-auriculaire, microphone, 20 - 20000 Hz, prise jack 3,5 mm) Blanc",Thomson,"17,46 €","-40,00 %",,3,"-40,00 %",,"23,28 €","0,00 %",,"17,24 €","0,00 %",,4,"0,00 %",,,,
B0000AISQJ,"Hama Passe-partout Premium, blanc neige, 30 x 40 cm",Hama,"17,46 €","0,00 %","-53,67 %",3,"0,00 %","-25,00 %","17,46 €","0,00 %","-53,67 %","8,88 €","0,00 %","-25,00 %",3,"0,00 %","-25,00 %",,,
B09W5TSVGB,"Hama NHS-P100 V2 Casque Micro - Casque Tour de Cou, Microphone Intégré, Léger, Télécommande Intégrée, Fonction Mute - Noir",Hama,"17,27 €",,"5,50 %",1,,"0,00 %","17,27 €",,"5,50 %","9,61 €",,"0,00 %",1,,"0,00 %",,,
B0BL1RL5YW,"Hama Chargeur Rapide 33W 4 Ports USB (Chargeur Qualcomm Quick Charge 3.0, Chargeur USB, Adaptateur Secteur Charge Rapide, 1 USB-A QC, 3 USB-A) Noir",Hama,"16,66 €","-50,00 %",,1,"-50,00 %",,"16,66 €","-50,00 %",,"13,45 €","-51,41 %",,1,"-50,00 %",,,,
B096XM2WGL,"Hama Ecouteurs Bluetooth sans Fil Freedom Light (Ecouteurs TWS, Micro, Ecouteurs Intra Auriculaire, Station de Charge, Grande Autonomie, USB-C, Charge Rapide, Controle Vocale+Tactile) Vert",Hama,"16,66 €","-4,25 %",,1,"0,00 %",,"16,66 €","-4,25 %",,"17,88 €","0,00 %",,1,"0,00 %",,,,
B0BL1XTCSC,"Hama Câble iPhone Lightning USB-C (Câble de charge/transfert de données/Data, USB-C mâle vers Lightning, 1m, Certifié MFI, 480 MBit/s, iPad/iPhone 13/12/11/XS/XR/X/8/7/7+/6s/6/5/SE2020) Blanc",Hama,"16,66 €",,,1,,,"16,66 €",,,"12,44 €",,,1,,,,,
B0BKZ1C59D,"Hama Support Téléphone Voiture Compact (pour Smartphones Largeur de 5.5 à 8.5 cm, Fixation Clip Grille aération, pivotable 360°) Noir",Hama,"16,64 €","-50,00 %","0,00 %",2,"-50,00 %","0,00 %","16,64 €","-50,00 %","0,00 %","10,40 €","-50,05 %","0,00 %",2,"-50,00 %","0,00 %",,,
B0000AHIER,"Hama - 63233 - Passe-partout Premium, blanc neige, 24 x 30 cm",Hama,"16,64 €",,,4,,,"16,64 €",,,"8,28 €",,,4,,,,,
B001UBEV3U,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Noires, à Spirale) Gris",Hama,"16,48 €","-60,50 %","-29,30 %",2,"-50,00 %","0,00 %","16,48 €","-60,50 %","-29,30 %","11,26 €","-50,00 %","0,00 %",2,"-50,00 %","0,00 %",,,
B0BL1T6XLZ,"Hama Câble Multi USB Lightning (Cable de charge multi, 3en1, USB-A/micro-USB/USB-C, Lightning, 1 m, Certifié MFI, Câble USB universel iPhones iPads iPods Samsung Galaxy, Huawei, Xiaomi) Blanc",Hama,"16,47 €","0,00 %",,1,"0,00 %",,"16,47 €","0,00 %",,"13,46 €","0,00 %",,1,"0,00 %",,,,
B07NH31NL6,"Couvercle Pare-poussière pour Clavier, Transparent",Hama,"16,33 €","6,87 %","19,11 %",2,"0,00 %","-33,33 %","16,33 €","6,87 %","19,11 %","7,00 €","0,00 %","-26,24 %",2,"0,00 %","-33,33 %",,,
B0CN9L73W3,"Hama Porte-télécommande rotatif à 360° (Support de Rangement pour 6 télécommandes, 5 compartiments, Organiseur Multifonction bureau, salle de bain, table de chevet, stylos, téléphone, lunettes) Noir",Hama,"16,29 €","-43,36 %",,1,"-50,00 %",,"16,29 €","-43,36 %",,"8,04 €","-50,00 %",,1,"-50,00 %",,,,
B07D1LMM4J,"Thomson Télécommande de Rechange ROC1128SAM (Télécommande de Remplacement pour Les téléviseurs Samsung, prête à l'emploi, adaptative, Mode Simple, Touches Lumineuses, Infrarouge) Noir",Thomson,"16,24 €",,,1,,,"16,24 €",,,"10,14 €",,,1,,,,,
B0000AHIE0,"Hama Cadre portrait (taille de cadre 13x18 cm, taille de photos 13x18 cm, acrylique, format horizontal, en plastique, 1 photo par cadre, élégant, simple, classique) Transparent",Hama,"16,14 €","115,78 %","43,85 %",2,"0,00 %","-33,33 %","16,14 €","115,78 %","43,85 %","4,06 €","0,00 %","-33,33 %",2,"0,00 %","-33,33 %",,,
B07PLLYTHY,"Hama 186305 Wake UP Early Bird (Reveil Radio piloté) Blanc",Hama,"16,12 €","0,00 %",,1,"0,00 %",,"16,12 €","0,00 %",,"12,95 €","0,00 %",,1,"0,00 %",,,,
B07X557RB6,"Thomson Antenne Intérieure ""ANT1639"" (Design UHD ""Sculpture"", pour réception numérique DVB-T/DVB-T2 et HDTV, actif, 2 m, Performance 55) Noir/Gris",Thomson,"15,88 €","-52,79 %",,1,"-50,00 %",,"15,88 €","-52,79 %",,"31,07 €","-50,00 %",,1,"-50,00 %",,1,,
B08YS1FGWG,"Hama Adaptateur Audio, 2 en 1, f. USB-C - Jack 3,5 mm/Port USB-C, Audio+Charge, Garantie 10 Ans, Métal, Noir",HAMA,"15,84 €",,,1,,,"15,84 €",,,"12,33 €",,,1,,,,,
B001UBGSZE,"Hama Album Photo Fine Art (Format 36 x 32 cm, 50 Pages Noires, à Spirale) Lilas",Hama,"15,83 €","-52,59 %","-9,13 %",1,"-50,00 %","0,00 %","15,83 €","-52,59 %","-9,13 %","8,53 €","-50,00 %","0,00 %",1,"-50,00 %","0,00 %",,,
B006JXK8NG,"Repose-poignet pour clavier ""Ergonomique"", noir",Hama,"15,82 €",,,1,,,"15,82 €",,,"10,08 €",,,1,,,,,
B07FPZLB75,"Hama Tapis de Souris (fabriqué en Aluminium, Tapis de Souris élégant pour Souris Laser/Optique, antidérapant, Dur, Fin, effaçable, 22 x 0,3 x 18 cm) Argent",Hama,"15,82 €",,"-59,93 %",1,,"-66,67 %","15,82 €",,"-59,93 %","10,03 €",,"-66,67 %",1,,"-66,67 %",,"-100,00 %",
B09GLCFQWQ,"Hama Clé USB 128 Go (USB C 3.1, Stockage de données avec taux de Transfert de données de 100 Mo/s et Capuchon pour Windows/MacBook), Anthracite, compacte",Hama,"15,79 €","-60,88 %",,2,"-33,33 %",,"15,79 €","-60,88 %",,"23,40 €","-29,94 %",,2,"-33,33 %",,,,"-100,00 %"
B081S4YTDT,"Tige pour Selfie Funstand 57"", avec déclench. à dist. Bluetooth, Noir",Hama,"15,75 €","-73,64 %","-24,35 %",1,"-66,67 %","0,00 %","15,75 €","-73,64 %","-24,35 %","17,20 €","-66,67 %","0,00 %",1,"-66,67 %","0,00 %",1,,
B0163ZHGCK,"Hama Carte mémoire Photo (SDHC pour Photo/Classe 10, 16 GB - 80 MB/s) Bleu",Hama,"15,51 €","106,25 %",,2,"100,00 %",,"15,51 €","106,25 %",,"11,50 €","130,00 %",,2,"100,00 %",,,,
B009X8SFSY,"Hama ""Fine Art"" Spiral Album, 24 x 17 cm, 50 Photos, azure",Hama,"15,33 €",,"145,67 %",2,,"100,00 %","15,33 €",,,"7,86 €",,,2,,,,,
B002IKFYPG,"Hama Réveil radio-piloté (DCF) ""RC610"", Noir",Hama,"15,20 €","-52,37 %","-38,71 %",1,"-50,00 %","0,00 %","15,20 €","-52,37 %","-60,56 %","9,39 €","-50,00 %","-50,00 %",1,"-50,00 %","-50,00 %",,,"-100,00 %"
B08YRXWRWT,"Hama Adaptateur USB C vers USB 3.2 Garantie 10 Ans (Adaptateur USB-C Male vers USB-OTG Femelle) Noir",Hama,"14,98 €","100,00 %",,2,"100,00 %",,"14,98 €","100,00 %",,"6,18 €","100,00 %",,2,"100,00 %",,,,
B07CGZY714,"Hama Loupe de Lecture à LED Basic 90 LED (1 unité, grossissement x4, diamètre de 90 mm, Taille de 94 mm x 202 mm x 16 mm) Noir/Transparent",Hama,"14,98 €",,,2,,,"14,98 €",,,"11,92 €",,,2,,,,,
B0C5JQK5QL,"Hama Pages Intérieures Album Photo Scrapbooking (Recharge de Pages Photo Cartonnées avec Papier Cristal de Protection, 250g/m2, 23.3 x 31 cm, Perforées, 25 feuilles) Noir",Hama,"14,98 €",,,2,,,"7,49 €",,,"4,79 €",,,1,,,,,
B0000AHIJ2,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 13 x 18 cm, Anti-Reflex) Blanc",Hama,"14,94 €","-33,33 %","-85,00 %",6,"-33,33 %","-85,00 %","7,47 €","-66,67 %","-91,67 %","3,42 €","-66,67 %","-91,67 %",3,"-66,67 %","-91,67 %",,,
B096XM5NMX,"Hama ""Freedom Light Ecouteurs Bluetooth® sans Fil USB C - 7H d'Autonomie, Assistant Vocaux Siri & Google, Microphone Intégré, Commande Tactile - Rouge",Hama,"14,91 €",,"-17,03 %",1,,"0,00 %","14,91 €",,"-17,03 %","17,88 €",,"0,00 %",1,,"0,00 %",,,
B0BTZTVX1B,"Hama Prise Secteur Multiple, Chargeur Multiprises 4en1: 1 Sortie AC, 1 USB-C PD et 2 Ports USB-A, Prise Murale Electrique Compatible avec iPhone/iPad, Idéal pour Chambre Bureau Domicile 16A/4000W",Hama,"14,78 €",,,1,,,"14,78 €",,,"13,74 €",,,1,,,,,
B07ZR24KQZ,"Hama Clé USB 4Bizz, USB 3.0, 32 GB, 70 MB/s, Argent/Noire",Hama,"14,67 €",,,1,,,"14,67 €",,,"21,28 €",,,1,,,,,
B07NH3MBZC,"Ampoule LED, E14, 330lm remp. 30W, amp. réfl. R50, bl. chd., 2 p.",Hama,"14,51 €",,,1,,,,,,,,,,,,,,
B017JY55K4,"Hama Carte mémoire Photo (Micro SDXC pour Photo/Classe 10, 64 GB - 80 MB/s, Adaptateur Photo) Noir",Hama,"14,44 €",,,2,,,"14,44 €",,,"9,00 €",,,2,,,,,
B017JY56TY,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages blanches, à spirale) Kiwi",Hama,"14,18 €",,"-4,96 %",1,,"0,00 %","14,18 €",,"-4,96 %","7,26 €",,"0,00 %",1,,"0,00 %",,,
B0BL1RMN71,"Hama Support Téléphone Vélo Flexible (Porte téléphone pour VTT, Moto, Trottinette, pr Smartphone jusq. 6-8cm larg. et 13-15cm Haut, Support Universel pour Guidon) Noir",Hama,"14,16 €",,"0,00 %",1,,"0,00 %","14,16 €",,,"9,90 €",,,1,,,,,
B0C7VK9TBD,"Hama Album photo Jumbo ""La Souris"" (livre photo album grand format 30x30cm, 80 pages blanches à personnaliser et à coller, album enfant pour 320 photos au format 10 x 15 cm, Motif Souris) Vert",Hama,"14,16 €","-50,00 %",,1,"-50,00 %",,"14,16 €","-50,00 %",,"10,90 €","-50,00 %",,1,"-50,00 %",,,,
B00006JCWM,"Hama Casier de rangement ""Spirit II"" (système de classement sur socle pour CD, pour 22 boîtiers CD, porte-CD pour le rangement, organisateur antidérapant) Noir",Hama,"14,16 €","-56,75 %","-40,33 %",1,"-66,67 %","-50,00 %","14,16 €","-56,75 %","-40,33 %","6,08 €","-66,67 %","-47,40 %",1,"-66,67 %","-50,00 %",,,
B079P3WHJ5,"Hama Kit de Nettoyage pour disques Vinyles (Nettoyage et Entretien de Disque Vinyle, Solution Spray pour Vinyl et Brosse de Nettoyage) Noir",Hama,"14,16 €",,"0,00 %",1,,"0,00 %","14,16 €",,"-50,00 %","10,18 €",,"-50,00 %",1,,"-50,00 %",,,
B000L9QDCO,"Hama Tube pour câbles (faisceau de câbles, forme en spirale, longueur 1,5 mètres, diamètre 30 mm) Noir",Hama,"14,16 €",,,1,,,"14,16 €",,,"10,37 €",,,1,,,,,
B0C7VHX9FG,"Hama Album photo Jumbo ""La Souris"" (livre photo album grand format 30x30cm, 80 pages blanches à personnaliser et à coller, album enfant pour 320 photos au format 10 x 15 cm, Motif Souris) Jaune",Hama,"14,16 €","-50,00 %","-16,51 %",1,"-50,00 %","0,00 %","14,16 €","-50,00 %","-16,51 %","10,90 €","-50,00 %","0,00 %",1,"-50,00 %","0,00 %",,,
B00194HCBG,"Cadre métallique pour portrait ""Laval"", 2x 13x18 cm",Hama,"14,16 €","-50,00 %",,1,"-50,00 %",,"14,16 €","-50,00 %",,"10,30 €","-44,92 %",,1,"-50,00 %",,,,
B07CGTVBVH,"Hama Cadre Photo pour Portrait ´Scala´, Taupe, 23 x 23 cm",Hama,"14,08 €","-68,68 %","25,27 %",1,"-75,00 %","0,00 %","14,08 €","-68,68 %","25,27 %","6,17 €","-75,00 %","0,00 %",1,"-75,00 %","0,00 %",,,
B001UBBJD0,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Noires, à Spirale) Lilas",Hama,"14,07 €","0,00 %","12,74 %",1,"0,00 %","0,00 %","14,07 €","0,00 %","12,74 %","5,63 €","0,00 %","0,00 %",1,"0,00 %","0,00 %",,,
B07361NQD3,"Hama Filtre UV 'Profi Line', 58 mm Larg., Nano, Multi-Coated (16 Couches)",Hama,"14,02 €",,,1,,,"14,02 €",,,"9,34 €",,,1,,,,,
B0BL1V2BDN,"Hama MW-300 V2 Souris sans Fil - Technologie 2.4Ghz, Capteur 1600 dpi, Clics Silencieux, Ambidextre - Bleu",Hama,"13,99 €",,,1,,,"13,99 €",,,"7,87 €",,,1,,,,,
B08SDYGB7X,"Hama Hub USB, 4 Ports, USB 3.2 Gen1, 5 Gbit/s, avec Adaptateur USB-C, Métal, Noir",HAMA,"13,72 €","-84,21 %",,1,"-90,00 %",,"13,72 €","-84,21 %",,"14,07 €","-90,00 %",,1,"-90,00 %",,,,
B09RC45SFJ,"Hama Album photo Livre ""Relax"" avec Mémo (Album souvenirs vacances, anniversaire, 22x22.5 cm, 100 pages avec pochettes pour 200 photos 10x15 cm, Zone Mémo et pochette carte SD) Multicolore/Breathe",Hama,"13,32 €","-66,67 %","0,00 %",1,"-66,67 %","0,00 %","13,32 €","-66,67 %","0,00 %","8,98 €","-66,67 %","0,00 %",1,"-66,67 %","0,00 %",,,
B07F82LSLN,"Hama Support Travel Pliable pour tablettes et Smartphones (Idéal pour Les déplacements, Solide et Pratique) Couleur aléatoire Parmi Blanc/Bleu/Gris/Jaune/Noir/Rouge/Vert",Hama,"13,32 €","-42,09 %","-9,45 %",4,"-42,86 %","33,33 %","16,74 €","-14,50 %","47,62 %","8,35 €","-16,67 %","150,00 %",5,"-16,67 %","150,00 %",,,
B08YS1T5PZ,"Hama Câble Réseau RJ45 Plat (Câble Ethernet Cat 6a, 10 Gbit/s, U/UTP, 10m, Garantie 10ans, Idéal pour PC, ordinateur portable, téléviseur, console de jeux, routeur, commutateur, hub) Blanc",Hama,"13,32 €",,,1,,,"13,32 €",,,"13,04 €",,,1,,,,,
B0B2RQBJSG,"Hama Album photo Livre ""Relax"" avec Mémo (Album souvenirs vacances, anniversaire, 22x22.5cm, 100 pages à pochettes 200 photos 10x15cm, Zone Mémo et pochette carte SD) Multicolore/Just Relax 00007252",Hama,"13,32 €","-75,00 %","-80,00 %",1,"-75,00 %","-80,00 %","26,64 €","0,00 %","-60,00 %","17,96 €","0,00 %","-57,37 %",2,"0,00 %","-60,00 %",,,
B000S8B51C,"Hama Pochettes-classeurs (pour CD/DVD, Couvre classeur à Anneaux, 2 par Pochette, Lot de 50) Blanc/Transparent",Hama,"13,32 €","-64,98 %","-85,51 %",1,"-66,67 %","-92,31 %","13,32 €","-64,98 %","-85,51 %","5,30 €","-66,67 %","-91,99 %",1,"-66,67 %","-92,31 %",,"-100,00 %",
B095CSQVHG,"Hama Lot de Mini-Tournevis 24 en 1 avec Pochette (idéal Petites Réparations Electronique, Manche en Aluminium, 24 Embouts interchangeables, Garantie 10ans) Noir",Hama,"13,32 €","-49,39 %",,1,"-50,00 %",,"13,32 €","-49,39 %",,"10,59 €","-50,00 %",,1,"-50,00 %",,,,
B002L4Q61U,"Hama Etui de protection photo/vidéo semi-rigide ""Colour Style"" (60H, EVA, sacoche avec coque, anti-choc, pour le voyage, appareil petit format, ultra-compact, compact, MP3, MP4, iPod) Noir",Hama,"13,31 €",,"9,46 %",1,,"0,00 %","13,31 €",,"9,46 %","6,37 €",,"-25,15 %",1,,"0,00 %",,,
B000OS1ETO,"Câble d'antenne, Coax mâle - Coax Femelle, 75dB, Blanc, 3,00m",Hama,"13,31 €","-55,59 %","-73,65 %",2,"-33,33 %","-75,00 %","13,31 €","-55,59 %","-71,79 %","3,22 €","-33,33 %","-67,38 %",2,"-33,33 %","-71,43 %",1,,
B00KYPWND8,"Hama Cadre Photo Davos pour Portrait, Titane, 13 x 18 cm",Hama,"13,28 €",,,1,,,"13,28 €",,,"5,49 €",,,1,,,,,
B00FQFYOM4,"Lecteur USB 3.0 de Cartes SD/microSD, argenté",Hama,"13,02 €","-50,00 %",,1,"-50,00 %",,"13,02 €","-50,00 %",,"9,00 €","-50,00 %",,1,"-50,00 %",,,,
B07F3RKPTB,"Hama Support mural pour Google Home mini (pour enceinte sans/avec fil, support d'enceinte, pour un alignement et une présentation optimaux de l'enceinte, montage mural) Blanc",Hama,"12,81 €",,"-88,81 %",1,,"-90,91 %","12,81 €",,"-89,75 %","6,05 €",,"-91,67 %",1,,"-91,67 %",,,
B001UBD14U,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Noires, à Spirale) Vert Pomme",Hama,"12,71 €",,"-9,73 %",1,,"0,00 %","12,71 €","2,01 %","-9,73 %","5,63 €","0,00 %","0,00 %",1,"0,00 %","0,00 %",,,
B0000AISF4,"Cadre tableau sans bordure Clip-Fix 30x40 antireflet",Hama,"12,52 €","-89,98 %","-87,47 %",1,"-90,00 %","-93,33 %","12,52 €","-89,98 %","-85,54 %","4,41 €","-90,00 %","-92,31 %",1,"-90,00 %","-92,31 %",,"-100,00 %",
B0000AIRSL,"Hama Cadre photo Clip-Fixe (sans bordure, 50 x 60 cm, Reflex) Blanc",Hama,"12,49 €","-85,71 %","-66,67 %",1,"-85,71 %","-66,67 %","74,94 €","20,00 %","20,00 %","40,14 €","20,00 %","20,00 %",6,"20,00 %","20,00 %",,,"-100,00 %"
B07DHNSBP1,"Hama Mini souris sans fil 'Pesaro 2.4' (Souris optique résistant, idéal ordinateurs portables, léger et compact lors des déplacements) Anthracite",Hama,"12,49 €","-23,04 %",,1,"0,00 %",,"12,49 €","-23,04 %",,"8,55 €","0,00 %",,1,"0,00 %",,,,
B0000AI2Y8,"Hama Cadre-galerie photo en plastique ""Madrid"" (taille de cadre de 25 cm x 55 cm, taille de la photo de 13 cm x 18 cm, 3 photos par cadre, à accrocher, élégant, simple, classique) Argent",Hama,"12,49 €","-66,67 %","-85,71 %",1,"-66,67 %","-85,71 %","12,49 €","-66,67 %","-85,71 %","8,13 €","-66,67 %","-85,71 %",1,"-66,67 %","-85,71 %",,,
B08YS3MQKX,"Hama Câble HDMI 4K Garantie 10 ans (Cable HDMI High Speed avec Ethernet, Cordon HDMI 4k 3m, mâle-mâle, Câble Ethernet HEC, Retour Audio, HDR, 18 Gbit/s, 600MHz, Résolution 4096x2160, Blindé) Noir",Hama,"12,49 €",,,1,,,"12,49 €",,,"9,42 €",,,1,,,,,
B00006JAOZ,"Hama Fusibles en Verre (fusible de voiture, 40A, 10 x 38mm, plaqué or, 2 pièces) Or/Transparent",Hama,"12,48 €",,"-50,94 %",3,,"-25,00 %","12,48 €",,"-50,94 %","5,34 €",,"-25,00 %",3,,"-25,00 %",,,
B017JY4WEY,"Hama ""Fine Art"" Spiral Album, 24 x 17cm, 50 Photos, chalk",Hama,"12,48 €","-33,33 %","0,00 %",2,"-33,33 %","0,00 %","18,72 €","50,00 %","50,00 %","12,99 €","50,00 %","50,00 %",3,"50,00 %","50,00 %",,,
B01AUBT6IU,"Cor. alim. Euro pr Sonos PLAY:1/PLAY:5/One, coudé aux extrém., 3 m, nr",Hama,"12,17 €",,"46,10 %",1,,"0,00 %","12,17 €",,"46,10 %","5,37 €",,"0,00 %",1,,"0,00 %",,,
B0002VFL1K,"Hama Pochettes pour CD-ROM/DVD-ROM (Pochettes CD plastique, pochette de protection colorées, lot de 50, Multicolore) Bleu/Orange/Violet/Rose/Vert",Hama,"12,02 €",,"70,01 %",1,,"0,00 %","12,02 €",,"70,01 %","4,84 €",,"0,00 %",1,,"0,00 %",,,
B075RHN1M4,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Blanches, à Spirale) Bordeaux",Hama,"11,79 €","0,00 %","12,29 %",1,"0,00 %","0,00 %","11,79 €","0,00 %",,"4,96 €","0,00 %",,1,"0,00 %",,,,"-100,00 %"
B0000AHIH7,"Hama Cadre pour portrait, acrylique, format vertical, 9cm x 13cm",Hama,"11,76 €","0,00 %","57,01 %",3,"0,00 %","200,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
B09RQY25LH,"Hama Adaptateur Bluetooth 5.0 (Dongle Bluetooth USB, Clé Bluetooth Plug&Play pour PC, Casque, Souris, Manette, Clavier, Imprimantes, Smartphone, Tablette, Compatible avec Windows 10/8.1/7) Noir",Hama,"11,66 €","0,00 %",,1,"0,00 %",,"11,66 €","0,00 %",,"10,53 €","0,00 %",,1,"0,00 %",,,,
B00FON28DK,"Hama Clé USB 2.0 ""Hook-Style"", 64 GB, 15 MB/s, gris",Hama,"11,66 €","0,00 %","-76,47 %",1,"0,00 %","-75,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
B001UBEUZE,"Coque de Protection Crystal Clear pr Samsung Galaxy S20, transpar.",Hama,"11,64 €","-86,21 %","41,95 %",4,"-86,21 %","100,00 %","11,64 €","-86,21 %","41,95 %","8,28 €","-86,21 %","100,00 %",4,"-86,21 %","100,00 %",,,
B07DR3J7JP,"Repose-main ""Bow""",Hama,"11,64 €",,,1,,,"11,64 €",,,"6,09 €",,,1,,,,,
