Programme=[Retail],Aperçu du distributeur.=[Approvisionnement.],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/07/2024 - 31/07/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B00006J4DM,"Hama Adaptateur d'antenne (DIN mâle - ISO Femelle) Argent",Hama,"20,00 €","-88,27 %","-96,71 %","6,20 €","-86,67 %","-99,11 %",4,"-86,67 %","-98,64 %",2,"-33,33 %","0,00 %"
B00006JDEX,"Hama Plateau Universel Hama Rond (32 cm, Taille L, Poids supporté 80 kg (idéal pour TV, Enceintes, écrans, appareils de Cuisine) Noir",Hama,"19,99 €",,"-96,96 %","12,38 €",,"-97,34 %",1,,"-97,37 %",,,
B000K67ZD4,"Hama Support ""X"" à roulettes (pour Les Tours PC Les Plus Populaires, jusqu'à 25,5 cm de Large) Noir",Hama,"19,99 €","-65,67 %",,"11,42 €","-66,67 %",,1,"-66,67 %",,,,
B0BL2PTSJM,"Hama Chargeur Secteur USB (Bloc Secteur USB-A, 6W, 5V/ 1.2A, Adaptateur Secteur Universel, Chargeur Replacement pour iPhone 14/14 Pro Max, Samsung Galaxy, Sony, Xiaomi, Huawei, Wiko) Blanc",Hama,"19,98 €","-33,33 %",,"14,90 €","-33,33 %",,2,"-33,33 %",,,,
B000L9PSVG,"Hama Pochettes de classeurs pour CD-ROM, DIN A4, Lot de 10",Hama,"19,98 €","100,00 %",,"13,84 €","100,00 %",,2,"100,00 %",,,,
B086XSHJ68,"Cadre Hama 10 x 15 cm , Line Gold Matt",Hama,"19,98 €",,,"16,22 €",,,2,,,,,
B003KKU62Y,"Hama Porte-étiquette à bagage (étiquettes pour bagages, étiquette de voyage, lot de 2, en plastique, inscription possible) Orange",UNKNOWN,"19,96 €","300,00 %","-80,95 %","11,32 €","300,00 %","-80,95 %",4,"300,00 %","-80,95 %",,,
B07622NTQ1,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Blanches, à Spirale) Noir",Hama,"19,89 €","-11,09 %","-40,64 %","9,92 €","0,00 %","-33,33 %",2,"0,00 %","-33,33 %",,,
B0BL228SD3,"Hama Chargeur Secteur USB (Bloc Secteur USB-A, 6W, 5V/ 1.2A, Adaptateur Secteur Universel, Chargeur Replacement pour c) Noir",Hama,"19,88 €",,,"14,90 €",,,2,,,,,
B0015LCK5G,"Système de Rangement Universel pour Voiture, Grand modèle, Noir",Hama,"19,57 €","-51,35 %",,"9,50 €","-50,00 %",,1,"-50,00 %",,,,
B014YVE3GC,"Hama Ventilateur d’ordinateur portable « Slim » (13,3 à 15,6 pouces, port USB, refroidissement rapide, design mince et mince, ventilateur pour ordinateur portable) Noir/Rouge",Hama,"19,16 €",,,"15,10 €",,,1,,,,,
B07TM7WRZY,"Hama Elegance Horloge Murale à Quartz Cercle Gris, Argent - Horloges murales (AA Mignon, Gris, Argent, Plastique, Verre, 45 mm, 495 g)",Hama,"19,16 €",,"0,00 %","13,80 €",,"0,00 %",1,,"0,00 %",,,
B079NH8MDY,"Hama Lot de Protections de joysticks 8 en 1' pour Nintendo Switch, muticol.",Hama,"19,14 €",,"122,56 %","8,54 €",,"100,00 %",2,,"100,00 %",,,
B0000AHIFI,"Hama Passe-partout Premium, blanc neige, 20 x 30 cm",Hama,"18,70 €","400,00 %","150,00 %","8,70 €","400,00 %","150,00 %",5,"400,00 %","150,00 %",,,"-100,00 %"
B01K47G7VO,"Mini album photo à pochettes ""La Fleur"" pr 40 photos 10 x 15 cm, blc",Hama,"18,70 €","-37,50 %","-37,50 %","12,45 €","-37,50 %","-37,50 %",5,"-37,50 %","-37,50 %",,,
B08FRKD2HT,"Hama Clé USB 3.0 ""Rotate"" (capacité de 256 GB, taux de transfert de 90 MB/s, avec accroche porte-clefs, flashpen clé usb) Bleu Pétrole",Hama,"18,66 €","13,30 %","-89,37 %","12,50 €","0,00 %","-91,67 %",1,"0,00 %","-91,67 %",,,
B08R597JY8,"Hama Album photo traditionnel ""Londres"" (Album photo 14.5 x 19.5 cm, 100 pochettes pour photos 13x18 cm,Idéal pour souvenirs de voyages, vacances, mariage, anniversaire) Gris",Hama,"18,32 €","100,00 %",,"9,36 €","100,00 %",,2,"100,00 %",,,,
B0BL1SPWRZ,"Hama Support Téléphone Voiture Universel Magnet Alu (Support téléphone pour Voiture aimanté, Fixation sur Grille aération, pivotable 360°, Inclus 2 plaques métaliques) Noir/Gris",Hama,"18,32 €","-50,00 %",,"8,88 €","-50,00 %",,1,"-50,00 %",,,,
B00005QFB0,"Hama Étuis à négatifs, papier cristal, 7 bandes de 6 négatifs, 24x36cm, 25 pièces",Hama,"18,32 €",,"-92,00 %","10,62 €",,"-92,01 %",2,,"-92,00 %",,,
B079FCBKHH,"Sac pour accessoires d’appareil photo ""Fancy"", L (22,5 x 7 x 16 cm)",Hama,"17,86 €",,,"10,67 €",,,1,,,,,
B01KFL6DHW,"Câble HDMI Premium avec Ethernet, mâle-mâle, ferrite métal, 1,5 m",Hama,"17,69 €",,,"13,21 €",,,1,,,,,
B08FSZRZ4S,"Hama Étui pour Samsung Galaxy Tab S7 11 pouces et S-Pen (étui de tablette à rabat, étui de protection avec fonction support, fermeture magnétique avec fonction veille/réveil automatique, matériau résistant Noir",Hama,"17,47 €",,,"12,20 €",,,1,,,,,
B0CYN9CRJC,"Hama Ecouteurs Filaires Jack Bubbly (Ecouteurs Stéréo Filaires, Prise Jack 3.5mm plaquée Or, Cable 1.2m,) Noir",Hama,"17,46 €",,,"12,24 €",,,3,,,,,
B07GX2V6JG,"Lecteur Multi-Cartes USB-2.0, SD/microSD/CF, Bleu",Hama,"17,46 €","-40,00 %","-26,70 %","10,95 €","-40,00 %","-25,00 %",3,"-40,00 %","-25,00 %",,,
B07B9NPHCZ,"Hama Album photo minimax ""Designline"" (album de 13 x 16,5 cm, insertion par le haut de 100 photos format 10 x 15 cm, 100 pages (1 photo/page), pas d'inscription) Feathers",Hama,"17,40 €","-93,80 %","-82,87 %","5,56 €","-96,97 %","-83,33 %",2,"-96,97 %","-83,33 %",2,"100,00 %",
B096XH84CL,"Hama Ecouteurs Bluetooth sans Fil Freedom Light (Ecouteurs TWS, Micro, Ecouteurs Intra Auriculaire, Station de Charge, Grande Autonomie, USB-C, Charge Rapide, Controle Vocale+Tactile) Noir",Hama,"17,40 €",,,"17,88 €",,,1,,,,,
B08SF7DZLY,"Hama Hub USB multiport Data (4 ports, USB 2.0, Vitesse de Transfert de Données 480 Mbit/s, Interrupteur Marche/Arrêt, Témoin de fonctionnement à LED,Garantie 10 ans,Plug et Play,Compact, Robuste) Noir",Hama,"17,06 €",,,"10,10 €",,,1,,,,,
B07X557RB6,"Thomson Antenne Intérieure ""ANT1639"" (Design UHD ""Sculpture"", pour réception numérique DVB-T/DVB-T2 et HDTV, actif, 2 m, Performance 55) Noir/Gris",Thomson,"16,82 €",,,"31,07 €",,,1,,,,,
B009TLAOW0,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Rose",Hama,"16,68 €","-33,17 %","54,44 %","11,26 €","-33,33 %","100,00 %",2,"-33,33 %","100,00 %",,,
B07CQ99GFZ,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Flamant",Hama,"16,68 €","0,24 %","100,48 %","12,28 €","0,00 %","100,00 %",2,"0,00 %","100,00 %",,,
B007M6NJ3U,"Hama Rallonge allume-cigares ( pour voiture, pour allume-cigare, câble de 6 m, adapté aux 12-24 V, pour voiture/camion/véhicule de loisirs/caravanes, fusible de 8 A maximum) Noir",Hama,"16,66 €",,"0,00 %","9,21 €",,"0,00 %",1,,"0,00 %",,,
B0000AIRRQ,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 50 x 70 cm, Reflex) Blanc",Hama,"16,66 €","-50,00 %",,"7,96 €","-50,00 %",,1,"-50,00 %",,,,
B00FON28DK,"Hama Clé USB 2.0 ""Hook-Style"", 64 GB, 15 MB/s, gris",Hama,"16,66 €","15,69 %","-52,37 %","6,50 €","16,07 %","-61,31 %",1,"0,00 %","-66,67 %",,,
B079J91FJ3,"Xavax Plaque adaptatrice pour plaque à induction (adaptateur pour plaques à induction, pour casseroles, rôtissoires, machines à expresso, adaptateur d'induction universel, 19 cm, rond) Argent",xavax,"16,66 €",,,"18,74 €",,,1,,,,,
B0BL1SLJPB,"Hama Support Téléphone Voiture Flipper (Fixation sur Grille aération, pivotable 360°, pour Smartphone de 6 à 8 cm, compacte) Noir",Hama,"16,66 €",,"-50,00 %","12,45 €",,"-50,00 %",1,,"-50,00 %",,,
B009HSQ45G,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages noires, à spirale) Kiwi",Hama,"16,57 €","-60,99 %",,"8,45 €","-66,72 %",,1,"-66,67 %",,,,
B009HSQ4JM,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages noires, à spirale) Azur",Hama,"16,54 €","-43,49 %","-71,91 %","8,45 €","-50,00 %","-73,17 %",1,"-50,00 %","-75,00 %",,"-100,00 %",
B00W5C0BRS,"Hama Casque Stéréo HK-229 (Casque Audio Supra-Auriculaire pour Lecteur mp3, iPod, Bande passante de 20 Hz - 20 kHz, Jack 3,52mm mâle, câble uni-latéral de 1,5 m, Ajustable et léger) Noir/Gris",Hama,"16,32 €","0,00 %","-91,59 %","10,60 €","0,00 %","-91,76 %",1,"0,00 %","-92,31 %",,,
B07KFSK68C,"Xavax Feuille de cuisson (réutilisable, couche antiadhésive, découpable, revétement en téflon, 43 x 35 cm) Argent",xavax,"16,23 €","0,00 %","14,14 %","11,97 €","0,00 %","50,00 %",3,"0,00 %","50,00 %",,,
B001JTTAPW,"Hama Boîtier double (pour DVD, convient également aux CD et disques Blu-ray, avec film pour l'insertion de la jaquette, lot de 5) Transparent",Hama,"16,23 €","-50,00 %","-86,45 %","10,53 €","-50,00 %","-87,45 %",3,"-50,00 %","-87,50 %",,,
B07PLLYTHY,"Hama 186305 Wake UP Early Bird (Reveil Radio piloté) Blanc",Hama,"16,12 €",,,"12,95 €",,,1,,,,,
B09Z6MV3B6,"Hama Étui de Protection à Rabat pour Samsung Galaxy A13 4G « Slim Pro » avec Porte-Monnaie, 2 Compartiments pour Cartes, Fermeture magnétique et Fonction Support Noir",Hama,"15,82 €",,,"11,65 €",,,1,,,,,
B01K47G2W8,"Hama Album Jumbo ""Skies"" (album grand format, 30 x 30 cm, 60 pages, pour 240 photos au format 10 x 15 cm) Beige",Hama,"15,75 €","-39,52 %","9,22 %","5,90 €","-50,00 %","0,00 %",1,"-50,00 %","0,00 %",,,
B08SDR48Q1,"Hama Câble Optique Audio (Câble Audio à Fibres Optiques ODT Toslink, 1.5m, Garantie 30ans, Idéal Home Cinema, Barre de Son, TV, Samsung, Bose, LG, Sony, Sonos, PS4, Xbox) Noir",Hama,"15,72 €","-62,25 %",,"13,27 €","-50,00 %",,1,"-50,00 %",,,,
B005DJKJIQ,"Hama Album Photo ""Singo"" (album grand format, 30 x 30 cm, 100 pages, pour 400 photos au format 10 x 15 cm) Rose",Hama,"15,62 €","-7,30 %","-79,16 %","6,41 €","0,00 %","-82,79 %",1,"0,00 %","-83,33 %",,,
B001UBGSZE,"Hama Album Photo Fine Art (Format 36 x 32 cm, 50 Pages Noires, à Spirale) Lilas",Hama,"15,57 €","-79,69 %",,"8,53 €","-80,00 %",,1,"-80,00 %",,,,
B07MQFLKJQ,"Xavax Hama Xavax Roulette à pizza (en acier inoxydable, 22 cm) Noir/Argent",xavax,"14,96 €",,,"9,08 €",,,4,,,,,
B08BFMYCJ2,"Hama Album photo Jumbo ""Romance"" à personnaliser (Album Photo Livre de Mariage ou naissance bébé, Livre d'or ou cadeau, 22,5x22 cm, 100 pages, Motif cœur, Titre Love, 200 photos 10x15 cm) Beige/Blanc",Hama,"14,69 €","0,00 %","-67,15 %","7,01 €","0,00 %","-66,67 %",1,"0,00 %","-66,67 %",,,
B09GLD1SCF,"Hama Coque iPhone 13 Protector (Etui de Protection pour Apple en TPU, Coque de Protection Souple, Protection de téléphone Portable avec Cadre Antichoc) Transparente, Noire",Hama,"14,57 €",,,"10,71 €",,,1,,,,,
B06XB97YH4,"Hama Album photo ""Nora"" (pour 200 photos au format 10 x 15 cm, album traditionnel enfant de 22,5 x 22 cm, 100 pages blanches, hippopotame, élégant) Gris/Marron/Blanc",Hama,"14,57 €","-41,13 %","-49,39 %","6,51 €","-50,00 %","-50,00 %",1,"-50,00 %","-50,00 %",,,
B001UBEUZE,"Coque de Protection Crystal Clear pr Samsung Galaxy S20, transpar.",Hama,"14,55 €","25,00 %","74,04 %","10,35 €","25,00 %","150,00 %",5,"25,00 %","150,00 %",,,
B01MAWKWML,"Hama Support mural pour Sonos PLAY:1 (entièrement mobile, pour enceinte sans/avec fil, support d'enceinte, pour un alignement et une présentation optimaux de l'enceinte, montage mural) Noir",Hama,"14,26 €",,,"11,45 €",,,1,,,,,
B01L8U0XXY,"Hama Étui portefeuille ""Smart Move"" (taille XXL, de 5,2 à 5,8 pouces) Noir",Hama,"14,16 €",,,"8,67 €",,,1,,,,,
B09GLCX9G9,"Hama Coque iPhone 13 Mini Étui Portefeuille Slim Pro pour Apple, Noir",Hama,"14,16 €",,,"11,13 €",,,1,,,,,
B07RJNVVN6,"Hama Horloge Murale 25cm (Horloge Murale Ronde et Moderne, Pendule sans tic tac à Quartz, Fonction Hygromètre & Thermomètre, sur Piles, idéal Salon, Cuisine, Bureau, Chambre à Coucher) Blanc/Noir",Hama,"14,16 €",,,"10,11 €",,,1,,,,,
B0BRYDB26C,"Hama Canosa V2 Souris sans Fil - Technologie Bluetooth® 5.0, Capteur 1600 dpi, Clics Silencieux, Ambidextre - Grise Anthracite",Hama,"14,16 €",,,"12,95 €",,,1,,,,,
B08KR9VCF2,"Hama Coque iPhone 12/12 Pro Étui Portefeuille Slim Pro pour Apple, Noir",Hama,"14,16 €",,,"11,38 €",,,1,,,,,
B01I6H59KE,"Hama Sonic LS-206 Enceintes pour Ordinateur - Système Stéréo 2.0, Haut-Parleurs Alimentés en USB, Connexion Jack 3.5mm - Noir/Argent",Hama,"14,16 €","0,00 %",,"11,04 €","0,00 %",,1,"0,00 %",,,,
B009HSQ3OS,"Hama Fine Art 50 pages Noires/à spirales 10608, Rose, 36 x 32 cm",Hama,"14,16 €","-68,28 %","-70,11 %","8,45 €","-66,67 %","-66,67 %",1,"-66,67 %","-66,67 %",,,
B001UBD140,"Hama Album Photo Fine Art (Format 24 x 17 cm, 50 Pages Noires, à Spirale) Lilas",Hama,"14,14 €",,,"7,86 €",,,2,,,,,
B073CPQYY9,"Thomson Télécommande de rechange ""ROC1117GRU"" (Télécommande de remplacement pour les téléviseurs Grundig, prête à l'emploi, adaptative, mode SIMPLE, touches lumineuses, infrarouge) Noir",Thomson,"13,97 €",,,"9,33 €",,,1,,,,,
B0015KB19I,"Xavax Filtre à charbon actif pour hottes aspirantes (2 filtres à charbon actif à extraction universelle, découpage sur mesure, 47 x 57 cm) Noir",xavax,"13,84 €","-81,70 %","-68,34 %","7,42 €","-80,00 %","-66,65 %",1,"-80,00 %","-66,67 %",,,
B00005UPBH,"Hama Boîtier standard double (pour CD et disques Blu-Ray, Étui protecteur pour CD, paquet de 5) Transparent",Hama,"13,71 €","-76,92 %","-85,00 %","10,53 €","-75,91 %","-85,00 %",3,"-76,92 %","-85,00 %",1,,"-50,00 %"
B0BL18SWQC,"Hama Chargeur Rapide USB-A (Chargeur Secteur Quick Charge 3.0 19.5 W, certifié Qualcomm® Quick Charge™ 3.0, Chargeur Mural pour Samsung Galaxy S21/S20/S10/S10E/S9/Note 10 LG Huawei Xiaomi) Noir",Hama,"13,67 €","-17,95 %",,"10,55 €","0,00 %",,1,"0,00 %",,,,
B00006J9WQ,"Hama Coins Adhésifs Photos (Distributeur de 200 Coins Photos, diamètre de 10 mm, PP Anti Statique) Transparent",Hama,"13,64 €","37,50 %","266,67 %","16,17 €","37,50 %","266,67 %",11,"37,50 %","266,67 %",,,
B0B59SP3PC,"Hama Clé WiFi Nano N150 (Adaptateur USB WiFi, Dongle WiFi USB 2.0n 2.4GHz, 150Mbit/s, Compatible WPA/WPA2 et WEP 128/64 Bits)",Hama,"13,32 €",,,"12,29 €",,,1,,,1,,
B01EG0O104,"Hama Sonic Mobil 185 Enceintes pour Ordinateur - Système Stéréo 2.0, Haut-Parleurs Alimentés en USB, Connexion Jack 3.5mm - Noir/Argent",Hama,"12,82 €","-81,07 %","-76,30 %","9,25 €","-83,33 %","-80,00 %",1,"-83,33 %","-80,00 %",,,
B01L8V95R8,"Hama Étui portefeuille ""Smart Move"" (taille XL, de 4,7 à 5,1 pouces) Noir",Hama,"12,49 €",,,"8,60 €",,,1,,,,,
B0000AI2Y8,"Hama Cadre-galerie photo en plastique ""Madrid"" (taille de cadre de 25 cm x 55 cm, taille de la photo de 13 cm x 18 cm, 3 photos par cadre, à accrocher, élégant, simple, classique) Argent",Hama,"12,49 €","-50,00 %","-90,00 %","8,13 €","-50,00 %","-89,29 %",1,"-50,00 %","-90,00 %",,,
B01EYP0TY8,"Sac pour appareil photo ""Fancy Urban"", 80 M, gris",Hama,"12,49 €",,,"7,03 €",,,1,,,,,
B002GQN1UC,"Xavax Réducteur de diamètre (pour hottes aspirantes de 125 mm sur 100 mm) Blanc",xavax,"12,48 €","-79,21 %","-88,89 %","9,26 €","-75,00 %","-88,89 %",2,"-75,00 %","-88,89 %",2,,
B00005YVGK,"Pochettes pour 20 Diapositives encadrées de Format 5x5 cm, 25 pièces",Hama,"12,42 €",,"-96,26 %","10,75 €",,"-95,24 %",1,,"-95,24 %",,"-100,00 %",
B07JX89WGL,"Plaque de fixation d’appareil photo/caméscope pour trépied ""Star 75""",Hama,"11,97 €",,"-54,35 %","5,58 €",,"-66,67 %",1,,"-66,67 %",,,
B017JY4RG2,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages blanches, à spirale) Gris",Hama,"11,81 €",,,"4,55 €",,,1,,,1,,
B0BL1RHLQD,"Hama Câble iPhone USB-A Lightning (Câble de charge/transfert de données/Data, USB-A 2.0 mâle vers Lightning, 1.5m, Certifié MFI, 480 MBit/s, iPad/iPhone 13/12/11/XS/XR/X/8/7/7+/6s/6/5/SE2020) Blanc",Hama,"11,76 €",,,"12,45 €",,,1,,,,,
B07GNS52XS,"Xavax Balance de Précision Numérique Jewel (Pèse usqu'à 500 g, jusqu'à 0,1 g, en g/ct/psl/oz/ozt/gn, pour l'Or, Les Pièces de Monnaie, Les Bijoux, Les Pierres précieuses, …) Noir/Argent",xavax,"11,72 €","-9,22 %","-69,74 %","8,49 €","0,00 %","-66,67 %",1,"0,00 %","-66,67 %",,,
B0000AISOU,"Porte-tableaux Clip-Fix 28x35cm antireflet",Hama,"11,64 €",,,"7,36 €",,,2,,,,,
B0000AIRXI,"Hama Plaque de Fixation Rapide pour Appareil Photo (Plaque d'attache Rapide pour appareils Photo avec Filetage 1/4"" (6,4 mm), Adaptateur tête de trépied Star 55 à 64"",""Gamma 153"", ""Action 165"") Noir",Hama,"11,64 €","100,00 %","-53,14 %","9,44 €","100,00 %","-33,33 %",2,"100,00 %","-33,33 %",,,
B003ZYRL9G,"Xavax Colliers de serrage (jeu de 10 colliers de serrage avec entraînement par vis sans fin, plage de serrage 20 - 32 mm, largeur de courroie 9 mm) Argent",xavax,"11,64 €",,,"9,06 €",,,2,,,,,
B01K47G660,"Mini album photo à pochettes pour 40 photos au format 10 x 15 cm, noir",Hama,"11,61 €","3,48 %",,"5,32 €","-33,33 %",,2,"-33,33 %",,,,
B01K47HIEY,"Hama Album photo ""Skies"" (album grand format, 22,5 x 22 cm, 100 pages, pour 200 photos au format 10 x 15 cm) Gris",Hama,"11,58 €","-84,80 %","-95,40 %","5,39 €","-83,33 %","-95,51 %",1,"-83,33 %","-95,65 %",,,
B000EOVQI2,"Hama Boîtier CD Slim, Lot de 10, Transparent",Hama,"11,57 €","-76,24 %","-89,52 %","3,15 €","-88,89 %","-92,31 %",1,"-88,89 %","-92,31 %",,,
B005DJKFIU,"Hama Album Photo Singo (Album Auto-adhésif, 28 x 31 cm, 20 Pages, pour 60 Photos au Format 10 x 15 cm) Rose",Hama,"11,57 €",,"-53,65 %","4,51 €",,"-62,97 %",1,,"-66,67 %",,,
B0000AIS8M,"Hama Cadre photo en plastique ""Décor Sevilla"" (taille du Cadre de 21 x 29,7 cm (DIN 4) avec bordure de 9 mm x 17 mm, pour une photo de 15 x 20 cm) Or Mat",Hama,"11,42 €","-54,03 %","-85,70 %","4,26 €","-50,00 %","-93,75 %",1,"-50,00 %","-93,75 %",,,"-100,00 %"
B08SDZW18F,"Hama Coque iPhone 12 Mini Compatible MagSafe MagCase Finest Feel pour Apple (Etui magnétique pour Recharge Induction, Housse Protection Chocs Rayures et saleté, en TPU Mate Soyeuse) Noir",Hama,"11,24 €",,,"8,33 €",,,1,,,,,
B07C812NQ7,"Pêle-mêle de cadres photo pour portrait ""Cavo"", blanc, 29,5 x 36,5 cm",Hama,"10,82 €","-28,11 %","-90,00 %","6,28 €","0,00 %","-89,90 %",1,"0,00 %","-90,00 %",,,"-100,00 %"
B006PG6778,"Xavax - 111945 - Adaptateur pour valve de radiateur avec filetage M28 x 1,5mm",xavax,"10,81 €","-80,00 %",,"9,44 €","-80,00 %",,1,"-80,00 %",,,"-100,00 %",
B005GCMZLY,"Hama Album photo ""Singo"" (couverture souple, 36 pages pour 36 photos au format 10x15 cm par album, résistant, pour archiver avec des anecdotes, protège la photo, mini album) Multicolore",Hama,"10,58 €",,"-82,38 %","2,68 €",,"-92,48 %",2,,"-93,10 %",,,
B00792A822,"Etui ""Vegas"" pour 5 clés USB, noir",Hama,"10,17 €","-68,67 %","-68,67 %","7,49 €","-65,16 %","-66,67 %",1,"-66,67 %","-66,67 %",,,
B0BL1WCNHQ,"Hama Chargeur Micro-USB 5V (Chargeur Adaptateur Secteur Micro USB, Chargeur Téléphone, 6W Cable 1.0 m) Noir",Hama,"9,99 €",,,"7,50 €",,,1,,,,,
B00006JE9G,"Hama Cosse (10 mm², 10 pièces, Câble d'anneau) Noir/Rouge",Hama,"9,99 €",,,"4,98 €",,,1,,,,,
B01CQ54W6E,"Hama Casque Essential HS 200"" avec Microphone (Ultra-léger, Oreillettes rembourrées, Casque stéréo, chaîne stéréo, réglage du Volume sur Le câble, Longueur de câble de 2 m, Prise Jack 3,5 mm) Noir",Hama,"9,99 €","-18,45 %","0,00 %","5,72 €","0,00 %","0,00 %",1,"0,00 %","0,00 %",,,
B01HPB98WM,"Hama Clé USB C-Laeta (USB3.1/USB3.0 Type-C, 64GB, Double clé USB, pour Ordinateur Portable, téléphone Mobile, Tablette, OTG, 40 Mo/s, boîtier en métal, USB Type-C, clé de téléphone Portable) Argent",Hama,"9,98 €",,,"7,00 €",,,1,,,,,
B0015KFAE0,"Xavax Filtre plat pour hottes aspirantes (2 filtres avec indicateur de saturation, découpage sur mesure, 47 x 57 cm) Blanc/Gris",xavax,"9,80 €",,"-99,49 %","7,06 €",,"-99,24 %",2,,"-99,24 %",,,"-100,00 %"
B000VRCKRI,"Hama Album, Bordeaux, 24 x 17 cm",Hama,"9,67 €","-11,69 %","-9,37 %","3,93 €","0,00 %","0,00 %",1,"0,00 %","0,00 %",,,
B07BB6L9MR,"Mini trépied ""Flex"" pour smartphone et GoPro, 14 cm, bleu",Hama,"9,62 €","-25,54 %",,"9,27 €","0,00 %",,1,"0,00 %",,1,,
B0BL1SQ8YK,"Hama Chargeur Allume Cigare USB (Chargeur de Voiture, 6 W, pour Samsung Galaxy S21 S22, Xiaomi, Sony, iPhone XR/XS Max/ 8 Plus, Huawei, LG, Wiko) Noir",Hama,"9,57 €","-4,20 %",,"7,06 €","0,00 %",,1,"0,00 %",,,,
B018VONYPY,"Hama Sonic Mobil 183 Enceintes pour Ordinateur - Système Stéréo 2.0, Haut-Parleurs Alimentés en USB, Connexion Jack 3.5mm - Noir/Rouge",Hama,"9,57 €","-96,32 %","-92,02 %","7,81 €","-95,99 %","-90,00 %",1,"-96,43 %","-90,00 %",,,"-100,00 %"
B07NH31NL6,"Couvercle Pare-poussière pour Clavier, Transparent",Hama,"9,41 €","-21,91 %",,"3,50 €","-50,00 %",,1,"-50,00 %",,,,
B00006IVSZ,"Hama Pochette ""Pare-soleil"" (pour véhicule, pour 12 CD/DVD/Blu-Ray) Noir",Hama,"9,16 €",,,"5,14 €",,,1,,,,,
B000X1BGWM,"Hama Fiche universelle pour prises d' allume-cigares (fiche de sécurité universelle 16 A prise allume-cigare, câbles jusqu'à 2 x 2,5 mm², 6V - 24V, fiche allume-cigare avec serre-câble) Rouge/Noir",Hama,"9,16 €",,"-98,97 %","6,36 €",,"-98,77 %",1,,"-98,77 %",,"-100,00 %","-100,00 %"
B0BKYXBXNK,"Hama Support Téléphone Voiture Magnet (Support téléphone Portable pour Voiture aimanté, pivotable 360°, Fixation Clip Grille Ventilation, Inclus 2 plaques métaliques) Noir",Hama,"9,14 €","5,42 %",,"5,50 €","0,00 %",,1,"0,00 %",,,,
B07NH3HS75,"Couvercle Pare-poussière pour imprimante, Transparent",Hama,"9,14 €",,,"7,48 €",,,2,,,,,
B005DJXZ7I,"Hama Album Photo Singo (Album minimax, 13 x 16,5 cm, 100 Pages, pour 100 Photos au Format 10 x 15 cm) Orange",Hama,"9,14 €","-60,00 %","100,00 %","5,94 €","-60,00 %","100,00 %",2,"-60,00 %","100,00 %",,,
B01L1LUAIS,"Protection d’écran en verre véritable pour iPhone 6 Pl/6s Pl/7 Pl/8 Pl",Hama,"8,89 €",,,"9,33 €",,,1,,,,,
B002GQOTTY,"Hama Clé USB 2.0 ""Laeta, 16 GB (Transfert de données à 10 Mo/s, clé USB avec Anneau œillet, Capuchon de Verrouillage, pour Windows/Macbook, en métal) Gris",Hama,"8,82 €",,,"3,40 €",,,1,,,,,
B07N11477F,"Hama Black Rock Coque de protection ""360° Hero"" (pour Samsung Galaxy S10, protection parfaite, design mince, en plastique, Cover 360°) Noir",UNKNOWN,"8,69 €",,,"23,28 €",,,1,,,,,
B075RJLTJW,"Hama Album Photo ""Fine Art"" (format 24 x 17 cm, 50 pages blanches, à spirale) Bordeaux",Hama,"8,57 €","-14,13 %","-47,74 %","2,65 €","-50,00 %","-50,00 %",1,"-50,00 %","-50,00 %",,,
B009TLAPLK,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Kiwi",Hama,"8,34 €",,"-60,53 %","5,63 €",,"-50,00 %",1,,"-50,00 %",,,
B00006JBG4,"Hama Boîtier Standard (pour CD et disques Blu-Ray, Étui Protecteur pour CD, Paquet de 5) Noir/Transparent",Hama,"8,32 €",,"-96,61 %","5,60 €",,"-96,61 %",2,,"-96,61 %",,,
B0056168O0,"Hama Boîtier de Rangement Mince (pour Carte mémoires, pour 10 Cartes (Cartes CF/SM/SD/MMC/xD/Mstick)) Transparent/Noir",Hama,"8,32 €",,,"6,11 €",,,1,,,,,
B00X3JFB40,"Hama Support de Casque (Frontal, pour GoPro) Noir",Hama,"8,32 €",,"-50,00 %","6,03 €",,"-51,84 %",1,,"-50,00 %",,,
