Programme=[Retail],Aperçu du distributeur.=[Approvisionnement.],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/03/2024 - 31/03/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B00005K49X,"Hama Filtre UV (anti-UV et protection, compensation 4X, traitement antireflet, pour objectifs d'appareils photo 72 mm, O-Haze, traité) Noir",Hama,"24,84 €","100,00 %",,"39,28 €","100,00 %",,2,"100,00 %",,,"-100,00 %",
B00006JDB2,"Hama Microphone Dynamique DM 60"" (avec caractéristique cardioïde, boîtier en métal, Longueur de câble 3m) Noir",Hama,"24,77 €","-50,00 %",,"20,00 €","-50,00 %",,1,"-50,00 %",,,,
B0000AHIEM,"Hama Passe-partout, blanc arctique, 24 x 30 cm",Hama,"24,58 €","-55,62 %",,"6,03 €","-76,92 %",,3,"-76,92 %",,,"-100,00 %",
B00I07LU40,"Hama Multiprise, ""6+1"" (commutable individuellement, avec protection anti-surtension, montage mural, pivotée à 45°, longueur de douille XL, protection enfant, longueur de câble de 1,4 m) Noir",Hama,"24,08 €",,"-85,76 %","14,13 €",,"-84,14 %",1,,"-85,71 %",,,
B07622NTQ1,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Blanches, à Spirale) Noir",Hama,"23,92 €",,"-67,89 %","14,88 €",,"-52,87 %",3,,"-57,14 %",,,
B0BL1V9R33,"Hama Câble Chargeur iPhone Extreme (Câble Lightning-USB 2.0, Certifié MFI, Cordon Charge Rapide/Transfert données, Nylon Tressé, 1.5m, iPad/iPhone 13/12/11/XS/XR/X/8/7/7+/6s/6/5/SE2020) Noir/Rouge",Hama,"23,32 €","-47,61 %",,"15,90 €","-50,00 %",,1,"-50,00 %",,,,
B09RGXWK99,"Hama Casque-Micro pour téléphone sans Fil (Casque Supra aural avec Arceau Ouvert Ajustable, Réglage Volume sur Le câble, Jack 2.5 mm, 1.20 m, Garantie 10ans) Noir/Argent",Hama,"23,32 €",,,"17,28 €",,,1,,,,,
B0015L5HCE,"Hama Passe-partout Premium, blanc neige, 30 x 40, numérique",Hama,"23,28 €","-20,00 %","0,00 %","12,09 €","-20,46 %","6,80 %",4,"-20,00 %","0,00 %",,,
B0000AISQG,"Hama Passe-partout Premium, ivoire, 30 x 40 cm",Hama,"23,28 €","33,33 %","300,00 %","12,20 €","33,33 %","329,58 %",4,"33,33 %","300,00 %",,,
B0BL1WML6W,"Hama Support Téléphone Voiture Magnet (Support téléphone pour Voiture aimanté, Fixation à Ventouse, pivotable 360°, Inclus 2 plaques métaliques) Noir",Hama,"22,49 €",,"0,00 %","17,45 €",,"0,00 %",1,,"0,00 %",,,
B08SDVY3V6,"Hama Câble HDMI (Cable HMDI ultra haute vitesse, Certifié, Mâle-Mâle, Ultra HD, 8K@60 Hz /4K@120Hz, 2.0m, Garantie 30ans, résolution 7680x4320pixels, EARC supportant les formats audio) Gris Noir",Hama,"22,42 €","18,44 %",,"17,98 €","0,00 %",,1,"0,00 %",,,,
B007C3BDPO,"Hama Tapis de souris ""Ergonomique"" (tapis de souris ergonomique, 200 x 230 x 21 mm, repose-poignet confortable, tapis antidérapant, convient aux ordinateurs, taille mini) Noir",Hama,"22,36 €","122,05 %",,"16,04 €","100,00 %",,2,"100,00 %",,,,
B000N8UX88,"Hama Trépied Appareil Photo Star 20""",Hama,"21,82 €","-75,56 %","14,00 %","6,92 €","-81,82 %","11,97 %",2,"-81,82 %","0,00 %",,,
B000LY4ACO,"Hama Répartiteur de puissance 1/5 ""Techline"" (Powersplitter, 1 entrée, 5 sorties) Bleu/Or/Transparent",Hama,"21,66 €",,,"16,16 €",,,2,,,,,
B0CLD41YWS,"Hama Goulotte Passe-câbles Magnétique (Goulotte Cache Cables Couvercle Magétique, Conduit de Cables Pratique et Decoratif pour Meuble TV, Bureau, Salon, en métal 90x5.6x1.6cm) Noir",Hama,"21,66 €",,,"17,01 €",,,1,,,,,
B000L9MVPC,"Hama Chemin de câbles (bande en PVC/Aluminium pour montage mural TV ou au sol, cache-câble demi-rond, 100 x 3,5 x 0,9 cm, entrée de câble jusqu'à 2 câbles) Gris",Hama,"21,64 €",,"-67,01 %","14,08 €",,"-56,81 %",2,,"-60,00 %",,,"-100,00 %"
B09GLDXKYK,"Hama Coque iPhone 13 Pro Compatible MagSafe MagCase Finest Feel Pro pour Apple (Etui magnétique pour Recharge à Induction, Housse Protection Chocs Rayures et saletés, en TPU Mate Soyeuse) Vert",Hama,"21,24 €",,,"15,35 €",,,1,,,,,
B00006JA17,"Hama Étuis à négatifs, Papier Cristal, 4 Bandes de 3 négatifs, 6X7 cm pour 3 negatif et jusqu'a 6 X 9 cm pour 2 negatif, 100 pièces",Hama,"20,82 €","-50,00 %","-93,55 %","15,71 €","-50,00 %","-93,06 %",1,"-50,00 %","-93,75 %",,,
B09V1K3Y9M,"Hama Applique Murale LED Connectée (Éclairage mural WiFi Design Up-and-Down, pour Intérieur et Exterieur IP44, Commande vocale via Alexa, Google Assistant, Siri) Blanc",Hama,"20,82 €",,,"31,86 €",,,1,,,,,
B079175GWR,"Hama Souris Ergonomique sans Fil (Souris Verticale sans câble pour droitiers, Souris sans Fil sans Fil avec capteur Optique 1000/1400/1800 dpi) Noire, Prise USB Type-A, Pile AA Mignon",Hama,"20,07 €","-87,63 %",,"17,83 €","-85,71 %",,1,"-85,71 %",,,,
B001F536RS,"THOMSON Microphone Dynamique M135 (Microphone Karaoké Filaire, Motif cardioïde, fiche Jack 3,52 mm, Longueur de câble 3 m, idéal Karaoké, Chant, Live, Conférence, Mariage) Noir",Thomson,"19,98 €","-75,00 %","-98,82 %","14,86 €","-75,00 %","-98,79 %",2,"-75,00 %","-98,82 %",3,"-25,00 %","-62,50 %"
B0015NLFFA,"Hama Chemin de câble (en PVC, Semi-Circulaire, 100 x 7 x 2,1 cm) Blanc",Hama,"19,92 €",,"-74,47 %","13,93 €",,"-73,11 %",1,,"-75,00 %",,,
B08SFR6N8P,"Hama Câble HDMI™ 8K 00205242"" (Cable Ultra haute Vitesse,qualité cinéma haute résolution, certifié, fiche mâle-mâle, 2m, Garantie 10ans) Noir",Hama,"19,87 €",,,"12,00 €",,,1,,,,,
B07BBGWQSC,"Trépied ""Flex"" pour smartphone et GoPro, 26 cm, noir",Hama,"19,16 €",,,"13,61 €",,,1,,,,,
B07GNS3NRV,"Xavax Minuteur de cuisine ""Touch"" (fonction tactile, minuteur et chronomètre, magnétique, jusqu’à 99 min 59 s, Son puissant) Minuteur design, minuteur électronique , numérique) Argent/Noir",xavax,"19,14 €","-89,94 %","-70,41 %","13,06 €","-90,48 %","-63,36 %",2,"-90,48 %","-66,67 %",,"-100,00 %",
B000EOMQM2,"Hama Trépied photo/vidéo ""Star 75"" (Trépied d'entrée de gamme léger, tête à trois voies, 42-125 cm, 3D) Champagne",Hama,"19,08 €","-4,55 %",,"10,75 €","0,00 %",,1,"0,00 %",,,,
B078T73Z22,"Hama Souris sans Fil avec Mini Récepteur USB MW-110 (Résolution Capteur 1000 PPP, 2.4 Ghz, pour Droitiers & Gauchers, 3 Boutons, Ultra-Compacte, idéale PC, Mac, Ordinateur Portable, Tablette) Noir",Hama,"18,88 €","-83,23 %","107,93 %","13,20 €","-83,33 %","232,49 %",3,"-83,33 %","200,00 %",,,
B009X8SFSY,"Hama ""Fine Art"" Spiral Album, 24 x 17 cm, 50 Photos, azure",Hama,"18,72 €","-40,00 %","0,00 %","11,79 €","-40,00 %","9,78 %",3,"-40,00 %","0,00 %",,,"-100,00 %"
B01K47G660,"Mini album photo à pochettes pour 40 photos au format 10 x 15 cm, noir",Hama,"18,70 €","0,00 %","203,08 %","13,30 €","0,00 %","438,46 %",5,"0,00 %","400,00 %",,,
B01DZGIJ26,"Hama Support mural TV FULLMOTION inclinable et pivotant pour TV écran plat entre 48 cm et 122 cm (19"" à 48""), jusqu'à 20 kg de charge supportée, VESA 200x200, Noir",Hama,"18,70 €","-49,51 %",,"20,35 €","-50,00 %",,1,"-50,00 %",,,,
B003LTLSFS,"Hama Chemin de câbles (Bande en Aluminium pour Montage Mural TV ou au Sol, Cache-câble Rectangle, 110 x 3,3 x 1,7 cm, entrée de câble jusqu'à 5 câbles, matériel de Montage Compris) Gris",Hama,"18,32 €","-66,67 %","-2,19 %","11,54 €","-66,67 %","10,96 %",1,"-66,67 %","0,00 %",,,"-100,00 %"
B00006J4FD,"Hama Multiprise 6 Prises 16A avec Interrupteur (Rallonge multiprises 1.4m, Bloc 6 Prises Type F Schuko, 3680W Max, Idéal Bureau PC luminaires, Atelier, Meuble TV, Garage) Blanc",Hama,"18,32 €","-60,07 %",,"10,24 €","-50,00 %",,2,"-50,00 %",,,,
B0090VYHM2,"Hama Pochette Felt (pour 48 disques, CD/DVD/Blu-Ray/Livres Audio, étui de Rangement, Gain de Place pour la Voiture, la Maison, étuis de Transport) Bleu",Hama,"18,32 €",,,"13,04 €",,,2,,,,,
B003LTPG4C,"Hama Chemin de câbles (bande en aluminium pour montage mural TV ou au sol, cache-câble rectangle, 110 x 3,3 x 1,7 cm, entrée de câble jusqu'à 5 câbles, matériel de montage compris) Blanc",Hama,"18,32 €","-66,67 %","-50,00 %","10,40 €","-66,67 %","-50,00 %",1,"-66,67 %","-50,00 %",,,
B005DJXZSC,"Hama Album Photo Singo (Album minimax, 13 x 16,5 cm, 100 Pages, pour 100 Photos au Format 10 x 15 cm) Rose",Hama,"18,28 €","-50,00 %","13,40 %","11,88 €","-50,00 %","120,00 %",4,"-50,00 %","100,00 %",,,
B0CLYJQ3YY,"Hama Bras articulé de Telephone (Support articulé, Bras Flexible Smartphone Webcam Mirco Tablette eclairage annulaire, Support Universel Inclus, Fixation de Table à vis, Filetage 1/4"", 70cm Max) Noir",Hama,"18,25 €",,,"10,81 €",,,1,,,,,
B000K67ZD4,"Hama Support ""X"" à roulettes (pour Les Tours PC Les Plus Populaires, jusqu'à 25,5 cm de Large) Noir",Hama,"18,25 €","-66,67 %",,"11,42 €","-66,59 %",,1,"-66,67 %",,,,
B006JXK8NG,"Repose-poignet pour clavier ""Ergonomique"", noir",Hama,"18,25 €",,,"11,45 €",,,1,,,,,
B000VRANI6,"Hama Fine Art Bordeaux 50 Pages Noires/à spirales090144, Bordeaux, 36 x 32 cm",Hama,"17,78 €","-78,40 %","-59,51 %","8,53 €","-80,00 %","-62,98 %",1,"-80,00 %","-66,67 %",,,
B09RC7QDPM,"Hama Album photo ""Skies II"" (Album Elégant et Intemporel, Idéal mariage, anniversaire, baptême, 22,5 x 22 cm, 100 pages avec pochettes pour 200 photos 10x15 cm, Zone Mémo et pochette carte SD) Gris",Hama,"17,48 €","-97,30 %","0,00 %","14,20 €","-97,30 %","9,06 %",2,"-97,30 %","0,00 %",2,"100,00 %",
B003TKD3YS,"Hama Chemin de câbles (bande en aluminium pour montage mural TV ou au sol, cache-câble demi-rond, 110 x 3,3 x 1,8 cm, entrée de câble jusqu'à 5 câbles, matériel de montage compris) Gris",Hama,"17,42 €","-66,67 %",,"9,77 €","-66,62 %",,1,"-66,67 %",,,,
B01HPB96GK,"Hama Clé USB 3.0 ""Laeta"", 256 GB, 40 MB/s, marron",Hama,"17,41 €",,,"12,50 €",,,1,,,,,
B073622T6B,"Hama Filtre UV 67 mm Profi Line (Filtre pour Objectif, Nano Revêtement, Multi-Coated (16 Couches - NMC16), Monture Large Ultrafine 2.4mm, Verre de qualité supérieure)",Hama,"17,32 €",,,"11,24 €",,,1,,,,,
B003KL3Q2U,"Xavax Raccord pour tuyaux avec colliers (en laiton, pour tuyaux de vidange pour lave-linge et lave-vaisselle, connecteur de tuyau de vidange) Argent/Dorée",xavax,"17,10 €",,,"4,76 €",,,1,,,,,
B07F3FYT43,"Dispositif de Fixation à Pince pour multiprise",Hama,"16,97 €","-43,13 %","-47,56 %","9,13 €","-50,00 %","-45,46 %",1,"-50,00 %","-50,00 %",,,
B08C2LPFXG,"Hama Lampe 49 LED pour Smartphone 49 BD (Lampe pr Appareil Photo, caméra vidéo, Smartphone, APN, Support tel Mobile Inclus, éclairage 6000K visio, confcall, Streaming, Video, Photo) Noir",Hama,"16,83 €",,,"20,65 €",,,1,,,,,
B0054RDOCA,"Thomson Télécommande Universelle 2 en 1 ""ROC 2411"" (Télécommande avec Fonction d'apprentissage, Convient pour Deux appareils, pour Plus de 1 000 Marques) Noir",Thomson,"16,66 €","0,00 %","-67,67 %","11,40 €","0,00 %","-63,32 %",1,"0,00 %","-66,67 %",,,"-100,00 %"
B005DJKEY0,"Hama Album Photo Singo (Album Auto-adhésif, 28 x 31 cm, 20 Pages, pour 60 Photos au Format 10 x 15 cm) Orange",Hama,"16,64 €","100,00 %","-41,16 %","9,10 €","100,00 %","-44,51 %",2,"100,00 %","-50,00 %",,,
B00194NBGG,"Hama Cadre photo Davos en métal, 10 x 15 cm, couleur : argent, argent",Hama,"16,63 €","-51,33 %","-83,66 %","8,32 €","-60,00 %","-81,85 %",2,"-60,00 %","-83,33 %",,,
B002IK2SNM,"Hama - 20563 - Colliers de serrage pour câbles, Champ inscriptible, 98mm, 25 pces, Naturel",Hama,"16,52 €","136,68 %","261,49 %","8,31 €","200,00 %","208,92 %",3,"200,00 %","200,00 %",,,
B009HSQ4JM,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages noires, à spirale) Azur",Hama,"16,29 €","-73,20 %","-62,73 %","8,45 €","-75,00 %","-63,32 %",1,"-75,00 %","-66,67 %",1,,
B01DZGID9K,"Hama Support Mural TV FIX pour TV écran entre 81 cm et 165 cm (32"" à 65""), VESA 400 x 400, jusqu'à 35 kg de charge supportée, Noir",Hama,"16,20 €","-79,63 %","-91,65 %","9,62 €","-80,00 %","-91,53 %",1,"-80,00 %","-90,91 %",,,"-100,00 %"
B001UBEV4O,"Hama Album, Gris, 36 x 32 cm",Hama,"15,83 €","-80,07 %","-84,91 %","8,53 €","-80,00 %","-84,13 %",1,"-80,00 %","-85,71 %",,,
B074P3XTYP,"Hama Télécommande Universelle 2 en 1 ""Big Zapper",Hama,"15,67 €",,"-40,64 %","7,28 €",,"-45,02 %",1,,"-50,00 %",,,
B07PLLYTHY,"Hama 186305 Wake UP Early Bird (Reveil Radio piloté) Blanc",Hama,"15,41 €","-4,40 %",,"12,95 €","0,00 %",,1,"0,00 %",,,,
B08SF7DZLY,"Hama Hub USB multiport Data (4 ports, USB 2.0, Vitesse de Transfert de Données 480 Mbit/s, Interrupteur Marche/Arrêt, Témoin de fonctionnement à LED,Garantie 10 ans,Plug et Play,Compact, Robuste) Noir",Hama,"15,22 €","0,00 %",,"10,10 €","0,00 %",,1,"0,00 %",,,,
B0043XSGYM,"Xavax Lames de rechange (pour racloir spécial tables de cuisson vitrocéramiques, 5 lames de rechange pour racloir en verre pour plaques de cuisson) Bronze/Gris",xavax,"14,96 €",,"0,81 %","8,60 €",,"115,00 %",4,,"100,00 %",,,
B00BJH0U1M,"Hama Tapis de Souris pour Souris Laser (Auto-adhésif, Amovible) Bleu",Hama,"14,64 €","100,00 %","102,77 %","8,83 €","97,10 %","102,99 %",2,"100,00 %","100,00 %",,,
B0050GRM28,"Hama Pochette Ready for Business (pour Stocker 24 CD/DVD/Blu-Ray, 6 emplacements pour Carte mémoire) Noir",Hama,"14,64 €",,"-86,04 %","9,24 €",,"-84,13 %",2,,"-85,71 %",,,
B0015LCK5G,"Système de Rangement Universel pour Voiture, Grand modèle, Noir",Hama,"14,57 €",,,"9,50 €",,,1,,,,,
B0187XDXPA,"Hama Casque Essential HS 300"" avec Microphone (Ultra-léger, Oreillettes rembourrées, Casque stéréo, chaîne stéréo, réglage du Volume sur Le câble, Longueur de câble de 2 m, Prise Jack 3,5 mm) Noir",Hama,"14,22 €",,"13,85 %","8,04 €",,"6,35 %",1,,"0,00 %",,,
B00GRP4EYA,"Hama Boîtier pour câbles ""Mini"" (boite pour câbles, 23 x 11,5 x 11,8 cm, avec pieds en caoutchouc) Blanc",Hama,"14,17 €","-75,00 %","-93,70 %","9,16 €","-75,00 %","-94,24 %",1,"-75,00 %","-94,44 %",,,"-100,00 %"
B07NH177P8,"Couvercle Pare-poussière pour écran, 20""/22"", transpar.",Hama,"14,06 €",,"-19,47 %","5,54 €",,"-33,33 %",2,,"-33,33 %",,,
B00QPXQ5IW,"Hama Clé USB 3.0 ""Laeta Twin (FlashPen, OTG, Aluminium, USB 3.0, jusqu'à 40 Mo/s, 64GB) Noir",Hama,"14,00 €","3,93 %",,"5,40 €","0,00 %",,1,"0,00 %",,,,
B017J9FOZA,"Xavax Thermomètre numérique pour rôtis (de torréfaction, numérique, 2 in 1, avec horloge de cuisine, sonde de température amovible, pour viande, -10°C à +250°C, avec minuteur, à câble) Noir/Argent",xavax,"13,79 €","-20,84 %","-54,96 %","10,66 €","0,00 %","-46,27 %",1,"0,00 %","-50,00 %",,,
B07917FSW7,"Hama Lecteur de Carte SD USB 3.0 (Lecteur USB 3.0 4en1, Adaptateur de carte SD/microSD/CF/MS, 5 Gbps, Card Reader) Blanc",Hama,"13,77 €",,,"7,00 €",,,1,,,,,
B08KDQPM7M,"Hama Support de Tablette pour trépied Pro (Adaptateur Tête de trépied pour iPad Pro 9,7, Samsung Galaxy Tab, Note 10/10+, Google Pixel, Pas de vis 1/4"", Griffe Cold Shoe) Noir",Hama,"13,74 €",,"0,00 %","10,09 €",,"7,57 %",1,,"0,00 %",,,
B0000AISA5,"Hama Cadre en plastique Madrid (taille de cadre de 20 cm x 30 cm, taille de la photo de 13 cm x 18 cm, 1 photo par cadre, à accrocher, élégant, simple, classique) Bleu",Hama,"13,71 €","-91,18 %",,"7,98 €","-91,18 %",,3,"-91,18 %",,2,"100,00 %",
B005DJXZIM,"Hama Album Photo Singo (Album minimax, 13 x 16,5 cm, 100 Pages, pour 100 Photos au Format 10 x 15 cm) Vert",Hama,"13,71 €","-66,67 %",,"8,91 €","-66,67 %",,3,"-66,67 %",,,,"-100,00 %"
B08YV6JSHN,"Hama Blasebalg Appareil Photo Reflex numérique avec système de Valve pour Appareil Photo Reflex numérique, Objectif, oculaire, Surface Sensible, Air Blower avec système de Valve Rouge/Noir 16,6 cm",Hama,"13,32 €",,,"5,61 €",,,1,,,,,
B08YS1T5PZ,"Hama Câble Réseau RJ45 Plat (Câble Ethernet Cat 6a, 10 Gbit/s, U/UTP, 10m, Garantie 10ans, Idéal pour PC, ordinateur portable, téléviseur, console de jeux, routeur, commutateur, hub) Blanc",Hama,"13,32 €",,,"13,04 €",,,1,,,,,
B00006J4G6,"Hama Jeu de câbles d'adaptation pour enceintes III (pour Opel,Renault,Seat,Volkswagen, câble adaptateur pour haut-parleur III, Adaptateur de câble) Noir",Hama,"13,32 €","100,00 %","-75,00 %","7,04 €","100,00 %","-71,43 %",2,"100,00 %","-75,00 %",,,
B0000AISF4,"Cadre tableau sans bordure Clip-Fix 30x40 antireflet",Hama,"13,32 €",,"7,25 %","8,82 €",,"122,17 %",2,,"100,00 %",,"-100,00 %",
B00U78QYHI,"Hama Clé USB 3.0 ""Laeta, 64 Go, 40 Mo/s, Marron",Hama,"13,27 €","-48,65 %",,"5,00 €","-50,00 %",,1,"-50,00 %",,,,
B00792A822,"Etui ""Vegas"" pour 5 clés USB, noir",Hama,"13,25 €","-48,48 %",,"7,49 €","-50,00 %",,1,"-50,00 %",,,,
B000EOPSRM,"Hama Pochette (pour 40 CD/DVD/Blu-Ray, classeur de Rangement, Gain de Place pour Le Bureau, Le Salon et la Maison, étuis de Transport) Noir",Hama,"13,25 €","-36,87 %",,"5,63 €","-50,00 %",,1,"-50,00 %",,,"-100,00 %",
B07K2RD3MZ,"Hama Clé USB Rotate 8 GB, 10 MB/s, avec accroche porte-clés, flashpen, emballage fin Noir/Argent",Hama,"13,12 €","-91,01 %",,"10,46 €","-92,86 %",,2,"-92,86 %",,1,,
B000L0X2R2,"Hama Adaptateur d'antenne (pour Audi/Seat/Volkswagen) Noir/Argent/Bleu",Hama,"12,90 €","-6,66 %",,"5,33 €","0,00 %",,1,"0,00 %",,,,
B002BDLHQK,"Hama Repose-Paume (avec Effet de Massage, pour Applications PC avec Stylet de Souris ou de Tablette, Ergonomique, utilisable avec Un Tapis de Souris, Remplissage avec des Billes en Plastique) Noir",Hama,"12,84 €",,,"5,02 €",,,1,,,,,
B07DHNSBP1,"Hama Mini souris sans fil 'Pesaro 2.4' (Souris optique résistant, idéal ordinateurs portables, léger et compact lors des déplacements) Anthracite",Hama,"12,72 €",,"-68,87 %","8,55 €",,"-66,67 %",1,,"-66,67 %",,,
B073PGV9QC,"Hama 00124156 Lecteur de Cartes 3 en 1 USB 3.0, Noir",Hama,"12,49 €","-66,67 %",,"7,50 €","-66,67 %",,1,"-66,67 %",,,,
B079PCTWYM,"Hama Brosse (en Fibre de Carbone, pour Le Nettoyage des disques, vinyles) Noir/Argent",Hama,"12,49 €","-66,67 %",,"9,28 €","-66,67 %",,1,"-66,67 %",,,,
B00IZA0RSM,"Thomson Support Mural TV WAB546 (VESA jusqu'à 200x200, Fixe, pour Une Diagonale d´écran de 25 à 117 cm (de 10' à 46')) Noir",Thomson,"12,49 €","-29,36 %",,"9,29 €","0,00 %",,1,"0,00 %",,1,,
B0000AI2Y8,"Hama Cadre-galerie photo en plastique ""Madrid"" (taille de cadre de 25 cm x 55 cm, taille de la photo de 13 cm x 18 cm, 3 photos par cadre, à accrocher, élégant, simple, classique) Argent",Hama,"12,49 €","-85,71 %","-79,12 %","8,13 €","-85,71 %","-74,04 %",1,"-85,71 %","-75,00 %",1,,
B017JY4WEY,"Hama ""Fine Art"" Spiral Album, 24 x 17cm, 50 Photos, chalk",Hama,"12,48 €","-54,55 %",,"8,66 €","-50,00 %",,2,"-50,00 %",,,,
B07F82LSLN,"Hama Support Travel Pliable pour tablettes et Smartphones (Idéal pour Les déplacements, Solide et Pratique) Couleur aléatoire Parmi Blanc/Bleu/Gris/Jaune/Noir/Rouge/Vert",Hama,"12,45 €","88,92 %","-84,27 %","6,68 €","100,00 %","-82,61 %",4,"100,00 %","-82,61 %",,,"-100,00 %"
B01K47I1TK,"Hama Album Jumbo ""Skies"" (album grand format, 30 x 30 cm, 60 pages, pour 240 photos au format 10 x 15 cm) Gris",Hama,"12,45 €","-88,03 %","-66,75 %","5,68 €","-87,50 %","-61,28 %",1,"-87,50 %","-66,67 %",,,
B009TLAOW0,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Rose",Hama,"12,42 €","-78,67 %",,"5,63 €","-85,71 %",,1,"-85,71 %",,,,
B081S7PDHN,"Hama Support Universel trépied Pro II (pour Smartphones d’Une Largeur de 4,8 cm à 9,5 cm, Poids de 40 g, Filetage trépied 1/4"", avec déclencheur à Distance Bluetooth BRS2) Noir",Hama,"12,42 €",,,"10,31 €",,,1,,,,,
B000CZ2LQE,"Hama Gel de nettoyage (pour écran LCD / TFT avec chiffon en microfibre, 200 ml) Gris/Bleu",Hama,"12,42 €",,,"5,91 €",,,1,,,,,
B00006J4DM,"Hama Adaptateur d'antenne (DIN mâle - ISO Femelle) Argent",Hama,"12,28 €","-68,16 %","-93,26 %","4,72 €","-66,67 %","-97,66 %",2,"-66,67 %","-97,73 %",,,
B003ZYRN1M,"Xavax Rallonge pour tuyau d' évacuation (pour tuyau de lavage et de lave-vaisselle, tuyau de vidange, 1,5 m, 1 pièce) Gris",xavax,"12,26 €",,"-92,88 %","5,62 €",,"-93,67 %",1,,"-94,12 %",,,"-100,00 %"
B09RC45SFJ,"Hama Album photo Livre ""Relax"" avec Mémo (Album souvenirs vacances, anniversaire, 22x22.5 cm, 100 pages avec pochettes pour 200 photos 10x15 cm, Zone Mémo et pochette carte SD) Multicolore/Breathe",Hama,"11,99 €","-69,99 %",,"8,98 €","-66,67 %",,1,"-66,67 %",,,,
B0000AHIBX,"Hama Etui CD (pour 24 CD/DVD/Blu-ray, étui rigide et robuste) Transparent/Bleu",Hama,"11,98 €",,,"5,17 €",,,1,,,1,,
B07FPZLB75,"Hama Tapis de Souris (fabriqué en Aluminium, Tapis de Souris élégant pour Souris Laser/Optique, antidérapant, Dur, Fin, effaçable, 22 x 0,3 x 18 cm) Argent",Hama,"11,73 €","-48,87 %",,"10,03 €","-50,00 %",,1,"-50,00 %",,,,
B0002W5WB8,"Hama Pochettes de protection (pour CD/DVD/Blu-Ray, design étroit, pochette en plastique, lot de 50) Transparent",Hama,"11,45 €","-50,48 %","-77,06 %","4,84 €","-50,00 %","-86,25 %",1,"-50,00 %","-87,50 %",1,,
B005VNYT12,"Xavax Minuteur de cuisine Countdown (avec Minuterie et Fonction Chronomètre, Fixation via Un Aimant, Une Pince, Un Support ou Un Support, à Piles, numérique) Blanc/Gris",xavax,"11,28 €","-88,34 %","-93,40 %","6,53 €","-87,50 %","-93,89 %",1,"-87,50 %","-94,44 %",,,
B017IM48R8,"Hama Cadre Photo en Plastique Paris (Cadre de 15 cm x 20 cm, Bordures de 20 mm x 15 mm, pour Les Photo de Taille 10 cm x 15 cm, Verre Reflex, polystyrene (PS), avec Crochet et Pied) Cuivre",Hama,"10,82 €","-66,67 %","-71,43 %","6,14 €","-66,67 %","-71,43 %",2,"-66,67 %","-71,43 %",,,
B000NQQ3J8,"Hama Rouleau adhésif ""Quick-Fix"" (ruban adhésif de 8mm x 12m, double face, rechargeable, pour photos, scrapbooking,...) rouge",Hama,"10,82 €","100,00 %",,"7,72 €","100,00 %",,2,"100,00 %",,,,
B01AUBTCAC,"Cordon d’alimentation Euro pour Sonos PLAY:3/PLAY:5, droit, 5m, blanc",Hama,"10,82 €",,,"7,06 €",,,1,,,,,
B000EOVQI2,"Hama Boîtier CD Slim, Lot de 10, Transparent",Hama,"10,75 €","-96,39 %","-95,99 %","3,15 €","-98,18 %","-96,53 %",1,"-98,18 %","-96,88 %",4,"-63,64 %","300,00 %"
B07BB6L952,"Hama Spray de nettoyage AntiDust (250 ml, gaz stable, nettoyant appareils photo, ordinateurs, claviers, vanne de pulvérisation, tube capillaire) Blanc - Bleu",Hama,"10,73 €",,,"3,75 €",,,1,,,,,
B0BKYXBXNK,"Hama Support Téléphone Voiture Magnet (Support téléphone Portable pour Voiture aimanté, pivotable 360°, Fixation Clip Grille Ventilation, Inclus 2 plaques métaliques) Noir",Hama,"9,99 €",,,"7,00 €",,,1,,,,,
B078T7PTYB,"Hama Souris Optique à 3 Boutons MC-300, Filaire, Noire",Hama,"9,80 €",,"-50,95 %","5,07 €",,"-64,52 %",1,,"-66,67 %",,,
B079NH8MDY,"Hama Lot de Protections de joysticks 8 en 1' pour Nintendo Switch, muticol.",Hama,"9,57 €",,,"4,27 €",,,1,,,,,
B0000AIRTK,"Hama Cadre photo en plastique ""Décor Sevilla"" (taille du Cadre de 30 x 45 cm avec bordure de 9 mm x 17 mm, pour une photo de 20 x 30 cm) Argent Mat",Hama,"9,57 €",,"0,00 %","6,31 €",,"10,12 %",1,,"0,00 %",,,
B00194G3UW,"Hama Cadre photo métallique ""Davos"" pour portrait, argenté, 13 x 18 cm",Hama,"9,57 €","0,00 %","-75,00 %","5,22 €","0,00 %","-74,00 %",1,"0,00 %","-75,00 %",,,
