Programme=[Retail],Aperçu du distributeur.=[Fabrication],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/01/2024 - 31/01/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les commandes","Revenus basés sur les commandes – Période antérieure (%)","Revenus basés sur les commandes – Même période l'année dernière (%)","Unités commandées","Unités commandées – Période antérieure (%)","Unités commandées – Même période l'année dernière (%)","Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B08YRZD315,"Hama Adaptateur USB vers RJ45 (Adaptateur réseau USB 3.0 vers Gigabit Ethernet LAN 10/100/1 000 Mbit/s, Garantie 10 Ans, pour PC Portable, Tablette, MacBook, USB A vers routeur, Switch, Hub) Noir",Hama,"20,82 €",,"-50,00 %",1,,"-50,00 %","20,82 €",,"-50,00 %","14,62 €",,"-45,49 %",1,,"-50,00 %",,,
B07Q4FLFQZ,"Hama X-Pointer Télécommande Pointeur Laser - Laser Rouge, Technologie Smart-Link, sans Fil 2.4 GHz - pour présentation Powerpoint - Noir",Hama,"20,82 €",,,1,,,"20,82 €",,,"20,58 €",,,1,,,,,
B081S4YTDT,"Tige pour Selfie Funstand 57"", avec déclench. à dist. Bluetooth, Noir",Hama,"20,82 €",,,1,,,"20,82 €",,,"17,26 €",,,1,,,,,
B08SF6Z9GL,"uRage Clavier Gaming Exodus 100"" (Clavier Gamer Silencieux, Anti-Ghosting, Win-Lock, Filaire, AZERTY, Repose Poignet intégré, 12 Touches Fonctions multimédia) Noir",uRage,"20,82 €",,,1,,,"20,82 €",,,"15,99 €",,,1,,,,,
B0C2PDMLCW,"Hama MW-500 Recharge Souris sans Fil - Technologie 2.4Ghz, Rechargeable en USB C, Capteur Blue Wave 1600 dpi, Technologie Smart-Link, Clics Silencieux, Droitier/e - Bleu",Hama,"20,82 €","2,21 %",,1,"0,00 %",,"20,82 €","2,21 %",,"12,90 €","0,00 %",,1,"0,00 %",,,,
B0C2PGLMGX,"Hama MW-500 Recharge Souris sans Fil - Technologie 2.4Ghz, Rechargeable en USB C, Capteur Blue Wave 1600 dpi, Technologie Smart-Link, Clics Silencieux, Droitier/e - Rouge Bordeau",Hama,"20,82 €",,,1,,,"20,82 €",,,"12,89 €",,,1,,,,,
B00006JAKM,"Hama Rack de bureau ""Nexus"" (pour 20 boîtiers de CD, support de CD pour le bureau ou les enfants, support de CD de haute qualité) Argent",Hama,"20,82 €","-85,29 %","-81,06 %",1,"-83,33 %","-83,33 %","20,82 €","-85,29 %","-81,06 %","13,36 €","-83,34 %","-80,67 %",1,"-83,33 %","-83,33 %",,,
B0000AHICV,"Hama Boîtier CD/DVD Slim (lot de 10 boitiers standards vierges pour CD/DVD et disques Blu-ray, ultra plat) Noir/Transparent",Hama,"20,62 €","-67,77 %","-92,65 %",2,"-85,71 %","-96,30 %","20,62 €","-67,77 %","-92,65 %","6,70 €","-85,71 %","-95,93 %",2,"-85,71 %","-96,30 %",,,
B00006JAS7,"Hama lot de 2 Fiches d’antenne coaxiale TV (Diam 9.52mm, 1 Mâle+1 Femelle), Blanc",Hama,"20,54 €","83,07 %","-31,35 %",5,"66,67 %","-37,50 %","20,54 €","83,07 %","-21,54 %","11,33 €","67,11 %","-26,76 %",5,"66,67 %","-28,57 %",,,
B0C5JS4FW2,"Hama C-Rotate Pro Clé USB 3.1 - Flash Drive 64 Go, Vitesse jusqu'à 70 Mo/s, Clef avec connecteurs USB A & USB C, pour PC/Mac/Tablette et Smartphone - Argentée",Hama,"20,26 €",,,2,,,"20,26 €",,,"16,40 €",,,2,,,,,
B0000AISE1,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 29,7 x 42 cm, Anti-Reflex) Blanc",Hama,"20,26 €",,"0,85 %",2,,"0,00 %","20,26 €",,"-32,10 %","8,36 €",,"-29,63 %",2,,"-33,33 %",,,"-100,00 %"
B00FQARIXQ,"Hama Monoculaire ""Optec"", 10 x 25 compact (pour une vision nette, grossissement 10x, diamètre de la lentille 25 mm, forme de bordure de toit) Noir",UNKNOWN,"20,14 €",,,1,,,"20,14 €",,,"15,13 €",,,1,,,,,
B000K67ZD4,"Hama Support ""X"" à roulettes (pour Les Tours PC Les Plus Populaires, jusqu'à 25,5 cm de Large) Noir",Hama,"19,99 €","-85,50 %","-91,93 %",1,"-85,71 %","-94,12 %","39,46 €","-66,66 %","-80,65 %","22,80 €","-66,69 %","-84,15 %",2,"-66,67 %","-85,71 %",,,"-100,00 %"
B00HD6MXYU,"Hama Dragonne universelle (pour appareil photo, appareils photo reflex et appareils photo standard, textile, réglable, longueur de 65 cm) Noir",Hama,"19,98 €","-40,00 %","-59,83 %",3,"-40,00 %","-50,00 %","19,98 €","-40,00 %","-59,83 %","15,18 €","-40,00 %","-47,26 %",3,"-40,00 %","-50,00 %",,,
B0BKYXBXNK,"Hama Support Téléphone Voiture Magnet (Support téléphone Portable pour Voiture aimanté, pivotable 360°, Fixation Clip Grille Ventilation, Inclus 2 plaques métaliques) Noir",Hama,"19,98 €","100,00 %",,2,"100,00 %",,"19,98 €","100,00 %",,"14,00 €","100,00 %",,2,"100,00 %",,,,
B08SDR48Q1,"Hama Câble Optique Audio (Câble Audio à Fibres Optiques ODT Toslink, 1.5m, Garantie 30ans, Idéal Home Cinema, Barre de Son, TV, Samsung, Bose, LG, Sony, Sonos, PS4, Xbox) Noir",Hama,"19,97 €","-2,96 %",,1,"0,00 %",,"19,97 €","-2,96 %",,"13,27 €","0,00 %",,1,"0,00 %",,,,
B00005QF86,"Hama Filtre UV (390 (O-Haze) HTMC Ø 72 mm) Noir",Hama,"19,92 €",,,1,,,"19,92 €",,,"25,67 €",,,1,,,,,
B0002W6FOQ,"Hama Etui Universel (pour Cartes mémoire, pour Cartes CF/SM/SD/MMC/xD/MStick, pour 20 Cartes) Noir/Gris",Hama,"19,73 €","106,17 %","-52,62 %",2,"100,00 %","-50,00 %","9,76 €","1,99 %","-81,25 %","6,94 €","0,00 %","-80,00 %",1,"0,00 %","-80,00 %",,,
B07S3HXC8W,"Visionneuse LED, grossissement Triple",Hama,"19,72 €","-93,98 %","-67,92 %",1,"-94,12 %","-66,67 %","19,72 €","-93,98 %","-67,92 %","13,35 €","-94,09 %","-65,66 %",1,"-94,12 %","-66,67 %",,,
B000L10VLQ,"Hama Vide-poche (format DIN) Noir",Hama,"19,56 €","-45,39 %","-50,18 %",1,"-50,00 %","-66,67 %","19,56 €","-45,39 %","-22,04 %","10,98 €","-50,00 %","-48,50 %",1,"-50,00 %","-50,00 %",,,
B01LH9T4UE,"Hama Chambre à air de vélo (taille de 28"", avec valve automatique, Schrader) Noir",UNKNOWN,"19,50 €",,,2,,,"19,50 €",,,"7,12 €",,,2,,,,,
B003LSETI2,"Hama Sangle pour Bagages (Sangle simple pour la Fermeture Sécurisée de la Valise lors d'un Voyage, 5 x 200 cm) Noir",Hama,"19,26 €","24,74 %",,2,"0,00 %",,"19,26 €","24,74 %",,"8,94 €","0,00 %",,2,"0,00 %",,,"-100,00 %",
B01DZGIH5U,"Hama Support mural TV TILT inclinable pour TV écran de 81cm à 165cm (32"" à 65""), Vesa jusqu'à 400x400, Noir",Hama,"19,25 €","-80,00 %",,1,"-80,00 %",,"19,25 €","-80,00 %",,"10,67 €","-80,41 %",,1,"-80,00 %",,,,
B014YVE3GC,"Hama Ventilateur d’ordinateur portable « Slim » (13,3 à 15,6 pouces, port USB, refroidissement rapide, design mince et mince, ventilateur pour ordinateur portable) Noir/Rouge",Hama,"19,16 €",,"-47,71 %",1,,"-50,00 %",,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B0735YXVH6,"Hama Filtre UV 'Profi Line', 72 mm larg., nano, multi-coated (16 couches)",Hama,"19,16 €",,,1,,,"19,16 €",,,"11,85 €",,,1,,,,,
B078T67VPG,"Souris optique sans fil à 6 boutons ""MW-500"", noire",Hama,"19,12 €","-80,20 %","12,01 %",1,"-83,33 %","0,00 %","19,12 €","-80,20 %","12,01 %","11,64 €","-83,33 %","7,98 %",1,"-83,33 %","0,00 %",,,
B0054RDOL6,"Thomson Télécommande universelle 4 en 1 ""ROC 4411"" (Télécommande avec fonction d'apprentissage, convient pour quatre appareils, pour plus de 1 000 marques) Noir",Thomson,"19,05 €","-66,28 %","-65,79 %",1,"-66,67 %","-66,67 %","19,05 €","-66,28 %","-65,79 %","10,51 €","-72,24 %","-69,46 %",1,"-66,67 %","-66,67 %",1,,
B07NH177P8,"Couvercle Pare-poussière pour écran, 20""/22"", transpar.",Hama,"18,78 €","-85,71 %","258,40 %",2,"-85,71 %","100,00 %","18,78 €","-77,78 %","258,40 %","5,96 €","-78,29 %","115,16 %",2,"-77,78 %","100,00 %",1,,
B007WR9C9Y,"Hama Tapis pour Souris Optique (Caoutchouc Naturel, 22 x 18 x 0,15 cm) Noir",Hama,"18,72 €","-77,26 %","-37,10 %",2,"-81,82 %","-50,00 %","18,72 €","-75,12 %","-37,10 %","12,67 €","-79,60 %","-45,20 %",2,"-80,00 %","-50,00 %",1,,
B0000AISDG,"Hama Passe-partout (premium, dimensions : Extérieur : 40 cm x 50 cm / Intérieur : 28 cm x 35 cm) Blanc Arctique",Hama,"18,72 €","-70,00 %","50,00 %",3,"-70,00 %","50,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
B00006JAYO,"Hama Convertisseur ""High-Low"" (réglable) Noir",Hama,"18,72 €",,,1,,,"18,72 €",,,"11,70 €",,,1,,,,,
B00005K4AH,"Hama Pare-soleil caoutchouté pour objectifs standard, 55mm",Hama,"18,34 €","100,00 %","69,50 %",2,"100,00 %","100,00 %","18,34 €","100,00 %","69,50 %","15,74 €","100,00 %","106,02 %",2,"100,00 %","100,00 %",,,
B0C5JPTNCK,"Classeur avec mécanisme à 4 anneaux, largeur 70 mm, avec étui, blanc",Hama,"18,32 €",,,1,,,,,,,,,,,,,,
B0BL1TWBNY,"Hama Support Téléphone Voiture Move (Support téléphone pour Voiture à Ventouse, pivotable 360°, Support de Voiture pour Smartphones de 5,5 à 8,5 cm de Largeur) Noir",Hama,"18,32 €","-50,00 %",,1,"-50,00 %",,"18,32 €","-50,00 %",,"13,95 €","-50,04 %",,1,"-50,00 %",,,,
B015U4F6UO,"Hama Support mural (pour enceinte, support d'enceinte, pour un alignement et une présentation optimaux de l'enceinte, montage mural) Blanc",Hama,"18,32 €",,"-45,02 %",1,,"-50,00 %","18,32 €",,"-45,02 %","13,19 €",,"-46,25 %",1,,"-50,00 %",,,"-100,00 %"
B0090VYHM2,"Hama Pochette Felt (pour 48 disques, CD/DVD/Blu-Ray/Livres Audio, étui de Rangement, Gain de Place pour la Voiture, la Maison, étuis de Transport) Bleu",Hama,"18,32 €","0,00 %",,2,"0,00 %",,"27,48 €","200,00 %",,"19,56 €","200,00 %",,3,"200,00 %",,,,
B0BL1SPWRZ,"Hama Support Téléphone Voiture Universel Magnet Alu (Support téléphone pour Voiture aimanté, Fixation sur Grille aération, pivotable 360°, Inclus 2 plaques métaliques) Noir/Gris",Hama,"18,32 €","0,00 %",,1,"0,00 %",,"18,32 €","0,00 %",,"8,88 €","0,00 %",,1,"0,00 %",,,,
B0C2PDLY43,"Hama MW-500 Recharge Souris sans Fil - Technologie 2.4Ghz, Rechargeable en USB C, Capteur Blue Wave 1600 dpi, Technologie Smart-Link, Clics Silencieux, Droitier/e - Noire",Hama,"18,15 €","-50,48 %",,1,"-50,00 %",,"18,15 €","-50,48 %",,"12,90 €","-50,00 %",,1,"-50,00 %",,,,
B09GLC46PK,"Hama Coque iPhone 13 Pro Max Étui Portefeuille Slim Pro pour Apple, Noir",Hama,"17,99 €","-43,85 %","35,06 %",1,"-50,00 %","0,00 %","17,99 €","-43,85 %","35,06 %","11,72 €","-50,00 %","9,94 %",1,"-50,00 %","0,00 %",,,
B09GLFZLFF,"Hama Coque iPhone 13 Mini Compatible MagSafe MagCase Safety pour Apple (Etui magnétique pour Recharge à Induction, Housse Protection Chocs Rayures et saletés, en TPU) Transparent",Hama,"17,91 €",,"7,50 %",1,,"0,00 %","17,91 €",,"7,50 %","14,87 €",,"9,02 %",1,,"0,00 %",,,
B005DJKFUS,"Hama Album Photo Singo (Album Grand Format, 30 x 30 cm, 100 Pages, pour 400 Photos au Format 10 x 15 cm) Aqua",Hama,"17,80 €","-89,59 %","-95,56 %",2,"-81,82 %","-95,24 %","30,50 €","-78,20 %","-92,21 %","11,72 €","-77,78 %","-94,34 %",2,"-77,78 %","-95,12 %",,,"-100,00 %"
B078T7GHFK,"Hama Souris Optique Filaire MC-100-3 Boutons - Ergonomique, Précise, USB Plug & Play - Compatible Windows, Mac, Linux - Idéale pour Bureautique, Droitiers et Gauchers - Noire",Hama,"17,71 €","109,59 %","-89,35 %",4,"300,00 %","-90,70 %","17,71 €","109,59 %","-90,62 %","10,04 €","300,00 %","-91,01 %",4,"300,00 %","-91,84 %",,,"-100,00 %"
B00005KHU3,"Hama Pare-soleil caoutchouté pour objectifs standard, 67mm",Hama,"17,62 €",,"107,29 %",1,,"0,00 %","17,62 €",,"107,29 %","12,57 €",,"30,94 %",1,,"0,00 %",,,
B0BL1R4C93,"Hama Câble USB-C de charge et transfert de données Reflective (USB-A 2.0 mâle vers USB-C mâle, câble blindé, anti-torsion, Fiche Aluminium plaqué or, Gaine nylon tressé robuste, 1.5 m) Rouge",Hama,"17,49 €",,,1,,,"17,49 €",,,"10,45 €",,,1,,,,,
B07GX2V6JG,"Lecteur Multi-Cartes USB-2.0, SD/microSD/CF, Bleu",Hama,"17,46 €",,"-25,00 %",3,,"-25,00 %","17,46 €",,"-25,00 %","10,95 €",,"-45,68 %",3,,"-25,00 %",,,
B00GRP4FSK,"Hama Boîte pour câbles ""Maxi"" (Boite Rangement pour cables chargeurs et multiprises, boitier cache câbles 40x15,5x13,5cm, pieds en caoutchouc) Blanc 20662",Hama,"17,45 €","-98,95 %","-99,73 %",1,"-98,81 %","-99,69 %","53,11 €","-96,97 %","-99,16 %","37,98 €","-96,59 %","-99,04 %",3,"-96,59 %","-99,04 %",,"-100,00 %","-100,00 %"
B003TKD3YS,"Hama Chemin de câbles (bande en aluminium pour montage mural TV ou au sol, cache-câble demi-rond, 110 x 3,3 x 1,8 cm, entrée de câble jusqu'à 5 câbles, matériel de montage compris) Gris",Hama,"17,42 €",,"16,21 %",1,,"0,00 %","17,42 €",,"16,21 %","9,77 €",,"10,02 %",1,,"0,00 %",,,
B07CQCWLFL,"Hama “Fine Art"" Spiral Album, 24 x 17 cm, 50 Photos, flamingo",Hama,"17,33 €","-43,46 %","83,00 %",2,"-50,00 %","100,00 %","17,33 €","-43,46 %","83,00 %","8,58 €","-46,14 %","117,77 %",2,"-50,00 %","100,00 %",,,
B0054RDOCA,"Thomson Télécommande Universelle 2 en 1 ""ROC 2411"" (Télécommande avec Fonction d'apprentissage, Convient pour Deux appareils, pour Plus de 1 000 Marques) Noir",Thomson,"17,33 €","-74,46 %","-49,30 %",1,"-75,00 %","-50,00 %","34,38 €","-32,32 %","0,59 %","22,80 €","-33,33 %","10,04 %",2,"-33,33 %","0,00 %",,"-100,00 %",
B07CT5J7XF,"Hama Souris sans fil compacte ""Milano"" (souris sans fil avec piles, plage sans fil de 8 m, vitesse de rotation jusqu'à 4400 vitesses, jusqu'à 2400 ppp, boutonS avant/arrière, ergonomique) Blanc",Hama,"16,66 €",,,1,,,"16,66 €",,,"13,30 €",,,1,,,,,
B0000AIRRQ,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 50 x 70 cm, Reflex) Blanc",Hama,"16,66 €",,"-80,00 %",1,,"-80,00 %","16,66 €",,"-80,00 %","7,96 €",,"-77,61 %",1,,"-80,00 %",,,
B0CNGY9DBG,"Xavax Mousseur à lait (Batteur à lait, fouet inox très puissant 14 000 tr/min, Emulsionneur à lait à piles, Fouet Électrique Idéal Café Latte Cappuccino Macchiato Matcha Sauces Blancs d'oeufs) Noir",Xavax,"16,64 €","17,60 %",,2,"100,00 %",,"16,64 €","17,60 %",,"8,10 €","100,00 %",,2,"100,00 %",,,,
B000LY4WV8,"Hama Support de fixation universel (pour véhicule, pour MP3, Ipod, Téléphone) Noir",Hama,"16,64 €",,"100,00 %",2,,"100,00 %","16,64 €",,"100,00 %","16,60 €",,"128,65 %",2,,"100,00 %",,,
B0BKZ1C59D,"Hama Support Téléphone Voiture Compact (pour Smartphones Largeur de 5.5 à 8.5 cm, Fixation Clip Grille aération, pivotable 360°) Noir",Hama,"16,64 €","-89,75 %",,2,"-90,48 %",,"16,64 €","-90,70 %",,"10,40 €","-91,30 %",,2,"-91,30 %",,,,
B00006JA36,"Hama - 46040H - Micro monophonique, finition argent, jack de 3,5mm et adaptateur 3,5/6,35 mm, prise XLR, interrupteur marche/arrêt sur le micro, 600 Ohms, dynamique et unidirectionnel - Cordon 3.00m",Hama,"16,61 €","-66,67 %","-4,65 %",1,"-66,67 %","0,00 %","16,61 €","-66,67 %","-4,65 %","13,52 €","-66,55 %","8,33 %",1,"-66,67 %","0,00 %",,"-100,00 %","-100,00 %"
B00FQFYOM4,"Lecteur USB 3.0 de Cartes SD/microSD, argenté",Hama,"16,46 €",,"-84,06 %",1,,"-88,89 %","16,46 €",,"-79,59 %","9,00 €",,"-88,16 %",1,,"-85,71 %",,,
B00X3NTCIC,"Hama Laeta Twin Clé USB 3.0 - Flash Drive 128 Go, Vitesse jusqu'à 40 Mo/s, Clef avec connecteurs USB A & Micro USB, pour PC/Mac/Tablette et Smartphone - Grise",Hama,"16,44 €",,"-32,73 %",1,,"-50,00 %","16,44 €",,"-32,73 %","12,40 €",,"-55,40 %",1,,"-50,00 %",,,
B08B1K2X76,"Hama 45W Chargeur Rapide Universel pour PC Portable 15-19V - [8 Adaptateurs] [Protection Contre la surchauffe & sur-tensions] Noir",Hama,"16,20 €",,,1,,,"16,20 €",,,"22,23 €",,,1,,,,,
B00006IVKJ,"Hama Câble réseau (RJ11, modulaire, connecteurs mâles 6p4c, 6m) Blanc",Hama,"16,11 €","155,31 %","-75,81 %",2,"100,00 %","-50,00 %","22,42 €",,"-55,12 %","13,41 €",,"0,00 %",3,,"0,00 %",,,
B09R4TZYC6,"Hama Coque S22 (5G) Finest Sense pour Samsung (Etui de Protection Galaxy S22, Protège des Chocs Rayures et saleté, Imitation Cuir, Compatible Chargement sans Fil, Bords surelevés) Rouge",Hama,"16,04 €",,,2,,,"16,04 €",,,"21,18 €",,,2,,,,,
B09GLC41WX,"Hama Coque iPhone 13 Étui Portefeuille Slim Pro pour Apple, Noir",Hama,"15,82 €",,,1,,,"15,82 €",,,"11,53 €",,,1,,,,,
B003TKF6KW,"Hama Chemin de câbles (bande en aluminium pour montage mural TV ou au sol, cache-câble demi-rond, 110 x 3,3 x 1,8 cm, entrée de câble jusqu'à 5 câbles, matériel de montage compris) Noir",Hama,"15,82 €","-87,11 %","-89,45 %",1,"-85,71 %","-90,00 %","15,82 €","-87,11 %","-89,45 %","9,68 €","-85,71 %","-88,53 %",1,"-85,71 %","-90,00 %",1,,
B07CGR879T,"Thomson Télécommande de Rechange ROC1128LG (Télécommande de Remplacement pour Les téléviseurs LG, prête à l'emploi, adaptative, Mode Simple, Touches Lumineuses, Infrarouge) Noir",Thomson,"15,72 €",,"9,02 %",1,,"0,00 %","15,72 €",,"9,02 %","13,85 €",,"7,45 %",1,,"0,00 %",,,
B01LXZAV7L,"Pêle-mêle de cadres photo pour portrait, 6 en 10 x 15 cm",Hama,"15,63 €","-27,77 %","-71,51 %",1,"-50,00 %","-75,00 %","26,45 €","144,45 %","-33,96 %","13,96 €","100,57 %","-20,50 %",2,"100,00 %","-33,33 %",,,"-100,00 %"
B0BL1W6LJP,"Hama Câble USB-C charge et transfert de données Métal (USB-A 2.0 mâle vers USB-C, plaqué or, câble anti-torsion, Gaine en métal élégante et robuste, 1.5 m) Anthracite",Hama,"15,57 €","-7,82 %",,1,"0,00 %",,"15,57 €","-7,82 %",,"9,78 €","0,00 %",,1,"0,00 %",,,,
B0BL1RHLQD,"Hama Câble iPhone USB-A Lightning (Câble de charge/transfert de données/Data, USB-A 2.0 mâle vers Lightning, 1.5m, Certifié MFI, 480 MBit/s, iPad/iPhone 13/12/11/XS/XR/X/8/7/7+/6s/6/5/SE2020) Blanc",Hama,"15,55 €","-49,30 %",,1,"-50,00 %",,"15,55 €","-49,30 %",,"12,45 €","-50,00 %",,1,"-50,00 %",,,,
B0038HP8KE,"Xavax - 111059 - Porte-capsules à café ""Donatore"" pour Nespresso, 36 capsules",xavax,"15,41 €",,,1,,,"15,41 €",,,"7,85 €",,,1,,,,,
B00005UPC3,"Hama Câble d'alimentation secteur 3 pôles terre (pour connecter divers appareils tels les appareils froids, mâle avec contact de protectection femelle 3 pôles, câble de longueur 1,5 m) Noir",Hama,"15,35 €",,"-28,90 %",2,,"-33,33 %","15,35 €",,"-28,90 %","9,42 €",,"-33,33 %",2,,"-33,33 %",,,
B0009V8XRW,"Hama Câble d' alimentation (prise non-coudée, câble d'alimentation pour PC, moniteur, imprimante, PS3, fiche de contact de protection moulée, 3 broches, 5 m) Blanc",Hama,"15,04 €",,,1,,,"15,04 €",,,"11,06 €",,,1,,,,,"-100,00 %"
B003KKS7CK,"Hama Cadenas à clé (pour bagage, casier de sport, pour l'école, lot de 2) Noir",Hama,"14,98 €",,"111,88 %",2,,"100,00 %","14,98 €",,"111,88 %","9,44 €",,"120,05 %",2,,"100,00 %",,,
B0081JXIOW,"Hama Clé USB 2.0 ""Rotate, 32 GB (10 MB/s, Flashpen Rotate) Noir/Argenté",Hama,"14,98 €",,,2,,,"14,98 €",,,"6,80 €",,,2,,,,,
B017JY5DAQ,"THOMSON Ecouteurs Filaire Jack Intra-Auriculaires avec Micro (Oreillettes filaires Intra, Prise Jack 3.5 mm, Micro et Fonction Télécommande, Compatible Samsung MP3 Tablettes Ordinateurs) Noir",Thomson,"14,96 €","90,33 %",,2,"100,00 %",,"14,96 €","90,33 %",,"3,90 €","100,00 %",,2,"100,00 %",,,,
B00006IVNZ,"Hama Dragonne universelle avec fermeture à clip (pour appareils photo compacts, à relâchement rapide, longueur de 45 cm, nylon) Noir",Hama,"14,95 €",,"99,60 %",1,,"0,00 %","14,95 €",,"99,60 %","6,08 €",,"2,88 %",1,,"0,00 %",,,
B002CU2WVQ,"Hama Boîtier de rangement mince ""SD Slim Box"" (pour carte mémoire SD, 1 carte) Transparent",Hama,"14,94 €","-29,23 %",,6,"-14,29 %",,"14,94 €","-29,23 %",,"11,73 €","-14,81 %",,6,"-14,29 %",,3,,
B0045Q5S16,"Hama Lampe ""col de cygne"" pour ordinateur portable (USB, LED Notebook Light, avec col de cygne flexible, éclairage du clavier et lampe de lecture, pour PC et MAC, 10 LED UHB blanches) Argent",Hama,"14,92 €",,,1,,,"14,92 €",,,"9,38 €",,,1,,,,,
B096XH84CL,"Hama Ecouteurs Bluetooth sans Fil Freedom Light (Ecouteurs TWS, Micro, Ecouteurs Intra Auriculaire, Station de Charge, Grande Autonomie, USB-C, Charge Rapide, Controle Vocale+Tactile) Noir",Hama,"14,91 €",,,1,,,"14,91 €",,,"17,88 €",,,1,,,,,
B08FRHV5D1,"Hama Clé USB 3.0 ""Rotate"" (capacité de 64 GB, taux de transfert de 70 MB/s, avec accroche porte-clefs, flashpen clé usb) Bleu Pétrole",Hama,"14,90 €","2,76 %","-0,93 %",2,"0,00 %","0,00 %","29,40 €",,"95,48 %","20,00 €",,"38,89 %",4,,"100,00 %",,,
B002G146DI,"Hama Pochettes autoadhésives (pour cartes mémoire, pour cartes SD, paquet de 5, autocollantes) Blanc/Transparent",Hama,"14,84 €","3,06 %","-21,77 %",2,"0,00 %","-50,00 %","14,84 €","3,06 %","-21,77 %","7,74 €","0,00 %","-46,25 %",2,"0,00 %","-50,00 %",,,
B00006JDH7,"Hama Bague d'adaptation (en métal, pour monter un Filtre de 62 mm sur un Objectif de 55 mm) Noir",Hama,"14,76 €",,,1,,,"14,76 €",,,"9,63 €",,,1,,,,,
B00006J6IE,"Hama Clé de déverrouillage (pour autoradios Audi, Volkswagen, DaimlerChrysler, 2 pièces) Gris",Hama,"14,76 €","74,26 %","-49,59 %",2,"100,00 %","-50,00 %","7,39 €","-12,75 %","-74,76 %","4,54 €","0,00 %","-74,20 %",1,"0,00 %","-75,00 %",,,
B0050GRM28,"Hama Pochette Ready for Business (pour Stocker 24 CD/DVD/Blu-Ray, 6 emplacements pour Carte mémoire) Noir",Hama,"14,64 €","100,00 %","95,46 %",2,"100,00 %","100,00 %","14,64 €","100,00 %",,"9,24 €","100,00 %",,2,"100,00 %",,,,
B07PD148G7,"Hama Mini-Album Photo à Pochettes Brushstroke (Album Photo Traditionnel 13 x 16,5 cm, 24 Pages pour 24 Photos Format 10 x 15 cm, Protection idéale, Artistique, élégant) Violet/Jaune/Orange/Blanc",Hama,"14,55 €","-58,33 %","150,00 %",5,"-58,33 %","150,00 %","14,55 €","-58,33 %","150,00 %","9,62 €","-58,46 %","172,52 %",5,"-58,33 %","150,00 %",,,
B08YS2W9DG,"Hama Adaptateur Audio, fiche USB-C - Jack Femelle 3,5 mm, stéréo, Métal, Garantie 10 Ans, Noir",HAMA,"14,47 €",,,1,,,"14,47 €",,,"8,52 €",,,1,,,,,
B074P3XTYP,"Hama Télécommande Universelle 2 en 1 ""Big Zapper",Hama,"14,45 €","-93,30 %","8,56 %",1,"-95,00 %","0,00 %","14,45 €","-86,61 %","8,56 %","7,28 €","-90,00 %","9,97 %",1,"-90,00 %","0,00 %",,,
B0CN9L73W3,"Hama Porte-télécommande rotatif à 360° (Support de Rangement pour 6 télécommandes, 5 compartiments, Organiseur Multifonction bureau, salle de bain, table de chevet, stylos, téléphone, lunettes) Noir",Hama,"14,38 €",,,1,,,"14,38 €",,,"8,04 €",,,1,,,,,
B0187XDXPA,"Hama Casque Essential HS 300"" avec Microphone (Ultra-léger, Oreillettes rembourrées, Casque stéréo, chaîne stéréo, réglage du Volume sur Le câble, Longueur de câble de 2 m, Prise Jack 3,5 mm) Noir",Hama,"14,21 €",,,1,,,"14,21 €",,,"8,04 €",,,1,,,,,
B08KRLTX4D,"Hama Coque iPhone 12 Pro Max Étui Portefeuille Slim Pro pour Apple, Noir",Hama,"14,16 €","0,00 %","6,31 %",1,"0,00 %","0,00 %","14,16 €","0,00 %","6,31 %","10,34 €","-9,14 %","4,97 %",1,"0,00 %","0,00 %",,,
B0C7VK9TBD,"Hama Album photo Jumbo ""La Souris"" (livre photo album grand format 30x30cm, 80 pages blanches à personnaliser et à coller, album enfant pour 320 photos au format 10 x 15 cm, Motif Souris) Vert",Hama,"14,16 €",,,1,,,"14,16 €",,,"10,90 €",,,1,,,,,
B0000AI3IZ,"Hama Cadre photo en plastique Décor Sevilla (taille du Cadre de 40 x 50 cm avec bordure de 13 mm x 20 mm, pour une photo de 40 x 50 cm) Or Mat",Hama,"14,16 €","-80,00 %",,1,"-80,00 %",,"42,48 €","-25,00 %",,"24,45 €","-25,00 %",,3,"-25,00 %",,,,"-100,00 %"
