Programme=[Retail],Aperçu du distributeur.=[Fabrication],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/03/2024 - 31/03/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les commandes","Revenus basés sur les commandes – Période antérieure (%)","Revenus basés sur les commandes – Même période l'année dernière (%)","Unités commandées","Unités commandées – Période antérieure (%)","Unités commandées – Même période l'année dernière (%)","Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B00006JCYS,"Hama Présentoir de Distributeur de pastilles adhésives (500 coins photos, 12 x 13 mm) Noir",Hama,"20,54 €","62,50 %","-34,61 %",13,"62,50 %","85,71 %","20,54 €","62,50 %","-34,61 %","20,86 €","62,08 %","48,79 %",13,"62,50 %","85,71 %",,,"-100,00 %"
B01AUBT6IU,"Cor. alim. Euro pr Sonos PLAY:1/PLAY:5/One, coudé aux extrém., 3 m, nr",Hama,"20,47 €",,,2,,,"12,15 €",,,"5,91 €",,,1,,,,"-100,00 %",
B0015NLFFA,"Hama Chemin de câble (en PVC, Semi-Circulaire, 100 x 7 x 2,1 cm) Blanc",Hama,"19,92 €",,"-83,05 %",1,,"-83,33 %","19,92 €",,"-83,05 %","13,93 €",,"-82,07 %",1,,"-83,33 %",,,
B00006JDAX,"Hama Pâte adhésive (250 g, pour fixer, spécialement conçu pour la photo) Gris Neutre",Hama,"19,92 €","-75,00 %","-78,58 %",1,"-75,00 %","-80,00 %","19,92 €","-75,00 %","-73,23 %","13,76 €","-75,00 %","-73,00 %",1,"-75,00 %","-75,00 %",,,
B00006IVKJ,"Hama Câble réseau (RJ11, modulaire, connecteurs mâles 6p4c, 6m) Blanc",Hama,"19,89 €","26,21 %","19,46 %",2,"0,00 %","100,00 %","19,89 €","26,21 %","19,46 %","8,94 €","0,00 %","100,00 %",2,"0,00 %","100,00 %",,,
B08SFR6N8P,"Hama Câble HDMI™ 8K 00205242"" (Cable Ultra haute Vitesse,qualité cinéma haute résolution, certifié, fiche mâle-mâle, 2m, Garantie 10ans) Noir",Hama,"19,87 €",,,1,,,"19,87 €",,,"12,00 €",,,1,,,,,
B009YWLWWK,"Xavax Verseuse isolante ""Piccolo"" (400 ml, pichet sous vide en acier inoxydable, pour café et thé, hauteur 12,5 cm) Noir/Argent",xavax,"19,57 €",,"0,00 %",1,,"0,00 %","19,57 €",,"0,00 %","11,19 €",,"4,48 %",1,,"0,00 %",,,
B07BBGWQSC,"Trépied ""Flex"" pour smartphone et GoPro, 26 cm, noir",Hama,"19,16 €",,,1,,,"19,16 €",,,"13,61 €",,,1,,,,,
B00194G3UW,"Hama Cadre photo métallique ""Davos"" pour portrait, argenté, 13 x 18 cm",Hama,"19,14 €","100,00 %","-50,00 %",2,"100,00 %","-50,00 %","19,14 €","100,00 %","-50,00 %","10,44 €","100,00 %","-48,01 %",2,"100,00 %","-50,00 %",,,
B079NH8MDY,"Hama Lot de Protections de joysticks 8 en 1' pour Nintendo Switch, muticol.",Hama,"19,14 €",,,2,,,"19,14 €","144,76 %",,"8,55 €","101,65 %",,2,"100,00 %",,,,
B00005KHTA,"Hama Filtre polarisant (circulaire, Traité, 52mm, 2 couches par face) Noir",Hama,"19,08 €",,,1,,,"19,08 €","0,00 %",,"24,26 €","0,00 %",,1,"0,00 %",,,,
B01DZGIJ26,"Hama Support mural TV FULLMOTION inclinable et pivotant pour TV écran plat entre 48 cm et 122 cm (19"" à 48""), jusqu'à 20 kg de charge supportée, VESA 200x200, Noir",Hama,"18,70 €","-76,89 %","3 795,83 %",1,"-75,00 %",,"18,70 €","-76,89 %","-42,32 %","20,35 €","-75,00 %","31,12 %",1,"-75,00 %","0,00 %",1,,
B0032D8WP2,"Hama Câble connectique iPod, Jack 3,5mm 2RCA MM",Hama,"18,69 €",,,1,,,"18,69 €",,,"0,00 €",,,1,,,,,
B0C4HTG8H3,"Hama Rotate Pro Clé USB 3.0 - Flash Drive 256 Go, Vitesse jusqu'à 100 Mo/s, Clef avec connecteur USB A, pour PC/Mac - Argenté",Hama,"18,63 €",,,1,,,"18,63 €",,,"17,00 €",,,1,,,,,
B00A44MVZ4,"Hama Chemin de câble (bande en PVC/Aluminium pour montage mural TV ou au sol, cache-câble rectangle, 100 x 2,1 x 1 cm, entrée de câble jusqu'à 3 câbles, 3 pièces, matériel de montage compris) Blanc",Hama,"18,52 €","-2,94 %",,1,"0,00 %",,"18,52 €","-2,94 %",,"8,36 €","0,00 %",,1,"0,00 %",,,,
B0090VYHM2,"Hama Pochette Felt (pour 48 disques, CD/DVD/Blu-Ray/Livres Audio, étui de Rangement, Gain de Place pour la Voiture, la Maison, étuis de Transport) Bleu",Hama,"18,32 €","100,00 %",,2,"100,00 %",,"27,48 €",,,"19,56 €",,,3,,,,,
B00006J4FD,"Hama Multiprise 6 Prises 16A avec Interrupteur (Rallonge multiprises 1.4m, Bloc 6 Prises Type F Schuko, 3680W Max, Idéal Bureau PC luminaires, Atelier, Meuble TV, Garage) Blanc",Hama,"18,32 €","-60,07 %",,2,"-50,00 %",,"18,32 €","-60,07 %",,"10,24 €","-50,00 %",,2,"-50,00 %",,,,
B09N9TH54H,"Xavax Égouttoir Porte Bouteilles (Support d'égouttage jusqu'à 6 Bouteilles, Pots, biberons Verres Tasses ou Mugs, Egouttoir Compact et Design, idéal sodastream, air-up, Avent, Philips) Noir",Xavax,"18,32 €","-68,58 %","-84,67 %",1,"-66,67 %","-83,33 %","18,32 €","-68,58 %","-84,67 %","10,27 €","-66,67 %","-83,62 %",1,"-66,67 %","-83,33 %",,,
B000K67ZD4,"Hama Support ""X"" à roulettes (pour Les Tours PC Les Plus Populaires, jusqu'à 25,5 cm de Large) Noir",Hama,"18,25 €","-66,67 %","-85,77 %",1,"-66,67 %","-87,50 %","18,25 €","-66,67 %","-85,77 %","11,42 €","-66,59 %","-85,96 %",1,"-66,67 %","-87,50 %",,,
B006JXK8NG,"Repose-poignet pour clavier ""Ergonomique"", noir",Hama,"18,25 €","-79,45 %",,1,"-80,00 %",,"73,00 €","114,26 %",,"45,80 €","100,35 %",,4,"100,00 %",,,,
B002XLQJ22,"Hama Kit de connexion ""Power Cap"" (Kit AMP avec câble d'alimentation de 16mm², fusible, cosse) Noir/Rouge",Hama,"18,25 €","0,00 %","7,16 %",1,"0,00 %","0,00 %","18,25 €","0,00 %","7,16 %","10,02 €","0,00 %","11,09 %",1,"0,00 %","0,00 %",,,
B0CLYJQ3YY,"Hama Bras articulé de Telephone (Support articulé, Bras Flexible Smartphone Webcam Mirco Tablette eclairage annulaire, Support Universel Inclus, Fixation de Table à vis, Filetage 1/4"", 70cm Max) Noir",Hama,"18,25 €",,,1,,,"18,25 €",,,"10,81 €",,,1,,,,,
B0BL1R4C93,"Hama Câble USB-C de charge et transfert de données Reflective (USB-A 2.0 mâle vers USB-C mâle, câble blindé, anti-torsion, Fiche Aluminium plaqué or, Gaine nylon tressé robuste, 1.5 m) Rouge",Hama,"17,49 €","0,00 %",,1,"0,00 %",,"17,49 €","0,00 %",,"10,45 €","0,00 %",,1,"0,00 %",,,,
B017JY5F5O,"Thomson Ecouteurs filaires ""EAR3005W"" (filaire, intra-auriculaire, microphone, 20 - 20000 Hz, prise jack 3,5 mm) Blanc",Thomson,"17,49 €",,,3,,,"17,49 €",,,"12,93 €",,,3,,,,,
B00NBLSMIC,"Hama Adaptateur secteur (prise de voyage pour : Chine, Australie, Nouvelle-Zélande, … à utiliser pour les prises de : Allemagne, Espagne, France, Turquie, … Type I) Blanc",Hama,"17,48 €","-19,93 %","39,73 %",2,"0,00 %","100,00 %","17,48 €","-19,93 %","39,73 %","12,32 €","0,00 %","118,44 %",2,"0,00 %","100,00 %",,,
B09RC7QDPM,"Hama Album photo ""Skies II"" (Album Elégant et Intemporel, Idéal mariage, anniversaire, baptême, 22,5 x 22 cm, 100 pages avec pochettes pour 200 photos 10x15 cm, Zone Mémo et pochette carte SD) Gris",Hama,"17,48 €","-97,01 %",,2,"-97,01 %",,"17,48 €","-97,33 %","0,00 %","14,20 €","-97,32 %","9,06 %",2,"-97,33 %","0,00 %",2,"100,00 %",
B06XB72BS3,"Hama Album traditionnel ""Lazise"" (taille de l'album de 22,5 x 22 cm, pour 200 photos au format 10 cm x 15 cm, 100 pages, avec pochette CD, élégant) Blanc/Doré",Hama,"17,48 €","100,00 %","-5,87 %",2,"100,00 %","0,00 %","17,48 €","100,00 %","-5,87 %","11,15 €","117,77 %","7,83 %",2,"100,00 %","0,00 %",,,
B003TKD3YS,"Hama Chemin de câbles (bande en aluminium pour montage mural TV ou au sol, cache-câble demi-rond, 110 x 3,3 x 1,8 cm, entrée de câble jusqu'à 5 câbles, matériel de montage compris) Gris",Hama,"17,42 €","-66,67 %",,1,"-66,67 %",,"17,42 €","-66,67 %",,"9,77 €","-66,62 %",,1,"-66,67 %",,,,
B01HPB96GK,"Hama Clé USB 3.0 ""Laeta"", 256 GB, 40 MB/s, marron",Hama,"17,41 €",,,1,,,"17,41 €",,,"12,50 €",,,1,,,,,
B00006JAYQ,"Hama Filtre anti-parasites AF (faible bruit, RCA - Cinch, 40 Hz - 32 KHz, plaqué or) Noir/Rouge",Hama,"17,23 €","-90,82 %","-91,78 %",1,"-90,91 %","-91,67 %","17,23 €","-90,82 %","-91,78 %","7,34 €","-91,66 %","-92,10 %",1,"-90,91 %","-91,67 %",1,,"-50,00 %"
B096XM5NMX,"Hama ""Freedom Light Ecouteurs Bluetooth® sans Fil USB C - 7H d'Autonomie, Assistant Vocaux Siri & Google, Microphone Intégré, Commande Tactile - Rouge",Hama,"17,22 €",,"15,49 %",1,,"0,00 %","17,22 €",,"15,49 %","17,88 €",,"53,08 %",1,,"0,00 %",,,
B0BL1V2G7Y,"Hama MW-400 V2 Souris sans Fil - Technologie 2.4Ghz, Capteur 1600 dpi, Technologie Smart-Link, Droitier/e - Rouge",Hama,"16,99 €",,,1,,,"16,99 €",,,"10,88 €",,,1,,,,,
B07F3FYT43,"Dispositif de Fixation à Pince pour multiprise",Hama,"16,97 €","-58,26 %","13,74 %",1,"-66,67 %","0,00 %","16,97 €","-58,26 %","-47,56 %","9,13 €","-66,67 %","-45,46 %",1,"-66,67 %","-50,00 %",,,
B08C2LPFXG,"Hama Lampe 49 LED pour Smartphone 49 BD (Lampe pr Appareil Photo, caméra vidéo, Smartphone, APN, Support tel Mobile Inclus, éclairage 6000K visio, confcall, Streaming, Video, Photo) Noir",Hama,"16,83 €",,,1,,,"16,83 €",,,"20,65 €",,,1,,,,,
B0BL1QRYP7,"Hama MW-400 V2 Souris sans Fil - Technologie 2.4Ghz, Capteur 1600 dpi, Technologie Smart-Link, Droitier/e - Verte",Hama,"16,68 €",,,1,,,"16,68 €",,,"10,85 €",,,1,,,,,
B0C1BVGZF8,"Xavax Minuteur 'Rotation' (Timer numérique, Ecran LED, Chronographe, Compte à Rebours, Touche Tactile, 3 volumes, Mode Economie Energie) Argenté/Noir",Xavax,"16,66 €",,,1,,,"16,66 €",,,"12,79 €",,,1,,,,,
B0054RDOCA,"Thomson Télécommande Universelle 2 en 1 ""ROC 2411"" (Télécommande avec Fonction d'apprentissage, Convient pour Deux appareils, pour Plus de 1 000 Marques) Noir",Thomson,"16,66 €","0,00 %","-75,72 %",1,"0,00 %","-75,00 %","16,66 €","0,00 %","-75,72 %","11,40 €","0,00 %","-72,07 %",1,"0,00 %","-75,00 %",,,"-100,00 %"
B08YRYCMP3,"Hama Câble d'alimentation Secteur avec Terre (câble Alimentation pour Ordinateur/Notebook/TV, Adaptateur Secteur, Prise de Terre Type F, Fiche trèfle à 3 Broches, 1.5 m, Garantie 10ans) Noir",Hama,"16,64 €","132,40 %",,2,"100,00 %",,"16,64 €","132,40 %",,"12,95 €","99,23 %",,2,"100,00 %",,,,
B002C2UE1O,"Hama Colliers de serrage pour câbles (sans porte-étiquette, 300 mm, 50 pièces, autobloquant) Noir",Hama,"16,64 €",,,4,,,"16,64 €",,,"8,82 €",,,4,,,,,
B00194NBGG,"Hama Cadre photo Davos en métal, 10 x 15 cm, couleur : argent, argent",Hama,"16,63 €","-82,32 %","-84,92 %",2,"-86,67 %","-84,62 %","16,63 €","-82,32 %","-84,92 %","8,32 €","-86,67 %","-83,25 %",2,"-86,67 %","-84,62 %",,,
B002IK2SNM,"Hama - 20563 - Colliers de serrage pour câbles, Champ inscriptible, 98mm, 25 pces, Naturel",Hama,"16,52 €","136,68 %","-54,30 %",3,"200,00 %","-62,50 %","16,52 €","136,68 %","-54,30 %","8,31 €","200,00 %","-62,23 %",3,"200,00 %","-62,50 %",,,
B008F6AZCY,"Hama Tapis de souris, Noir, 1 unité",UNKNOWN,"16,26 €",,,3,,,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B00006JB28,"Hama Adaptateur voiture (ISO pour BMW) Noir/Marron",Hama,"16,06 €",,,1,,,,,,,,,,,,,,
B001UBEV4O,"Hama Album, Gris, 36 x 32 cm",Hama,"15,83 €","-80,07 %","-90,40 %",1,"-80,00 %","-90,91 %","15,83 €","-80,07 %","-90,40 %","8,53 €","-80,00 %","-89,94 %",1,"-80,00 %","-90,91 %",,,
B096YDY67K,"Hama Chiffon de Nettoyage en Microfibres Pocket (Chiffon avec Sac de Rangement et Mousqueton, idéal pour Appareil Photo Objectif Écran Caméra Smartphone Ipad Bijoux Filtre Lunette)",Hama,"15,82 €",,,2,,,"15,82 €",,,"10,30 €",,,2,,,,,
B079PBY42T,"Hama Pochettes extérieures pour vinyles (pour 33 tours, 10 pièces, 32,7 x 0,07 x 32,5 cm) Transparent",Hama,"15,82 €","-21,80 %","-21,45 %",2,"0,00 %","0,00 %","15,82 €","-21,80 %","-21,45 %","11,92 €","3,83 %","7,97 %",2,"0,00 %","0,00 %",,,
B0043YODZ2,"Hama Collier de serrage 90-110 mm (service/atelier)",Hama,"15,82 €",,,1,,,"15,82 €",,,"9,33 €",,,1,,,,,
B08R2KGHNC,"Hama Câble Ethernet 3m Garantie 10ANS (Câble Réseau LAN, Cable RJ45, CAT8, 40 Gbit/s, S/FTP, blindé, contacts plaqués or, LSZH zéro halogène) noir",Hama,"15,74 €",,,1,,,"15,74 €",,,"9,78 €",,,1,,,,,
B074P3XTYP,"Hama Télécommande Universelle 2 en 1 ""Big Zapper",Hama,"15,67 €",,"-40,64 %",1,,"-50,00 %","15,67 €",,"-40,64 %","7,28 €",,"-45,02 %",1,,"-50,00 %",,,
B00006IVA8,"Hama Cassette de Nettoyage VHS pour MAGNETOSCOPE (Nettoyeur de tête vidéo lecteurs VHS/S-VHS/VHS-C/S-VHS-C, Liquide de Nettoyage Inclus, Nettoyant de Têtes Vidéo - K7 Nettoyage VHS) Noir",Hama,"15,62 €",,,1,,,"15,62 €",,,"11,31 €",,,1,,,,,
B07PLLYTHY,"Hama 186305 Wake UP Early Bird (Reveil Radio piloté) Blanc",Hama,"15,41 €","-52,20 %",,1,"-50,00 %",,"15,41 €","-52,20 %",,"12,95 €","-47,85 %",,1,"-50,00 %",,,,
B08SF7DZLY,"Hama Hub USB multiport Data (4 ports, USB 2.0, Vitesse de Transfert de Données 480 Mbit/s, Interrupteur Marche/Arrêt, Témoin de fonctionnement à LED,Garantie 10 ans,Plug et Play,Compact, Robuste) Noir",Hama,"15,22 €","0,00 %",,1,"0,00 %",,"15,22 €","0,00 %",,"10,10 €","0,00 %",,1,"0,00 %",,,,
B096XM2WGL,"Hama Ecouteurs Bluetooth sans Fil Freedom Light (Ecouteurs TWS, Micro, Ecouteurs Intra Auriculaire, Station de Charge, Grande Autonomie, USB-C, Charge Rapide, Controle Vocale+Tactile) Vert",Hama,"14,91 €",,,1,,,"14,91 €",,,"17,88 €",,,1,,,,,
B00BJH0U1M,"Hama Tapis de Souris pour Souris Laser (Auto-adhésif, Amovible) Bleu",Hama,"14,64 €","0,00 %","102,77 %",2,"0,00 %","100,00 %","14,64 €","0,00 %","102,77 %","8,83 €","-1,45 %","102,99 %",2,"0,00 %","100,00 %",,,
B07C7ZLMNS,"Hama Pêle-mêle de cadres photo pour portrait ""Cavo"", chêne, 29,5 x 36,5 cm",Hama,"14,64 €",,"-42,95 %",1,,"-50,00 %","14,64 €",,"-42,95 %","5,66 €",,"-50,00 %",1,,"-50,00 %",,,
B09W5X352D,"Hama HS-P150 V2 Casque Micro - Casque Jack, Microphone Intégré, Ultra léger, Télécommande Intégrée - Noir",Hama,"14,58 €",,"-27,43 %",1,,"0,00 %","14,58 €",,"-27,43 %","11,39 €",,"0,00 %",1,,"0,00 %",,,
B0015LCK5G,"Système de Rangement Universel pour Voiture, Grand modèle, Noir",Hama,"14,57 €",,,1,,,"14,57 €",,,"9,50 €",,,1,,,,,
B0187XDXPA,"Hama Casque Essential HS 300"" avec Microphone (Ultra-léger, Oreillettes rembourrées, Casque stéréo, chaîne stéréo, réglage du Volume sur Le câble, Longueur de câble de 2 m, Prise Jack 3,5 mm) Noir",Hama,"14,22 €",,"13,85 %",1,,"0,00 %","14,22 €",,"13,85 %","8,04 €",,"6,35 %",1,,"0,00 %",,,
B008JCRCWK,"Xavax Douille de raccord (pour Siphons Intégration dans mur sans Ouverture de Nettoyage, pour Lave-linge et Lave-vaisselle, 90 degrés, Raccord de Tuyau de 20-23 mm) Blanc/Bleu",xavax,"14,16 €",,"0,00 %",1,,"0,00 %","14,16 €",,"0,00 %","9,56 €",,"8,27 %",1,,"0,00 %",,,
B08YS12ZLR,"Hama Adaptateur USB vers RJ45 (Adaptateur réseau USB 2.0 vers Fast Ethernet LAN 10/100 Mbit/s, pour PC Portable, Tablette, MacBook, USB A vers routeur, Switch, Hub, Garantie 10 Ans) Noir",Hama,"14,16 €",,,1,,,"14,16 €",,,"12,49 €",,,1,,,,,
B0026MT4BG,"Xavax Tuyau d'évacuation d'eau pour lave-linge/lave-vaisselle (extensible de 1,2 m à 4 m, droit, température maximum de 70°C) Gris",UNKNOWN,"14,16 €",,"16,74 %",1,,"0,00 %","14,16 €",,"16,74 %","6,91 €",,"7,47 %",1,,"0,00 %",,,
B07CGTVBVH,"Hama Cadre Photo pour Portrait ´Scala´, Taupe, 23 x 23 cm",Hama,"14,08 €","-83,31 %","25,27 %",1,"-85,71 %","0,00 %","28,16 €","-59,93 %","150,53 %","12,34 €","-66,67 %","71,15 %",2,"-66,67 %","100,00 %",,,
B07NH177P8,"Couvercle Pare-poussière pour écran, 20""/22"", transpar.",Hama,"14,06 €",,"-19,47 %",2,,"-33,33 %","14,06 €",,"-19,47 %","5,54 €",,"-33,33 %",2,,"-33,33 %",,,
B00QPXQ5IW,"Hama Clé USB 3.0 ""Laeta Twin (FlashPen, OTG, Aluminium, USB 3.0, jusqu'à 40 Mo/s, 64GB) Noir",Hama,"14,00 €",,,1,,,"14,00 €","3,93 %",,"5,40 €","0,00 %",,1,"0,00 %",,,,
B0000AISCG,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 21 x 29,7 cm (DIN 4) avec bordure de 9 mm x 17 mm, pour une photo de 15 x 20 cm) Blanc",Hama,"13,91 €","-74,57 %","-89,78 %",2,"-71,43 %","-89,47 %","25,49 €","-40,89 %","-82,24 %","12,21 €","-50,00 %","-84,73 %",3,"-50,00 %","-85,00 %",,,
B07917FSW7,"Hama Lecteur de Carte SD USB 3.0 (Lecteur USB 3.0 4en1, Adaptateur de carte SD/microSD/CF/MS, 5 Gbps, Card Reader) Blanc",Hama,"13,77 €",,,1,,,"13,77 €",,,"7,00 €",,,1,,,,,
B07NH3HS75,"Couvercle Pare-poussière pour imprimante, Transparent",Hama,"13,71 €","200,00 %","153,42 %",3,"200,00 %","200,00 %","13,71 €","200,00 %","153,42 %","11,22 €","200,00 %","233,93 %",3,"200,00 %","200,00 %",1,,
B0C2CNKMV6,"Hama Album à spirales avec kit stickers créatifs DIY (50 pages blanches, Album Scrapbooking DIY Livre photo à Personnaliser, Idée cadeau fait mains, idéal journal intime)",Hama,"13,32 €",,,1,,,"13,32 €",,,"5,14 €",,,1,,,,,
B0B59MNPCF,"Hama Tapis de Souris 'Football' (Idéal Fans de Foot/Coupe du Monde 2022, Idée Cadeau Original, Tapis Ergonomique, Belle Finition surfilée) Vert",Hama,"13,32 €","-66,67 %",,2,"-66,67 %",,"13,32 €","-66,67 %","0,00 %","8,84 €","-66,67 %","0,00 %",2,"-66,67 %","0,00 %",,,
B0000AISF4,"Cadre tableau sans bordure Clip-Fix 30x40 antireflet",Hama,"13,32 €",,"7,25 %",2,,"100,00 %","13,32 €",,"7,25 %","8,82 €",,"122,17 %",2,,"100,00 %",,"-100,00 %",
B0000AHICD,"Hama Boîtier ""Slim"" double (pour CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, lot de 10) Transparent",Hama,"13,32 €","-84,62 %","-89,84 %",2,"-84,62 %","-90,48 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
B08YS1T5PZ,"Hama Câble Réseau RJ45 Plat (Câble Ethernet Cat 6a, 10 Gbit/s, U/UTP, 10m, Garantie 10ans, Idéal pour PC, ordinateur portable, téléviseur, console de jeux, routeur, commutateur, hub) Blanc",Hama,"13,32 €",,,1,,,"13,32 €",,,"13,04 €",,,1,,,,,
B00U78QYHI,"Hama Clé USB 3.0 ""Laeta, 64 Go, 40 Mo/s, Marron",Hama,"13,27 €","-48,65 %",,1,"-50,00 %",,"13,27 €","-48,65 %",,"5,00 €","-50,00 %",,1,"-50,00 %",,,,
B07K2RD3MZ,"Hama Clé USB Rotate 8 GB, 10 MB/s, avec accroche porte-clés, flashpen, emballage fin Noir/Argent",Hama,"13,12 €","-91,01 %",,2,"-92,86 %",,"13,12 €","-91,01 %",,"10,46 €","-92,86 %",,2,"-92,86 %",,1,,
B00NBLSLF6,"Hama Adaptateur secteur (prise de voyage pour : Royaume Uni, Hong Kong, Arabie saoudite, … Emirats Arabes Unis à utiliser pour les prises de : Allemagne, Espagne, France, Turquie, … Type G) Blanc",Hama,"13,08 €","0,69 %","-42,63 %",1,"0,00 %","-50,00 %","13,08 €","0,69 %","-42,63 %","6,25 €","1,30 %","-49,31 %",1,"0,00 %","-50,00 %",,,"-100,00 %"
B07DHNSBP1,"Hama Mini souris sans fil 'Pesaro 2.4' (Souris optique résistant, idéal ordinateurs portables, léger et compact lors des déplacements) Anthracite",Hama,"12,72 €",,"-68,87 %",1,,"-66,67 %","12,72 €",,"-68,87 %","8,55 €",,"-66,67 %",1,,"-66,67 %",,,
B000VRE3T6,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Noires, à Spirale) Bordeaux",Hama,"12,55 €","-43,37 %","-89,68 %",1,"-50,00 %","-91,67 %","12,55 €","-43,37 %","-90,56 %","5,63 €","-51,17 %","-91,91 %",1,"-50,00 %","-92,31 %",,,
B0000AHIKN,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 10,5 x 15 cm, Reflex) Blanc",Hama,"12,53 €","-69,57 %",,7,"-69,57 %",,"14,32 €","-57,89 %",,"7,21 €","-58,03 %",,8,"-57,89 %",,,,
B003E3R1KM,"Hama Hub USB 2.0 (1:4, 4 ports, avec adaptateur secteur et câble USB, (compatible Windows 10), boîtier en aluminium) Noir",Hama,"12,49 €",,,1,,,,,,,,,,,,,,
B00IZA0RSM,"Thomson Support Mural TV WAB546 (VESA jusqu'à 200x200, Fixe, pour Une Diagonale d´écran de 25 à 117 cm (de 10' à 46')) Noir",Thomson,"12,49 €","-29,36 %","-82,24 %",1,"0,00 %","-80,00 %","12,49 €","-29,36 %","-82,24 %","9,29 €","0,00 %","-78,19 %",1,"0,00 %","-80,00 %",1,,
B073PGV9QC,"Hama 00124156 Lecteur de Cartes 3 en 1 USB 3.0, Noir",Hama,"12,49 €","-66,67 %","-75,00 %",1,"-66,67 %","-75,00 %","12,49 €","-66,67 %","-50,00 %","7,50 €","-66,67 %","-60,53 %",1,"-66,67 %","-50,00 %",,,
B0017UEPNA,"Hama Etui de protection photo/vidéo semi-rigide ""Hardcase Carbon Style"" (60L, EVA, sacoche avec coque, anti-choc, pour le voyage, appareil petit format, ultra-compact, compact, MP3, MP4, iPod) Noir",Hama,"12,49 €",,"-49,37 %",1,,"-50,00 %","12,49 €",,"-49,37 %","7,79 €",,"-45,98 %",1,,"-50,00 %",,,
B07F82LSLN,"Hama Support Travel Pliable pour tablettes et Smartphones (Idéal pour Les déplacements, Solide et Pratique) Couleur aléatoire Parmi Blanc/Bleu/Gris/Jaune/Noir/Rouge/Vert",Hama,"12,45 €","88,92 %","-84,26 %",4,"100,00 %","-82,61 %","12,45 €","88,92 %","-84,93 %","6,68 €","100,00 %","-82,61 %",4,"100,00 %","-83,33 %",,,"-100,00 %"
B009TLAOW0,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Rose",Hama,"12,42 €","-75,12 %","-70,14 %",1,"-83,33 %","-80,00 %","12,42 €","-81,34 %","-75,12 %","5,63 €","-87,50 %","-81,67 %",1,"-87,50 %","-83,33 %",,,
B081S7PDHN,"Hama Support Universel trépied Pro II (pour Smartphones d’Une Largeur de 4,8 cm à 9,5 cm, Poids de 40 g, Filetage trépied 1/4"", avec déclencheur à Distance Bluetooth BRS2) Noir",Hama,"12,42 €",,,1,,,"12,42 €",,,"10,31 €",,,1,,,,,
B000CZ2LQE,"Hama Gel de nettoyage (pour écran LCD / TFT avec chiffon en microfibre, 200 ml) Gris/Bleu",Hama,"12,42 €",,"22,00 %",1,,"0,00 %","12,42 €",,"22,00 %","5,91 €",,"8,04 %",1,,"0,00 %",,,
B086XS4ZCC,"Hama Cadre photo 13 x 18 cm (cadre photo en métal, cadre portrait avec dos en velours pour montage et suspension), argenté",Hama,"12,07 €","0,00 %",,1,"0,00 %",,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B09RC45SFJ,"Hama Album photo Livre ""Relax"" avec Mémo (Album souvenirs vacances, anniversaire, 22x22.5 cm, 100 pages avec pochettes pour 200 photos 10x15 cm, Zone Mémo et pochette carte SD) Multicolore/Breathe",Hama,"11,99 €","-69,99 %",,1,"-66,67 %",,"11,99 €","-69,99 %",,"8,98 €","-66,67 %",,1,"-66,67 %",,,,
B0000AHIBX,"Hama Etui CD (pour 24 CD/DVD/Blu-ray, étui rigide et robuste) Transparent/Bleu",Hama,"11,98 €",,,1,,,"11,98 €",,,"5,17 €",,,1,,,1,,
B00006JDFJ,"Hama Répartiteur satellite (4 voies, totalement blindé, distributeur Sat, Protection totale, Sat, Coulage en F) Argent",Hama,"11,92 €",,"-47,72 %",1,,"-50,00 %","11,92 €",,"-47,72 %","7,53 €",,"-50,00 %",1,,"-50,00 %",,,
B00005K49W,"Hama Filtre UV 67mm (Ultraviolet Filtre de Protection UV pour Objectif Appareil Photo, Anti-UV + Protection + Anti-Reflet, Traité Double Couche par Face, Verre Qualité Supérieure)",Hama,"11,89 €",,,1,,,"11,89 €",,,"20,87 €",,,1,,,,,
