Programme=[Retail],Aperçu du distributeur.=[Approvisionnement.],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/06/2024 - 30/06/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B0BL1RQ6DQ,"Hama Adaptateur USB C à Jack auxiliaire 3.5 mm (Connecteur Casque Audio, Compatible OnePlus 6T/Huawei P30 Pro/Mate 20 Pro/Samsung Galaxy S21/S21+ ou Ultra/S20/S10/S9/Note/Xiaomi/iPad Pro 2021) Blanc",Hama,"17,49 €","0,00 %",,"13,11 €","0,00 %",,1,"0,00 %",,,,
B00NBLSLXS,"Hama Adaptateur secteur (prise de voyage pour : USA, anada, Japon, Brésil, … à utiliser pour les prises de : Allemagne, Espagne, France, Turquie, … Type A/B) Blanc",Hama,"17,48 €",,,"10,72 €",,,2,,,,,
B000NRS8OK,"Hama Alimentation secteur (Transformateur de tension d'alimentation CA/CC (230V à 12V / 1000mAh, Adaptateur de charge pour allume-cigare, 1A) Noir",Hama,"17,41 €",,,"11,47 €",,,1,,,,,
B08SFFNZ4D,"Rapoo Clavier et Souris sans Fil X 1800s"" (Pack Kit Clavier Souris sans Fil 2.4GHz, Dongle Nano USB, Autonomie 12mois, Souris Optique 1000DPI, Clavier AZERTY FR, Pavé Numérique, pour PC, Laptop) Noir",Rapoo,"17,32 €","-78,26 %",,"13,87 €","-75,00 %",,1,"-75,00 %",,,,
B003KL3Q2U,"Xavax Raccord pour tuyaux avec colliers (en laiton, pour tuyaux de vidange pour lave-linge et lave-vaisselle, connecteur de tuyau de vidange) Argent/Dorée",xavax,"17,28 €",,,"4,76 €",,,1,,,,,
B09N9TH54H,"Xavax Égouttoir Porte Bouteilles (Support d'égouttage jusqu'à 6 Bouteilles, Pots, biberons Verres Tasses ou Mugs, Egouttoir Compact et Design, idéal sodastream, air-up, Avent, Philips) Noir",Xavax,"17,09 €","-53,36 %",,"8,55 €","-50,00 %",,1,"-50,00 %",,,,
B005DJKJIQ,"Hama Album Photo ""Singo"" (album grand format, 30 x 30 cm, 100 pages, pour 400 photos au format 10 x 15 cm) Rose",Hama,"16,85 €","-79,37 %","-85,01 %","6,41 €","-87,50 %","-88,21 %",1,"-87,50 %","-88,89 %",,,
B071VWLNZB,"Hama 00137234 Alimentation pour PC",Hama,"16,66 €","-95,50 %","-91,67 %","10,36 €","-95,45 %","-90,91 %",1,"-95,45 %","-91,67 %",,"-100,00 %","-100,00 %"
B0BL18SWQC,"Hama Chargeur Rapide USB-A (Chargeur Secteur Quick Charge 3.0 19.5 W, certifié Qualcomm® Quick Charge™ 3.0, Chargeur Mural pour Samsung Galaxy S21/S20/S10/S10E/S9/Note 10 LG Huawei Xiaomi) Noir",Hama,"16,66 €","-50,00 %",,"10,55 €","-50,00 %",,1,"-50,00 %",,,,
B0BXPLS7Z1,"Hama Classeur à négatifs (4 anneaux, niveau de remplissage 39 mm, feuilles rectangulaires, album à négatifs d'une pellicule photo) Bleu",Hama,"16,64 €",,,"12,30 €",,,2,,,,,
B08NCYZ4BV,"Hama Câble Antenne TV Coudé Garantie 10ans (Cable Coaxial TV, M/F, 2x coudé 90°, 3m, triple blindage 90db, Anneau Ferrite, Cable Coaxial Satellite, Connexion TV vers Fiche TV Murale ou Décodeur) Blanc",Hama,"16,64 €",,,"13,52 €",,,2,,,,,
B005DJKH1A,"Hama Album Photo ""Singo"" (album minimax, 22 x 22,5 cm, 100 pages, pour 200 photos au format 10 x 15 cm) Aqua",Hama,"16,64 €","-66,67 %","-89,31 %","10,80 €","-66,67 %","-88,16 %",2,"-66,67 %","-88,24 %",,,
B07CQ99GFZ,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Flamant",Hama,"16,64 €",,"-66,67 %","12,28 €",,"-65,72 %",2,,"-66,67 %",,,
B01K47GUKC,"Hama Album photo vierge ""La Fleur"" (album photo traditionnel 30 cm x 30 cm, 100 pages noires, de 400 photos au format 10 cm x 15 cm, motif de feuilles) Blanc",Hama,"16,63 €","-90,32 %","-94,52 %","6,49 €","-90,91 %","-93,56 %",1,"-90,91 %","-94,44 %",,"-100,00 %","-100,00 %"
B005DJKFUS,"Hama Album Photo Singo (Album Grand Format, 30 x 30 cm, 100 Pages, pour 400 Photos au Format 10 x 15 cm) Aqua",Hama,"16,53 €","-67,61 %","-57,32 %","5,86 €","-75,00 %","-66,67 %",1,"-75,00 %","-66,67 %",,,
B08FRKD2HT,"Hama Clé USB 3.0 ""Rotate"" (capacité de 256 GB, taux de transfert de 90 MB/s, avec accroche porte-clefs, flashpen clé usb) Bleu Pétrole",Hama,"16,47 €","-85,47 %","-94,51 %","12,50 €","-85,71 %","-95,26 %",1,"-85,71 %","-95,24 %",,,
B00W5C0BRS,"Hama Casque Stéréo HK-229 (Casque Audio Supra-Auriculaire pour Lecteur mp3, iPod, Bande passante de 20 Hz - 20 kHz, Jack 3,52mm mâle, câble uni-latéral de 1,5 m, Ajustable et léger) Noir/Gris",Hama,"16,32 €",,"-92,19 %","10,60 €",,"-92,67 %",1,,"-92,86 %",,,
B07DHNSBP1,"Hama Mini souris sans fil 'Pesaro 2.4' (Souris optique résistant, idéal ordinateurs portables, léger et compact lors des déplacements) Anthracite",Hama,"16,26 €",,,"8,55 €",,,1,,,,,
B0845F2JG2,"Hama Souris Verticale, Ergonomique, pour gaucher EMC-500L, Filaire, USB A, Noire",Hama,"16,24 €","-86,02 %","-69,29 %","14,42 €","-85,71 %","-66,67 %",1,"-85,71 %","-66,67 %",,"-100,00 %",
B07KFSK68C,"Xavax Feuille de cuisson (réutilisable, couche antiadhésive, découpable, revétement en téflon, 43 x 35 cm) Argent",xavax,"16,23 €","-75,00 %",,"11,97 €","-75,00 %",,3,"-75,00 %",,,,
B00DY5BLYW,"Hama Cadre portrait (taille de cadre 21x29,7 cm, taille de photos 21x29,7 cm, acrylique, format vertical, en plastique, 1 photo par cadre, élégant, simple, classique) Gris",Hama,"16,18 €",,"117,77 %","8,44 €",,"120,37 %",2,,"100,00 %",,,
B06XBXLK8B,"Hama Album photo ""Lazise"" (couverture souple, 24 pages pour 24 photos au format 10x15 cm, résistant, pour archiver avec des anecdotes, protège la photo, mini album) 4 Motifs cœur aléatoires",Hama,"16,12 €","160,00 %","-81,96 %","11,44 €","160,00 %","8,33 %",13,"160,00 %","8,33 %",,,
B00006J9W5,"Ruban isolant, 2 rouleaux",Hama,"15,97 €","287,62 %",,"3,58 €","100,00 %",,2,"100,00 %",,,,
B09R4VC3KD,"Hama Etui S22 (5G) Slim Pro pour Samsung (Étui de Protection à Rabat Galaxy S22, Fonction Support écran, Housse Portefeuille avec Porte Cartes, Finition Caoutchouc) Noir",Hama,"15,82 €",,,"11,65 €",,,1,,,,,
B00006IVNZ,"Hama Dragonne universelle avec fermeture à clip (pour appareils photo compacts, à relâchement rapide, longueur de 45 cm, nylon) Noir",Hama,"15,77 €","0,96 %","-2,35 %","6,08 €","0,00 %","-50,00 %",1,"0,00 %","-50,00 %",,,"-100,00 %"
B07F82LSLN,"Hama Support Travel Pliable pour tablettes et Smartphones (Idéal pour Les déplacements, Solide et Pratique) Couleur aléatoire Parmi Blanc/Bleu/Gris/Jaune/Noir/Rouge/Vert",Hama,"15,08 €","416,44 %","-68,26 %","8,35 €","400,00 %","-54,55 %",5,"400,00 %","-54,55 %",,,
B07C812NQ7,"Pêle-mêle de cadres photo pour portrait ""Cavo"", blanc, 29,5 x 36,5 cm",Hama,"15,05 €","-80,13 %","-90,73 %","6,28 €","-85,51 %","-92,76 %",1,"-85,71 %","-93,33 %",,,
B075RHN1M4,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Blanches, à Spirale) Bordeaux",Hama,"14,98 €","-33,33 %",,"9,92 €","-31,25 %",,2,"-33,33 %",,,,
B017JY4RYO,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages blanches, à spirale) Gris",Hama,"14,91 €",,,"7,26 €",,,1,,,,,
B001SLCC7Y,"Hama Lecteur USB 2.0 ""8en1 de Cartes (USB, microSD/SDHC, SD/SDHC, MMC) Transparent",Hama,"14,88 €","-47,38 %","-41,78 %","8,40 €","-50,00 %","-15,58 %",2,"-50,00 %","-33,33 %",,,
B0043XSGYM,"Xavax Lames de rechange (pour racloir spécial tables de cuisson vitrocéramiques, 5 lames de rechange pour racloir en verre pour plaques de cuisson) Bronze/Gris",xavax,"14,85 €",,"22,93 %","8,60 €",,"100,00 %",4,,"100,00 %",,,"-100,00 %"
B00006J9VM,"Hama Boîtier Multipack (pour 6 CD/DVD/Blu-Ray, Multipack, 6 in 1, étui de Protection pour CD) Noir/Transparent",Hama,"14,76 €","-0,61 %","48,19 %","7,08 €","0,00 %","7,76 %",3,"0,00 %","0,00 %",,,
B08BFMYCJ2,"Hama Album photo Jumbo ""Romance"" à personnaliser (Album Photo Livre de Mariage ou naissance bébé, Livre d'or ou cadeau, 22,5x22 cm, 100 pages, Motif cœur, Titre Love, 200 photos 10x15 cm) Beige/Blanc",Hama,"14,69 €",,"-69,85 %","7,01 €",,"-75,00 %",1,,"-75,00 %",,,"-100,00 %"
B00FON28DK,"Hama Clé USB 2.0 ""Hook-Style"", 64 GB, 15 MB/s, gris",Hama,"14,40 €","-50,07 %","-75,30 %","5,60 €","-50,00 %","-80,00 %",1,"-50,00 %","-80,00 %",,,
B00J8LX16C,"Thomson Câble HDMI™ (haut débit, HDMI mâle-mâle, plat, Ethernet, plaqué or, longueur de câble de 3 m, 18 Gbit/s, résolution de 4096 x 2160 pixels, ferrite) Noir/Gris",UNKNOWN,"14,38 €",,,"14,38 €",,,1,,,,,
B00T7M8ET6,"Hama Album photo à pochettes ""New York City"" (pour 200 photos au format 10 cm x 15cm, taille de l'album de 19 cm x 23,5 cm, 100 pages, en cuir, protège les photos et les documents) Noir",Hama,"14,33 €","-40,64 %","-88,75 %","7,96 €","-50,00 %","-87,66 %",1,"-50,00 %","-88,89 %",,"-100,00 %",
B0000AISF4,"Cadre tableau sans bordure Clip-Fix 30x40 antireflet",Hama,"14,22 €",,"-71,43 %","4,41 €",,"-75,00 %",1,,"-75,00 %",,,
B009HSQ3YS,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages noires, à spirale) Taupe",Hama,"14,16 €",,"-82,05 %","8,45 €",,"-77,97 %",1,,"-80,00 %",,,
B01I6H59KE,"Hama Sonic LS-206 Enceintes pour Ordinateur - Système Stéréo 2.0, Haut-Parleurs Alimentés en USB, Connexion Jack 3.5mm - Noir/Argent",Hama,"14,16 €","-68,05 %",,"11,04 €","-66,67 %",,1,"-66,67 %",,,,
B00CBVEZNO,"Hama Support pour Ordinateur Portable Carbone (Support pour Ordinateur Portable jusqu'à 47 cm, Hauteur 8 cm, Pieds en Caoutchouc antidérapants, Aspect Carbone) Noir",Hama,"14,16 €","0,00 %","-50,00 %","8,05 €","0,00 %","-50,00 %",1,"0,00 %","-50,00 %",,"-100,00 %",
B0000AI3PC,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 42 x 60 cm, Anti-Reflex) Blanc",Hama,"14,16 €",,"0,00 %","9,47 €",,"0,00 %",1,,"0,00 %",,"-100,00 %",
B00APYQTPQ,"Xavax Graisse silicone multiple ""OKS 1110"" (pour l'entretien des machines à café, des raccords et des joints d'étanchéité, sans danger pour les aliments, transparent, 20 g) Blanc/Bleu",xavax,"14,08 €","-84,89 %","30,13 %","7,26 €","-88,89 %","0,00 %",1,"-88,89 %","0,00 %",,,
B017JY5EF0,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages blanches, à spirale) Kiwi",Hama,"14,08 €",,,"9,10 €",,,2,,,,,
B07C7ZH2W6,"Étui portefeuille ""Slim Pro"" pour Apple iPhone 6/6s/7/8, noir",Hama,"13,90 €",,,"10,49 €",,,1,,,,,
B001UBBJD0,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Noires, à Spirale) Lilas",Hama,"13,66 €","-66,54 %","9,46 %","5,63 €","-75,00 %","-0,18 %",1,"-75,00 %","0,00 %",,,
B08C2LPFXG,"Hama Lampe 49 LED pour Smartphone 49 BD (Lampe pr Appareil Photo, caméra vidéo, Smartphone, APN, Support tel Mobile Inclus, éclairage 6000K visio, confcall, Streaming, Video, Photo) Noir",Hama,"13,43 €","0,00 %",,"20,65 €","0,00 %",,1,"0,00 %",,,,
B07NH4NX72,"Couvercle Pare-poussière pour écran, 30""/32"", transpar.",Hama,"13,32 €",,,"10,50 €",,,2,,,,,
B00QKRKJCQ,"Hama Support De Télécommande Major (pour 4 Télécommandes Au Maximum, Ã‰galement Pour Rangement De Lunettes, Smartphones, Contrôleurs, Clés USB, Porte-télécommande) Blanc",Hama,"13,32 €",,"-72,37 %","10,23 €",,"-63,33 %",1,,"-66,67 %",,,
B01BBTCVOQ,"Hama Album Photo Fine Art (Format 30 x 30 cm, 100 Pages Blanches, sans Spirale) Kiwi",Hama,"13,32 €",,"-24,58 %","8,18 €",,"-10,89 %",1,,"0,00 %",,,
B08YS1NS1R,"Hama Adaptateur vidéo, fiche DisplayPort - Port VGA, Full-HD 1080p Adaptateur DisplayPort vers VGA Garantie 10 Ans, convertisseur DP vers VGA Cordon plaqué Or pour Lenovo, Dell, HP, ASUS",Hama,"13,32 €",,,"10,31 €",,,1,,,,,
B000EOVQIM,"Hama Pochette (pour 80 CD/DVD/Blu-Ray, classeur de Rangement, Gain de Place pour Le Bureau, Le Salon et la Maison, étuis de Transport) Noir",Hama,"13,32 €",,,"8,39 €",,,1,,,,,
B08FRJJCC5,"Hama Clé USB 3.0 ""Rotate"" (capacité de 128 GB, taux de transfert de 90 MB/s, avec accroche porte-clefs, flashpen clé usb) Bleu Pétrole",Hama,"13,12 €",,,"7,50 €",,,1,,,,"-100,00 %",
B07BB6L9MR,"Mini trépied ""Flex"" pour smartphone et GoPro, 14 cm, bleu",Hama,"12,92 €",,,"9,27 €",,,1,,,,,
B07GNS52XS,"Xavax Balance de Précision Numérique Jewel (Pèse usqu'à 500 g, jusqu'à 0,1 g, en g/ct/psl/oz/ozt/gn, pour l'Or, Les Pièces de Monnaie, Les Bijoux, Les Pierres précieuses, …) Noir/Argent",xavax,"12,91 €","-75,00 %","-75,00 %","8,49 €","-75,00 %","-75,00 %",1,"-75,00 %","-75,00 %",,,"-100,00 %"
B0000AISDL,"Hama Passe-partout Premium, blanc neige, 40 x 50 cm",Hama,"12,72 €","-86,15 %","-19,60 %","4,27 €","-90,91 %","-50,00 %",1,"-90,91 %","-50,00 %",,"-100,00 %",
B0000AISE1,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 29,7 x 42 cm, Anti-Reflex) Blanc",Hama,"12,60 €",,"68,22 %","4,40 €",,"0,00 %",1,,"0,00 %",1,,"-50,00 %"
B008IBBY1M,"Hama Support Mural TV Tilt (pour Diagonale d'écran de 25 à 66cm (10"" et 26""), pour Un Maximum de 30 kg, VESA jusqu'à 100 x 100, 1 étoile) Noir",Hama,"12,49 €",,"0,00 %","9,19 €",,"0,00 %",1,,"0,00 %",,,
B002YGS7L2,"Hama Tube pour câbles (faisceau de câbles, forme en spirale, longueur 2 mètres, diamètre 25 mm) Noir",Hama,"12,49 €",,,"8,93 €",,,1,,,,,
B078T59VXJ,"Souris optique à 6 boutons ""MC-500"", filaire, noire",Hama,"12,49 €",,,"9,90 €",,,1,,,,,
B0000AHIER,"Hama - 63233 - Passe-partout Premium, blanc neige, 24 x 30 cm",Hama,"12,48 €",,"-70,00 %","6,21 €",,"-70,00 %",3,,"-70,00 %",,,
B001UBD14U,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Noires, à Spirale) Vert Pomme",Hama,"12,46 €",,"18,33 %","5,63 €",,"9,96 %",1,,"0,00 %",,"-100,00 %",
B081S7PDHN,"Hama Support Universel trépied Pro II (pour Smartphones d’Une Largeur de 4,8 cm à 9,5 cm, Poids de 40 g, Filetage trépied 1/4"", avec déclencheur à Distance Bluetooth BRS2) Noir",Hama,"12,42 €","0,00 %",,"10,31 €","0,00 %",,1,"0,00 %",,,,
B01CQ54W6E,"Hama Casque Essential HS 200"" avec Microphone (Ultra-léger, Oreillettes rembourrées, Casque stéréo, chaîne stéréo, réglage du Volume sur Le câble, Longueur de câble de 2 m, Prise Jack 3,5 mm) Noir",Hama,"12,25 €","22,62 %",,"5,72 €","0,00 %",,1,"0,00 %",,,,
B00FQFYOM4,"Lecteur USB 3.0 de Cartes SD/microSD, argenté",Hama,"12,16 €","-69,57 %",,"9,00 €","-66,67 %",,1,"-66,67 %",,,,
B07NH31NL6,"Couvercle Pare-poussière pour Clavier, Transparent",Hama,"12,05 €","163,68 %",,"7,00 €","100,00 %",,2,"100,00 %",,,,
B00F2BNE82,"Hama Album Photo ""Fine Art"" (format 22,5 x 22 cm, 80 pages blanches, sans spirale) Gris",Hama,"11,67 €","-71,95 %","-55,18 %","5,34 €","-80,00 %","-63,27 %",1,"-80,00 %","-66,67 %",,"-100,00 %",
B0009V6OCS,"Hama Boîtier Slim (pour CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, lot de 25) Noir/Transparent",Hama,"11,66 €","0,00 %","0,00 %","6,89 €","-12,67 %","-12,67 %",1,"0,00 %","0,00 %",,,
B001UBEUZE,"Coque de Protection Crystal Clear pr Samsung Galaxy S20, transpar.",Hama,"11,64 €",,"33,33 %","8,28 €",,"36,41 %",4,,"33,33 %",,,
B000Z1UORI,"Hama Album Photo Fine Art (Format 24 x 17 cm, 50 Pages Noires, à Spirale) Noir",Hama,"11,47 €","-7,43 %","-60,23 %","3,93 €","0,00 %","-66,67 %",1,"0,00 %","-66,67 %",,,
B01K47G660,"Mini album photo à pochettes pour 40 photos au format 10 x 15 cm, noir",Hama,"11,22 €","200,00 %","87,00 %","7,98 €","200,00 %","200,00 %",3,"200,00 %","200,00 %",,,
B000VRCKRI,"Hama Album, Bordeaux, 24 x 17 cm",Hama,"10,95 €",,,"3,93 €",,,1,,,,,
B00JP5BI8Y,"Hama Clé USB 2.0 ""Smartly, 64 GB (10 MB/s, Flashpen Rotate) Noir",Hama,"10,84 €",,,"5,20 €",,,1,,,,,
B017IM48R8,"Hama Cadre Photo en Plastique Paris (Cadre de 15 cm x 20 cm, Bordures de 20 mm x 15 mm, pour Les Photo de Taille 10 cm x 15 cm, Verre Reflex, polystyrene (PS), avec Crochet et Pied) Cuivre",Hama,"10,82 €","100,00 %","0,00 %","6,14 €","100,00 %","0,00 %",2,"100,00 %","0,00 %",,,
B07BB2FQR1,"Hama Album photo traditionnel ""Rustico"" (grand format, album de 30 x 30 cm, 100 pages blanches, 400 photos au format 10x15, idéal pour le scrapbooking, photos à coller) Love Key",Hama,"10,82 €","-89,75 %",,"7,12 €","-88,89 %",,1,"-88,89 %",,,,
B01KJER734,"Hama 24 Albums photos ""Skies"" (couverture souple, 24 pages pour 24 photos au format 10x15 cm par album, résistant, pour archiver avec des anecdotes, protège la photo, mini album) Multicolore",Hama,"10,61 €","-79,84 %","755,65 %","1,32 €","-87,50 %","0,00 %",1,"-87,50 %","0,00 %",,,
B01LN1SUZ6,"Hama Étui à rabat ""Smart Case"" pour Apple iPhone 7/8, noir",UNKNOWN,"10,39 €",,,"10,39 €",,,1,,,,,
B0BL1SQ8YK,"Hama Chargeur Allume Cigare USB (Chargeur de Voiture, 6 W, pour Samsung Galaxy S21 S22, Xiaomi, Sony, iPhone XR/XS Max/ 8 Plus, Huawei, LG, Wiko) Noir",Hama,"9,99 €",,,"7,06 €",,,1,,,,,
B009KYZJ6M,"Hama Cadre photo pour portrait ""Cape Coral"" (taille de cadre 10x15 cm, taille de photos 10x15 cm, photos format horizontal ou vertical, en métal, 1 photo par cadre, élégant, simple, classique) Argent",Hama,"9,99 €",,"-95,29 %","6,05 €",,"-94,79 %",1,,"-94,12 %",1,,"-75,00 %"
B000L9PSVG,"Hama Pochettes de classeurs pour CD-ROM, DIN A4, Lot de 10",Hama,"9,99 €","-50,00 %",,"6,92 €","-50,00 %",,1,"-50,00 %",,,,
B075RJLTJW,"Hama Album Photo ""Fine Art"" (format 24 x 17 cm, 50 pages blanches, à spirale) Bordeaux",Hama,"9,98 €","-50,00 %",,"5,30 €","-50,00 %",,2,"-50,00 %",,,,
B0BPDBR7QH,"Hama Tapis de Souris (Tapis Souris Mousepad 22.3 x 18.3 cm, Ultra Mince, Idéal Bureau ou Jeux Vidéo, Dessous antidérapant, Résistant) Rouge",Hama,"9,96 €",,,"11,00 €",,,4,,,,,
B00006J9WQ,"Hama Coins Adhésifs Photos (Distributeur de 200 Coins Photos, diamètre de 10 mm, PP Anti Statique) Transparent",Hama,"9,92 €",,"14,29 %","11,76 €",,"14,29 %",8,,"14,29 %",,,
B005DJKF5I,"Hama Album Photo Singo (Album Auto-adhésif, 28 x 31 cm, 20 Pages, pour 60 Photos au Format 10 x 15 cm) Vert",Hama,"9,47 €",,,"4,55 €",,,1,,,,,
B08R597JY8,"Hama Album photo traditionnel ""Londres"" (Album photo 14.5 x 19.5 cm, 100 pochettes pour photos 13x18 cm,Idéal pour souvenirs de voyages, vacances, mariage, anniversaire) Gris",Hama,"9,16 €",,,"4,68 €",,,1,,,,,
B017IM43VY,"Hama Cadre Photo en Plastique Paris (Cadre de 10 cm x 15 cm, Bordures de 20 mm x 15 mm, pour Les Photo de Taille 7 cm x 10 cm, Verre Reflex, polystyrene (PS), avec Crochet et Pied) Argent",Hama,"9,14 €","0,00 %","0,00 %","6,10 €","0,00 %","7,39 %",2,"0,00 %","0,00 %",,,
B005DJXYY2,"Hama Album Photo ""Singo"" (album minimax, 13 x 16,5 cm, 100 pages, pour 100 photos au format 10 x 15 cm) Aqua",Hama,"9,14 €","-50,00 %",,"5,94 €","-50,00 %",,2,"-50,00 %",,,,
B00G3BMZDA,"Xavax Minuteur de cuisine ""Countdown"" (avec minuterie et fonction chronomètre, fixation via un aimant, une pince, un support ou un support, à piles, numérique) Noir/Blanc",xavax,"8,74 €",,,"5,69 €",,,1,,,,,
B06XB6RY6Q,"Hama Album photo ""Joana"" (pour 100 photos au format 10 x 15 cm, album traditionnel enfant de 25 x 25 cm, 50 pages blanches, château, licorne, élégant) Rose/Blanc",Hama,"8,72 €","-74,02 %","-81,56 %","5,69 €","-66,67 %","-75,00 %",1,"-66,67 %","-75,00 %",,"-100,00 %",
B0BKYXBXNK,"Hama Support Téléphone Voiture Magnet (Support téléphone Portable pour Voiture aimanté, pivotable 360°, Fixation Clip Grille Ventilation, Inclus 2 plaques métaliques) Noir",Hama,"8,67 €",,,"5,50 €",,,1,,,,,
B017JY5E7S,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Craie",Hama,"8,34 €","-83,30 %",,"5,63 €","-83,33 %",,1,"-83,33 %",,,,"-100,00 %"
B001K9K4R4,"Etui pour véhicules, noir",Hama,"8,32 €",,,"5,37 €",,,1,,,,,
B09NYH572M,"Hama Clé USB C 64 Go 'C-Laeta (Flash Drive Double connecteurs USB C-USB A, USB 3.1/3.0, Stockage de données Universel en Aluminium, Digital Storage pour Smarthphone Tablette PC) Argent",Hama,"8,10 €","-0,49 %",,"6,60 €","0,00 %",,1,"0,00 %",,,,
B007WAYQRY,"Hama Tapis de Souris (1 pièce, Taille de 22,3 cm x 18,3 cm x 0,6 cm, en EVA/Jersey) Couleur aléatoire Parmi Bleu/Rouge",Hama,"7,88 €","-88,46 %",,"3,02 €","-93,94 %",,2,"-93,94 %",,1,,
B000JIA828,"Hama Pochettes de protection (en papier pour CD/DVD/Blu-Ray, lot de 100) Bleu/Vert/Orange/Rouge/Jaune",Hama,"7,62 €","-89,83 %",,"5,43 €","-90,00 %",,1,"-90,00 %",,1,,
B00FQAKVOE,"Hama Bloc multiprises, 3 Prises, avec Interrupteur, 1,4m, Noir",Hama,"7,49 €",,,"4,35 €",,,1,,,,,
B08NFHQ21K,"Hama Coque iPhone 12 Mini Crystal Clear pour Apple (Coque Transparente iPhone 12 Mini en TPU, Coque de Protection Souple, Protection téléphone Portable avec Surface antidérapante) Transparent",Hama,"7,49 €",,,"6,83 €",,,1,,,1,,
B08YRXWRWT,"Hama Adaptateur USB C vers USB 3.2 Garantie 10 Ans (Adaptateur USB-C Male vers USB-OTG Femelle) Noir",Hama,"7,49 €",,,"3,09 €",,,1,,,,,
B07XM7M6TG,"Hama Support universel voiture ""Magnet Vent"" (pour tous les smartphones et tablettes, fente aération, poids de 36 g) Noir",Hama,"7,49 €",,"-63,85 %","4,62 €",,"-66,67 %",1,,"-66,67 %",,,
B0000AHIE0,"Hama Cadre portrait (taille de cadre 13x18 cm, taille de photos 13x18 cm, acrylique, format horizontal, en plastique, 1 photo par cadre, élégant, simple, classique) Transparent",Hama,"7,48 €","-71,43 %","-94,29 %","4,06 €","-71,43 %","-94,01 %",2,"-71,43 %","-94,29 %",,,
B00006JCZK,"Hama Filtre UV (Anti-UV Et Protection, Compensation 2X, Traitement Antireflet, pour Objectifs D'appareils Photo 62 Mm, O-Haze, Traité) Noir",Hama,"7,42 €","0,00 %","-34,16 %","7,63 €","0,00 %","0,00 %",1,"0,00 %","0,00 %",,,
B000S8B51C,"Hama Pochettes-classeurs (pour CD/DVD, Couvre classeur à Anneaux, 2 par Pochette, Lot de 50) Blanc/Transparent",Hama,"7,07 €","-66,67 %","-84,83 %","5,30 €","-66,67 %","-85,42 %",1,"-66,67 %","-85,71 %",,,
B0026MT4HU,"Xavax Balles de séchage, lot de 2",xavax,"6,66 €","-50,00 %","-70,08 %","7,15 €","-50,00 %","-50,00 %",1,"-50,00 %","-50,00 %",,,
B07CQCWLFL,"Hama “Fine Art"" Spiral Album, 24 x 17 cm, 50 Photos, flamingo",Hama,"6,66 €",,"-16,75 %","4,29 €",,"8,88 %",1,,"0,00 %",,,
B07BBGWQSB,"Tapis de souris ""Work in Progress""",Hama,"6,64 €",,"-82,77 %","3,96 €",,"-82,44 %",2,,"-81,82 %",,,
B000VRCKS2,"Hama Album Photo Fine Art (Format 24 x 17 cm, 50 Pages Noires, à Spirale) Bleu",Hama,"6,28 €",,"-71,44 %","3,93 €",,"-50,00 %",1,,"-50,00 %",,,
B009X8SFSY,"Hama ""Fine Art"" Spiral Album, 24 x 17 cm, 50 Photos, azure",Hama,"6,24 €","0,00 %","-83,33 %","3,93 €","0,00 %","-83,08 %",1,"0,00 %","-83,33 %",,,
B009X8SDUO,"Hama ""Fine Art"" Spiral Album, 24 x 17 cm, 50 Photos, taupe",Hama,"6,24 €",,"0,00 %","3,93 €",,"0,00 %",1,,"0,00 %",,,
B001EWQGTC,"Xavax Hama Xavax Racloir (spécialement pour plaques de cuisson vitrocéramique) Argent, 1 Unité (Lot de 1)",xavax,"6,24 €",,,"3,03 €",,,1,,,,,
B01A72KIHA,"Hama Cordon d’alimentation Euro (coudé à 90 degrés des deux côtés, fiche secteur vers prise double Euro 8 avec contact de protection de terre, coudé des deux côtés, 1,5 m) Noir",Hama,"6,24 €","-74,98 %","-16,69 %","4,14 €","-66,67 %","10,40 %",1,"-66,67 %","0,00 %",,,
