Programme=[Retail],Aperçu du distributeur.=[Fabrication],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/07/2024 - 31/07/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les commandes","Revenus basés sur les commandes – Période antérieure (%)","Revenus basés sur les commandes – Même période l'année dernière (%)","Unités commandées","Unités commandées – Période antérieure (%)","Unités commandées – Même période l'année dernière (%)","Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B08SFHZXK6,"Hama Album Jumbo « Stamps » à personnaliser (Album souvenirs de famille ou de voyage, idéal cadeau et scrapbooking, 30x30 cm, album livre 100 Pages, Max : 400 Photos 10x15 cm) Multicolore",Hama,"27,48 €",,,2,,,"27,48 €",,,"17,54 €",,,2,,,,,
B0000AISA5,"Hama Cadre en plastique Madrid (taille de cadre de 20 cm x 30 cm, taille de la photo de 13 cm x 18 cm, 1 photo par cadre, à accrocher, élégant, simple, classique) Bleu",Hama,"27,42 €","-75,50 %","-70,00 %",6,"-72,73 %","-70,00 %","36,56 €","-64,42 %","-60,00 %","21,28 €","-60,00 %","-60,00 %",8,"-60,00 %","-60,00 %",,"-100,00 %","-100,00 %"
B0BL18SWQC,"Hama Chargeur Rapide USB-A (Chargeur Secteur Quick Charge 3.0 19.5 W, certifié Qualcomm® Quick Charge™ 3.0, Chargeur Mural pour Samsung Galaxy S21/S20/S10/S10E/S9/Note 10 LG Huawei Xiaomi) Noir",Hama,"27,34 €","64,11 %",,2,"100,00 %",,"27,34 €","64,11 %",,"21,14 €","100,38 %",,2,"100,00 %",,,,
B08M3MBVPL,"Hama Album Photo Couverture Rigide Tissu 30x30cm (Livre Photo, 400 photos 10 x 15cm à coller, 100 pages blanches separées par Papier Cristal, Album Scrapbooking DIY à Personnaliser) Turquoise",Hama,"27,15 €","9,61 %","16,27 %",1,"0,00 %","0,00 %","51,92 €",,"122,36 %","27,42 €",,"100,00 %",2,,"100,00 %",,,
B017IM48R8,"Hama Cadre Photo en Plastique Paris (Cadre de 15 cm x 20 cm, Bordures de 20 mm x 15 mm, pour Les Photo de Taille 10 cm x 15 cm, Verre Reflex, polystyrene (PS), avec Crochet et Pied) Cuivre",Hama,"27,05 €","150,00 %",,5,"150,00 %",,"27,05 €","150,00 %",,"15,35 €","150,00 %",,5,"150,00 %",,,,
B0BHZD1NNZ,"Hama Multiprise avec Interrupteur (Bloc 4 Prises Schuko 16A, Interrupteur Individuel éclairé, idéal économie d'énergie, Prises à 90°, œillet Suspension integré, 3680W, Cable 1.4m H05VV-F) Noir",Hama,"26,84 €",,,1,,,"26,84 €",,,"12,50 €",,,1,,,,,
B0BWFCSF1R,"Hama Album photo mémo ""La souris"" (Album photo, 22x22.5 cm, 200 pochettes pour photos 10x15 cm, Zone Mémo, pochette carte SD, idéal photos souvenirs enfants, anniversaire, bébé, Motif Souris) Orange",Hama,"26,64 €","0,00 %",,2,"0,00 %",,"26,64 €","0,00 %",,"20,00 €","0,00 %",,2,"0,00 %",,,,
B076Z59MZL,"Hama Filtre de polarisation (polarisant circulaire, verre supérieure, diamètre du filetage de 67 mm, Epaisseur de la monture de 4,5 mm, filetage avant, NMC16 (nano multi-coated 16 couches)) Noir",Hama,"26,64 €",,,1,,,"26,64 €",,,"18,29 €",,,1,,,,,
B095CSQVHG,"Hama Lot de Mini-Tournevis 24 en 1 avec Pochette (idéal Petites Réparations Electronique, Manche en Aluminium, 24 Embouts interchangeables, Garantie 10ans) Noir",Hama,"26,64 €","0,00 %",,2,"0,00 %",,"26,64 €","0,00 %",,"19,60 €","-3,87 %",,2,"0,00 %",,,,
B001F536FK,"THOMSON Casque Audio Filaire (Casque Stéréo Filaire Jack, Réglable, Supra-aural, Ultra-léger, 54g, Coussinets 27mm, 95dB, Cable 1.3m, idéal PC Smartphone Mac Tablette Ordinateur) Noir",Thomson,"26,56 €","99,40 %",,2,"100,00 %",,"26,56 €","99,40 %",,"10,40 €","100,00 %",,2,"100,00 %",,,,
B0BGRR8MXW,"Hama Ecouteurs Bluetooth sans Fil Spirit Chop (Ecouteurs TWS, Micro, Station de Charge, IPX4, Ecouteurs Intra-Auriculaire, Grande Autonomie, Port Micro USB, Controle Vocale+Tactile) Noir",Hama,"26,42 €",,,1,,,"26,42 €",,,"25,05 €",,,1,,,,,
B0089CJLVA,"Hama Support mural TV Inclinable (pour diagonale d'écran de 81 à 142 cm (32'' et 56""), pour un maximum de 30 kg, VESA jusqu'à 400 x 400, 3 étoiles) Noir",Hama,"26,24 €",,,1,,,"26,24 €",,,"12,26 €",,,1,,,,,"-100,00 %"
B00006JAS7,"Hama lot de 2 Fiches d’antenne coaxiale TV (Diam 9.52mm, 1 Mâle+1 Femelle), Blanc",Hama,"26,18 €","76,53 %","133,33 %",7,"133,33 %","133,33 %","26,18 €","76,53 %","133,33 %","15,99 €","151,81 %","135,84 %",7,"133,33 %","133,33 %",,,
B01K47G7VO,"Mini album photo à pochettes ""La Fleur"" pr 40 photos 10 x 15 cm, blc",Hama,"26,18 €","-36,36 %","-77,42 %",7,"-36,36 %","-77,42 %","26,18 €","-46,15 %","-77,42 %","17,47 €","-46,03 %","-77,43 %",7,"-46,15 %","-77,42 %",1,,
B00005QF86,"Hama Filtre UV (390 (O-Haze) HTMC Ø 72 mm) Noir",Hama,"25,97 €",,,1,,,"25,97 €",,,"25,67 €",,,1,,,,,
B003B0RIX8,"Hama Multiprise 6 Prises (multiprise avec Interrupteur Save Energy pour économiser de l'énergie, Fentes tournées à 45 degrés, Protection Accrue, câble de 1,4 m, certifié GS Noir)",Hama,"25,58 €",,"-81,45 %",2,,"-77,78 %","25,58 €",,"-81,45 %","12,96 €",,"-77,59 %",2,,"-77,78 %",,,"-100,00 %"
B00L47JPUO,"Hama Support mural TV Fixe (pour diagonale d'écran de 48 à 117 cm (19 - 46 pouces), pour un maximum de 25 kg, VESA jusqu'à 200 x 200, 5 étoiles) Noir/Blanc",Hama,"25,44 €",,,1,,,"25,44 €",,,"18,32 €",,,1,,,,,
B07MFZ6N7M,"Perche à Selfies Fun 70"", Bluetooth, Noir",Hama,"25,40 €",,,2,,,"25,40 €",,,"24,96 €",,,2,,,1,,
B0BZDS8G7R,"Hama Enceinte Bluetooth Pocket 3.0"" (Mini Enceinte sans Fil Portable Légère, Basses intenses, Style Tendance, Étanche Eau et Poussière IP67, Autonomie 14h, USB-C, Prise Jack, 3.5W) Noir",Hama,"25,32 €","-0,47 %",,1,"0,00 %",,"25,32 €","-0,47 %",,"21,00 €","0,00 %",,1,"0,00 %",,,,
B017JY5E7S,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Craie",Hama,"25,02 €","-54,18 %","-79,20 %",3,"-57,14 %","-72,73 %","25,02 €","-54,18 %","-74,19 %","16,90 €","-57,16 %","-66,31 %",3,"-57,14 %","-66,67 %",,,"-100,00 %"
B0BL1TNR1M,"Hama Câble iPhone USB-A Lightning (Câble de charge/transfert de données/Data, USB-A 2.0 mâle vers Lightning, 1m, Certifié MFI, 480 MBit/s, iPad/iPhone 13/12/11/XS/XR/X/8/7/7+/6s/6/5/SE2020) Blanc",Hama,"24,98 €",,"100,00 %",2,,"100,00 %","24,98 €",,"100,00 %","18,16 €",,"100,00 %",2,,"100,00 %",1,,
B008IBBY1M,"Hama Support Mural TV Tilt (pour Diagonale d'écran de 25 à 66cm (10"" et 26""), pour Un Maximum de 30 kg, VESA jusqu'à 100 x 100, 1 étoile) Noir",Hama,"24,98 €","-83,33 %",,2,"-83,33 %",,"24,98 €","-83,33 %",,"14,98 €","-84,46 %",,2,"-83,33 %",,,,
B0BL1TNWQ4,"Hama Câble Micro-USB Reflective (Câble de charge et transfert de données USB-A 2.0 mâle vers Micro-USB, Fiche Aluminium, Cordon Réflechissant Anti-torsion, Gaine en nylon tressé, 1.5 m) Bleu",Hama,"24,98 €","0,00 %",,2,"0,00 %",,"24,98 €","0,00 %",,"18,18 €","0,00 %",,2,"0,00 %",,,,
B00006JCUF,"Hama 00030392 Bloc Multiprises à 3 Sorties avec Interrupteur, 1,4 m, Noir",Hama,"24,96 €",,"-90,16 %",6,,"-90,16 %","24,96 €",,"-90,16 %","23,40 €",,"-90,16 %",6,,"-90,16 %",,,
B0000AIRSP,"Hama Boîtier ""Slim"" quadruple (pour CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, pour 4 CD, lot de 10) Transparent",Hama,"24,96 €","0,00 %","12,23 %",3,"0,00 %","50,00 %","24,96 €","0,00 %","12,23 %","20,94 €","0,00 %","50,00 %",3,"0,00 %","50,00 %",,,
B00005KHTE,"Hama Filtre polarisant (circulaire, Traité, 77mm, 2 couches par face) Noir",Hama,"24,92 €",,"-34,54 %",1,,"0,00 %","24,92 €",,"-34,54 %","23,50 €",,"-41,77 %",1,,"0,00 %",,,
B00005K4A4,"Hama Filtre polarisant (circulaire, Traité, 58mm, 2 couches par face) Noir",Hama,"24,86 €",,,1,,,"24,86 €",,,"24,72 €",,,1,,,,,
B01KFLHB1E,"Hama Album photo vierge ""Bernd"" (album photo traditionnel format 22,5 cm x 22 cm, 100 pages, pour 200 photos 10 cm x 15 cm) Marron/Blanc/Noir",Hama,"24,84 €","-75,12 %","-76,97 %",2,"-81,82 %","-80,00 %","24,84 €","-77,12 %","-74,22 %","11,16 €","-82,88 %","-77,12 %",2,"-83,33 %","-77,78 %",,,
B000EOMQM2,"Hama Trépied photo/vidéo ""Star 75"" (Trépied d'entrée de gamme léger, tête à trois voies, 42-125 cm, 3D) Champagne",Hama,"24,61 €",,,1,,,"24,61 €",,,"10,75 €",,,1,,,,,
B07BBKMKJH,"Hama Cadre pour Vinyles (pour Pochette de 33 Tours, Aluminium, 31,5 x 31,5 cm) Noir",Hama,"24,36 €","4,46 %",,1,"0,00 %",,"47,68 €",,,"27,74 €",,,2,,,,,
B0C5JP8CX2,"Hama Rotate Pro Clé USB 3.0 - Flash Drive 512 Go, Vitesse jusqu'à 100 Mo/s, Clef avec connecteur USB A, pour PC/Mac - Argenté",Hama,"24,23 €",,,1,,,"24,23 €",,,"29,60 €",,,1,,,,,
B00BVWJ5RU,"Hama Réveil numérique radio-piloté, Noir, 9,5 cm Breite",Hama,"24,21 €","-72,24 %","-46,18 %",1,"-66,67 %","-50,00 %","24,21 €","-72,24 %","-46,18 %","16,22 €","-66,67 %","-55,63 %",1,"-66,67 %","-50,00 %",,"-100,00 %","-100,00 %"
B00DY5BLYW,"Hama Cadre portrait (taille de cadre 21x29,7 cm, taille de photos 21x29,7 cm, acrylique, format vertical, en plastique, 1 photo par cadre, élégant, simple, classique) Gris",Hama,"24,10 €","48,95 %","7,25 %",3,"50,00 %","0,00 %","24,10 €","48,95 %","7,25 %","12,66 €","50,00 %","10,18 %",3,"50,00 %","0,00 %",1,,
B07NH3MBZC,"Ampoule LED, E14, 330lm remp. 30W, amp. réfl. R50, bl. chd., 2 p.",Hama,"23,74 €",,,1,,,"23,74 €",,,"12,14 €",,,1,,,,"-100,00 %",
B005DJKG0C,"Hama Album Photos Mémo Singo (Livre Photo 100 Pages Blanches avec Pochettes pour 200 Photos 10x15 cm, Album Photos Souvenirs 22,5x22 cm, Range CD, Zone Mémo, Album Traditionnel Motif Fleurs) Orange",Hama,"23,74 €",,"-72,84 %",2,,"-80,00 %","23,74 €","140,53 %","-66,45 %","10,80 €","100,00 %","-75,00 %",2,"100,00 %","-75,00 %",,,
B08YRZD1X6,"Hama Câble Optique Audio 3m (Cable Toslink Audio Optique, Cable fibre Optique Audio pour Home Cinema, Barre de Son, TV, Samsung, Bose, LG, Sony, Sonos, PS4, Xbox, fiche Mâle ODT) Noir",Hama,"23,68 €",,,4,,,"23,68 €",,,"34,64 €",,,4,,,,,
B001B4ROAS,"Hama Boîtier Slim (pour CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, lot de 20) Transparent",Hama,"23,32 €","-58,78 %","7,76 %",2,"-60,00 %","0,00 %","23,32 €","-58,78 %","-28,16 %","16,80 €","-60,00 %","-33,33 %",2,"-60,00 %","-33,33 %",,,
B00006JDB2,"Hama Microphone Dynamique DM 60"" (avec caractéristique cardioïde, boîtier en métal, Longueur de câble 3m) Noir",Hama,"23,21 €","0,00 %","-75,94 %",1,"0,00 %","-75,00 %","23,21 €","0,00 %","-75,94 %","20,00 €","0,00 %","-75,00 %",1,"0,00 %","-75,00 %",1,,
B00005K49U,"Hama Filtre UV 58mm (Ultraviolet Filtre de Protection UV pour Objectif Appareil Photo, Anti-UV + Protection + Anti-Reflet, Traité Double Couche par Face, Verre Qualité Supérieure)",Hama,"23,16 €","100,00 %","-5,93 %",2,"100,00 %","0,00 %","23,16 €","100,00 %","-5,93 %","13,32 €","100,00 %","-42,69 %",2,"100,00 %","0,00 %",,"-100,00 %",
B08FRJJCC5,"Hama Clé USB 3.0 ""Rotate"" (capacité de 128 GB, taux de transfert de 90 MB/s, avec accroche porte-clefs, flashpen clé usb) Bleu Pétrole",Hama,"22,62 €","72,41 %",,2,"100,00 %",,"22,62 €","72,41 %",,"15,00 €","100,00 %",,2,"100,00 %",,,,
B0BL1WML6W,"Hama Support Téléphone Voiture Magnet (Support téléphone pour Voiture aimanté, Fixation à Ventouse, pivotable 360°, Inclus 2 plaques métaliques) Noir",Hama,"22,49 €","0,00 %",,1,"0,00 %",,"22,49 €","0,00 %",,"17,45 €","0,00 %",,1,"0,00 %",,,,
B071YB8MFM,"Xavax Boîte de transport pour un gâteau (rectangulaire munie d'une poignée transparente, va au lave-vaisselle, boîte à gâteaux, maître d'hôtel) Anthracite/Transparent",xavax,"22,49 €","-50,00 %","-80,00 %",1,"-50,00 %","-80,00 %","22,49 €","-50,00 %","-80,00 %","14,12 €","-50,00 %","-80,00 %",1,"-50,00 %","-80,00 %",2,,"100,00 %"
B07F3FPKP1,"Hama Support à Smartphone/Tablette pour la Fixation du Flash avec vis ¼ sur Le",Hama,"22,49 €",,,1,,,"22,49 €",,,"12,80 €",,,1,,,1,,
B00475DSKS,"Xavax Siphon (pour évier, lave-linge et lave-vaisselle, 1,5"", 2 ports pour siphon 1"" (2,54 cm) et 2 pièges à odeurs, flexible) Blanc/Noir",xavax,"22,48 €","-33,33 %","-60,49 %",2,"-33,33 %","-50,00 %","22,48 €","-33,33 %","-46,48 %","16,28 €","-33,33 %","-33,33 %",2,"-33,33 %","-33,33 %",,,
B0C6CK8KFG,"Hama Câble Enceinte HiFi (Cable pour enceinte, 10m, Câble Audio pour Enceinte, Câble HP de Haut Parleur en Cuivre pour Hifi et Hifi embarquée, 2 x 0.75 mm²) Transparent",Hama,"22,44 €",,,6,,,"18,70 €",,,"20,99 €",,,5,,,,,
B07N9GQKD5,"Hama Étui Portefeuille Guard Pro pour Apple iPhone 5/5s/SE, Noir",Hama,"22,17 €","8,15 %",,1,"0,00 %",,"22,17 €","8,15 %",,"11,89 €","0,00 %",,1,"0,00 %",,1,,
B000OS1ETO,"Câble d'antenne, Coax mâle - Coax Femelle, 75dB, Blanc, 3,00m",Hama,"22,17 €","200,00 %","-95,92 %",3,"200,00 %","-97,78 %","22,17 €","44,43 %","-95,97 %","4,83 €","50,00 %","-97,57 %",3,"50,00 %","-97,81 %",,,"-100,00 %"
B00U78QPT0,"Hama Adaptateur secteur (prise de voyage pour : Afrique du Sud, Botswana, Namibie, Lesotho, Eswatini, … Type F) Noir",Hama,"22,16 €",,"-68,57 %",2,,"-71,43 %","22,16 €",,"-68,57 %","10,08 €",,"-71,43 %",2,,"-71,43 %",,,
B01I6H4G08,"Hama Support mural (pour enceinte sans fil, support d'enceinte, pour un alignement et une présentation optimaux de l'enceinte, montage mural) Noir",Hama,"22,14 €","-59,11 %",,1,"-50,00 %",,"22,14 €","-79,55 %",,"11,20 €","-81,59 %",,1,"-75,00 %",,,,
B09GLDQTJF,"Hama Coque iPhone 13 Mini Compatible avec MagSafe MagCase Finest Feel Pro pour Apple (Etui magnétique pour Recharge à Induction, Housse Protection Chocs Rayures et saletés, en TPU Mate Soyeuse) Vert",Hama,"21,66 €","0,00 %",,1,"0,00 %",,"21,66 €","0,00 %",,"13,95 €","0,00 %",,1,"0,00 %",,,,
B0CNRYZR3R,"Hama Boîte pour câbles Maxi (Boite Rangement pour Cables chargeurs et multiprises, boitier Cache câbles 40x15,5x13,5cm, Pieds en Caoutchouc) Noir",Hama,"21,66 €","-66,67 %",,1,"-66,67 %",,"21,66 €","-66,67 %",,"14,01 €","-66,67 %",,1,"-66,67 %",,,,
B000TSO2AM,"Hama Pochette (pour 104 CD/DVD/Blu-Ray, classeur de Rangement, Gain de Place pour Le Bureau, Le Salon et la Maison, étuis de Transport) Noir",Hama,"21,64 €","-93,87 %","-88,34 %",2,"-93,55 %","-85,71 %","10,82 €","-97,06 %","-93,20 %","7,16 €","-96,89 %","-91,26 %",1,"-96,88 %","-91,67 %",1,,"0,00 %"
B08NCWQRM6,"Hama Adaptateur vidéo, 2 en 1, f. DisplayPort - Port VGA et HDMI™, Ultra-HD 4K, Métal, Garantie 10 Ans, Noir",HAMA,"21,62 €","-50,00 %",,1,"-50,00 %",,"21,62 €","-50,00 %",,"20,91 €","-50,00 %",,1,"-50,00 %",,,,
B006JNYOGI,"Hama Cadre photo en plastique ""Sevilla"" Argent Mat (taille du Cadre de 21 x 29,7 cm (DIN 4) avec bordure de 9 mm x 17 mm, pour une photo de 15 x 20 cm, verre en polystyrène) Argent Mat",Hama,"21,56 €",,"-17,30 %",2,,"-33,33 %","21,56 €",,"28,64 %","7,00 €",,"-13,58 %",2,,"0,00 %",,,
B07QT6GZ6W,"Hama C-Laeta Clé USB 3.1 Gen 1 - Flash Drive 128 Go, Vitesse jusqu'à 40 Mo/s, Clef avec connecteurs USB A & USB C, pour PC/Mac/Tablette et Smartphone - Argentée",UNKNOWN,"21,52 €",,"18,18 %",1,,"0,00 %","21,52 €",,"18,18 %","14,00 €",,"0,00 %",1,,"0,00 %",,,
B0CNGY9DBG,"Xavax Mousseur à lait (Batteur à lait, fouet inox très puissant 14 000 tr/min, Emulsionneur à lait à piles, Fouet Électrique Idéal Café Latte Cappuccino Macchiato Matcha Sauces Blancs d'oeufs) Noir",Xavax,"21,52 €","99,81 %",,2,"100,00 %",,"21,52 €","99,81 %",,"8,10 €","100,00 %",,2,"100,00 %",,,,
B01HPB98WM,"Hama Clé USB C-Laeta (USB3.1/USB3.0 Type-C, 64GB, Double clé USB, pour Ordinateur Portable, téléphone Mobile, Tablette, OTG, 40 Mo/s, boîtier en métal, USB Type-C, clé de téléphone Portable) Argent",Hama,"21,30 €",,,2,,,"21,30 €",,,"16,80 €",,,2,,,,,
B017JY5F5O,"Thomson Ecouteurs filaires ""EAR3005W"" (filaire, intra-auriculaire, microphone, 20 - 20000 Hz, prise jack 3,5 mm) Blanc",Thomson,"21,21 €","55,84 %","55,04 %",3,"50,00 %","50,00 %","21,21 €","55,84 %","55,04 %","12,93 €","50,00 %","50,00 %",3,"50,00 %","50,00 %",,,
B00F2BNE82,"Hama Album Photo ""Fine Art"" (format 22,5 x 22 cm, 80 pages blanches, sans spirale) Gris",Hama,"21,04 €","-39,90 %","-75,22 %",2,"-33,33 %","-77,78 %","21,04 €","-39,90 %","-71,30 %","10,68 €","-33,33 %","-72,30 %",2,"-33,33 %","-75,00 %",,,
B09FBWQFGQ,"Hama ""Kids Guard Casque pour Enfant - Limitation du Volume, Câble Amovible, Microphone Intégré, Prise Jack - Bleu/Orange",Hama,"20,82 €",,"8,55 %",1,,"0,00 %","20,82 €",,"8,55 %","12,81 €",,"0,00 %",1,,"0,00 %",,,
B0BYZ93TFL,"Hama Coque pour Samsung Galaxy A34 5G Slim Pro [Housse de Protection avec Rangement Carte] [Etui à Rabat] - Noir",Hama,"20,82 €",,,1,,,"20,82 €",,,"11,10 €",,,1,,,,,
B00006JAOZ,"Hama Fusibles en Verre (fusible de voiture, 40A, 10 x 38mm, plaqué or, 2 pièces) Or/Transparent",Hama,"20,80 €","-11,41 %","-57,89 %",5,"25,00 %","-37,50 %","20,80 €","-11,41 %","-57,89 %","8,90 €","25,00 %","-37,50 %",5,"25,00 %","-37,50 %",,,
B0000AIST9,"Porte-tableaux Clip-Fix 21x29cm antireflet",Hama,"20,80 €","-54,91 %","66,67 %",5,"-44,44 %","66,67 %","24,96 €","-40,53 %","100,00 %","16,68 €","-25,00 %","118,90 %",6,"-25,00 %","100,00 %",,,"-100,00 %"
B00006J6EV,"Hama Boîtier Double (pour DVD, Convient également aux CD et disques Blu-Ray, avec Film pour l'insertion de la Jaquette, Lot de 5) Noir",Hama,"20,80 €","-78,94 %",,5,"-58,33 %",,"16,64 €","-83,15 %",,"12,96 €","-66,79 %",,4,"-66,67 %",,,,
B081S4YTDT,"Tige pour Selfie Funstand 57"", avec déclench. à dist. Bluetooth, Noir",Hama,"20,75 €",,,1,,,"20,75 €",,,"17,20 €",,,1,,,,,
B007WAYQRY,"Hama Tapis de Souris (1 pièce, Taille de 22,3 cm x 18,3 cm x 0,6 cm, en EVA/Jersey) Couleur aléatoire Parmi Bleu/Rouge",Hama,"20,70 €","162,69 %",,10,"400,00 %",,"20,70 €","162,69 %",,"15,10 €","400,00 %",,10,"400,00 %",,,"-100,00 %",
B0002W5WEK,"Hama Boîtier ""Slim"" (pour DVD, convient également aux CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, lot de 10) Noir/Transparent",Hama,"20,60 €",,,2,,,"20,60 €",,,"8,84 €",,,2,,,,,
B005MI4YVG,"Hama Spy Protect Webcam PC - Qualité Vidéo HD 720p, Microphone Intégré, Eclairage LED, Cache Lentille - Convient pour Les Appels Vidéos - Noir",Hama,"20,49 €","-18,01 %",,1,"0,00 %",,"20,49 €","-18,01 %",,"14,74 €","0,00 %",,1,"0,00 %",,,,
B00005KHT9,"Hama Filtre polarisant (circulaire, Traité, 49mm, 2 couches par face) Noir",Hama,"20,46 €",,,1,,,"20,46 €",,,"16,55 €",,,1,,,,,
B01KFLAYCC,"Hama Multiprise (rotatif, protection contre les surtensions, prises tournées à 45°, montage mural, sécurité enfant, longueur de câble de 1,4 m, 6 prises) Noir",Hama,"20,41 €",,"0,00 %",1,,"0,00 %","20,41 €",,"0,00 %","13,72 €",,"11,00 %",1,,"0,00 %",,,
B017JY4RG2,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages blanches, à spirale) Gris",Hama,"20,18 €","-0,10 %","-19,79 %",2,"0,00 %","0,00 %","20,18 €","-0,10 %","-19,79 %","9,10 €","0,00 %","0,00 %",2,"0,00 %","0,00 %",2,,"100,00 %"
B00006JARU,"Hama Cosse (25 mm², 2 pièces, Câble d'anneau) Noir/Rouge",Hama,"20,04 €","193,84 %","47,35 %",3,"200,00 %","50,00 %","20,04 €","193,84 %","47,35 %","6,18 €","200,00 %","38,26 %",3,"200,00 %","50,00 %",,,
B005SS65GW,"Hama Chiffon 3 en 1 (pour ordinateur portable avec écran de 40 cm (15,6""), tapis de souris, en microfibre, film de protection, chiffon de nettoyage) Anthracite",Hama,"19,98 €","0,00 %","-58,27 %",3,"0,00 %","-50,00 %","26,64 €","100,00 %","-35,37 %","18,20 €","100,00 %","-40,52 %",4,"100,00 %","-20,00 %",,,
B000L9PSVG,"Hama Pochettes de classeurs pour CD-ROM, DIN A4, Lot de 10",Hama,"19,98 €","100,00 %",,2,"100,00 %",,"19,98 €","100,00 %",,"13,84 €","100,00 %",,2,"100,00 %",,,,
B0000AHIBP,"Hama Boîtier standard (pour 3 DVD, convient également aux CD et disques Blu-ray, avec film pour l'insertion de la jaquette, lot de 5) Noir",Hama,"19,84 €",,"-70,30 %",2,,"-75,00 %","19,84 €",,"-70,30 %","9,46 €",,"-75,14 %",2,,"-75,00 %",,,"-100,00 %"
B0000AITI3,"Hama NiMH de Batterie 3,6 V, 550 mAh",Hama,"19,75 €",,,1,,,,,,,,,,,,,,
B07TM7WRZY,"Hama Elegance Horloge Murale à Quartz Cercle Gris, Argent - Horloges murales (AA Mignon, Gris, Argent, Plastique, Verre, 45 mm, 495 g)",Hama,"19,16 €",,,1,,,"19,16 €",,"0,00 %","13,80 €",,"0,00 %",1,,"0,00 %",,,
B014YVE3GC,"Hama Ventilateur d’ordinateur portable « Slim » (13,3 à 15,6 pouces, port USB, refroidissement rapide, design mince et mince, ventilateur pour ordinateur portable) Noir/Rouge",Hama,"19,16 €",,"0,05 %",1,,"0,00 %","19,16 €",,"0,05 %","15,10 €",,"0,00 %",1,,"0,00 %",,,
B00BJH0U1M,"Hama Tapis de Souris pour Souris Laser (Auto-adhésif, Amovible) Bleu",Hama,"18,72 €",,"0,00 %",3,,"0,00 %","18,72 €",,"0,00 %","13,44 €",,"0,98 %",3,,"0,00 %",,,
B0000AHIFI,"Hama Passe-partout Premium, blanc neige, 20 x 30 cm",Hama,"18,70 €","400,00 %","150,00 %",5,"400,00 %","150,00 %","18,70 €","400,00 %","150,00 %","8,70 €","400,00 %","150,00 %",5,"400,00 %","150,00 %",,,"-100,00 %"
B08FRKD2HT,"Hama Clé USB 3.0 ""Rotate"" (capacité de 256 GB, taux de transfert de 90 MB/s, avec accroche porte-clefs, flashpen clé usb) Bleu Pétrole",Hama,"18,66 €","-69,02 %","-90,90 %",1,"-75,00 %","-92,86 %","18,66 €","-69,02 %","-91,50 %","12,50 €","-80,81 %","-93,73 %",1,"-75,00 %","-93,33 %",1,,"0,00 %"
B0090VYHOK,"Hama Pochette Felt (pour 48 disques, CD/DVD/Blu-Ray/Livres Audio, étui de Rangement, Gain de Place pour la Voiture, la Maison, étuis de Transport) Gris",Hama,"18,32 €",,"100,00 %",2,,"100,00 %","18,32 €",,"100,00 %","13,62 €",,"109,86 %",2,,"100,00 %",,,
B0BL19JS13,"Hama Câble iPhone USB-A Lightning (Câble de charge/transfert de données/Data, USB-A 2.0 mâle vers Lightning, 1.5m, Certifié MFI, 480 MBit/s, iPad/iPhone 13/12/11/XS/XR/X/8/7/7+/6s/6/5/SE2020) Noir",Hama,"18,32 €",,,1,,,"18,32 €",,,"12,45 €",,,1,,,,,
B0BL1SPWRZ,"Hama Support Téléphone Voiture Universel Magnet Alu (Support téléphone pour Voiture aimanté, Fixation sur Grille aération, pivotable 360°, Inclus 2 plaques métaliques) Noir/Gris",Hama,"18,32 €","-66,67 %",,1,"-66,67 %",,"18,32 €","-66,67 %",,"8,88 €","-66,67 %",,1,"-66,67 %",,,,
B0BKYXBXNK,"Hama Support Téléphone Voiture Magnet (Support téléphone Portable pour Voiture aimanté, pivotable 360°, Fixation Clip Grille Ventilation, Inclus 2 plaques métaliques) Noir",Hama,"18,26 €","0,83 %",,2,"0,00 %",,"18,26 €","0,83 %",,"12,50 €","0,00 %",,2,"0,00 %",,,,
B00LFHSW1G,"Hama Pied photo ventouse GoPro (avec tête rotative 360° pour GoPro) Noir",UNKNOWN,"18,22 €",,,1,,,"18,22 €",,,"19,42 €",,,1,,,,,
B079FCBKHH,"Sac pour accessoires d’appareil photo ""Fancy"", L (22,5 x 7 x 16 cm)",Hama,"17,86 €","-50,03 %",,1,"-50,00 %",,"35,72 €","99,78 %",,"21,31 €","99,91 %",,2,"100,00 %",,,,
