Programme=[Retail],Aperçu du distributeur.=[Fabrication],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/02/2024 - 29/02/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les commandes","Revenus basés sur les commandes – Période antérieure (%)","Revenus basés sur les commandes – Même période l'année dernière (%)","Unités commandées","Unités commandées – Période antérieure (%)","Unités commandées – Même période l'année dernière (%)","Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B079P3WHJ5,"Hama Kit de Nettoyage pour disques Vinyles (Nettoyage et Entretien de Disque Vinyle, Solution Spray pour Vinyl et Brosse de Nettoyage) Noir",Hama,"42,48 €","-25,00 %","-37,01 %",3,"-25,00 %","-40,00 %","28,32 €","-50,00 %","-29,13 %","20,36 €","-50,00 %","-27,34 %",2,"-50,00 %","-33,33 %",,,
B0000AI3IW,"Hama Cadre photo en plastique ""Sevilla"" (taille du Cadre de 50 x 70 cm avec bordure de 13 mm x 20 mm, pour une photo de 30 x 45 cm) Blanc",Hama,"42,48 €","-77,78 %","47,50 %",2,"-77,78 %","100,00 %","42,48 €","-77,78 %","47,50 %","20,46 €","-77,78 %","100,00 %",2,"-77,78 %","100,00 %",,"-100,00 %",
B07Q4FLFQZ,"Hama X-Pointer Télécommande Pointeur Laser - Laser Rouge, Technologie Smart-Link, sans Fil 2.4 GHz - pour présentation Powerpoint - Noir",Hama,"41,64 €","100,00 %",,2,"100,00 %",,"41,64 €","100,00 %",,"41,16 €","100,00 %",,2,"100,00 %",,,,
B003589J1A,"Hama Câble de liaison ""AluLine"" (fiche jack 3,5 mm, mâle - mâle, stéréo, gaine en tissu, 0,5 m) Argent",Hama,"41,61 €",,"400,12 %",4,,"300,00 %","41,61 €",,"400,12 %","21,04 €",,"294,01 %",4,,"300,00 %",,,
B08YS1ZZ99,"Hama Hub USB Garantie 10ans '00200119' (4 Ports USB 2.0, 480Mbit/s, Plug&Play, Idéal PC, Ordinateur Portable, Tablette, MacBook) Noir",Hama,"41,60 €","-43,52 %","-28,57 %",5,"-44,44 %","-28,57 %","41,60 €","-53,93 %","-28,57 %","29,16 €","-57,31 %","-17,95 %",5,"-54,55 %","-28,57 %",,,
B005DJKEY0,"Hama Album Photo Singo (Album Auto-adhésif, 28 x 31 cm, 20 Pages, pour 60 Photos au Format 10 x 15 cm) Orange",Hama,"41,60 €","-36,16 %","13,60 %",5,"-16,67 %","0,00 %","33,28 €","-48,93 %","-9,12 %","18,20 €","-33,33 %","-9,68 %",4,"-33,33 %","-20,00 %",,,"-100,00 %"
B01DZGIF6G,"Hama Support mural TV FULLMOTION pour TV écran plat entre 48 cm et 122 cm (19"" à 48""), pivotant et inclinable, jusqu'à 20 kg de charge supportée, VESA 200x200, 1 bras, Noir",Hama,"41,39 €","-36,82 %",,2,"-33,33 %",,"41,39 €","-36,82 %",,"31,88 €","-33,33 %",,2,"-33,33 %",,,,
B08SDVY3V6,"Hama Câble HDMI (Cable HMDI ultra haute vitesse, Certifié, Mâle-Mâle, Ultra HD, 8K@60 Hz /4K@120Hz, 2.0m, Garantie 30ans, résolution 7680x4320pixels, EARC supportant les formats audio) Gris Noir",Hama,"41,35 €",,,2,,,"18,93 €",,,"17,98 €",,,1,,,,,
B08SFHZXK6,"Hama Album Jumbo « Stamps » à personnaliser (Album souvenirs de famille ou de voyage, idéal cadeau et scrapbooking, 30x30 cm, album livre 100 Pages, Max : 400 Photos 10x15 cm) Multicolore",Hama,"41,22 €","11,08 %","280,96 %",3,"0,00 %","200,00 %","41,22 €","11,08 %","280,96 %","26,31 €","0,00 %","230,11 %",3,"0,00 %","200,00 %",,,
B08KDQPM7M,"Hama Support de Tablette pour trépied Pro (Adaptateur Tête de trépied pour iPad Pro 9,7, Samsung Galaxy Tab, Note 10/10+, Google Pixel, Pas de vis 1/4"", Griffe Cold Shoe) Noir",Hama,"41,22 €",,"219,29 %",3,,"200,00 %","41,22 €",,"219,29 %","30,27 €",,"222,71 %",3,,"200,00 %",,,
B0000AHIKN,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 10,5 x 15 cm, Reflex) Blanc",Hama,"41,17 €","1 050,00 %","152,42 %",23,"1 050,00 %","228,57 %","34,01 €","247,75 %","108,52 %","17,18 €","172,27 %","211,80 %",19,"171,43 %","171,43 %",,"-100,00 %","-100,00 %"
B00006JCXU,"Hama Câble vidéo/audio (câble péritel mâle - 3 RCA mâles (vidéo et stéréo), avec bouton In/Out, longueur de câble de 1,5m) Noir/Rouge/Jaune/Blanc",Hama,"41,15 €","-19,94 %","-54,83 %",4,"-20,00 %","-42,86 %","41,15 €","-19,94 %","-54,83 %","22,20 €","-20,00 %","-36,91 %",4,"-20,00 %","-42,86 %",,,"-100,00 %"
B01K47G7VO,"Mini album photo à pochettes ""La Fleur"" pr 40 photos 10 x 15 cm, blc",Hama,"41,14 €","-45,00 %","10,00 %",11,"-45,00 %","10,00 %","41,14 €","-50,00 %","22,22 %","27,39 €","-49,96 %","31,87 %",11,"-50,00 %","22,22 %",,,
B00006J4IM,"Hama Préamplificateur phono stéréo ""PA 506"" (avec alimentation secteur 230V/50 Hz, pour platines, 3000mA, câble Cinch 0,9 m) Noir",Hama,"40,75 €","-50,00 %","-75,14 %",1,"-50,00 %","-75,00 %","40,75 €","-50,00 %","-75,14 %","34,29 €","-44,50 %","-71,82 %",1,"-50,00 %","-75,00 %",,,"-100,00 %"
B07F3FYT43,"Dispositif de Fixation à Pince pour multiprise",Hama,"40,66 €","-46,00 %","-72,38 %",3,"-50,00 %","-70,00 %","40,66 €","-46,00 %","-68,67 %","27,39 €","-50,00 %","-63,64 %",3,"-50,00 %","-66,67 %",,,
B06XB7TTCD,"Album photo ""Ayleen"", pour 200 photos au format 10 x 15 cm",Hama,"40,48 €","-0,64 %","-81,00 %",3,"0,00 %","-88,00 %","40,48 €","-0,64 %","-79,30 %","15,90 €","0,00 %","-85,78 %",3,"0,00 %","-86,96 %",1,,"0,00 %"
B000EOVQIM,"Hama Pochette (pour 80 CD/DVD/Blu-Ray, classeur de Rangement, Gain de Place pour Le Bureau, Le Salon et la Maison, étuis de Transport) Noir",Hama,"39,96 €","-72,73 %","-80,95 %",3,"-72,73 %","-85,00 %","39,96 €","-72,73 %","-80,95 %","25,17 €","-72,73 %","-82,19 %",3,"-72,73 %","-85,00 %",,"-100,00 %","-100,00 %"
B09RC45SFJ,"Hama Album photo Livre ""Relax"" avec Mémo (Album souvenirs vacances, anniversaire, 22x22.5 cm, 100 pages avec pochettes pour 200 photos 10x15 cm, Zone Mémo et pochette carte SD) Multicolore/Breathe",Hama,"39,96 €","50,00 %",,3,"50,00 %",,"39,96 €","50,00 %",,"26,94 €","50,00 %",,3,"50,00 %",,,,
B007M6NI18,"Hama Rallonge allume-cigares ( pour voiture, pour allume-cigare, câble de 1,5 m, adapté aux 12-24 V, pour voiture/camion/véhicule de loisirs/caravanes, fusible de 8 A maximum) Noir",Hama,"39,96 €","33,33 %","240,09 %",4,"33,33 %","300,00 %","39,96 €","33,33 %","240,09 %","19,00 €","19,42 %","280,00 %",4,"33,33 %","300,00 %",,,
B0B59MNPCF,"Hama Tapis de Souris 'Football' (Idéal Fans de Foot/Coupe du Monde 2022, Idée Cadeau Original, Tapis Ergonomique, Belle Finition surfilée) Vert",Hama,"39,96 €","-14,29 %","200,00 %",6,"-14,29 %","200,00 %","39,96 €","-14,29 %",,"26,52 €","-14,29 %",,6,"-14,29 %",,,,
B0015NS8JQ,"Hama Chemin de câble (en PVC, semi-circulaire, 100 x 7 x 2,1 cm) Noir",Hama,"39,84 €","-71,07 %","-33,57 %",2,"-66,67 %","-33,33 %","39,84 €","-71,07 %","-33,57 %","27,12 €","-66,59 %","-28,20 %",2,"-66,67 %","-33,33 %",,,
B002KCJ1KG,"Thomson Coussinets en mousse de rechange ""EARA120"" (6 pièces, universel, taille unique (Diamètre de 45 mm)) Noir",Thomson,"39,45 €","-37,29 %","-64,71 %",6,"-45,45 %","-76,00 %","39,45 €","-37,29 %","-61,57 %","17,34 €","-45,45 %","-71,88 %",6,"-45,45 %","-73,91 %",,"-100,00 %","-100,00 %"
B07BBKMKJH,"Hama Cadre pour Vinyles (pour Pochette de 33 Tours, Aluminium, 31,5 x 31,5 cm) Noir",Hama,"39,14 €",,"-77,21 %",2,,"-77,78 %","19,57 €","-86,51 %","-89,74 %","13,87 €","-85,35 %","-89,25 %",1,"-85,71 %","-90,00 %",,,"-100,00 %"
B003LSETI2,"Hama Sangle pour Bagages (Sangle simple pour la Fermeture Sécurisée de la Valise lors d'un Voyage, 5 x 200 cm) Noir",Hama,"38,60 €","100,42 %",,4,"100,00 %",,"38,60 €","100,42 %",,"17,88 €","100,00 %",,4,"100,00 %",,,,
B0BL1S8NP2,"Hama Hub USB, 4 Ports, USB 3.2 Gen1, 5 Gbit/s, Adaptateur USB-C et Bloc Secteur, Garantie 10 Ans, Gris",HAMA,"38,27 €",,,1,,,"38,27 €",,,"26,50 €",,,1,,,,,
B0C79L6WCQ,"Hama Support Mural pour Tablette de 7"" à 11"" (Spport de Tablette Bras Réglable: Pivotant et Inclinable, avec Cache Cable, Idéal iPad, Samsung Tab et Plus) Aluminium",Hama,"37,97 €","1,47 %",,1,"0,00 %",,"37,97 €","1,47 %",,"26,50 €","0,00 %",,1,"0,00 %",,,,
B073PGV9QC,"Hama 00124156 Lecteur de Cartes 3 en 1 USB 3.0, Noir",Hama,"37,47 €",,"200,00 %",3,,"200,00 %","37,47 €",,"55,16 %","22,50 €",,"-50,00 %",3,,"50,00 %",,,
B079PCTWYM,"Hama Brosse (en Fibre de Carbone, pour Le Nettoyage des disques, vinyles) Noir/Argent",Hama,"37,47 €","50,00 %","200,00 %",3,"50,00 %","200,00 %","37,47 €","50,00 %","200,00 %","27,84 €","49,20 %","255,56 %",3,"50,00 %","200,00 %",,,
B007WAYTLM,"Hama Tapis de Souris pour Souris Laser (Auto-adhésif, Amovible) Noir",Hama,"37,44 €","-18,56 %","205,13 %",6,"-14,29 %","200,00 %","37,44 €","-42,12 %","205,13 %","27,42 €","-40,00 %","209,48 %",6,"-40,00 %","200,00 %",,,
B000KJOLUQ,"Hama Cadre photo Clip-Fixe (sans bordure, 60 x 80 cm, Reflex) Blanc",Hama,"37,33 €","2,39 %",,1,"0,00 %",,"37,33 €","2,39 %","14,93 %","11,49 €","0,00 %","-44,49 %",1,"0,00 %","-50,00 %",,,"-100,00 %"
B01DZGI94O,"Hama Support mural TV Fullmotion (pour diagonale d'écran de 81 à 165cm (32"" à 65""), pour un maximum de 25 kg, VESA jusqu'à 400 x 400, 1 étoile) Noir",Hama,"36,66 €",,,1,,,"36,66 €",,,"34,88 €",,,1,,,,,
B000LRIYF0,"Hama Cadre photo en plastique ""Décor Sevilla"" (taille du Cadre de 70 x 100 cm avec bordure de 13 mm x 20 mm, pour une photo de 50 x 70 cm) Argent Mat",Hama,"36,66 €","0,00 %",,1,"0,00 %",,"73,32 €",,,"43,04 €",,,2,,,,,
B08BFGXP63,"Hama Album photo à spirale ""Romance"" (Album souvenirs Mariage, Anniversaire, Baby Shower, Baptême, Idée cadeau, 28x24 cm, 40 pages noires, 80 photos de 10x15 cm à coller, Motif Cœurs Love) Beige Noir",Hama,"36,64 €","-20,00 %","0,00 %",4,"-20,00 %","0,00 %","36,64 €","-42,86 %","0,00 %","25,24 €","-42,78 %","7,04 %",4,"-42,86 %","0,00 %",,,
B0089CJJG2,"Hama Support mural TV inclinable pour TV écran plat entre 94 cm et 191 cm (37"" à 75""), jusqu'à 60 kg de charge supportée, VESA 800x400, Noir",Hama,"36,58 €",,,1,,,"36,58 €",,,"31,09 €",,,1,,,,,
B000NRTREU,"Hama Rallonge pour Allume-Cigare (1,5m, fusible 8A, 12-24 V, Convient également pour Les camions) Noir",Hama,"35,99 €","1,44 %","-75,98 %",3,"0,00 %","-80,00 %","35,99 €","1,44 %","-75,98 %","19,23 €","0,00 %","-78,01 %",3,"0,00 %","-80,00 %",,,
B017JY4WEY,"Hama ""Fine Art"" Spiral Album, 24 x 17cm, 50 Photos, chalk",Hama,"35,92 €","-17,77 %","100,89 %",5,"-28,57 %","66,67 %","35,92 €","-17,77 %","100,89 %","21,65 €","-28,57 %","114,78 %",5,"-28,57 %","66,67 %",,,"-100,00 %"
B000L9MVPM,"Hama Chemin de câbles (Bande en PVC/Aluminium pour Montage Mural TV ou au Sol, Cache-câble Demi-Rond, 100 x 3,5 x 0,9 cm, entrée de câble jusqu'à 2 câbles) Blanc",Hama,"35,14 €","-70,69 %","-29,83 %",3,"-75,00 %","-25,00 %","35,14 €","-72,94 %","-6,44 %","23,88 €","-76,92 %","7,42 %",3,"-76,92 %","0,00 %",,"-100,00 %",
B0000AISQJ,"Hama Passe-partout Premium, blanc neige, 30 x 40 cm",Hama,"34,92 €","-53,85 %","-55,80 %",6,"-53,85 %","-53,85 %","46,56 €","-27,27 %","-41,07 %","23,68 €","-27,27 %","-33,76 %",8,"-27,27 %","-38,46 %",,"-100,00 %","-100,00 %"
B0041NL8YO,"Hama Pied 'LS-L200"" (trépied pour lampe, pour lampe photo) Noir",Hama,"34,77 €",,,1,,,"34,77 €",,,"27,53 €",,,1,,,,,
B00006JA8E,"Hama Étuis à négatifs (Lot de 25 Pochettes Rangement Diapos/Negatifs pour Classeurs à Anneaux, 40 Negatifs par Feuille, Polypropylène)",Hama,"34,70 €","-67,62 %","145,06 %",2,"-66,67 %","100,00 %","34,70 €","-67,62 %","145,06 %","23,80 €","-66,67 %","115,00 %",2,"-66,67 %","100,00 %",3,,"200,00 %"
B0CP7YPBFW,"Hama Fold Coque pour Samsung Galaxy Tab S9 FE+ 12,4"" - Housse Fonction Chevalet, Compartiment pour Le S Pen, Protection Fermeture Magnétique - Noir",Hama,"34,67 €",,,1,,,"34,67 €",,,"21,84 €",,,1,,,,,
B07FPZLB75,"Hama Tapis de Souris (fabriqué en Aluminium, Tapis de Souris élégant pour Souris Laser/Optique, antidérapant, Dur, Fin, effaçable, 22 x 0,3 x 18 cm) Argent",Hama,"34,67 €","-19,39 %","-60,80 %",3,"0,00 %","-57,14 %","22,94 €","-59,37 %","-74,06 %","20,06 €","-50,00 %","-60,12 %",2,"-50,00 %","-71,43 %",,,
B00006J9VM,"Hama Boîtier Multipack (pour 6 CD/DVD/Blu-Ray, Multipack, 6 in 1, étui de Protection pour CD) Noir/Transparent",Hama,"33,95 €","-57,39 %","-24,05 %",7,"-70,83 %","-30,00 %","33,95 €","-62,13 %","-24,05 %","16,52 €","-74,07 %","-23,87 %",7,"-74,07 %","-30,00 %",,,"-100,00 %"
B00194HCI4,"Hama Cadre Photo métallique Davos pour Portrait, doré, 10 x 15 cm",Hama,"33,64 €","-88,54 %","-76,13 %",3,"-88,00 %","-83,33 %","33,64 €","-88,98 %","-78,41 %","13,08 €","-88,46 %","-83,65 %",3,"-88,46 %","-85,00 %",,,"-100,00 %"
B0CNDD3WPS,"Hama Antenne TV Intérieur TNT HD (DVBT2, Antenne Numérique Puissante Active avec Amplification de Signal Automatique, sans Interference, Portable, Plat, Alimentation USB, Câble Coaxial 2m) Noir",Hama,"33,61 €",,,1,,,"33,61 €",,,"25,15 €",,,1,,,,,
B00006J9WQ,"Hama Coins Adhésifs Photos (Distributeur de 200 Coins Photos, diamètre de 10 mm, PP Anti Statique) Transparent",Hama,"33,48 €","12,50 %","-41,30 %",27,"12,50 %","-41,30 %","34,72 €","21,74 %","-37,78 %","41,16 €","21,74 %","-36,04 %",28,"21,74 %","-37,78 %",,,
B005DJKF5I,"Hama Album Photo Singo (Album Auto-adhésif, 28 x 31 cm, 20 Pages, pour 60 Photos au Format 10 x 15 cm) Vert",Hama,"33,28 €","300,00 %","-53,51 %",4,"300,00 %","-60,00 %","33,28 €","300,00 %","-53,51 %","18,20 €","300,00 %","-54,36 %",4,"300,00 %","-60,00 %",,,"-100,00 %"
B07TPCMJSF,"Étui portefeuille ""Slim Pro"" pour Sony Xperia 1, noir",Hama,"33,25 €",,,1,,,"33,25 €",,,"23,65 €",,,1,,,,,
B000Y13DPE,"Hama Boîtier CD Slim en polypropylène, Lot de 20, Assortiment de Couleurs",Hama,"33,23 €","-33,47 %","-49,84 %",3,"-40,00 %","-40,00 %","33,23 €","-33,47 %","-58,20 %","19,11 €","-38,89 %","-44,99 %",3,"-40,00 %","-50,00 %",,,
B0002W6E56,"Hama 00004133 Trépied Photo/vidéo Star 700 EF Digital, Champagne (Trépied d'entrée de Gamme léger, tête à Trois Voies, 42-125 cm, 3D)",Hama,"33,16 €","-79,74 %","-46,72 %",2,"-80,00 %","-33,33 %","16,58 €","-89,87 %","-73,36 %","12,11 €","-90,00 %","-55,79 %",1,"-90,00 %","-66,67 %",6,,
B0BL1RYFT8,"Hama MW-300 V2 Souris sans Fil - Technologie 2.4Ghz, Capteur 1600 dpi, Clics Silencieux, Ambidextre - Rouge",Hama,"32,62 €",,,2,,,"32,62 €",,,"15,71 €",,,2,,,,,
B00T9GY0H0,"THOMSON Support Mural TV WAB175 (VESA jusqu'à 600x400, inclinable, pour Une Diagonale d´écran comprise Entre 94 et 191 cm (de 37"" à 75"")) Noir",Thomson,"32,49 €","-50,00 %",,1,"-50,00 %",,"32,49 €","-50,00 %",,"19,33 €","-50,00 %",,1,"-50,00 %",,,,
B017IM48R8,"Hama Cadre Photo en Plastique Paris (Cadre de 15 cm x 20 cm, Bordures de 20 mm x 15 mm, pour Les Photo de Taille 10 cm x 15 cm, Verre Reflex, polystyrene (PS), avec Crochet et Pied) Cuivre",Hama,"32,46 €","500,00 %","-40,00 %",6,"500,00 %","-40,00 %","32,46 €","500,00 %","-57,14 %","18,42 €","500,00 %","-57,14 %",6,"500,00 %","-57,14 %",,,
B07PLLYTHY,"Hama 186305 Wake UP Early Bird (Reveil Radio piloté) Blanc",Hama,"32,24 €","4,61 %",,2,"0,00 %",,"32,24 €","4,61 %",,"24,83 €","0,00 %",,2,"0,00 %",,,,
B00FQFYOM4,"Lecteur USB 3.0 de Cartes SD/microSD, argenté",Hama,"32,24 €","95,87 %","-77,23 %",2,"100,00 %","-80,00 %","32,24 €","95,87 %","-71,54 %","18,00 €","100,00 %","-84,37 %",2,"100,00 %","-75,00 %",,,
B001UBD17C,"Hama Album, Vert Pomme, 36 x 32 cm",Hama,"31,86 €","-62,02 %","-70,52 %",2,"-60,00 %","-71,43 %","31,86 €","-62,02 %","-70,52 %","17,06 €","-60,00 %","-68,27 %",2,"-60,00 %","-71,43 %",,,
B00005UPE1,"Hama Câble réseau RJ45 Droit Ethernet Cat 5e STP (câble de raccordement de 10 m, 1000 Mbit/s, plaqué Or, blindé) Gris",Hama,"31,64 €",,"105,72 %",2,,"100,00 %","31,64 €",,"105,72 %","17,94 €",,"100,00 %",2,,"100,00 %",,,
B084HZN6S4,"Hama Album Photo ""Fine Art"" (format 24 x 17 cm, 36 pages blanches, sans spirale) Sable",Hama,"31,56 €","9,36 %","14,89 %",6,"20,00 %","50,00 %","31,56 €","9,36 %","14,89 %","34,38 €","20,00 %","68,12 %",6,"20,00 %","50,00 %",3,,
B0761ZG67P,"Hama Multiprise 6 Prises 16A avec Interrupteur (Rallonge multiprises 5m, Bloc 6 Prises Type F Schuko, 3500W Max, Idéal Bureau PC luminaires, Atelier, Meuble TV, Garage) Noir",UNKNOWN,"31,34 €","-41,63 %","35,91 %",4,"-42,86 %","33,33 %","31,34 €","-41,63 %","35,91 %","44,00 €","-42,86 %","43,93 %",4,"-42,86 %","33,33 %",,,
B0000AIRSP,"Hama Boîtier ""Slim"" quadruple (pour CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, pour 4 CD, lot de 10) Transparent",Hama,"31,26 €","6,91 %","-50,60 %",3,"50,00 %","-57,14 %","31,26 €","-30,47 %","-50,60 %","20,94 €","0,00 %","-48,79 %",3,"0,00 %","-57,14 %",,,
B009X8SFSY,"Hama ""Fine Art"" Spiral Album, 24 x 17 cm, 50 Photos, azure",Hama,"31,20 €","25,00 %","7,22 %",5,"25,00 %","0,00 %","31,20 €","25,00 %","7,22 %","19,65 €","25,00 %","12,54 %",5,"25,00 %","0,00 %",,,
B01NCQUYWP,"Répartiteur d’antenne AM/FM DAB SMB(f)",Hama,"30,80 €",,,1,,,"30,80 €",,,"23,81 €",,,1,,,,,
B07622NTQ1,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Blanches, à Spirale) Noir",Hama,"30,77 €","33,09 %","-60,38 %",3,"50,00 %","-57,14 %","30,77 €","33,09 %","-60,38 %","14,88 €","50,00 %","-52,87 %",3,"50,00 %","-57,14 %",,,
B0BL1TPW91,"Hama Câble USB-C de charge et transfert de données Reflective (USB-A 2.0 mâle vers USB-C mâle, câble blindé, anti-torsion, Fiche Aluminium plaqué or, Gaine nylon tressé robuste, 1.5 m) Bleu",Hama,"30,70 €",,,2,,,"30,70 €",,,"20,92 €",,,2,,,,,
B000KJPE4I,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 70 x 100 cm, Reflex) Blanc",Hama,"30,41 €",,,1,,,,,,,,,,,,,,
B00DY5BLZQ,"Hama Cadre Portrait (Taille de Cadre 21x29,7 cm, Taille de Photos 21x29,7 cm, Acrylique, Format Horizontal, en Plastique, 1 Photo par Cadre, élégant, Simple, Classique) Gris",Hama,"29,96 €","-50,00 %",,4,"-50,00 %",,"37,45 €","-28,57 %",,"26,80 €","-28,57 %",,5,"-28,57 %",,1,,
B000XA2YM4,"Xavax Amortisseur de vibrations (pour laveuse, sécheuse et lave-vaisselle, diamètre intérieur 4,5 cm, Jeu de 4) Blanc",xavax,"29,96 €","33,33 %",,4,"33,33 %",,"29,96 €","33,33 %",,"21,14 €","34,14 %",,4,"33,33 %",,,,
B06XB97YH4,"Hama Album photo ""Nora"" (pour 200 photos au format 10 x 15 cm, album traditionnel enfant de 22,5 x 22 cm, 100 pages blanches, hippopotame, élégant) Gris/Marron/Blanc",Hama,"29,84 €","-66,12 %","-52,29 %",2,"-71,43 %","-60,00 %","29,84 €","-66,12 %","-65,92 %","13,02 €","-71,43 %","-68,90 %",2,"-71,43 %","-71,43 %",,,
B07JHD8X2Q,"Hama Microphone de Table 'CS-461' (pour Utilisation de Discours ou réunion publique) Noir",Hama,"29,76 €","-81,80 %","48,95 %",3,"-84,21 %","0,00 %","29,76 €","-82,64 %","48,95 %","14,06 €","-84,98 %","11,59 %",3,"-85,00 %","0,00 %",2,"100,00 %",
B017JY56TY,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages blanches, à spirale) Kiwi",Hama,"29,60 €","-32,50 %","15,90 %",2,"-33,33 %","0,00 %","29,60 €","-32,50 %","15,90 %","14,52 €","-33,33 %","11,01 %",2,"-33,33 %","0,00 %",,,
B001JQD33U,"Kit d'alimentation, 6mm²",Hama,"29,16 €",,,1,,,"29,16 €",,,"15,37 €",,,1,,,,,
B07917RBBM,"Hama Stylet ""Easy"" pour écrans tactiles (universel, pour tablettes/smartphones/GPS, utilisation facile, stylet de 106 mm, pour Samsung, Apple, Huawei, Xiaomi, LG, Sony) Noir",Hama,"29,12 €","-81,73 %","-69,57 %",7,"-80,00 %","-69,57 %","33,28 €","-78,56 %","-65,22 %","26,96 €","-76,56 %","-69,15 %",8,"-76,47 %","-65,22 %",,,
B0BL1WPKVV,"Hama MW-300 V2 Souris sans Fil - Technologie 2.4Ghz, Capteur 1600 dpi, Clics Silencieux, Ambidextre - Jaune",Hama,"28,72 €",,,2,,,"28,72 €",,,"15,64 €",,,2,,,,,
B0000WXD16,"Hama Trépied Appareil Photo 160cm Star 62"" avec étui de Transport (Trépied Télescopique Aluminium, Tête 3 Voies 3D, Attache Rapide fournie, Niveaux à Bulles intégrés) Beige",Hama,"28,71 €","-93,33 %","-19,85 %",1,"-93,33 %","0,00 %","28,71 €","-94,74 %","-19,85 %","23,36 €","-94,74 %","18,22 %",1,"-94,74 %","0,00 %",,,"-100,00 %"
B075RGTRF5,"Hama Album Photo Fine Art (Format 36 x 32 cm, 50 Pages Blanches, à Spirale) Bordeaux",Hama,"28,68 €","-73,33 %","13,18 %",2,"-75,00 %","0,00 %","28,68 €","-76,48 %","13,18 %","14,16 €","-78,09 %","8,26 %",2,"-77,78 %","0,00 %",,"-100,00 %",
B08N1G1NWR,"Hama Lampe annulaire Ringlight LED 'SpotLight Work Area 67' (pour Smartphone/Tablette, support lumineux, idéal pour les vlogers, tiktok, instagram, facebook, Youtube) Noir",Hama,"28,50 €",,"30,91 %",1,,"0,00 %","28,50 €",,"30,91 %","16,01 €",,"-9,80 %",1,,"0,00 %",,,
B000PGIK6K,"Hama Adaptateur de prise de courant (adaptateur de contact, jusqu'à 3500 watts, protection enfant, avec interrupteur marche/arrêt) Blanc",Hama,"28,46 €","-14,07 %","-94,98 %",2,"-33,33 %","-98,58 %","28,46 €","-14,07 %","-94,71 %","5,12 €","-33,33 %","-98,55 %",2,"-33,33 %","-98,52 %",,,"-100,00 %"
B0015IOV9M,"Hama Cadre photo en plastique ""Sevilla"" (taille du Cadre de 40 x 40 cm avec bordure de 13 mm x 17 mm, pour une photo de 28 x 28 cm) Blanc",Hama,"28,32 €",,,2,,,"28,32 €",,,"16,36 €",,,2,,,,,
B01DNVQYYI,"Hama Bloc Multiprises (10 prises, 2 interrupteurs et protection contre surtensions, prises tournées à 45°,longueur de câble de 2 m) Bleu Glace/Noir",Hama,"27,92 €",,"4,73 %",1,,"0,00 %","27,92 €",,"-44,82 %","19,32 €",,"-44,51 %",1,,"-50,00 %",,,"-100,00 %"
B00006JCOK,"Hama Support mural tubulaire pour fixation de parabole/antenne en aluminium",Hama,"27,87 €","0,04 %","-68,14 %",1,"0,00 %","-66,67 %","27,87 €","0,04 %","-52,22 %","24,23 €","0,00 %","-48,42 %",1,"0,00 %","-50,00 %",,,
B08934FSTR,"Hama Mini Trépied de Table Solid II, 21B (trépied avec Support Smartphone iPhone/Samsung/GoPro, Compact, Rotatif, inclinable, Télécommande Bluetooth, idéal Voyage, Pas de vis de 1/4"") Noir",Hama,"27,60 €",,"-54,62 %",1,,"-50,00 %","27,60 €",,"-54,62 %","24,10 €",,"-45,00 %",1,,"-50,00 %",,,
B0171NJ5U4,"Appareil d’alimentation pour voiture 3000 mA, stabilisé",Hama,"27,49 €",,,1,,,"27,49 €",,,"16,45 €",,,1,,,,,
B0000AIS82,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 40 x 60 cm, Reflex) Blanc",Hama,"27,48 €",,"-66,67 %",3,,"-66,67 %","54,96 €",,"-68,42 %","36,30 €",,"-63,05 %",6,,"-68,42 %",2,,"-60,00 %"
B074JD5KRM,"Hama Cadre en plastique ""Madrid"" (taille de cadre de 21 cm x 29,7 cm, taille de la photo de 15 cm x 20 cm, 1 photo par cadre, à accrocher, élégant, simple, classique) Argent",Hama,"27,42 €","20,00 %",,6,"20,00 %",,"27,42 €","-14,29 %","144,39 %","14,28 €","-14,29 %","124,53 %",6,"-14,29 %","100,00 %",,,
B006H3MKXO,"Hama Adaptateur MHL (Mobile High-Definition Link, Mobile/Smartphone vers téléviseur/projecteur avec entrée HDMI, qualité Full HD) Noir",Hama,"27,11 €",,,1,,,"27,11 €",,,"10,38 €",,,1,,,,,
