Programme=[Retail],Aperçu du distributeur.=[Fabrication],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/05/2024 - 31/05/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les commandes","Revenus basés sur les commandes – Période antérieure (%)","Revenus basés sur les commandes – Même période l'année dernière (%)","Unités commandées","Unités commandées – Période antérieure (%)","Unités commandées – Même période l'année dernière (%)","Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B01K47GUKC,"Hama Album photo vierge ""La Fleur"" (album photo traditionnel 30 cm x 30 cm, 100 pages noires, de 400 photos au format 10 cm x 15 cm, motif de feuilles) Blanc",Hama,"219,74 €","1,64 %","-34,05 %",14,"7,69 %","-30,00 %","219,74 €","-22,27 %","-34,05 %","90,86 €","-17,65 %","-18,87 %",14,"-17,65 %","-30,00 %",2,"100,00 %",
B0BXPLLW89,"Hama Classeur à négatifs (4 anneaux, niveau de remplissage 39 mm, feuilles rectangulaires, album à négatifs d'une pellicule photo, housse de protection) Noir",Hama,"216,32 €","45,65 %",,26,"44,44 %",,"216,32 €","30,98 %",,"159,90 €","30,00 %",,26,"30,00 %",,,,
B07B9VB1J5,"Hama Album photo vierge Minimax ""Designline"" (album photo traditionnel format 13 cm x 16,5 cm, pour 100 photos 10 cm x 15 cm, 100 pages, triangle) Blanc/Marron/Turquoise/Rose",Hama,"216,32 €","33,33 %","2 433,02 %",52,"33,33 %","5 100,00 %","220,48 €","39,47 %","2 481,73 %","147,34 €","39,47 %","4 998,27 %",53,"39,47 %","5 200,00 %",,,
B078T62G9K,"Hama Souris Optique à 3 Boutons MC-200, Filaire, Blanche",Hama,"206,85 €","21,92 %","8,40 %",31,"-8,82 %","-8,82 %","216,83 €","35,79 %","23,22 %","122,40 €","3,10 %","14,46 %",33,"3,13 %","6,45 %",1,,
B000V8QPQ4,"hama hama Câble d'antenne, prise coaxiale 75 db - prise coaxiale 10,0 m",Hama,"204,71 €","41,09 %","-58,92 %",19,"72,73 %","-64,15 %","204,71 €","29,33 %","-58,18 %","77,14 €","58,33 %","-60,73 %",19,"58,33 %","-63,46 %",,"-100,00 %","-100,00 %"
B00006JAYQ,"Hama Filtre anti-parasites AF (faible bruit, RCA - Cinch, 40 Hz - 32 KHz, plaqué or) Noir/Rouge",Hama,"198,89 €","235,57 %","95,60 %",11,"266,67 %","83,33 %","198,89 €","235,57 %","95,60 %","81,40 €","255,61 %","82,10 %",11,"266,67 %","83,33 %",,,"-100,00 %"
B0032D8WCA,"Hama Album Photo Catania (Taille de l'album 29 x 32 cm pour 300 Photos au Format 10 x 15 cm, 60 Pages, Papier stratifié, thématique Mariage/Vacances, Personnalisable) Gris",Hama,"198,24 €","43,90 %","-80,64 %",14,"75,00 %","-78,46 %","198,24 €","43,90 %","-64,24 %","114,94 €","75,00 %","-61,20 %",14,"75,00 %","-60,00 %",3,,"200,00 %"
B0CLD5D3YP,"Hama Support Mural TV Extra Plat Inclinable Pivotant 180° Garantie 10ans (TV 19 à 48 pouces, VESA jusqu'à 200 x 200, 2 articulations, Support Extensible, Cache Cables, Chevilles Fisher & Gabarit) Noir",Hama,"196,20 €",,,3,,,"196,20 €",,,"134,94 €",,,3,,,,,
B0BL1TWRL8,"Hama Ecouteurs sans Fil Tour du Cou Freedom Neck (Casque de Sport Bluetooth Intra-Auriculaires Tour d'oreille avec Micro, 10h d'autonomie, Idéal Course, Vélo, Gym, Contrôle Vocal) Noir",Hama,"194,87 €","85,71 %",,13,"85,71 %",,"194,87 €","116,67 %",,"221,55 €","116,40 %",,13,"116,67 %",,,,
B01LXBUDEJ,"Hama Pêle-mêle cadres photo portr., 1 10x15cm, 1 10x10cm, 1 9x10cm",Hama,"192,36 €","23,53 %","12,03 %",21,"23,53 %","16,67 %","192,36 €","23,53 %","25,41 %","137,48 €","22,72 %","42,39 %",21,"23,53 %","31,25 %",1,,
B07NH3LJ1S,"Hama Support pour télécommande ""Agent"" (porte-télécommande, rotatif, 5 compartiments pour télécommandes, téléphones, lunettes, stylos, organisateur pour bureau, rangement) Noir",Hama,"191,85 €","-2,73 %","23,18 %",13,"0,00 %","30,00 %","191,85 €","-2,73 %","23,18 %","101,36 €","-7,55 %","20,32 %",13,"0,00 %","30,00 %",,,
B0000AIS0W,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 30 x 40 cm avec bordure de 9 mm x 17 mm, pour une photo de 20 x 28 cm) Blanc",Hama,"190,96 €","-42,12 %","-55,48 %",13,"-50,00 %","-63,89 %","204,21 €","-35,51 %","-40,72 %","85,70 €","-44,31 %","-41,66 %",14,"-44,00 %","-46,15 %",,"-100,00 %","-100,00 %"
B01KFL3C26,"Hama Multiprise, ""6+1"" (commutable individuellement, avec protection anti-surtension, montage mural, pivotée à 90°, longueur de douille XL, protection enfant, longueur de câble de 1,4 m) Noir",Hama,"190,94 €","-71,64 %","302,32 %",8,"-71,43 %","300,00 %","190,94 €","-71,64 %",,"117,96 €","-71,83 %",,8,"-71,43 %",,1,"-66,67 %","0,00 %"
B00GRP4HDI,"Hama Boîtier pour câbles Maxi (Boite pour câbles, 40 x 15,5 x 13,8 cm, avec Pieds en Caoutchouc) Noir",Hama,"190,14 €","-34,79 %","-77,34 %",7,"-36,36 %","-80,56 %","190,14 €","-34,79 %","-76,69 %","92,04 €","-37,00 %","-76,97 %",7,"-36,36 %","-80,00 %",1,,"-66,67 %"
B0BL1T1R5Y,"Hama Casque TV ShellTV (Casque Circum-Auriculaire Stéréo, idéal télé, câble Extra Long 6m, Jack 3.52mm mâle, Adaptateur Jack 6.35mm mâle Inclus, 20 Hz-20 kHz, 32 ohms, 113 DB/MW) Noir",Hama,"185,82 €","23,93 %","1 015,37 %",11,"22,22 %","1 000,00 %","202,48 €","51,92 %","1 115,37 %","155,40 €","50,06 %","1 100,00 %",12,"50,00 %","1 100,00 %",,,
B001E725JM,"Hama Blu-Ray de Nettoyage (pour tête de Lecture, pour éliminer la poussière dans Les lecteurs de Blu-Ray, Blu-Ray de Nettoyage) Blanc/Bleu/Rouge",Hama,"185,52 €","-67,69 %",,12,"-67,57 %",,"170,35 €","-72,59 %",,"145,84 €","-72,11 %",,11,"-72,50 %",,6,"500,00 %",
B009HSQ4JM,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages noires, à spirale) Azur",Hama,"184,91 €","102,46 %","182,39 %",13,"116,67 %","225,00 %","184,91 €","102,46 %","125,91 %","109,85 €","116,67 %","186,07 %",13,"116,67 %","160,00 %",,,
B000EOPSRC,"Hama Pochette (pour 20 CD/DVD/Blu-ray, classeur de rangement, gain de place pour le bureau, le salon et la maison, étuis de transport) Noir",Hama,"184,44 €","-10,10 %","-66,98 %",22,"-26,67 %","-75,28 %","257,70 €","95,38 %","-53,88 %","131,34 €","73,68 %","-61,99 %",33,"73,68 %","-62,07 %",,"-100,00 %","-100,00 %"
B0186CU9A4,"Hama Album Photo ""Fine Art"" (format 29 x 32 cm, 50 pages blanches, sans spirale) Bleu",Hama,"183,74 €","-43,90 %","293,95 %",13,"-45,83 %","225,00 %","168,92 €","-48,43 %","262,18 %","122,28 €","-50,00 %","217,69 %",12,"-50,00 %","200,00 %",4,"33,33 %",
B0BG5GJNDL,"Hama Montre Connectée Femme Fit Watch 4910 (Montre Sport, Etanche IP68, Ecran Tactile 1,09"", Montre Fitness 15 Sports Fréq. Cardiaque Oxymètre Podomètre Compatible Google Fit Apple Health Strava) Rose",Hama,"183,66 €",,,3,,,"183,66 €",,,"149,85 €",,,3,,,,,
B07Z6X4BZR,"Hama Radio numérique DIR3300SBT (Spotify, WLAN/LAN/Dab + / FM, écran Couleur, Fonction USB, réveil et Diffusion Wi-FI, multiroom, télécommande, Application de Radio Gratuite) Blanc",Hama,"183,25 €",,,1,,,"183,25 €",,,"140,00 €",,,1,,,,,
B0009V6OBO,"Hama Pochettes de Protection (en Papier pour CD/DVD/Blu-Ray, Lot de 100) Blanc/Transparent",Hama,"182,54 €","16,45 %","1 085,32 %",24,"60,00 %","1 100,00 %","194,12 €","23,13 %","1 160,52 %","119,80 €","65,52 %","1 086,14 %",25,"56,25 %","1 150,00 %",,,
B0845F2JG2,"Hama Souris Verticale, Ergonomique, pour gaucher EMC-500L, Filaire, USB A, Noire",Hama,"181,15 €","2,59 %","434,05 %",11,"10,00 %","450,00 %","164,91 €","-6,61 %","386,17 %","144,20 €","0,00 %","458,27 %",10,"0,00 %","400,00 %",3,,
B07GL8PS46,"Hama Album Photo ""Fine Art"" (format 30 x 30 cm, 100 pages noires, sans spirale) Bordeaux",Hama,"179,21 €","-39,42 %","115,92 %",9,"-52,63 %","125,00 %","199,09 €","-31,57 %","219,82 %","107,80 €","-47,37 %","286,24 %",10,"-47,37 %","233,33 %",,"-100,00 %",
B0BL1RN815,"Hama Power Bank 24000 mAh (Batterie Externe, 1 USB C + 2 USB A, Power Pack Fast Charge, Batterie pour Smartphone, Tablette, Haut-Parleur Bluetooth, Voyants LED, Chargeur Portable + Cable 0.25m) Gris",Hama,"178,71 €","25,08 %",,5,"25,00 %",,"142,89 €","0,01 %",,"114,92 €","2,63 %",,4,"0,00 %",,,,
B01N4C15H5,"Hama Album Photo Fine Art (Format 30 x 30 cm, 100 Pages Blanches, sans Spirale) Bordeaux",Hama,"178,05 €","-20,72 %","61,50 %",11,"-26,67 %","57,14 %","178,05 €","-14,71 %","61,50 %","93,02 €","-21,69 %","77,15 %",11,"-21,43 %","57,14 %",,,
B0000AISOV,"Hama Cadre photo Clip-Fixe (sans bordure, 30 x 30 cm, Reflex) Blanc",Hama,"174,65 €","1 650,00 %","1 850,00 %",35,"1 650,00 %","1 850,00 %","164,67 €","3 200,00 %",,"102,63 €","3 200,00 %",,33,"3 200,00 %",,,"-100,00 %",
B08SDTGVK8,"Hama Album Photo Livre bébé ""My Little Me"" à personnaliser (Album photo naissance, baptême, Cadeau d'anniversaire enfant, Idéal scrapbooking, 29x32cm, 60 Pages, Max. 300 Photos 10x15 cm) Multicolore",Hama,"173,16 €","-51,85 %","-30,24 %",13,"-51,85 %","-31,58 %","186,48 €","-48,15 %","-28,70 %","119,21 €","-56,19 %","-38,07 %",14,"-48,15 %","-30,00 %",,,"-100,00 %"
B001JTTAPW,"Hama Boîtier double (pour DVD, convient également aux CD et disques Blu-ray, avec film pour l'insertion de la jaquette, lot de 5) Transparent",Hama,"173,12 €","-3,03 %","-29,73 %",32,"-3,03 %","10,34 %","178,53 €","-8,33 %","-24,48 %","115,83 €","-8,42 %","34,42 %",33,"-8,33 %","22,22 %",,"-100,00 %",
B084J116L1,"Hama Album Photo ""Fine Art"" (format 30 x 30 cm, 80 pages blanches, sans spirale) Lilas",Hama,"171,92 €","-22,61 %",,12,"-29,41 %",,"203,56 €","6,84 %",,"129,78 €","-6,64 %",,14,"-6,67 %",,,,
B06XNNNB3B,"Hama Trolley pour caméra/Appareil Photo Miami (conçu spécialement pour Les photographes Amateurs et Professionnels, Taille du Trolley de 27 cm x 12 cm x 37 cm, 2,9 kg) Noir/Rouge",Hama,"171,50 €","100,00 %",,2,"100,00 %",,"171,50 €","100,00 %","100,00 %","126,18 €","100,00 %","124,00 %",2,"100,00 %","100,00 %",1,,
B01BBTCVKA,"Hama Album Photo ""Fine Art"" (format 30 x 30 cm, 100 pages blanches, sans spirale) Malibu",Hama,"170,58 €","-49,44 %","70,34 %",10,"-54,55 %","66,67 %","154,50 €","-54,20 %","32,24 %","79,38 €","-58,61 %","41,40 %",9,"-59,09 %","28,57 %",1,,"0,00 %"
B07KWF2WPL,"Rapoo Souris optique sans fil Multi mode 2,4GHz/BT 3.0/BT 4.0 ""M300"" (bluetooth, souris d'ordinateur, design, avec boutons et molette de défilement) Gris foncé",Rapoo,"170,09 €","975,16 %",,11,"1 000,00 %",,"170,09 €","975,16 %",,"155,43 €","1 000,00 %",,11,"1 000,00 %",,,,
B01DNW2Y3C,"Hama Bloc Multiprises (10 prises, 2 interrupteurs et protection contre surtensions, prises tournées à 45°, longueur de câble de 2 m) Blanc",Hama,"168,82 €",,,7,,,"168,82 €",,,"135,24 €",,,7,,,,,
B0000AI2XV,"Hama Cadre-galerie photo en plastique Madrid (taille de cadre de 25 cm x 55 cm, taille de la photo de 13 cm x 18 cm, 3 photos par cadre, à accrocher, élégant, simple, classique) Noir",Hama,"168,79 €","-16,77 %","-46,42 %",9,"-50,00 %","-52,63 %","168,79 €","-24,01 %","-46,42 %","67,17 €","-52,72 %","-52,67 %",9,"-52,63 %","-52,63 %",2,"-33,33 %",
B000NRVR7A,"Hama Répartiteur double pour prise allume-cigare (180°, 12V, avec écran à LED)",Hama,"168,79 €","-9,03 %","1 459,98 %",15,"0,00 %","1 400,00 %","168,79 €","-9,03 %","1 459,98 %","113,46 €","0,13 %","1 537,23 %",15,"0,00 %","1 400,00 %",,,"-100,00 %"
B0BL1SS1WK,"Hama MW-300 V2 Souris sans Fil - Technologie 2.4Ghz, Capteur 1600 dpi, Clics Silencieux, Ambidextre - Noire",Hama,"167,95 €","-22,28 %",,24,"-25,00 %",,"174,70 €","-16,56 %",,"196,99 €","-19,40 %",,25,"-19,35 %",,2,"100,00 %",
B002ZX98MG,"Hama Boîtier Slim (pour DVD, Convient également aux CD et disques Blu-Ray, Ultra Mince, avec Une Feuille pour la Couverture, Lot de 10) Transparent",Hama,"166,86 €","41,13 %","54,21 %",25,"47,06 %","25,00 %","166,86 €","13,89 %","54,21 %","122,37 €","18,44 %","39,71 %",25,"19,05 %","25,00 %",,,"-100,00 %"
B00ZWPVLEW,"Thomson Ecouteurs filaires ""EAR5105"" (écouteurs, tour d’oreille, écouteurs intra-auriculaires avec oreillette, câble de 1,2 m) Noir",Thomson,"166,59 €","-39,64 %","70,90 %",18,"-35,71 %","80,00 %","166,59 €","-39,64 %","144,16 %","110,08 €","-35,23 %","181,32 %",18,"-35,71 %","157,14 %",2,"100,00 %",
B0CNRZ9GWN,"Hama Boîte pour câbles Maxi (Boite Rangement pour Cables chargeurs et multiprises, boitier Cache câbles 40x15,5x13,5cm, Pieds en Caoutchouc) Blanc",Hama,"166,56 €","-61,90 %",,8,"-61,90 %",,"187,38 €","-60,87 %",,"126,09 €","-60,87 %",,9,"-60,87 %",,4,"300,00 %",
B005DJKGO8,"Hama Album, Rose, 22 x 22,5",Hama,"166,40 €","66,67 %","205,77 %",20,"66,67 %","300,00 %","166,40 €","42,86 %","205,77 %","108,00 €","42,86 %","302,68 %",20,"42,86 %","300,00 %",,,
B07Q8VBZ5M,"Hama X-Pointer 6in1 Télécommande Pointeur Laser - 6 en 1, Laser Rouge, Fonction Air Mouse, Technologie Smart-Link, sans Fil 2.4 GHz - pour présentation Powerpoint - Noir",Hama,"164,94 €","100,00 %",,6,"100,00 %",,"164,94 €","100,00 %",,"172,80 €","100,00 %",,6,"100,00 %",,,,
B0000AIRSL,"Hama Cadre photo Clip-Fixe (sans bordure, 50 x 60 cm, Reflex) Blanc",Hama,"162,37 €","550,00 %",,13,"550,00 %",,"149,88 €","200,00 %",,"80,28 €","200,00 %",,12,"200,00 %",,,"-100,00 %",
B002U7MW70,"Hama Chemin de câbles (en aluminiun, rectangulaire, 110 x 5 x 2,6 cm) Noir",Hama,"160,12 €","208,52 %","96,44 %",6,"200,00 %","100,00 %","160,12 €","208,52 %","96,44 %","107,88 €","200,00 %","100,00 %",6,"200,00 %","100,00 %",,,
B00006J9WN,"Hama Boîtier Multipack (pour 4 CD/DVD/Blu-Ray, Multipack, 4 in 1, étui de Protection pour CD) Noir/Transparent",Hama,"155,93 €","137,84 %","95,70 %",31,"138,46 %","29,17 %","155,93 €","137,84 %","95,70 %","62,12 €","108,74 %","17,87 %",31,"138,46 %","29,17 %",,,
B07F39Q5RV,"Thomson Antenne Intérieure HD Plate ANT1528BK (pour réception Radio/télévision numérique, DVB-T/-T2, Dab/Dab+, HD/3D, avec amplificateur, Filtre Anti-Bruit, Performance 45) Noir/Gris",Thomson,"155,64 €","48,40 %","-17,41 %",5,"66,67 %","-16,67 %","155,64 €","48,40 %","-29,38 %","130,72 €","89,70 %","-31,71 %",5,"66,67 %","-28,57 %",,"-100,00 %",
B0009N8N9I,"Hama Lot de 4 marqueurs pour CD/DVD/Blu-ray, Noir, Rouge, Bleu et Vert",Hama,"154,23 €","-8,62 %","8,16 %",53,"-8,62 %","8,16 %","148,41 €","-15,00 %","2,00 %","113,73 €","-15,00 %","26,76 %",51,"-15,00 %","2,00 %",,,"-100,00 %"
B084J1VGPD,"Hama Album Photo ""Fine Art"" (format 30 x 30 cm, 80 pages blanches, sans spirale) Gris",Hama,"154,09 €","392,62 %",,11,"450,00 %",,"154,09 €","392,62 %",,"101,95 €","454,08 %",,11,"450,00 %",,,,"-100,00 %"
B005DJKJIQ,"Hama Album Photo ""Singo"" (album grand format, 30 x 30 cm, 100 pages, pour 400 photos au format 10 x 15 cm) Rose",Hama,"153,76 €","-35,44 %","23,11 %",14,"-46,15 %","40,00 %","162,92 €","-31,59 %","30,44 %","96,15 €","-42,31 %","55,01 %",15,"-42,31 %","50,00 %",,,
B00IZA0V4M,"Thomson Support Mural TV WAB846 (VESA 200x200, inclinable et orientable, avec 2 Bras, pour Une Diagonale d'écran de 25 à 117 cm (de 10"" à 46"")) Noir",Thomson,"153,75 €","0,00 %","431,46 %",5,"0,00 %","400,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
B001EKGRK2,"Hama Boîtier double (pour Blu-ray, convient également aux CD et DVD, avec film pour l'insertion de la jaquette, lot de 3) Bleu",Hama,"153,39 €","81,66 %",,21,"50,00 %",,"148,40 €","75,75 %",,"68,80 €","42,86 %",,20,"42,86 %",,1,,
B071WFLJ94,"Hama Album photo minimax ""Designline"" (album de 22,5 x 22 cm, insertion latéral de 200 photos format 10 x 15 cm, emplacement CD, 100 pages (2 photos/page), inscription possible) Triangle",Hama,"153,34 €","-7,66 %","486,61 %",13,"-31,58 %","550,00 %","144,60 €","-12,92 %","453,18 %","78,00 €","-36,84 %","547,84 %",12,"-36,84 %","500,00 %",,,
B000TCQPWG,"Hama Boîtier Slim (pour CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, lot de 20) Noir/Transparent",Hama,"153,12 €","-27,27 %","-7,13 %",16,"-27,27 %","-11,11 %","172,26 €","-10,00 %","10,62 %","120,96 €","-10,00 %","8,11 %",18,"-10,00 %","5,88 %",,"-100,00 %",
B07BB2FQR1,"Hama Album photo traditionnel ""Rustico"" (grand format, album de 30 x 30 cm, 100 pages blanches, 400 photos au format 10x15, idéal pour le scrapbooking, photos à coller) Love Key",Hama,"152,96 €","606,84 %","-19,76 %",13,"550,00 %","0,00 %","142,14 €","556,84 %","-25,60 %","85,44 €","500,00 %","1,28 %",12,"500,00 %","-7,69 %",,,
B000IH1W20,"Hama Lecteur USB 2.0 ""35en1"" (USB, lecteur cartes multiples, Lecteur de carte SD, SDHC, SDXC, Type I / II CF, MMC) Bleu",Hama,"151,48 €","16,67 %","-73,20 %",14,"16,67 %","-78,46 %","151,48 €","16,67 %","-69,19 %","91,00 €","16,67 %","-73,87 %",14,"16,67 %","-75,00 %",,"-100,00 %",
B01AT3Z228,"Xavax Couvercle universel (anneau en silicone pour casseroles/poêles de diamètre 24, 26 ou 28 cm, trou de vapeur, design à bords gradués, verre, va lave-vaisselle, peu encombrant) Noir/Transparent",xavax,"147,80 €","24,16 %","-61,34 %",8,"14,29 %","-65,22 %","147,80 €","8,92 %","-62,95 %","70,32 €","0,00 %","-69,80 %",8,"0,00 %","-66,67 %",,,"-100,00 %"
B00292AZN4,"Hama Cadre photo Clip-Fixe (sans bordure, 30 x 40 cm, Reflex) Blanc",Hama,"145,36 €","11,30 %","-38,00 %",12,"20,00 %","-50,00 %","133,70 €","2,37 %","-42,98 %","35,09 €","10,00 %","-51,85 %",11,"10,00 %","-54,17 %",2,"0,00 %",
B07GCHTZ3B,"Hama Radio numérique DR40BT-PlugIn (Dab/Dab + / FM/Bluetooth/AUX, Radio-réveil intégré, écran rétro-éclairé) Blanc",Hama,"144,84 €","100,00 %",,2,"100,00 %",,"144,84 €","100,00 %",,"100,00 €","43,55 %",,2,"100,00 %",,,"-100,00 %",
B07BBKMKJH,"Hama Cadre pour Vinyles (pour Pochette de 33 Tours, Aluminium, 31,5 x 31,5 cm) Noir",Hama,"144,49 €","146,11 %",,7,"133,33 %",,"144,49 €","146,11 %",,"97,10 €","133,47 %",,7,"133,33 %",,,,
B00KA4516Y,"Hama Ventilateur USB avec affichage de la température",Hama,"143,40 €","-24,61 %","-45,94 %",15,"-25,00 %","-42,31 %","133,53 €","-36,18 %","-47,69 %","105,56 €","-36,36 %","-38,59 %",14,"-36,36 %","-44,00 %",1,,"-50,00 %"
B00F2KA71K,"Hama Support mural TV FULLMOTION inclinable et pivotant pour TV écran plat entre 117 cm et 229 cm (46"" à 90""), jusqu'à 75 kg de charge supportée, VESA 800x600, Blanc",Hama,"143,25 €","-44,72 %",,1,"-50,00 %",,"143,25 €","-44,72 %",,"109,45 €","-50,00 %",,1,"-50,00 %",,,,
B08BFPTVPR,"Hama Album photo à spirale ""Romance"" à personnaliser (Album Photo de Mariage ou naissance bébé, Livre d'or ou cadeau, 28 x 24 cm, 40 pages, Motif cœur, Titre Love, 80 photos 10 x 15 cm) Beige/blanc",Hama,"143,06 €","-34,91 %","43,20 %",21,"-36,36 %","40,00 %","143,06 €","-36,82 %","19,34 %","96,38 €","-38,61 %","17,57 %",21,"-38,24 %","16,67 %",,,
B00EYVW7QQ,"Hama Bloc multiprises, 3 prises, avec interrupteur, 3m, Blanc",Hama,"142,88 €","19,27 %","1 125,39 %",13,"18,18 %","1 200,00 %","142,88 €","19,27 %","1 125,39 %","78,26 €","18,18 %","1 341,25 %",13,"18,18 %","1 200,00 %",,,
B0000AI3IZ,"Hama Cadre photo en plastique Décor Sevilla (taille du Cadre de 40 x 50 cm avec bordure de 13 mm x 20 mm, pour une photo de 40 x 50 cm) Or Mat",Hama,"141,60 €","400,00 %",,10,"400,00 %",,"141,60 €","400,00 %",,"81,50 €","400,00 %",,10,"400,00 %",,1,,
B07B9NPHCZ,"Hama Album photo minimax ""Designline"" (album de 13 x 16,5 cm, insertion par le haut de 100 photos format 10 x 15 cm, 100 pages (1 photo/page), pas d'inscription) Feathers",Hama,"141,44 €","137,16 %","43,51 %",34,"277,78 %","209,09 %","137,28 €","130,18 %","39,29 %","91,72 €","266,59 %","215,51 %",33,"266,67 %","200,00 %",,,
B07CLVB2SK,"Hama Albums photos ""Batzi"" (couverture souple, 36 pages pour 36 photos au format 10x15 cm par album, résistant, pour archiver avec des anecdotes, protège la photo, mini album) Multicolore",Hama,"140,76 €","-12,82 %",,68,"-12,82 %",,"130,41 €","-20,25 %",,"103,32 €","-20,25 %",,63,"-20,25 %",,2,,
B08GD1F58J,"Hama USB3.0 Lecteur de Carte SD/microSD, Anthracite",Hama,"138,89 €","-8,51 %",,16,"-36,00 %",,"138,89 €","-8,51 %",,"79,02 €","-36,73 %",,16,"-36,00 %",,2,,
B00F955SDU,"Hama Antenne intérieure (antenne radio pour l'amplification du signal actif jusqu'à 30 dB, puissance de l'amplificateur réglable, hauteur de 31 cm, DAB/DAB+, en long) Noir",Hama,"137,10 €","-28,57 %","402,01 %",5,"-28,57 %","400,00 %","137,10 €","-28,57 %","402,01 %","90,50 €","-28,57 %","395,35 %",5,"-28,57 %","400,00 %",1,,
B08SDTGG5L,"Hama Album Photo bébé ""Our Baby"" à personnaliser (Album photo de naissance, baptême, Cadeau d'anniversaire enfant, Idéal scrapbooking, 29 x32 cm, 60 Pages, Max. 300 Photos 10x15 cm) Multicolore",Hama,"133,42 €","123,15 %","276,47 %",8,"100,00 %","300,00 %","133,42 €","123,15 %","276,47 %","83,52 €","109,38 %","330,07 %",8,"100,00 %","300,00 %",,,
B001N5ATD4,"Hama Plateau tournant pour téléviseur (jusqu'à 60 kg, pivotable à 360°, 60 x 40 cm, Verre) Noir",Hama,"133,32 €","65,74 %","-31,90 %",2,"100,00 %","-33,33 %","133,32 €","65,74 %","-31,90 %","99,38 €","100,00 %","-33,33 %",2,"100,00 %","-33,33 %",1,,
B079P3WD2X,"Thomson Antenne intérieure ANT1538 (pour réception Radio/télévision numérique, HDTV/3D, DVB-T/T2, avec Amplification du Signal, Performance 45) Noir/Bleu",Thomson,"133,30 €","25,00 %",,5,"25,00 %",,"133,30 €","25,00 %",,"121,01 €","20,77 %",,5,"25,00 %",,,,
B000XA2YGK,"Xavax Hama Thermomètre analogique (à suspendre au réfrigérateur, congélateur, cave à vin, minibar, minimum -35 degrés, maximum 40 degrés) Blanc",xavax,"133,22 €","-73,74 %","-74,21 %",28,"-72,00 %","-77,78 %","144,44 €","-70,66 %","-63,77 %","79,98 €","-67,71 %","-67,71 %",31,"-67,71 %","-67,71 %",,"-100,00 %",
B00006J4GV,"Hama Multiprise 3 Prises 16A avec Interrupteur (Rallonge multiprises 3m, Bloc 3 Prises Type F Schuko, Idéal Bureau PC luminaires, Atelier, Meuble TV, Garage) Blanc",Hama,"133,21 €","73,27 %","-17,25 %",14,"100,00 %","7,69 %","133,21 €","73,27 %","-17,25 %","84,42 €","102,06 %","21,89 %",14,"100,00 %","7,69 %",,"-100,00 %","-100,00 %"
B00BVWJ5RU,"Hama Réveil numérique radio-piloté, Noir, 9,5 cm Breite",Hama,"131,74 €","413,61 %","23,13 %",5,"400,00 %","25,00 %","131,74 €","413,61 %","55,91 %","91,40 €","400,00 %","92,71 %",5,"400,00 %","66,67 %",,,"-100,00 %"
B079PNH64S,"Hama Chevalet album photo vierge à spirale (album photo traditionnel 18 cm x 16,5 cm, 12 pages noires, pour 12 ou 24 photos de 10 cm x 15 cm ou 11 cm x 15 cm, avec dictons) Noir",Hama,"131,49 €","50,38 %","15,30 %",13,"30,00 %","8,33 %","121,69 €","39,17 %","17,38 %","78,96 €","20,00 %","18,86 %",12,"20,00 %","9,09 %",,,
B0002W6B90,"Hama Interrupteur pour véhicules (Interrupteur de voiture, rond, 10 A, 12 V, interrupteur à bascule) Noir",Hama,"131,24 €","28,36 %",,18,"28,57 %",,"131,24 €","28,36 %",,"55,20 €","11,29 %",,18,"28,57 %",,1,,"-66,67 %"
B0009V6OCS,"Hama Boîtier Slim (pour CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, lot de 25) Noir/Transparent",Hama,"128,26 €","79,79 %",,11,"120,00 %",,"128,26 €","35,50 %",,"77,24 €","42,43 %",,11,"57,14 %",,1,,
B005DJKIKK,"Hama Album Photo ""Singo"" (album grand format, 30 x 30 cm, 100 pages, pour 400 photos au format 10 x 15 cm) Orange",Hama,"128,24 €","-36,36 %","54,26 %",14,"-36,36 %","100,00 %","128,24 €","-36,36 %","54,26 %","86,52 €","-36,36 %","116,35 %",14,"-36,36 %","100,00 %",,,
B079P3WHJ5,"Hama Kit de Nettoyage pour disques Vinyles (Nettoyage et Entretien de Disque Vinyle, Solution Spray pour Vinyl et Brosse de Nettoyage) Noir",Hama,"127,44 €","80,00 %","800,00 %",9,"80,00 %","800,00 %","127,44 €","80,00 %","350,00 %","91,62 €","80,00 %","369,36 %",9,"80,00 %","350,00 %",,,
