Programme=[Retail],Aperçu du distributeur.=[Fabrication],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/11/2024 - 30/11/2024],Rapport mis à jour=[21/03/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les commandes","Revenus basés sur les commandes – Période antérieure (%)","Revenus basés sur les commandes – Même période l'année dernière (%)","Unités commandées","Unités commandées – Période antérieure (%)","Unités commandées – Même période l'année dernière (%)","Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B0009N8L5O,"Trépied Appareil Photo Star 20""",Hama,"19,08 €","-66,67 %","-69,47 %",1,"-66,67 %","-66,67 %","19,08 €","-66,67 %","-69,47 %","14,78 €","-66,67 %","-66,67 %",1,"-66,67 %","-66,67 %",,,
B00005KHTA,"Hama Filtre polarisant (circulaire, Traité, 52mm, 2 couches par face) Noir",Hama,"19,08 €","-88,89 %",,1,"-88,89 %",,"19,08 €","-88,89 %",,"17,60 €","-88,89 %",,1,"-88,89 %",,,,
B00006JCX6,"Hama Anneaux brisés triangulaires, anguleux, 6 pièces",Hama,"18,72 €","200,00 %","0,00 %",3,"200,00 %","0,00 %","12,48 €","100,00 %","-33,33 %","9,52 €","100,00 %","-33,33 %",2,"100,00 %","-33,33 %",,,
B0BL1RYFT8,"Hama MW-300 V2 Souris sans Fil - Technologie 2.4Ghz, Capteur 1600 dpi, Clics Silencieux, Ambidextre - Rouge",Hama,"18,33 €","-1,82 %",,1,"0,00 %",,"18,33 €","-1,82 %",,"7,84 €","0,00 %",,1,"0,00 %",,,,
B096XH84CL,"Hama Ecouteurs Bluetooth sans Fil Freedom Light (Ecouteurs TWS, Micro, Ecouteurs Intra Auriculaire, Station de Charge, Grande Autonomie, USB-C, Charge Rapide, Controle Vocale+Tactile) Noir",Hama,"18,33 €",,,1,,,"18,33 €",,,"17,86 €",,,1,,,,,
B0C2PHVDNV,"Hama MW-500 Recharge Souris sans Fil - Technologie 2.4Ghz, Rechargeable en USB C, Capteur Blue Wave 1600 dpi, Technologie Smart-Link, Clics Silencieux, Droitier/e - Blanche",Hama,"18,32 €",,,1,,,,,,,,,,,,,,
B017IM43VY,"Hama Cadre Photo en Plastique Paris (Cadre de 10 cm x 15 cm, Bordures de 20 mm x 15 mm, pour Les Photo de Taille 7 cm x 10 cm, Verre Reflex, polystyrene (PS), avec Crochet et Pied) Argent",Hama,"18,28 €","100,00 %",,4,"100,00 %",,"18,28 €","100,00 %",,"12,20 €","100,00 %",,4,"100,00 %",,,,
B009TLAPLK,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Kiwi",Hama,"18,18 €",,"-27,22 %",2,,"-33,33 %","18,18 €",,"-27,22 %","11,26 €",,"-33,33 %",2,,"-33,33 %",,,
B0000AI3DP,"Hama Cadre photo en plastique ""Décor Sevilla"" (taille du Cadre de 50 x 70 cm avec bordure de 13 mm x 20 mm, pour une photo de 30 x 45 cm) Argent Mat",Hama,"18,17 €",,,1,,,"18,17 €",,,"11,92 €",,,1,,,,,
B08SFDTFS8,"Hama Câble USB pour iPhone/iPad (Connect. Lightning, USB 2.0, métal, 0,75m) Argenté, Noir",Hama,"18,10 €",,,1,,,"18,10 €",,,"13,34 €",,,1,,,,,
B09GLD5WYG,"Hama Coque iPhone 13 Compatible MagSafe MagCase Finest Feel Pro pour Apple (Etui magnétique pour Recharge à Induction, Housse Protection Chocs Rayures et saletés, en TPU Mate Soyeuse) Bordeaux",Hama,"17,75 €",,,1,,,"17,75 €",,,"14,99 €",,,1,,,,,
B00006J9VM,"Hama Boîtier Multipack (pour 6 CD/DVD/Blu-Ray, Multipack, 6 in 1, étui de Protection pour CD) Noir/Transparent",Hama,"17,57 €","-56,12 %","76,41 %",3,"-57,14 %","0,00 %","23,29 €","-32,14 %","133,84 %","9,44 €","-33,33 %","33,33 %",4,"-33,33 %","33,33 %",,,
B0000AISQG,"Hama Passe-partout Premium, ivoire, 30 x 40 cm",Hama,"17,46 €","50,00 %","200,00 %",3,"50,00 %","200,00 %","11,64 €","0,00 %","100,00 %","6,10 €","0,00 %","100,00 %",2,"0,00 %","100,00 %",,,
B00006J4FE,"Hama Multiprise 6 Prises 16A avec Interrupteur (Rallonge multiprises 1.4m, Bloc 6 Prises Type F Schuko, 3500W Max, Idéal Bureau PC luminaires, Atelier, Meuble TV, Garage) Noir",Hama,"17,41 €",,,2,,,"17,41 €",,,"8,50 €",,,2,,,,,
B07TWSY81M,"Hama Album photo livre Scrapbooking Enfants et Adultes (pour 30 photos 15x15 cm, Dim. 18x18 cm, 30 pages blanches, Parfait pour un cadeau unique et toutes les occasions) Multicolore",Hama,"17,14 €","100,00 %","-3,71 %",2,"100,00 %","0,00 %","17,14 €","100,00 %","-3,71 %","6,54 €","100,00 %","0,00 %",2,"100,00 %","0,00 %",,,
B0000AHIFI,"Hama Passe-partout Premium, blanc neige, 20 x 30 cm",Hama,"17,01 €","-43,38 %","-43,15 %",3,"-57,14 %","-62,50 %","22,68 €","-6,93 %","-24,20 %","6,96 €","-33,33 %","-50,00 %",4,"-33,33 %","-50,00 %",,,
B06Y11PFN3,"Black Rock Coque de protection 'Material Pure' (pour Samsung Galaxy S8, design mince, polyuréthane (PU), protection idéale, protection à 180° ou 360°) Noir","Black Rock","16,66 €",,,1,,,"16,66 €",,,"15,12 €",,,1,,,,,
B0CWL149FM,"Black Rock Coque pour Samsung Galaxy S24, Portefeuille Slim Folio [Housse de Protection avec Rangement Carte] [Etui à Rabat] - Noir","Black Rock","16,66 €",,,1,,,"16,66 €",,,"13,83 €",,,1,,,,,
B0CVNCCT5V,"Black Rock Coque pour Samsung Galaxy A55, Portefeuille Slim Folio [Housse de Protection avec Rangement Carte] [Etui à Rabat] - Noir","Black Rock","16,66 €","0,24 %",,1,"0,00 %",,"16,66 €","0,24 %",,"13,83 €","0,00 %",,1,"0,00 %",,,,
B001UBEV4O,"Hama Album, Gris, 36 x 32 cm",Hama,"16,54 €","-49,76 %","-85,47 %",1,"-50,00 %","-85,71 %","16,54 €","-49,76 %","-85,47 %","8,53 €","-50,06 %","-85,71 %",1,"-50,00 %","-85,71 %",,"-100,00 %",
B08KDQPM7M,"Hama Support de Tablette pour trépied Pro (Adaptateur Tête de trépied pour iPad Pro 9,7, Samsung Galaxy Tab, Note 10/10+, Google Pixel, Pas de vis 1/4"", Griffe Cold Shoe) Noir",Hama,"16,50 €","-28,79 %",,2,"0,00 %",,"16,50 €","-28,79 %",,"20,18 €","0,15 %",,2,"0,00 %",,,,
B00006IVJJ,"Hama Nettoyeur de contacts en fibre de verre ""Glass Fibre"" (gomme à effacer, en fibre de verre pour contacts électriques, fibre de verre) Noir/Blanc",Hama,"16,50 €","-92,49 %","-86,75 %",2,"-93,10 %","-77,78 %","16,50 €","-92,49 %","-86,75 %","21,28 €","-93,10 %","-77,78 %",2,"-93,10 %","-77,78 %",,,
B07CQ99GFZ,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Flamant",Hama,"16,48 €","-81,82 %","-88,60 %",2,"-81,82 %","-86,67 %","16,48 €","-81,82 %","-87,43 %","12,28 €","-81,82 %","-84,43 %",2,"-81,82 %","-85,71 %",1,,
B0000AIRSP,"Hama Boîtier ""Slim"" quadruple (pour CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, pour 4 CD, lot de 10) Transparent",Hama,"16,43 €",,"8,38 %",1,,"0,00 %","16,43 €",,"8,38 %","6,98 €",,"0,00 %",1,,"0,00 %",,,"-100,00 %"
B017J9FOZA,"Xavax Thermomètre numérique pour rôtis (de torréfaction, numérique, 2 in 1, avec horloge de cuisine, sonde de température amovible, pour viande, -10°C à +250°C, avec minuteur, à câble) Noir/Argent",xavax,"16,42 €","-50,72 %","-5,74 %",1,"-50,00 %","0,00 %","16,42 €","-50,72 %","-5,74 %","10,66 €","-50,00 %","0,00 %",1,"-50,00 %","0,00 %",,,
B0BL18SWQC,"Hama Chargeur Rapide USB-A (Chargeur Secteur Quick Charge 3.0 19.5 W, certifié Qualcomm® Quick Charge™ 3.0, Chargeur Mural pour Samsung Galaxy S21/S20/S10/S10E/S9/Note 10 LG Huawei Xiaomi) Noir",Hama,"16,33 €",,,1,,,"16,33 €",,,"10,62 €",,,1,,,,,
B08C2DRXZK,"Hama Déclencheur à Distance Bluetooth BRS3 (Télécommande Bluetooth pour Appareil Photo de Smartphone et Tablette, portée 10m, idéal Selfies créatifs sur Instagram, TikTok, Youtube, Facebook) Noir",Hama,"16,32 €","-11,69 %","161,54 %",4,"0,00 %","300,00 %","16,32 €","-11,69 %","161,54 %","13,80 €","0,00 %","300,00 %",4,"0,00 %","300,00 %",,,
B08SDR48Q1,"Hama Câble Optique Audio (Câble Audio à Fibres Optiques ODT Toslink, 1.5m, Garantie 30ans, Idéal Home Cinema, Barre de Son, TV, Samsung, Bose, LG, Sony, Sonos, PS4, Xbox) Noir",Hama,"16,28 €","-51,37 %","-15,52 %",1,"-50,00 %","0,00 %","16,28 €","-51,37 %","-15,52 %","13,27 €","-50,00 %","0,00 %",1,"-50,00 %","0,00 %",,,
B002G146DI,"Hama Pochettes autoadhésives (pour cartes mémoire, pour cartes SD, paquet de 5, autocollantes) Blanc/Transparent",Hama,"16,23 €",,,3,,,"16,23 €",,,"11,61 €",,,3,,,,,
B0071BIZG2,"Hama Support mural TV Fixe (Pour diagonale d’écran de 81 à 165cm (32"" à 65""), pour un maximum de 30 kg, VESA jusqu'à 400 x 400, 3 étoiles) Noir",Hama,"16,17 €",,"-11,74 %",1,,"0,00 %","16,17 €",,"-11,74 %","11,54 €",,"0,00 %",1,,"0,00 %",,,
B0CYQC52BQ,"Hama Album Photo ""Singo II"" 30x30cm (400 photos 10x15cm, 100 pages blanches avec intercalaires Papier Cristal, Album Scrapbooking DIY Livre photo à Personnaliser et à Coller) Terracotta",Hama,"16,07 €","0,00 %",,1,"0,00 %",,"16,07 €","0,00 %",,"7,50 €","0,00 %",,1,"0,00 %",,,,
B0002W6E56,"Hama 00004133 Trépied Photo/vidéo Star 700 EF Digital, Champagne (Trépied d'entrée de Gamme léger, tête à Trois Voies, 42-125 cm, 3D)",Hama,"16,02 €",,"-86,20 %",1,,"-85,71 %","16,02 €",,"-83,90 %","12,11 €",,"-82,27 %",1,,"-83,33 %",,"-100,00 %","-100,00 %"
B00006JCW9,"Hama Vis pour appareil photo (5 vis pour accessoires photographiques, longueur 11 mm, filetage A 1/4 "", plastique/métal) Noir/Argent",Hama,"15,82 €",,,1,,,"15,82 €",,,"11,06 €",,,1,,,,,
B09Z6MV3B6,"Hama Étui de Protection à Rabat pour Samsung Galaxy A13 4G « Slim Pro » avec Porte-Monnaie, 2 Compartiments pour Cartes, Fermeture magnétique et Fonction Support Noir",Hama,"15,82 €",,,1,,,"15,82 €",,,"11,65 €",,,1,,,,,
B003TKD3YS,"Hama Chemin de câbles (bande en aluminium pour montage mural TV ou au sol, cache-câble demi-rond, 110 x 3,3 x 1,8 cm, entrée de câble jusqu'à 5 câbles, matériel de montage compris) Gris",Hama,"15,82 €","-50,00 %","-54,59 %",1,"-50,00 %","-50,00 %","15,82 €","-50,00 %","-54,59 %","9,77 €","-50,00 %","-50,71 %",1,"-50,00 %","-50,00 %",,,
B08BFMYCJ2,"Hama Album photo Jumbo ""Romance"" à personnaliser (Album Photo Livre de Mariage ou naissance bébé, Livre d'or ou cadeau, 22,5x22 cm, 100 pages, Motif cœur, Titre Love, 200 photos 10x15 cm) Beige/Blanc",Hama,"15,73 €","4,94 %",,1,"0,00 %",,"15,73 €","4,94 %",,"7,01 €","0,00 %",,1,"0,00 %",,,,
B07BBGWQSB,"Tapis de souris ""Work in Progress""",Hama,"15,65 €","-28,28 %","135,69 %",5,"0,00 %","150,00 %","15,65 €","-28,28 %","135,69 %","10,27 €","-0,48 %","150,49 %",5,"0,00 %","150,00 %",,,
B017JY4RYO,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages blanches, à spirale) Gris",Hama,"15,60 €","-73,54 %","-82,05 %",1,"-75,00 %","-83,33 %","15,60 €","-73,54 %","-82,05 %","7,25 €","-75,02 %","-83,36 %",1,"-75,00 %","-83,33 %",,,
B0000AISA5,"Hama Cadre en plastique Madrid (taille de cadre de 20 cm x 30 cm, taille de la photo de 13 cm x 18 cm, 1 photo par cadre, à accrocher, élégant, simple, classique) Bleu",Hama,"15,22 €",,"-91,00 %",2,,"-94,59 %","15,22 €",,"-91,00 %","5,32 €",,"-94,59 %",2,,"-94,59 %",,,
B08YRZ5231,"Hama Adaptateur USB vers USB-C (Fiche USB A mâle vers USB C Femelle, Connecteur PC, Ordinateur Portable, MacBook, Tablette avec câble USB-C ou hub USB-C, Convertisseur USB, 5 Gbit/s) Noir",Hama,"15,12 €",,"-65,78 %",2,,"-77,78 %","15,12 €",,"-61,51 %","11,40 €",,"-74,96 %",2,,"-75,00 %",,,
B08R2K1WQG,"Hama Câble Audio USB-C vers RCA mâle (Cable Audio Adaptateur USB C vers RCA, Garantie 10 Ans, stéréo, 1,50 m) Noir",Hama,"15,02 €",,,1,,,,,,,,,,,,,,
B07CGZY714,"Hama Loupe de Lecture à LED Basic 90 LED (1 unité, grossissement x4, diamètre de 90 mm, Taille de 94 mm x 202 mm x 16 mm) Noir/Transparent",Hama,"14,98 €",,"0,00 %",2,,"0,00 %","14,98 €",,"0,00 %","11,92 €",,"4,75 %",2,,"0,00 %",,,
B000JIA828,"Hama Pochettes de protection (en papier pour CD/DVD/Blu-Ray, lot de 100) Bleu/Vert/Orange/Rouge/Jaune",Hama,"14,98 €",,,2,,,"14,98 €",,,"10,86 €",,,2,,,,,
B06XJCDYHB,"Hama Microphone à clip (microphone à clipser compact, longueur de câble 2m, pour ordinateur/smartphone/tablette, prise 3,5 mm) Noir",Hama,"14,97 €","50,00 %",,3,"50,00 %",,"14,97 €","50,00 %",,"9,42 €","50,00 %",,3,"50,00 %",,,,
B01K47G660,"Mini album photo à pochettes pour 40 photos au format 10 x 15 cm, noir",Hama,"14,96 €",,"0,00 %",4,,"0,00 %","11,22 €",,"-25,00 %","7,94 €",,"-25,59 %",3,,"-25,00 %",,,
B017JY56TY,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages blanches, à spirale) Kiwi",Hama,"14,90 €","-66,43 %","-82,78 %",1,"-66,67 %","-83,33 %","14,90 €","-66,43 %","-82,78 %","7,26 €","-66,67 %","-83,33 %",1,"-66,67 %","-83,33 %",,,"-100,00 %"
B017JY5DAQ,"THOMSON Ecouteurs Filaire Jack Intra-Auriculaires avec Micro (Oreillettes filaires Intra, Prise Jack 3.5 mm, Micro et Fonction Télécommande, Compatible Samsung MP3 Tablettes Ordinateurs) Noir",Thomson,"14,78 €","-38,31 %",,2,"-33,33 %",,"14,78 €","-38,31 %",,"8,62 €","-33,38 %",,2,"-33,33 %",,,,
B07RTMTF2D,"Gamepad Vendetta 100""",Hama,"14,69 €",,,1,,,"14,69 €",,,"8,47 €",,,1,,,,,
B08KRLTX4D,"Hama Coque iPhone 12 Pro Max Étui Portefeuille Slim Pro pour Apple, Noir",Hama,"14,62 €",,,1,,,"14,62 €",,,"11,38 €",,,1,,,,,
B09RGWV4NB,"Hama Casque-Micro pour téléphones sans Fil (Intra-Auriculaire, Contour d'oreille Réglable, Bras de Micro Flexible, Jack 2.5 mm, Qualité Audio Cristaline, 32 Ω, 1.2m, Garantie 10ans) Noir",Hama,"14,58 €","-84,18 %",,1,"-85,71 %",,"14,58 €","-84,18 %",,"8,95 €","-85,71 %",,1,"-85,71 %",,,,
B07361NQD3,"Hama Filtre UV 'Profi Line', 58 mm Larg., Nano, Multi-Coated (16 Couches)",Hama,"14,57 €","0,00 %",,1,"0,00 %",,"14,57 €","0,00 %",,"9,34 €","0,00 %",,1,"0,00 %",,,,
B001UBEUZE,"Coque de Protection Crystal Clear pr Samsung Galaxy S20, transpar.",Hama,"14,55 €","150,00 %","400,00 %",5,"150,00 %","400,00 %","14,55 €","150,00 %","400,00 %","10,35 €","150,00 %","400,00 %",5,"150,00 %","400,00 %",,,
B007205CJK,"Hama Tapis de Souris Ergonomique (Tapis de Souris Ergonomique, 210 x 255 x 21 mm, Repose-Poignet Confortable, Tapis antidérapant, Convient aux Ordinateurs) Noir",Hama,"14,16 €",,,1,,,"14,16 €",,,"6,52 €",,,1,,,,,
B0CP85387S,"Xavax 00220738 Raccord en Y, Blanc",Xavax,"14,14 €","100,00 %",,2,"100,00 %",,"14,14 €","100,00 %",,"9,04 €","100,00 %",,2,"100,00 %",,,,
B07CGTVBVH,"Hama Cadre Photo pour Portrait ´Scala´, Taupe, 23 x 23 cm",Hama,"14,08 €","-83,33 %","0,00 %",1,"-83,33 %","0,00 %","14,08 €","-83,33 %","0,00 %","6,17 €","-83,33 %","0,00 %",1,"-83,33 %","0,00 %",,,
B001UBBJD0,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Noires, à Spirale) Lilas",Hama,"14,07 €",,"-45,55 %",1,,"-50,00 %","14,07 €",,"-45,55 %","5,63 €",,"-50,00 %",1,,"-50,00 %",,,
B0CWNHZNYL,"Black Rock Coque pour Samsung Galaxy S24 Ultra Ultra Thin Iced [Coque Ultra Fine] [Housse Seconde Peau] - Transparent","Black Rock","13,92 €","-22,58 %",,1,"0,00 %",,"13,92 €","-22,58 %",,"10,37 €","0,00 %",,1,"0,00 %",,,,
B00IZA0RSM,"Thomson Support Mural TV WAB546 (VESA jusqu'à 200x200, Fixe, pour Une Diagonale d´écran de 25 à 117 cm (de 10' à 46')) Noir",Thomson,"13,67 €","15,75 %",,1,"0,00 %",,"13,67 €","15,75 %",,"8,52 €","-8,29 %",,1,"0,00 %",,,,
B00FQFYOM4,"Lecteur USB 3.0 de Cartes SD/microSD, argenté",Hama,"13,32 €",,"-54,29 %",1,,"-50,00 %","13,32 €",,"-54,29 %","9,02 €",,"-81,33 %",1,,"-50,00 %",1,,
B09RC45SFJ,"Hama Album photo Livre ""Relax"" avec Mémo (Album souvenirs vacances, anniversaire, 22x22.5 cm, 100 pages avec pochettes pour 200 photos 10x15 cm, Zone Mémo et pochette carte SD) Multicolore/Breathe",Hama,"13,32 €",,"0,00 %",1,,"0,00 %","13,32 €",,"0,00 %","8,98 €",,"0,00 %",1,,"0,00 %",,,
B08YS3XVDK,"Hama Câble HDMI 4K Garantie 10 ans (Cable HDMI High Speed avec Ethernet, Cordon HDMI 4k, 5m, mâle-mâle, Câble Ethernet HEC, Retour Audio, HDR, 18 Gbit/s, 600MHz, Résolution 4096x2160, Blindé) Noir",Hama,"13,32 €","0,00 %",,1,"0,00 %",,"13,32 €","0,00 %",,"11,50 €","0,00 %",,1,"0,00 %",,,,
B08YS25RDP,"Hama Répartiteur Satellite (2 Voies Fiche F, Totalement blindé, Distributeur Sat, Protection Totale, Garantie 10 Ans) Argent",Hama,"13,32 €",,"-60,00 %",2,,"-60,00 %","13,32 €",,"-60,00 %","11,84 €",,"-60,00 %",2,,"-60,00 %",,"-100,00 %",
B00AJJJMLU,"Hama 116200 Nettoyeur de Lentille Laser DVD ""Deluxe"", Bleu, 1,3 cm*22,5 cm*15,0 cm",Hama,"13,32 €","-47,58 %",,1,"-50,00 %",,"13,32 €","-47,58 %",,"7,00 €","-50,00 %",,1,"-50,00 %",,,,"-100,00 %"
B07RN96JC5,"Hama Horloge à pile blanche",Hama,"13,32 €",,"-85,71 %",1,,"-85,71 %","13,32 €",,"-85,71 %","7,10 €",,"-88,12 %",1,,"-85,71 %",,,
B0BWFCSF1R,"Hama Album photo mémo ""La souris"" (Album photo, 22x22.5 cm, 200 pochettes pour photos 10x15 cm, Zone Mémo, pochette carte SD, idéal photos souvenirs enfants, anniversaire, bébé, Motif Souris) Orange",Hama,"13,32 €","-50,00 %",,1,"-50,00 %",,"13,32 €","-50,00 %",,"10,00 €","-50,00 %",,1,"-50,00 %",,,"-100,00 %",
B005DJKFUS,"Hama Album Photo Singo (Album Grand Format, 30 x 30 cm, 100 Pages, pour 400 Photos au Format 10 x 15 cm) Aqua",Hama,"13,28 €","-91,46 %","-82,50 %",1,"-90,00 %","-80,00 %","28,90 €","-79,34 %","-61,92 %","11,72 €","-77,78 %","-60,00 %",2,"-77,78 %","-60,00 %",,,
B0019DPZPC,"Hama 29308 Présentoir de Distributeur de pastilles adhésives, Transparent (1 distributeurs, 1000 coins photos, 12 x 13 mm)",Hama,"13,28 €","-69,23 %","-76,47 %",4,"-69,23 %","-76,47 %","13,28 €","-69,23 %","-69,23 %","9,24 €","-69,23 %","-69,23 %",4,"-69,23 %","-69,23 %",,,
B01AUBT6IU,"Cor. alim. Euro pr Sonos PLAY:1/PLAY:5/One, coudé aux extrém., 3 m, nr",Hama,"13,25 €",,"-51,77 %",1,,"-50,00 %","13,25 €",,"-51,77 %","5,37 €",,"-52,39 %",1,,"-50,00 %",,,
B0017UGOX4,"Hama Passe-Partout (Premium, Dimensions : Extérieur : 30 cm x 40 cm/Intérieur : 20 cm x 27 cm) Blanc Arctique",Hama,"13,02 €",,"-88,49 %",1,,"-94,44 %","13,02 €",,"-88,49 %","2,83 €",,"-94,44 %",1,,"-94,44 %",,"-100,00 %","-100,00 %"
B083B7V3TR,"Hama Cadre photo en plastique ""Sierra"" (cadre de 30 cm x 40 cm, bordures de 25 mm x 19 mm, pour les photo de taille 20 cm x 28 cm, verre reflex, polystyrene (PS), avec crochet) Gris",Hama,"12,91 €",,"-50,00 %",1,,"-50,00 %",,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B0BL1T6XLZ,"Hama Câble Multi USB Lightning (Cable de charge multi, 3en1, USB-A/micro-USB/USB-C, Lightning, 1 m, Certifié MFI, Câble USB universel iPhones iPads iPods Samsung Galaxy, Huawei, Xiaomi) Blanc",Hama,"12,91 €",,,1,,,"12,91 €",,,"13,46 €",,,1,,,,,
B00792A822,"Etui ""Vegas"" pour 5 clés USB, noir",Hama,"12,90 €","-49,92 %","19,22 %",1,"-50,00 %","0,00 %","12,90 €","-49,92 %","19,22 %","7,49 €","-50,00 %","0,00 %",1,"-50,00 %","0,00 %",,,"-100,00 %"
B079P435JW,"Hama Pochettes intérieures pour vinyles (pour 33 tours, 10 pièces, 30,5 x 30,3 x 0,3) Blanc",Hama,"12,72 €",,"-72,72 %",1,,"-75,00 %","12,72 €",,"-72,72 %","6,01 €",,"-74,18 %",1,,"-75,00 %",,,
B007M6NBAQ,"Hama Adaptateur audio (2 fiches mâles RCA - fiche femelle jack 3,5 mm, stéréo, 10 cm) Noir/Rouge",Hama,"12,54 €",,,2,,,"12,54 €",,,"7,16 €",,,2,,,,,
B07DHNSBP1,"Hama Mini souris sans fil 'Pesaro 2.4' (Souris optique résistant, idéal ordinateurs portables, léger et compact lors des déplacements) Anthracite",Hama,"12,49 €",,"-60,35 %",1,,"-50,00 %","12,49 €",,"-20,70 %","8,55 €",,"0,00 %",1,,"0,00 %",,,
B00006JCUF,"Hama 00030392 Bloc Multiprises à 3 Sorties avec Interrupteur, 1,4 m, Noir",Hama,"12,48 €","-50,00 %","-90,32 %",3,"-50,00 %","-90,32 %","12,48 €","-50,00 %","-90,32 %","11,70 €","-50,00 %","-90,32 %",3,"-50,00 %","-90,32 %",,,
B094JJTMRP,"Hama Câble HDMI (Cable HDMI Haute Vitesse High Speed, Cordon HDMI, 1.5m, mâle-mâle) Noir",Hama,"12,48 €",,,3,,,"12,48 €",,,"6,15 €",,,3,,,,,
B0000AHIER,"Hama - 63233 - Passe-partout Premium, blanc neige, 24 x 30 cm",Hama,"12,48 €","50,00 %","74,55 %",3,"50,00 %","200,00 %","12,48 €","50,00 %","74,55 %","6,21 €","50,00 %","200,00 %",3,"50,00 %","200,00 %",,,
B0009V6OBE,"Hama Pochettes de Protection (en Papier pour CD/DVD/Blu-Ray, Lot de 50) Blanc/Transparent",Hama,"12,48 €","-76,92 %","50,00 %",3,"-76,92 %","50,00 %","12,48 €","-78,57 %","50,00 %","7,65 €","-78,91 %","46,55 %",3,"-78,57 %","50,00 %",,,
B081S7PDHN,"Hama Support Universel trépied Pro II (pour Smartphones d’Une Largeur de 4,8 cm à 9,5 cm, Poids de 40 g, Filetage trépied 1/4"", avec déclencheur à Distance Bluetooth BRS2) Noir",Hama,"12,42 €",,"0,00 %",1,,"0,00 %","12,42 €",,"0,00 %","10,31 €",,"0,00 %",1,,"0,00 %",,,
B017JY5E7S,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Craie",Hama,"12,09 €","-86,66 %","-92,02 %",1,"-90,91 %","-93,75 %","12,09 €","-87,77 %","-89,78 %","5,63 €","-91,67 %","-91,65 %",1,"-91,67 %","-91,67 %",,,
B07RKXDK8S,"Hama Verre de protection (Full-Screen, pour Huawei P30 Lite) Noir/Transparent",Hama,"12,04 €",,,1,,,,,,,,,,,,,,
B09RBZLQ16,"Hama Album photo Jumbo ""Skies II"" avec Mémo (Album Elégant et Intemporel, look Livre, Idéal mariage, anniversaire, baptême, 30x30 cm, 60 pages blanches à personnaliser, 240 photos 10x15 cm) Beige",Hama,"11,79 €","-2,32 %",,1,"0,00 %",,"11,79 €","-2,32 %",,"6,54 €","0,00 %",,1,"0,00 %",,,,
B071ZVN9LX,"Hama Album photo à pochettes ""Cool Story"" (format album de 11,7 cm x 12,7 cm, pour 56 instantanés, photos jusqu'à 5,4 cm x 8,6 cm, 28 pages, élégant, insertion latérale) Multicolore",Hama,"11,66 €",,"6,00 %",1,,"0,00 %","11,66 €",,"6,00 %","5,32 €",,"0,19 %",1,,"0,00 %",,,
B001B4ROAS,"Hama Boîtier Slim (pour CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, lot de 20) Transparent",Hama,"11,66 €","0,00 %","7,66 %",1,"0,00 %","0,00 %","11,66 €","0,00 %","7,66 %","8,40 €","0,00 %","0,00 %",1,"0,00 %","0,00 %",,,
B07RDGP91F,"Hama Thermomètre/hygromètre avec écran à cristaux liquides ""TH-100""",Hama,"11,66 €",,"-50,00 %",1,,"-50,00 %","11,66 €",,"-50,00 %","8,75 €",,"-50,00 %",1,,"-50,00 %",,,
B005DJKFIU,"Hama Album Photo Singo (Album Auto-adhésif, 28 x 31 cm, 20 Pages, pour 60 Photos au Format 10 x 15 cm) Rose",Hama,"11,57 €","-66,79 %","-80,13 %",1,"-66,67 %","-85,71 %","11,57 €","-66,79 %","-80,13 %","4,51 €","-66,67 %","-85,30 %",1,"-66,67 %","-85,71 %",,,
B005DJKF5I,"Hama Album Photo Singo (Album Auto-adhésif, 28 x 31 cm, 20 Pages, pour 60 Photos au Format 10 x 15 cm) Vert",Hama,"11,57 €","1,94 %","-4,70 %",1,"0,00 %","0,00 %","11,57 €","1,94 %","-4,70 %","4,55 €","0,00 %","0,00 %",1,"0,00 %","0,00 %",,,
B000Z1UORI,"Hama Album Photo Fine Art (Format 24 x 17 cm, 50 Pages Noires, à Spirale) Noir",Hama,"11,11 €","-78,05 %","-90,90 %",1,"-80,00 %","-90,91 %","11,11 €","-78,05 %","-90,90 %","3,95 €","-79,90 %","-90,86 %",1,"-80,00 %","-90,91 %",,,
