Programme=[Retail],Aperçu du distributeur.=[Approvisionnement.],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/09/2024 - 30/09/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B017JY55K4,"Hama Carte mémoire Photo (Micro SDXC pour Photo/Classe 10, 64 GB - 80 MB/s, Adaptateur Photo) Noir",Hama,"14,44 €",,,"9,00 €",,,2,,,,,
B017JY56TY,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages blanches, à spirale) Kiwi",Hama,"14,18 €",,,"7,26 €",,,1,,,,,
B000L9QDCO,"Hama Tube pour câbles (faisceau de câbles, forme en spirale, longueur 1,5 mètres, diamètre 30 mm) Noir",Hama,"14,16 €",,,"10,37 €",,,1,,,,,
B0BL1RMN71,"Hama Support Téléphone Vélo Flexible (Porte téléphone pour VTT, Moto, Trottinette, pr Smartphone jusq. 6-8cm larg. et 13-15cm Haut, Support Universel pour Guidon) Noir",Hama,"14,16 €",,,"9,90 €",,,1,,,,,
B079P3WHJ5,"Hama Kit de Nettoyage pour disques Vinyles (Nettoyage et Entretien de Disque Vinyle, Solution Spray pour Vinyl et Brosse de Nettoyage) Noir",Hama,"14,16 €",,"-50,00 %","10,18 €",,"-50,00 %",1,,"-50,00 %",,,
B00194HCBG,"Cadre métallique pour portrait ""Laval"", 2x 13x18 cm",Hama,"14,16 €","-50,00 %",,"10,30 €","-44,92 %",,1,"-50,00 %",,,,
B0C7VHX9FG,"Hama Album photo Jumbo ""La Souris"" (livre photo album grand format 30x30cm, 80 pages blanches à personnaliser et à coller, album enfant pour 320 photos au format 10 x 15 cm, Motif Souris) Jaune",Hama,"14,16 €",,,"10,90 €",,,1,,,,,
B09GLCX9G9,"Hama Coque iPhone 13 Mini Étui Portefeuille Slim Pro pour Apple, Noir",Hama,"14,16 €",,,"11,13 €",,,1,,,,,
B0C7VK9TBD,"Hama Album photo Jumbo ""La Souris"" (livre photo album grand format 30x30cm, 80 pages blanches à personnaliser et à coller, album enfant pour 320 photos au format 10 x 15 cm, Motif Souris) Vert",Hama,"14,16 €","-50,00 %",,"10,90 €","-50,00 %",,1,"-50,00 %",,,,
B07CGTVBVH,"Hama Cadre Photo pour Portrait ´Scala´, Taupe, 23 x 23 cm",Hama,"14,08 €","-68,68 %","25,27 %","6,17 €","-75,00 %","0,00 %",1,"-75,00 %","0,00 %",,,
B001UBBJD0,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Noires, à Spirale) Lilas",Hama,"14,07 €","0,00 %","12,74 %","5,63 €","0,00 %","0,00 %",1,"0,00 %","0,00 %",,,
B071WFLJ94,"Hama Album photo minimax ""Designline"" (album de 22,5 x 22 cm, insertion latéral de 200 photos format 10 x 15 cm, emplacement CD, 100 pages (2 photos/page), inscription possible) Triangle",Hama,"14,07 €","-66,67 %","-83,25 %","6,50 €","-66,67 %","-88,89 %",1,"-66,67 %","-88,89 %",,,
B07361NQD3,"Hama Filtre UV 'Profi Line', 58 mm Larg., Nano, Multi-Coated (16 Couches)",Hama,"14,02 €",,,"9,34 €",,,1,,,,,
B002MC62C4,"Xavax Raccord Y pour tuyau d' arrivée d'eau (à 2 voies pour tuyaux d'admission, 26,9 mm (3/4 "") en laiton, collecteur en Y) Dorée",xavax,"13,87 €",,,"7,02 €",,,1,,,,,
B009OUPITK,"Hama Lampes LED de sécurité à pince (à 2 LED, ampoule rouge, fonctionnement sur piles, voyant fixe et clignotant, idéal pour les joggeurs, les écoliers, les cyclistes, ensemble 2 pièces) Rouge/Noir",Hama,"13,32 €","0,00 %","-50,00 %","7,45 €","0,00 %","-50,00 %",1,"0,00 %","-50,00 %",,,
B0B2RQBJSG,"Hama Album photo Livre ""Relax"" avec Mémo (Album souvenirs vacances, anniversaire, 22x22.5cm, 100 pages à pochettes 200 photos 10x15cm, Zone Mémo et pochette carte SD) Multicolore/Just Relax 00007252",Hama,"13,32 €","-50,00 %","-75,00 %","8,98 €","-50,00 %","-73,16 %",1,"-50,00 %","-75,00 %",,,
B000S8B51C,"Hama Pochettes-classeurs (pour CD/DVD, Couvre classeur à Anneaux, 2 par Pochette, Lot de 50) Blanc/Transparent",Hama,"13,32 €","4,63 %","-81,16 %","5,30 €","0,00 %","-90,00 %",1,"0,00 %","-90,00 %",,"-100,00 %",
B08YS1T5PZ,"Hama Câble Réseau RJ45 Plat (Câble Ethernet Cat 6a, 10 Gbit/s, U/UTP, 10m, Garantie 10ans, Idéal pour PC, ordinateur portable, téléviseur, console de jeux, routeur, commutateur, hub) Blanc",Hama,"13,32 €",,,"13,04 €",,,1,,,,,
B09RC45SFJ,"Hama Album photo Livre ""Relax"" avec Mémo (Album souvenirs vacances, anniversaire, 22x22.5 cm, 100 pages avec pochettes pour 200 photos 10x15 cm, Zone Mémo et pochette carte SD) Multicolore/Breathe",Hama,"13,32 €","-66,67 %","0,00 %","8,98 €","-66,67 %","0,00 %",1,"-66,67 %","0,00 %",,,
B079PN72PJ,"Hama Souris Optique sans Fil Riano (Souris Gauche sans Fil, avec récepteur Nano USB, Vertical, 800-1600 dpi, Interrupteur de Marche/arrêt, 3 Boutons, 2,4 GHz) Noir",Hama,"13,29 €","-89,59 %","-88,42 %","10,08 €","-87,50 %","-85,71 %",1,"-87,50 %","-85,71 %",1,,"0,00 %"
B017JY5DAQ,"THOMSON Ecouteurs Filaire Jack Intra-Auriculaires avec Micro (Oreillettes filaires Intra, Prise Jack 3.5 mm, Micro et Fonction Télécommande, Compatible Samsung MP3 Tablettes Ordinateurs) Noir",Thomson,"13,18 €",,,"8,62 €",,,2,,,,,
B0026MT4CA,"Xavax Rallonge de tuyau d'arrivée d'eau froide (pour tuyau de lavage et lave-vaisselle, tuyau d'arrivée d'eau froide, 2,5 m, 1 pièce) Gris/Blanc",xavax,"13,17 €","6,12 %","-98,00 %","6,02 €","9,06 %","-98,44 %",1,"0,00 %","-98,44 %",,"-100,00 %","-100,00 %"
B00FQFYOM4,"Lecteur USB 3.0 de Cartes SD/microSD, argenté",Hama,"13,02 €","-50,00 %",,"9,00 €","-50,00 %",,1,"-50,00 %",,,,
B00005YVIU,"Hama Distributeurs Coins photo (1000 coins, autocollants, distributeur pratique, sans acide, sans solvant, adapté albums, permet un archivage fiable, scrapbooking) Transparent",Hama,"12,98 €",,"-82,26 %","5,80 €",,"-86,07 %",2,,"-83,33 %",,,
B00RLNCZ52,"Hama Album photo ""Moni"" (pour 200 photos au format 10 x 15 cm, album photo bébé de 100 pages blanches, ciel, élégant, pour filles, enfants, bébés) Rose, petit album de taille 22,5 x 22,5 cm",Hama,"12,96 €","-85,31 %","-96,89 %","6,14 €","-85,71 %","-96,97 %",1,"-85,71 %","-96,97 %",,,"-100,00 %"
B07F3RKPTB,"Hama Support mural pour Google Home mini (pour enceinte sans/avec fil, support d'enceinte, pour un alignement et une présentation optimaux de l'enceinte, montage mural) Blanc",Hama,"12,81 €",,"-58,98 %","6,05 €",,"-66,67 %",1,,"-66,67 %",,,
B001UBD14U,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Noires, à Spirale) Vert Pomme",Hama,"12,71 €","2,01 %",,"5,63 €","0,00 %",,1,"0,00 %",,,,
B01K47EVSK,"Hama Album photo vierge ""La Fleur"" (album photo traditionnel 22,5 cm x 22,5 cm, 100 pages, pour l'insertion de 200 photos au format 10 cm x 15 cm, motif de feuilles, pochette CD) Noir",Hama,"12,70 €","-84,22 %","-51,42 %","5,85 €","-85,71 %","-50,00 %",1,"-85,71 %","-50,00 %",,,
B0000AISF4,"Cadre tableau sans bordure Clip-Fix 30x40 antireflet",Hama,"12,52 €","-89,98 %","-85,54 %","4,41 €","-90,00 %","-92,31 %",1,"-90,00 %","-92,31 %",,"-100,00 %",
B0BL1H5S5W,"Hama Ecouteurs sans Fil Tour du Cou Freedom Run (Casque Bluetooth Intra-Auriculaires Tour d'oreille avec Micro, 6h d'autonomie, Idéal Sport, Course, Vélo, Gym, Contrôle Vocal) Noir",Hama,"12,49 €","0,00 %",,"14,80 €","0,00 %",,1,"0,00 %",,,,
B07DHNSBP1,"Hama Mini souris sans fil 'Pesaro 2.4' (Souris optique résistant, idéal ordinateurs portables, léger et compact lors des déplacements) Anthracite",Hama,"12,49 €","-23,04 %",,"8,55 €","0,00 %",,1,"0,00 %",,,,
B08YS3MQKX,"Hama Câble HDMI 4K Garantie 10 ans (Cable HDMI High Speed avec Ethernet, Cordon HDMI 4k 3m, mâle-mâle, Câble Ethernet HEC, Retour Audio, HDR, 18 Gbit/s, 600MHz, Résolution 4096x2160, Blindé) Noir",Hama,"12,49 €",,,"9,42 €",,,1,,,,,
B01AUBT6IU,"Cor. alim. Euro pr Sonos PLAY:1/PLAY:5/One, coudé aux extrém., 3 m, nr",Hama,"12,17 €",,"46,10 %","5,37 €",,"0,00 %",1,,"0,00 %",,,
B0BL1TNR1M,"Hama Câble iPhone USB-A Lightning (Câble de charge/transfert de données/Data, USB-A 2.0 mâle vers Lightning, 1m, Certifié MFI, 480 MBit/s, iPad/iPhone 13/12/11/XS/XR/X/8/7/7+/6s/6/5/SE2020) Blanc",Hama,"12,12 €","0,00 %",,"9,08 €","0,00 %",,1,"0,00 %",,,,
B000VRE3T6,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Noires, à Spirale) Bordeaux",Hama,"11,82 €","-46,22 %","-11,19 %","5,63 €","-50,00 %","0,00 %",1,"-50,00 %","0,00 %",,,
B005DJKG0C,"Hama Album Photos Mémo Singo (Livre Photo 100 Pages Blanches avec Pochettes pour 200 Photos 10x15 cm, Album Photos Souvenirs 22,5x22 cm, Range CD, Zone Mémo, Album Traditionnel Motif Fleurs) Orange",Hama,"11,81 €","-0,51 %","-64,51 %","5,40 €","0,00 %","-75,00 %",1,"0,00 %","-75,00 %",,,
B075RHN1M4,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Blanches, à Spirale) Bordeaux",Hama,"11,79 €",,,"4,96 €",,,1,,,,,
B00F2BNE82,"Hama Album Photo ""Fine Art"" (format 22,5 x 22 cm, 80 pages blanches, sans spirale) Gris",Hama,"11,67 €","-29,87 %","-29,87 %","5,34 €","-50,00 %","-44,95 %",1,"-50,00 %","-50,00 %",,,
B00RLNC8UY,"Hama Album photo ""Tim"" (pour 200 photos au format 10 x 15 cm, petit album de taille 22,5 x 22,5 cm, album photo bébé de 100 pages blanches, ciel, élégant, pour garçons, enfants, bébés) Bleu",Hama,"11,66 €","-89,56 %","-92,33 %","5,79 €","-88,89 %","-91,67 %",1,"-88,89 %","-91,67 %",,,
B09RQY25LH,"Hama Adaptateur Bluetooth 5.0 (Dongle Bluetooth USB, Clé Bluetooth Plug&Play pour PC, Casque, Souris, Manette, Clavier, Imprimantes, Smartphone, Tablette, Compatible avec Windows 10/8.1/7) Noir",Hama,"11,66 €",,,"10,53 €",,,1,,,,,
B07DR3J7JP,"Repose-main ""Bow""",Hama,"11,64 €",,,"6,09 €",,,1,,,,,
B0000AIS8M,"Hama Cadre photo en plastique ""Décor Sevilla"" (taille du Cadre de 21 x 29,7 cm (DIN 4) avec bordure de 9 mm x 17 mm, pour une photo de 15 x 20 cm) Or Mat",Hama,"11,57 €","-75,41 %","15,93 %","4,26 €","-75,00 %","-50,00 %",1,"-75,00 %","-50,00 %",,,
B00006JALB,"Hama Pinceau de Nettoyage pour Objectif (Lenspen) (pour Le Nettoyage des lentilles et des filtres, 12,5 cm de Long, Lenspen) Noir/Rouge",Hama,"11,47 €",,"-98,92 %","6,59 €",,"-98,98 %",1,,"-98,98 %",,,
B009TLAPLK,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Kiwi",Hama,"11,23 €","-54,72 %","34,98 %","5,63 €","-66,67 %","0,00 %",1,"-66,67 %","0,00 %",,,
B09RGWV4NB,"Hama Casque-Micro pour téléphones sans Fil (Intra-Auriculaire, Contour d'oreille Réglable, Bras de Micro Flexible, Jack 2.5 mm, Qualité Audio Cristaline, 32 Ω, 1.2m, Garantie 10ans) Noir",Hama,"11,08 €",,"-57,93 %","8,95 €",,"-50,00 %",1,,"-50,00 %",,,
B01IEJXG0E,"Hama Clé USB ""C-Laeta"" (USB3.1/USB3.0 Type-C, 32GB, double clé USB, pour ordinateur portable, téléphone mobile, tablette, OTG, 40 Mo/s, boîtier en métal, USB Type-C, clé de téléphone portable) Argent",Hama,"10,82 €",,,"6,00 €",,,1,,,,,
B01EG0O104,"Hama Sonic Mobil 185 Enceintes pour Ordinateur - Système Stéréo 2.0, Haut-Parleurs Alimentés en USB, Connexion Jack 3.5mm - Noir/Argent",Hama,"10,82 €",,"0,00 %","9,25 €",,"0,00 %",1,,"0,00 %",,,
B000IH1W20,"Hama Lecteur USB 2.0 ""35en1"" (USB, lecteur cartes multiples, Lecteur de carte SD, SDHC, SDXC, Type I / II CF, MMC) Bleu",Hama,"10,82 €","-14,94 %","-94,99 %","6,50 €","0,00 %","-94,74 %",1,"0,00 %","-94,74 %",,,"-100,00 %"
B005VNYT12,"Xavax Minuteur de cuisine Countdown (avec Minuterie et Fonction Chronomètre, Fixation via Un Aimant, Une Pince, Un Support ou Un Support, à Piles, numérique) Blanc/Gris",xavax,"10,82 €","23,80 %",,"6,53 €","0,00 %",,1,"0,00 %",,,,
B002G146DI,"Hama Pochettes autoadhésives (pour cartes mémoire, pour cartes SD, paquet de 5, autocollantes) Blanc/Transparent",Hama,"10,82 €",,,"7,74 €",,,2,,,,,
B0015IQ2JO,"Hama Cadre photo en plastique ""Sevilla"" (taille du Cadre de 30 x 30 cm avec bordure de 13 mm x 17 mm, pour une photo de 20 x 20 cm) Noir",Hama,"10,82 €",,"0,00 %","7,22 €",,"12,81 %",1,,"0,00 %",,,
B00KA4516Y,"Hama Ventilateur USB avec affichage de la température",Hama,"10,82 €",,"-97,47 %","7,54 €",,"-97,78 %",1,,"-97,78 %",,,"-100,00 %"
B08YS1ZZ99,"Hama Hub USB Garantie 10ans '00200119' (4 Ports USB 2.0, 480Mbit/s, Plug&Play, Idéal PC, Ordinateur Portable, Tablette, MacBook) Noir",Hama,"10,60 €","0,00 %","-87,26 %","4,98 €","0,00 %","-91,98 %",1,"0,00 %","-90,00 %",,,
B017JY4U5K,"Hama ""Fine Art"" Spiral Album, 24 x 17 cm, 50 Photos, kiwi",Hama,"10,49 €",,,"3,82 €",,,1,,,,,
B086XSHJ68,"Cadre Hama 10 x 15 cm , Line Gold Matt",Hama,"9,99 €",,,"8,11 €",,,1,,,,,
B0BL228SD3,"Hama Chargeur Secteur USB (Bloc Secteur USB-A, 6W, 5V/ 1.2A, Adaptateur Secteur Universel, Chargeur Replacement pour c) Noir",Hama,"9,99 €",,,"7,45 €",,,1,,,,,
B0BL2PTSJM,"Hama Chargeur Secteur USB (Bloc Secteur USB-A, 6W, 5V/ 1.2A, Adaptateur Secteur Universel, Chargeur Replacement pour iPhone 14/14 Pro Max, Samsung Galaxy, Sony, Xiaomi, Huawei, Wiko) Blanc",Hama,"9,99 €",,,"7,45 €",,,1,,,1,,
B075RH8PTF,"Hama Album Photo Fine Art (Format 24 x 17 cm, 50 Pages Blanches, à Spirale) Noir",Hama,"9,90 €","-7,74 %","-2,65 %","3,22 €","0,00 %","0,00 %",1,"0,00 %","0,00 %",,,"-100,00 %"
B0000AIST8,"Porte-tableaux Clip-Fix 24x30cm antireflet",Hama,"9,52 €",,,"2,78 €",,,1,,,,,"-100,00 %"
B009GVOEJM,"Hama Bloc multiprises (3 Prises, avec sécurité Enfants, Prises tournées à 45°, Longueur de câble de 3,00m) Noir",Hama,"9,42 €",,,"5,45 €",,,1,,,,,
B000JIA7YW,"Hama Boîtier Standard (pour 6 DVD, Convient également aux CD et disques Blu-Ray, avec Film pour l'insertion de la Jaquette, Lot de 3) Noir",Hama,"8,76 €","0,00 %","-76,50 %","4,80 €","0,00 %","-75,00 %",1,"0,00 %","-75,00 %",,,
B06XB2Y8KR,"Hama Album traditionnel ""Lazise"" (taille de l'album de 22,5 x 22 cm, pour 200 photos au format 10 cm x 15 cm, 100 pages, avec pochette CD, élégant) Blanc/Noir/Rose",Hama,"8,74 €","-96,75 %","-95,83 %","5,58 €","-96,64 %","-94,44 %",1,"-96,67 %","-94,44 %",,,
B08SDTHMQB,"Hama Album Photo bébé ""Our Baby"" personnalisable Scrapbooking (Album photo naissance, baptême, Cadeau d'anniversaire enfant, Style Mémo, 22,5 x 22 cm, 100 Pages, Max. 200 Photos 10x15 cm) Multicolore",Hama,"8,74 €","-97,14 %","-91,12 %","5,50 €","-97,26 %","-89,96 %",1,"-97,14 %","-87,50 %",1,,
B07PD6WYDC,"Hama Mini-Album Photo à Pochettes Brushstroke (Album Photo Traditionnel 13 x 16,5 cm, 24 Pages pour 24 Photos Format 10 x 15 cm, Protection idéale, Artistique, élégant) Bleu/Jaune/Orange/Blanc",Hama,"8,73 €",,"-75,00 %","5,79 €",,"-75,00 %",3,,"-75,00 %",,,
B009X8SIV8,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Taupe",Hama,"8,34 €",,"-65,57 %","5,63 €",,"-50,00 %",1,,"-50,00 %",,,
B08YRY2LQJ,"Hama Câble Jack 3.5 Male Male (Câble Auxiliaire Stéréo Jack 3.5mm, Cable Audio Garantie 10ans, 1.5m, compatible iPhone, iPod, iPad, Voiture, Casque, Autoradio, Smartphones, MP3) Noir",Hama,"8,32 €","0,00 %",,"9,18 €","0,00 %",,2,"0,00 %",,,,
B08NCYZ4BV,"Hama Câble Antenne TV Coudé Garantie 10ans (Cable Coaxial TV, M/F, 2x coudé 90°, 3m, triple blindage 90db, Anneau Ferrite, Cable Coaxial Satellite, Connexion TV vers Fiche TV Murale ou Décodeur) Blanc",Hama,"8,32 €","-90,00 %",,"6,76 €","-90,00 %",,1,"-90,00 %",,,,
B00006JCUF,"Hama 00030392 Bloc Multiprises à 3 Sorties avec Interrupteur, 1,4 m, Noir",Hama,"8,32 €","-71,43 %","-93,33 %","7,80 €","-71,43 %","-93,33 %",2,"-71,43 %","-93,33 %",,"-100,00 %",
B00E3PUFNA,"Hama Lampe de poche LED ""FL-40"" (lampe LED de 9 cm, poids de 45 g, lumen maximum de 25, piles micro AAA) Couleur aléatoire parmi Blanc/Jaune/Rose/Vert",Hama,"8,32 €",,,"5,68 €",,,2,,,,,
B003TKJ6B2,"Hama Carte mémoire Photo (SDHC pour Photo/Classe 10, 16 GB - 22 MB/s) Bleu",Hama,"8,32 €",,,"5,00 €",,,1,,,,,
B005DJXZIM,"Hama Album Photo Singo (Album minimax, 13 x 16,5 cm, 100 Pages, pour 100 Photos au Format 10 x 15 cm) Vert",Hama,"7,93 €","-3,65 %",,"2,97 €","0,00 %",,1,"0,00 %",,,,
B09GLCFQWQ,"Hama Clé USB 128 Go (USB C 3.1, Stockage de données avec taux de Transfert de données de 100 Mo/s et Capuchon pour Windows/MacBook), Anthracite, compacte",Hama,"7,77 €","-67,22 %",,"10,00 €","-50,00 %",,1,"-50,00 %",,,,
B0163ZHGCK,"Hama Carte mémoire Photo (SDHC pour Photo/Classe 10, 16 GB - 80 MB/s) Bleu",Hama,"7,76 €","3,19 %",,"5,00 €","0,00 %",,1,"0,00 %",,,,
B005DJXYY2,"Hama Album Photo ""Singo"" (album minimax, 13 x 16,5 cm, 100 pages, pour 100 photos au format 10 x 15 cm) Aqua",Hama,"7,55 €",,"-16,30 %","2,97 €",,"0,00 %",1,,"0,00 %",,,
B07PHQ17NW,"Hama Album à Spirale 'Watercolor Moments', 28 x 24 cm, 50 Pages Blanches",Hama,"7,49 €","0,00 %",,"4,68 €","0,00 %",,1,"0,00 %",,,,
B0C5JQK5QL,"Hama Pages Intérieures Album Photo Scrapbooking (Recharge de Pages Photo Cartonnées avec Papier Cristal de Protection, 250g/m2, 23.3 x 31 cm, Perforées, 25 feuilles) Noir",Hama,"7,49 €",,,"4,79 €",,,1,,,,,
B00006JCRV,"Hama Boîtier Standard Double (pour CD et disques Blu-Ray, Étui Protecteur pour CD, Paquet de 5) Noir/Transparent",Hama,"7,48 €","-76,62 %","-92,84 %","3,22 €","-85,71 %","-95,00 %",1,"-85,71 %","-95,00 %",,"-100,00 %",
B0000AHIJ2,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 13 x 18 cm, Anti-Reflex) Blanc",Hama,"7,47 €","-66,67 %","-91,67 %","3,42 €","-66,67 %","-91,67 %",3,"-66,67 %","-91,67 %",,,
B017JY5EF0,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages blanches, à spirale) Kiwi",Hama,"7,37 €",,"-69,25 %","4,55 €",,"-50,00 %",1,,"-50,00 %",,,
B000L0X2R2,"Hama Adaptateur d'antenne (pour Audi/Seat/Volkswagen) Noir/Argent/Bleu",Hama,"6,99 €",,"-50,67 %","5,33 €",,"0,00 %",1,,"0,00 %",,,
B07NH4NX72,"Couvercle Pare-poussière pour écran, 30""/32"", transpar.",Hama,"6,66 €",,,"5,25 €",,,1,,,,,
B08BFPTVPR,"Hama Album photo à spirale ""Romance"" à personnaliser (Album Photo de Mariage ou naissance bébé, Livre d'or ou cadeau, 28 x 24 cm, 40 pages, Motif cœur, Titre Love, 80 photos 10 x 15 cm) Beige/blanc",Hama,"6,66 €","-50,00 %","-93,75 %","4,63 €","-50,00 %","-93,75 %",1,"-50,00 %","-93,75 %",1,,
B078T7PTYB,"Hama Souris Optique à 3 Boutons MC-300, Filaire, Noire",Hama,"6,66 €",,"-90,00 %","5,07 €",,"-90,00 %",1,,"-90,00 %",,,
B0026MT4HU,"Xavax Balles de séchage, lot de 2",xavax,"6,66 €",,"-85,71 %","7,15 €",,"-85,71 %",1,,"-85,71 %",,,
B07TWSY81M,"Hama Album photo livre Scrapbooking Enfants et Adultes (pour 30 photos 15x15 cm, Dim. 18x18 cm, 30 pages blanches, Parfait pour un cadeau unique et toutes les occasions) Multicolore",Hama,"6,60 €","-89,34 %","-16,56 %","3,27 €","-90,91 %","0,00 %",1,"-90,91 %","0,00 %",,,"-100,00 %"
B007WAYQRY,"Hama Tapis de Souris (1 pièce, Taille de 22,3 cm x 18,3 cm x 0,6 cm, en EVA/Jersey) Couleur aléatoire Parmi Bleu/Rouge",Hama,"6,21 €","-86,96 %",,"4,53 €","-86,96 %",,3,"-86,96 %",,,,
B002IK2SNM,"Hama - 20563 - Colliers de serrage pour câbles, Champ inscriptible, 98mm, 25 pces, Naturel",Hama,"6,11 €",,"-79,25 %","2,77 €",,"-80,00 %",1,,"-80,00 %",,,
B08YS17LYT,"Hama Prises Antenne TV Garantie 10ans (2 Fiches d’antenne TV coaxiale, Fiche Coaxiales Mâle + Fiche Coaxiale Femelle, Diam 5-7mm, 2 pièces) Blanc",Hama,"5,82 €","-60,00 %",,"3,78 €","-60,00 %",,2,"-60,00 %",,,,
B0000AISQG,"Hama Passe-partout Premium, ivoire, 30 x 40 cm",Hama,"5,82 €",,"0,00 %","3,05 €",,"0,00 %",1,,"0,00 %",,,
B00006JDOZ,"Hama Filtre UV (Anti-UV et Protection, Compensation 2X, Traitement antireflet, pour objectifs d'appareils Photo 52 mm, O-Haze, traité) Noir",Hama,"5,75 €","-93,33 %","-93,46 %","4,53 €","-93,33 %","-94,97 %",1,"-93,33 %","-92,86 %",1,"0,00 %",
B07KFSK68C,"Xavax Feuille de cuisson (réutilisable, couche antiadhésive, découpable, revétement en téflon, 43 x 35 cm) Argent",xavax,"5,41 €",,,"3,99 €",,,1,,,,,
B07NH3HKGK,"Hama Démarreur pour tubes LED",Hama,"4,99 €",,,"3,75 €",,,1,,,,,
B001730SIS,"Etui Fashion pour Sticks USB, Noir",Hama,"4,99 €","-80,03 %","-88,67 %","4,89 €","-75,00 %","-80,00 %",1,"-75,00 %","-80,00 %",,,"-100,00 %"
B06XJCDYHB,"Hama Microphone à clip (microphone à clipser compact, longueur de câble 2m, pour ordinateur/smartphone/tablette, prise 3,5 mm) Noir",Hama,"4,99 €",,"0,00 %","3,14 €",,"0,00 %",1,,"0,00 %",,"-100,00 %",
B0015KFAE0,"Xavax Filtre plat pour hottes aspirantes (2 filtres avec indicateur de saturation, découpage sur mesure, 47 x 57 cm) Blanc/Gris",xavax,"4,57 €","-53,37 %","-99,29 %","3,53 €","-50,00 %","-99,02 %",1,"-50,00 %","-99,02 %",,,
B003KKWLJA,"Xavax Raccord de tuyau d' arrivée d'eau en laiton (pour tuyaux d’arrivée de lavage et de lave-vaisselle, embout de tuyau d’admission) Dorée",xavax,"4,16 €","-92,31 %","-76,86 %","4,14 €","-92,31 %","-50,00 %",1,"-92,31 %","-50,00 %",,"-100,00 %",
B00006JAOZ,"Hama Fusibles en Verre (fusible de voiture, 40A, 10 x 38mm, plaqué or, 2 pièces) Or/Transparent",Hama,"4,16 €",,"-83,65 %","1,78 €",,"-75,00 %",1,,"-75,00 %",,,
B08C2DRXZK,"Hama Déclencheur à Distance Bluetooth BRS3 (Télécommande Bluetooth pour Appareil Photo de Smartphone et Tablette, portée 10m, idéal Selfies créatifs sur Instagram, TikTok, Youtube, Facebook) Noir",Hama,"4,08 €",,,"3,45 €",,,1,,,,,
B071ZVN9LP,"Hama Albums photos ""Designline"" (couverture souple, 24 pages pour 24 photos au format 10x15 cm par album, résistant, pour archiver avec des anecdotes, protège la photo, mini album) Multicolore",Hama,"4,07 €","-98,00 %",,"0,88 €","-99,38 %",,1,"-99,38 %",,,"-100,00 %",
B07JKT8WKQ,"Hama Xavax Épluche-légumes (en acier inoxydable, 18 cm) Noir/Argent",UNKNOWN,"3,62 €",,,"1,86 €",,,1,,,,,
B001UBEUZE,"Coque de Protection Crystal Clear pr Samsung Galaxy S20, transpar.",Hama,"2,91 €","-93,75 %","-29,02 %","2,07 €","-93,75 %","0,00 %",1,"-93,75 %","0,00 %",,,
B00475DSKS,"Xavax Siphon (pour évier, lave-linge et lave-vaisselle, 1,5"", 2 ports pour siphon 1"" (2,54 cm) et 2 pièges à odeurs, flexible) Blanc/Noir",xavax,,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
B003TQZQT2,"Hama Pochette Up To Fashion (pour 24 disques, CD/DVD/Blu-ray/livres audio, étui de rangement, gain de place pour la voiture, la maison, avec motif bambou) Vert",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B08C2LPFXG,"Hama Lampe 49 LED pour Smartphone 49 BD (Lampe pr Appareil Photo, caméra vidéo, Smartphone, APN, Support tel Mobile Inclus, éclairage 6000K visio, confcall, Streaming, Video, Photo) Noir",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B001UBGSZE,"Hama Album Photo Fine Art (Format 36 x 32 cm, 50 Pages Noires, à Spirale) Lilas",Hama,,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
B01MXGY1S1,"THOMSON Casque HED2006BK/AN (Circum-aural, câblage uni-latéral, Over-The-Ear, Serre-tête, avec Fil, 20-20000 Hz, 1,2 m) Noir",Thomson,,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
