Programme=[Retail],Aperçu du distributeur.=[Approvisionnement.],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/04/2024 - 30/04/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B079PDDSBK,"Hama Mallette (LP 50, Aspect alu, en Aluminium, pour Stocker 50 disques, verrouillable, Boîte de Rangement pour Vinyle, boîtier pour Disque) Noire",Hama,"116,34 €","98,63 %",,"92,48 €","100,00 %",,2,"100,00 %",,,,
B07PQHPTSG,"THOMSON Casque TV Stéthoscope HED4408 (câble de 8 m, léger pour Personnes âgées et porteurs de Lunettes, Casque stéréo pour TV, Casque Intra-auriculaire, Prise 3,5 mm, avec Adaptateur 6,35 mm) Noir",Thomson,"112,97 €","-38,98 %","126,67 %","111,85 €","-37,50 %","175,09 %",5,"-37,50 %","150,00 %",1,,
B0000AI3G6,"Hama Cadre en plastique ""Madrid"" (taille de cadre de 50 cm x 70 cm, taille de la photo de 30 cm x 45 cm, 1 photo par cadre, à accrocher, élégant, simple, classique) Argent",Hama,"108,30 €","66,67 %","400,00 %","48,45 €","66,67 %","460,12 %",5,"66,67 %","400,00 %",,,
B079P3WD2X,"Thomson Antenne intérieure ANT1538 (pour réception Radio/télévision numérique, HDTV/3D, DVB-T/T2, avec Amplification du Signal, Performance 45) Noir/Bleu",Thomson,"106,64 €",,,"100,20 €",,,4,,,,,
B000EOW78A,"Hama Tissu de recouvrement acoustique (laisse passer le son, perméable) Noir",Hama,"106,34 €",,"-39,89 %","59,88 €",,"-46,53 %",4,,"-50,00 %",,,"-100,00 %"
B0000AI3IC,"Hama Cadre photo en plastique ""Sevilla"" (taille du Cadre de 50 x 70 cm avec bordure de 13 mm x 20 mm, pour une photo de 30 x 45 cm) Bleu",Hama,"106,20 €","0,00 %","400,00 %","59,60 €","0,00 %","482,60 %",5,"0,00 %","400,00 %",1,"0,00 %",
B002KCJ1KG,"Thomson Coussinets en mousse de rechange ""EARA120"" (6 pièces, universel, taille unique (Diamètre de 45 mm)) Noir",Thomson,"105,84 €","46,80 %",,"46,24 €","45,45 %",,16,"45,45 %",,1,,
B01K47CMCM,"Hama Album photo vierge ""La Fleur"" (album photo traditionnel 22,5 cm x 22,5 cm, 100 pages, pour l'insertion de 200 photos au format 10 cm x 15 cm, motif de feuilles, pochette CD) Blanc",Hama,"105,56 €",,,"79,82 €",,,13,,,,,
B000KZ75H6,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 70 x 100 cm avec bordure de 13 mm x 20 mm, pour une photo de 50 x 70 cm) Noir",Hama,"103,71 €",,,"55,20 €",,,3,,,,,
B07XYC6YWQ,"Hama Support TV Design en Forme de chevalet pour téléviseur de 37 à 75"" - 94 à 191cm (Hauteur réglable, Acier Moderne laqué, Compact et Moderne, Compatible VESA) Noir",Hama,"102,47 €","-40,36 %",,"100,98 €","-50,00 %",,1,"-50,00 %",,,,
B01AT3Z228,"Xavax Couvercle universel (anneau en silicone pour casseroles/poêles de diamètre 24, 26 ou 28 cm, trou de vapeur, design à bords gradués, verre, va lave-vaisselle, peu encombrant) Noir/Transparent",xavax,"102,38 €","-38,55 %","16,16 %","52,74 €","-40,00 %","23,40 %",6,"-40,00 %","20,00 %",,"-100,00 %",
B0000AHIJ5,"Cadre photo sans bordure Clip-Fix, anti-reflet, 10,5 x 15 cm",Hama,"101,26 €","178,49 %","662,50 %","71,98 €","205,00 %","705,15 %",61,"205,00 %","662,50 %",,,
B00005K4A5,"Hama Filtre polarisant (Circulaire, Traité, 72mm, 2 Couches par Face) Noir",Hama,"99,68 €",,,"143,84 €",,,4,,,,,
B01K47EVSK,"Hama Album photo vierge ""La Fleur"" (album photo traditionnel 22,5 cm x 22,5 cm, 100 pages, pour l'insertion de 200 photos au format 10 cm x 15 cm, motif de feuilles, pochette CD) Noir",Hama,"98,85 €",,"735,59 %","52,65 €",,"882,28 %",9,,"800,00 %",,,
B0026MT4AC,"Xavax Rallonge flexible d'arrivée d'eau renforcée (pour tuyau d’entrée lave-linge et lave-vaisselle, tuyau d’arrivée de réservoir anti-flambement, 1 m, 1 pièce) Argent",xavax,"97,62 €","0,12 %","11,03 %","68,10 €","0,00 %","30,71 %",6,"0,00 %","20,00 %",,"-100,00 %",
B00T7M9IU0,"Hama Album photo à pochettes ""New York City"" (pour 200 photos au format 9 cm x 13 cm, taille de l'album de 16,5 cm x 21 cm, 100 pages, en cuir, protège les photos et les documents) Noir",Hama,"97,38 €","80,00 %","287,04 %","56,25 €","80,00 %","399,56 %",9,"80,00 %","350,00 %",,,
B005DJXZ7I,"Hama Album Photo Singo (Album minimax, 13 x 16,5 cm, 100 Pages, pour 100 Photos au Format 10 x 15 cm) Orange",Hama,"95,31 €","131,73 %",,"62,37 €","133,33 %",,21,"133,33 %",,,,
B08FRHV5D1,"Hama Clé USB 3.0 ""Rotate"" (capacité de 64 GB, taux de transfert de 70 MB/s, avec accroche porte-clefs, flashpen clé usb) Bleu Pétrole",Hama,"93,79 €","77,90 %",,"88,00 €","95,56 %",,17,"88,89 %",,,,
B0BLZ1RZKG,"Hama Multiprise avec Interrupteur (Bloc 4 Prises Schuko 16A, Interrupteur Individuel éclairé, idéal économie d'énergie, Prises à 90°, œillet Suspension integré, 3680W, Cable 1.4m H05VV-F) Blanc",Hama,"93,78 €","126,08 %",,"50,00 €","100,00 %",,4,"100,00 %",,,,
B00006IVVB,"Hama Boîtier standard double (pour CD et disques Blu-Ray, Étui protecteur pour CD, paquet de 10) Noir/Transparent",Hama,"91,52 €","-38,89 %",,"68,20 €","-38,89 %",,11,"-38,89 %",,,"-100,00 %",
B00194HCI4,"Hama Cadre Photo métallique Davos pour Portrait, doré, 10 x 15 cm",Hama,"91,09 €","19,49 %","-24,33 %","39,24 €","12,50 %","-38,69 %",9,"12,50 %","-43,75 %",,,
B00Y9WGEC8,"Adaptateur d’Objectif pr app. Photo avec Monture C sur Object. Nikon",Hama,"90,78 €","94,56 %",,"72,54 €","100,00 %",,2,"100,00 %",,,,
B00006JBEE,"Hama Filtre anti-parasites (haute puissance, 10 A) Noir/Bleu/Rouge",Hama,"89,94 €","-57,14 %","20,00 %","59,52 €","-57,14 %","25,31 %",6,"-57,14 %","20,00 %",2,"0,00 %",
B06XB2Y8KR,"Hama Album traditionnel ""Lazise"" (taille de l'album de 22,5 x 22 cm, pour 200 photos au format 10 cm x 15 cm, 100 pages, avec pochette CD, élégant) Blanc/Noir/Rose",Hama,"89,81 €","-65,87 %","-90,66 %","44,64 €","-67,90 %","-92,73 %",8,"-68,00 %","-92,73 %",,"-100,00 %",
B086B7JST7,"Hama - WETTERSTATION - Weather Station",Hama,"89,12 €",,,"70,28 €",,,2,,,,,
B07F3FYT43,"Dispositif de Fixation à Pince pour multiprise",Hama,"88,27 €","420,15 %","195,81 %","54,78 €","500,00 %","227,24 %",6,"500,00 %","200,00 %",,,
B0792TCS2C,"Hama Pochette Up to Fashion (pour 24 disques, CD/DVD/Blu-Ray/Livres Audio, étui de Rangement, Gain de Place pour la Voiture, la Maison) Bleu",Hama,"87,36 €","83,76 %","140,86 %","53,04 €","71,43 %","164,54 %",12,"71,43 %","140,00 %",,,
B0000AISDL,"Hama Passe-partout Premium, blanc neige, 40 x 50 cm",Hama,"87,01 €","10,00 %","1 000,00 %","46,97 €","10,00 %","1 000,00 %",11,"10,00 %","1 000,00 %",,,
B00006JDEX,"Hama Plateau Universel Hama Rond (32 cm, Taille L, Poids supporté 80 kg (idéal pour TV, Enceintes, écrans, appareils de Cuisine) Noir",Hama,"86,99 €","-46,33 %","77,68 %","61,90 €","-58,33 %","80,05 %",5,"-58,33 %","66,67 %",,"-100,00 %",
B00005UPB7,"Hama Boîtier Standard (pour CD et disques Blu-Ray, Étui Protecteur pour CD, Paquet de 5) Transparent",Hama,"86,83 €","-29,63 %","216,67 %","62,32 €","-29,63 %","248,55 %",19,"-29,63 %","216,67 %",,"-100,00 %","-100,00 %"
B07TRNBNDL,"Xavax Boîte en acier inoxydable (pour 1 kg de grains de café, avec pelle, hermétique, fermeture d'arôme, également pour stocker le thé, le cacao, le café en poudre, les pâtes) Argent/Noir",xavax,"86,62 €","-60,71 %","-79,23 %","61,38 €","-62,50 %","-73,23 %",3,"-62,50 %","-76,92 %",,,
B001UBGSZE,"Hama Album Photo Fine Art (Format 36 x 32 cm, 50 Pages Noires, à Spirale) Lilas",Hama,"85,92 €","-26,29 %",,"51,18 €","-25,00 %",,6,"-25,00 %",,,,
B00CBVEZNO,"Hama Support pour Ordinateur Portable Carbone (Support pour Ordinateur Portable jusqu'à 47 cm, Hauteur 8 cm, Pieds en Caoutchouc antidérapants, Aspect Carbone) Noir",Hama,"85,55 €","83,70 %","29,62 %","48,30 €","100,00 %","61,11 %",6,"100,00 %","50,00 %",,,
B001730SIS,"Etui Fashion pour Sticks USB, Noir",Hama,"84,83 €","-47,78 %",,"83,13 €","-29,17 %",,17,"-29,17 %",,,,
B07Q8VBZ5M,"Hama X-Pointer 6in1 Télécommande Pointeur Laser - 6 en 1, Laser Rouge, Fonction Air Mouse, Technologie Smart-Link, sans Fil 2.4 GHz - pour présentation Powerpoint - Noir",Hama,"82,47 €","50,00 %",,"86,40 €","50,00 %",,3,"50,00 %",,,,
B0050GRMW8,"Hama Pochette ""Up To Fashion"" (pour 48 disques, CD/DVD/Blu-ray/livres audio, étui de rangement, gain de place pour la voiture, la maison, avec motif du diable) Rouge",Hama,"82,44 €","71,36 %","350,00 %","59,22 €","80,00 %","350,00 %",9,"80,00 %","350,00 %",,,
B08SDTPYQP,"Hama Mini Trépied de Table Pocket II Rotation (trépied avec Support Smartphone iPhone/Samsung/GoPro, Rotatif, inclinable Paysage Portrait, idéal Voyage, Pas de vis de 1/4"") Noir",Hama,"81,62 €","0,00 %",,"62,02 €","0,00 %",,7,"0,00 %",,1,,
B06XB6RY6Q,"Hama Album photo ""Joana"" (pour 100 photos au format 10 x 15 cm, album traditionnel enfant de 25 x 25 cm, 50 pages blanches, château, licorne, élégant) Rose/Blanc",Hama,"80,46 €","19,63 %",,"45,52 €","14,29 %",,8,"14,29 %",,1,"0,00 %",
B000EOVQCS,"Hama Pochettes de Protection Doubles (en Plastique, pour CD/DVD/Blu-Ray, 2 CD par Pochette, Lot de 50) Blanc/Transparent",Hama,"79,36 €",,,"41,02 €",,,7,,,,,
B08GSCS399,"Hama Destructeur de Documents Basic S8CD (Broyeur Documents 8 Feuilles 80g, Destructeur CD/CB, Niveaux de sécurité P2 T1, Découpe en Bandes 6mm, 70 DB, M/A Auto, Corbeil 11L) Noir",Hama,"79,30 €","2,80 %",,"56,20 €","0,00 %",,2,"0,00 %",,,,
B079PNH64S,"Hama Chevalet album photo vierge à spirale (album photo traditionnel 18 cm x 16,5 cm, 12 pages noires, pour 12 ou 24 photos de 10 cm x 15 cm ou 11 cm x 15 cm, avec dictons) Noir",Hama,"78,72 €","55,63 %","64,41 %","59,22 €","50,00 %","80,00 %",9,"50,00 %","80,00 %",,,
B005VNYT12,"Xavax Minuteur de cuisine Countdown (avec Minuterie et Fonction Chronomètre, Fixation via Un Aimant, Une Pince, Un Support ou Un Support, à Piles, numérique) Blanc/Gris",xavax,"78,66 €","597,34 %","-8,18 %","58,77 €","800,00 %","23,67 %",9,"800,00 %","12,50 %",,,
B08FRKD2HT,"Hama Clé USB 3.0 ""Rotate"" (capacité de 256 GB, taux de transfert de 90 MB/s, avec accroche porte-clefs, flashpen clé usb) Bleu Pétrole",Hama,"78,64 €","134,47 %",,"62,50 €","150,00 %",,5,"150,00 %",,,,
B000VRCKT6,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages noires, à spirale) Bleu",Hama,"78,00 €","68,32 %",,"42,65 €","66,67 %",,5,"66,67 %",,,,
B01MXGY1S1,"THOMSON Casque HED2006BK/AN (Circum-aural, câblage uni-latéral, Over-The-Ear, Serre-tête, avec Fil, 20-20000 Hz, 1,2 m) Noir",Thomson,"77,46 €","100,00 %",,"54,84 €","100,00 %",,6,"100,00 %",,,,
B00IYX10YA,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 29,7 x 42 cm (DIN A3) avec bordure de 9 mm x 17 mm, pour une photo de 18 x 24 cm, verre en polystyrène) Bleu",Hama,"76,90 €","-52,89 %","9,97 %","31,02 €","-59,37 %","-31,08 %",5,"-54,55 %","-28,57 %",,,
B006L9T90G,"Ventilateur USB avec LEDs de couleur",Hama,"76,77 €","0,00 %",,"52,11 €","0,00 %",,9,"0,00 %",,3,"200,00 %",
B01DF1YLXM,"Hama Ventilateur de table USB (Mini Ventilateur de bureau 10 cm (4""), Bouton ON/OFF, inclinable, idéal aussi pour Chambre, Voiture, Camping) Noir",Hama,"76,59 €","-49,01 %","-46,71 %","49,56 €","-51,00 %","-35,05 %",8,"-50,00 %","-38,46 %",,,
B000EOW7EE,"Hama Kit de panneaux isolants (1 porte, très épais pour une meilleure isolation, auto-adhésifs, Jeu de 4) Noir",Hama,"76,32 €","-76,36 %","-30,57 %","44,82 €","-77,50 %","-35,62 %",4,"-76,47 %","-33,33 %",,"-100,00 %",
B00KA4516Y,"Hama Ventilateur USB avec affichage de la température",Hama,"76,08 €","-42,86 %","-60,74 %","60,32 €","-42,86 %","-51,57 %",8,"-42,86 %","-55,56 %",,,
B000IH1W20,"Hama Lecteur USB 2.0 ""35en1"" (USB, lecteur cartes multiples, Lecteur de carte SD, SDHC, SDXC, Type I / II CF, MMC) Bleu",Hama,"75,74 €","117,96 %","-53,67 %","45,50 €","133,33 %","-57,08 %",7,"133,33 %","-58,82 %",1,,"0,00 %"
B0000AISQG,"Hama Passe-partout Premium, ivoire, 30 x 40 cm",Hama,"75,66 €","225,00 %",,"39,65 €","225,00 %",,13,"225,00 %",,,,
B00T7MB37Q,"Hama Album photo à pochettes ""New York City"" (pour 300 photos au format 10 cm x 15cm, taille de l'album de 19 cm x 34,5 cm, 100 pages, en cuir, protège les photos et les documents) Noir",Hama,"74,95 €","150,00 %","-76,63 %","47,85 €","161,90 %","-72,50 %",5,"150,00 %","-75,00 %",,,
B0BXPLLW89,"Hama Classeur à négatifs (4 anneaux, niveau de remplissage 39 mm, feuilles rectangulaires, album à négatifs d'une pellicule photo, housse de protection) Noir",Hama,"74,88 €","28,57 %",,"55,35 €","28,57 %",,9,"28,57 %",,,,
B0002W5WBI,"Hama Boîtier Slim (pour CD et disques Blu-Ray, Ultra Mince, avec Une Feuille pour la Couverture, Lot de 100) Noir/Transparent",Hama,"74,84 €","-60,00 %","-74,75 %","53,36 €","-60,00 %","-72,24 %",2,"-60,00 %","-75,00 %",,,
B06XB97YH4,"Hama Album photo ""Nora"" (pour 200 photos au format 10 x 15 cm, album traditionnel enfant de 22,5 x 22 cm, 100 pages blanches, hippopotame, élégant) Gris/Marron/Blanc",Hama,"74,50 €","7,86 %",,"39,06 €","0,00 %",,6,"0,00 %",,,,
B075RGXBTD,"Hama Album Photo Fine Art (Format 36 x 32 cm, 50 Pages Blanches, à Spirale) Noir",Hama,"74,09 €","183,22 %",,"43,56 €","200,00 %",,6,"200,00 %",,,,
B08SDTHMQB,"Hama Album Photo bébé ""Our Baby"" personnalisable Scrapbooking (Album photo naissance, baptême, Cadeau d'anniversaire enfant, Style Mémo, 22,5 x 22 cm, 100 Pages, Max. 200 Photos 10x15 cm) Multicolore",Hama,"73,94 €","-67,22 %","-56,93 %","39,75 €","-72,89 %","-63,29 %",6,"-72,73 %","-64,71 %",,"-100,00 %",
B003LTPG4C,"Hama Chemin de câbles (bande en aluminium pour montage mural TV ou au sol, cache-câble rectangle, 110 x 3,3 x 1,7 cm, entrée de câble jusqu'à 5 câbles, matériel de montage compris) Blanc",Hama,"73,28 €","300,00 %",,"41,60 €","300,00 %",,4,"300,00 %",,,,
B0000AHICV,"Hama Boîtier CD/DVD Slim (lot de 10 boitiers standards vierges pour CD/DVD et disques Blu-ray, ultra plat) Noir/Transparent",Hama,"73,12 €","-44,93 %","-32,26 %","53,60 €","-46,67 %","28,23 %",16,"-46,67 %","23,08 %",,,
B000VRAKX4,"Xavax Filtre moteur MF 01 (Filtre de protection pour moteur et aspirateur universel, découpable) Noir",xavax,"73,12 €","-69,91 %","535,83 %","44,81 €","-56,77 %","700,18 %",16,"-56,76 %","700,00 %",,,"-100,00 %"
B0002W6B90,"Hama Interrupteur pour véhicules (Interrupteur de voiture, rond, 10 A, 12 V, interrupteur à bascule) Noir",Hama,"72,86 €","-18,85 %",,"35,00 €","-26,24 %",,10,"-23,08 %",,,"-100,00 %",
B0845F2JG2,"Hama Souris Verticale, Ergonomique, pour gaucher EMC-500L, Filaire, USB A, Noire",Hama,"72,86 €","29,67 %","111,07 %","57,68 €","33,33 %","118,15 %",4,"33,33 %","100,00 %",,,
B07GCHTZ3B,"Hama Radio numérique DR40BT-PlugIn (Dab/Dab + / FM/Bluetooth/AUX, Radio-réveil intégré, écran rétro-éclairé) Blanc",Hama,"72,42 €","0,00 %",,"69,66 €","0,00 %",,1,"0,00 %",,1,,
B00UIET4NC,"THOMSON Support Mural TV WAB075 (VESA jusqu'à 600x400, Fixe, pour Une Diagonale d´écran comprise Entre 94 et 191 cm (de 37"" à 75"")) Noir",Thomson,"72,24 €",,"-45,45 %","40,47 €",,"-45,03 %",3,,"-50,00 %",,,
B0845FCYVX,"Hama EMW-500L Souris Verticale Ergonomique sans Fil - Technologie 2.4Ghz, Capteur 1800 dpi, Technologie Smart-Link, Gaucher/e - Noire",Hama,"72,19 €","-78,60 %",,"64,29 €","-80,00 %",,3,"-80,00 %",,1,"-50,00 %",
B00AJJJNLE,"Hama Brosse en fibre carbone pour vos vinyles (nettoyage antistatique des vinyles, brosse pour disques vinyles), noir / argent",Hama,"72,16 €","-74,06 %","-70,72 %","32,70 €","-82,58 %","-77,88 %",5,"-82,76 %","-79,17 %",,,
B0017A1DXK,"Xavax Support mural pour micro-ondes (porte micro-onde, 27 x 47 x 5 cm) Argent",xavax,"71,46 €","-30,13 %","16,20 %","49,40 €","-27,27 %","59,97 %",3,"-25,00 %","50,00 %",,"-100,00 %","-100,00 %"
B00194HCBG,"Cadre métallique pour portrait ""Laval"", 2x 13x18 cm",Hama,"70,80 €","-16,67 %","328,31 %","51,50 €","-16,67 %","450,21 %",5,"-16,67 %","400,00 %",,,
B079P3WHJ5,"Hama Kit de Nettoyage pour disques Vinyles (Nettoyage et Entretien de Disque Vinyle, Solution Spray pour Vinyl et Brosse de Nettoyage) Noir",Hama,"70,80 €","-33,07 %","150,00 %","50,90 €","-37,50 %","160,76 %",5,"-37,50 %","150,00 %",,,
B009KYZJ6M,"Hama Cadre photo pour portrait ""Cape Coral"" (taille de cadre 10x15 cm, taille de photos 10x15 cm, photos format horizontal ou vertical, en métal, 1 photo par cadre, élégant, simple, classique) Argent",Hama,"69,88 €","-83,50 %","-72,31 %","43,30 €","-84,91 %","-69,39 %",7,"-82,93 %","-68,18 %",,"-100,00 %",
B003TQY5YY,"Hama Pochette Up To Fashion (pour 24 disques, CD/DVD/Blu-ray/livres audio, étui de rangement, gain de place pour la voiture, la maison, avec motif rond) Rouge",Hama,"69,75 €","4,46 %","-6,85 %","41,13 €","0,00 %","-20,23 %",9,"0,00 %","-25,00 %",,,
B0949HMZB1,"Hama Chiffon Antistatique Antipoussière (Chiffon de Nettoyage pour Lunettes ou Appareil Photo, Objectif, Filtre, écrans PC Smartphone ou Tablette, négatifs, Diapositives, Jumelles, 23 x 25 cm) Orange",Hama,"68,64 €","83,33 %","-6,78 %","46,97 €","83,33 %","-6,14 %",11,"83,33 %","-8,33 %",,,
B000BGFJI6,"Hama Carte mémoire Photo (SD pour Photo/Classe 4, 2 GB - 10 MB/s) Bleu",Hama,"68,36 €","-37,89 %","-83,20 %","44,00 €","-28,57 %","-80,09 %",10,"-28,57 %","-80,00 %",,"-100,00 %","-100,00 %"
B00LFHUWLY,"Hama Antenne de Toit pour Voiture, AM/FM et Dab/Dab+ (pour Dab/Dab+, AM/FM, antenne de Toit Flexible, Bande III, Bande L, fiche SMB (f), amplifiée électroniquement, Active, 12 V, pour Voiture) Noir",Hama,"68,16 €",,,"56,02 €",,,2,,,,,
B00SL6I214,"Hama Album, Bleu, 30 x 30 cm",Hama,"68,13 €",,"-59,18 %","44,90 €",,"-46,16 %",5,,"-50,00 %",,,
B0009V6OCS,"Hama Boîtier Slim (pour CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, lot de 25) Noir/Transparent",Hama,"68,08 €","-62,47 %",,"39,45 €","-66,68 %",,5,"-66,67 %",,,"-100,00 %",
B0089CJZ4S,"Hama Support mural TV Fixe (Pour diagonale d’écran de 81 à 191cm (32"" à 75""), pour un maximum de 60 kg, VESA jusqu'à 800 x 400, 3 étoiles) Noir",Hama,"66,64 €",,,"49,82 €",,,2,,,,,
B00F2BNE82,"Hama Album Photo ""Fine Art"" (format 22,5 x 22 cm, 80 pages blanches, sans spirale) Gris",Hama,"66,56 €","0,00 %",,"42,72 €","0,00 %",,8,"0,00 %",,,,
B005DJKGO8,"Hama Album, Rose, 22 x 22,5",Hama,"66,56 €","-65,22 %",,"43,20 €","-65,22 %",,8,"-65,22 %",,,,
B0C5JRX9HV,"Hama Multiprise avec Interrupteur 1.4m (6 Prises typeE, Norme NF, interrupteurs général + indiv. éclairés, Protection Surtensions, Montage Mural, Sécurité Enfants, 3680W/16A) Noir",Hama,"64,98 €",,,"50,67 €",,,3,,,,,
B0CNRYZR3R,"Hama Boîte pour câbles Maxi (Boite Rangement pour Cables chargeurs et multiprises, boitier Cache câbles 40x15,5x13,5cm, Pieds en Caoutchouc) Noir",Hama,"64,98 €","-50,00 %",,"42,03 €","-50,00 %",,3,"-50,00 %",,,,
B00792A822,"Etui ""Vegas"" pour 5 clés USB, noir",Hama,"64,92 €","389,96 %",,"44,94 €","500,00 %",,6,"500,00 %",,,,
B01JOFQ2F8,"Xavax Shaker à cocktails (en Verre, Mélangeur à Cocktail, Accessoire en Acier Inoxydable, Recettes de Cocktails, 400 ml, Anneau en Silicone, Couvercle Tasse 4 cl, Filtre de Dosage) Noir/Transparent",xavax,"64,55 €","40,11 %","-52,23 %","40,05 €","66,67 %","-44,45 %",5,"66,67 %","-50,00 %",,"-100,00 %",
B00T7M8ET6,"Hama Album photo à pochettes ""New York City"" (pour 200 photos au format 10 cm x 15cm, taille de l'album de 19 cm x 23,5 cm, 100 pages, en cuir, protège les photos et les documents) Noir",Hama,"64,11 €","32,79 %","-53,43 %","39,01 €","22,52 %","-45,59 %",5,"25,00 %","-50,00 %",,"-100,00 %",
B005DJKFUS,"Hama Album Photo Singo (Album Grand Format, 30 x 30 cm, 100 Pages, pour 400 Photos au Format 10 x 15 cm) Aqua",Hama,"63,42 €","-60,45 %",,"23,44 €","-76,47 %",,4,"-76,47 %",,,"-100,00 %",
B00BYCGMEG,"Hama Album photo vierge ""Livorno"" (album photo traditionnel format 22 cm x 22 cm, pour 200 photos 10 cm x 15 cm, 100 pages, emplacement CD) Bleu/Blanc/Jaune",Hama,"63,14 €","1,81 %","393,28 %","27,90 €","0,00 %","400,00 %",5,"0,00 %","400,00 %",,,
B00006JAKM,"Hama Rack de bureau ""Nexus"" (pour 20 boîtiers de CD, support de CD pour le bureau ou les enfants, support de CD de haute qualité) Argent",Hama,"62,46 €","-57,83 %",,"40,08 €","-50,00 %",,3,"-50,00 %",,,,
B0BL1H5S5W,"Hama Ecouteurs sans Fil Tour du Cou Freedom Run (Casque Bluetooth Intra-Auriculaires Tour d'oreille avec Micro, 6h d'autonomie, Idéal Sport, Course, Vélo, Gym, Contrôle Vocal) Noir",Hama,"62,45 €","-28,57 %",,"74,00 €","-28,57 %",,5,"-28,57 %",,3,"200,00 %",
B06XB66B6Y,"Hama Album photo vierge ""Lazise"" (album photo traditionnel 29 cm x 32 cm, 50 pages blanches, pour 250 photos 10 cm x 15 cm, format maximum 28 cm x 31 cm) Rose/Noir/Blanc",Hama,"62,39 €","-29,79 %",,"37,24 €","-33,33 %",,4,"-33,33 %",,,,
B00IZA0V4M,"Thomson Support Mural TV WAB846 (VESA 200x200, inclinable et orientable, avec 2 Bras, pour Une Diagonale d'écran de 25 à 117 cm (de 10"" à 46"")) Noir",Thomson,"61,50 €","100,00 %",,"52,40 €","100,00 %",,2,"100,00 %",,,,
B07622NTQ1,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Blanches, à Spirale) Noir",Hama,"61,09 €","155,39 %","8,20 %","29,76 €","100,00 %","9,98 %",6,"100,00 %","0,00 %",1,,
B009HSQ4JM,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages noires, à spirale) Azur",Hama,"60,61 €","272,07 %","270,48 %","33,80 €","300,00 %","340,10 %",4,"300,00 %","300,00 %",,"-100,00 %",
B00IZA0V56,"Thomson Support Mural TV WAB646, (VESA jusqu'à 200x200, Inclinable, pour Une Diagonale d´écran de 25 à 117 cm (de 10' à 46')) Noir",Thomson,"59,97 €",,,"46,14 €",,,3,,,,,
B0BL1TWRL8,"Hama Ecouteurs sans Fil Tour du Cou Freedom Neck (Casque de Sport Bluetooth Intra-Auriculaires Tour d'oreille avec Micro, 10h d'autonomie, Idéal Course, Vélo, Gym, Contrôle Vocal) Noir",Hama,"59,96 €","-8,82 %",,"68,12 €","33,33 %",,4,"33,33 %",,,,
B006JNYP3K,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 29,7 x 42 cm (DIN A3) avec bordure de 9 mm x 17 mm, pour une photo de 18 x 24 cm, verre en polystyrène) Argent Mat",Hama,"59,94 €","-71,66 %","75,98 %","34,68 €","-73,91 %","119,77 %",6,"-73,91 %","100,00 %",1,,
B003LTSUN6,"Hama Chemin de câbles (bande en aluminium pour montage mural TV ou au sol, cache-câble rectangle, 110 x 3,3 x 1,7 cm, entrée de câble jusqu'à 5 câbles, matériel de montage compris) Noir",Hama,"59,76 €","-77,67 %","-80,39 %","33,51 €","-78,57 %","-80,27 %",3,"-78,57 %","-81,25 %",,,
B07B9NPHCZ,"Hama Album photo minimax ""Designline"" (album de 13 x 16,5 cm, insertion par le haut de 100 photos format 10 x 15 cm, 100 pages (1 photo/page), pas d'inscription) Feathers",Hama,"59,64 €","-59,86 %","-16,94 %","25,02 €","-67,86 %","23,62 %",9,"-67,86 %","12,50 %",,"-100,00 %",
B000KJPE4I,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 70 x 100 cm, Reflex) Blanc",Hama,"58,93 €",,,"33,04 €",,,2,,,,,
B0069MD6LI,"THOMSON Casque sans Fil TV WHP3311W (sur l'oreille, avec Station de Recharge système, PLL, Circum-auriculaire, portée 100 m, 863 MHz, sans Fil) Blanc/Gris",Thomson,"58,31 €","-46,59 %",,"44,24 €","-50,00 %",,1,"-50,00 %",,,"-100,00 %",
B0CP863TJF,"Hama Support TV Mural Fixe Garantie 10 Ans (Support TV Mural Extra-Plat, 75kg Max, Robuste, pour écrans LCD/LED/OLED/Plasma de 81 cm à 191 cm (32 à 75""), VESA Max 400x400) Noir",Hama,"58,27 €",,,"46,91 €",,,1,,,,,
