Programme=[Retail],Aperçu du distributeur.=[Approvisionnement.],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/08/2024 - 31/08/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B003TKF6KW,"Hama Chemin de câbles (bande en aluminium pour montage mural TV ou au sol, cache-câble demi-rond, 110 x 3,3 x 1,8 cm, entrée de câble jusqu'à 5 câbles, matériel de montage compris) Noir",Hama,"15,82 €","-75,00 %",,"9,68 €","-75,00 %",,1,"-75,00 %",,,,
B09Z6MV3B6,"Hama Étui de Protection à Rabat pour Samsung Galaxy A13 4G « Slim Pro » avec Porte-Monnaie, 2 Compartiments pour Cartes, Fermeture magnétique et Fonction Support Noir",Hama,"15,82 €","0,00 %",,"11,65 €","0,00 %",,1,"0,00 %",,,,
B005DJKJIQ,"Hama Album Photo ""Singo"" (album grand format, 30 x 30 cm, 100 pages, pour 400 photos au format 10 x 15 cm) Rose",Hama,"15,62 €","0,00 %","-91,66 %","6,41 €","0,00 %","-93,25 %",1,"0,00 %","-93,33 %",,,
B000TSO2AM,"Hama Pochette (pour 104 CD/DVD/Blu-Ray, classeur de Rangement, Gain de Place pour Le Bureau, Le Salon et la Maison, étuis de Transport) Noir",Hama,"15,53 €",,"-94,89 %","7,18 €",,"-95,24 %",1,,"-95,24 %",,,
B005DJKJ2C,"Hama Album, Vert, 30x30 cm",Hama,"15,39 €","-44,00 %",,"6,41 €","-66,67 %",,1,"-66,67 %",,,,
B084HZN6S4,"Hama Album Photo ""Fine Art"" (format 24 x 17 cm, 36 pages blanches, sans spirale) Sable",Hama,"14,98 €","-66,17 %","0,00 %","11,46 €","-66,67 %","0,00 %",2,"-66,67 %","0,00 %",,,
B08YS17LYT,"Hama Prises Antenne TV Garantie 10ans (2 Fiches d’antenne TV coaxiale, Fiche Coaxiales Mâle + Fiche Coaxiale Femelle, Diam 5-7mm, 2 pièces) Blanc",Hama,"14,55 €","-37,50 %",,"9,45 €","-37,50 %",,5,"-37,50 %",,,,
B09GXXN2X4,"Hama Verre trempé Apple iPhone 7/8/SE20/SE22 Premium Crystal Glass (Film Protection Anti-choc, Verre véritable, Dureté 10H, Easy-On, anti-rayures nano-tech, anti-traces de doigts) Transparent",Hama,"14,49 €",,,"10,57 €",,,1,,,,,
B00QPXQ5IW,"Hama Clé USB 3.0 ""Laeta Twin (FlashPen, OTG, Aluminium, USB 3.0, jusqu'à 40 Mo/s, 64GB) Noir",Hama,"14,47 €",,,"5,40 €",,,1,,,,,
B005GCMZD2,"Hama Album photo à pochettes ""Singo"" (couverture souple, pour 24 photos au format 18x13 cm, résistant, protège la photo) Couleur aléatoire parmi Orange, Vert, Bleu et rose",Hama,"14,25 €","-87,92 %","-93,63 %","10,22 €","-87,72 %","-93,52 %",7,"-87,72 %","-93,52 %",,,"-100,00 %"
B0BL1TPW91,"Hama Câble USB-C de charge et transfert de données Reflective (USB-A 2.0 mâle vers USB-C mâle, câble blindé, anti-torsion, Fiche Aluminium plaqué or, Gaine nylon tressé robuste, 1.5 m) Bleu",Hama,"14,16 €","-67,53 %",,"7,45 €","-66,67 %",,1,"-66,67 %",,,,
B00CBVEZNO,"Hama Support pour Ordinateur Portable Carbone (Support pour Ordinateur Portable jusqu'à 47 cm, Hauteur 8 cm, Pieds en Caoutchouc antidérapants, Aspect Carbone) Noir",Hama,"14,16 €","-50,00 %","-98,48 %","8,05 €","-50,00 %","-98,49 %",1,"-50,00 %","-98,48 %",,,
B0015IOV9M,"Hama Cadre photo en plastique ""Sevilla"" (taille du Cadre de 40 x 40 cm avec bordure de 13 mm x 17 mm, pour une photo de 28 x 28 cm) Blanc",Hama,"14,16 €",,,"8,18 €",,,1,,,,,
B0000AIRXA,"Hama Cadre photo en plastique Décor Sevilla (taille du Cadre de 30 x 40 cm avec bordure de 9 mm x 17 mm, pour une photo de 20 x 28 cm) Argent Mat",Hama,"14,10 €",,"-82,17 %","5,81 €",,"-90,00 %",1,,"-90,00 %",,,
B001UBBJD0,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Noires, à Spirale) Lilas",Hama,"14,07 €","-50,00 %",,"5,63 €","-50,00 %",,1,"-50,00 %",,,,
B07NH3HS75,"Couvercle Pare-poussière pour imprimante, Transparent",Hama,"13,71 €","50,00 %","200,00 %","11,22 €","50,00 %","200,00 %",3,"50,00 %","200,00 %",,,
B07QQ8F3P1,"Hama Réveil Analogique de Voyage A50 (Mini Réveil Compact, Fonction Snooze, Rétroéclairage, Aiguilles Fluorescentes, Idéal Voyage Chambre Bureau) Blanc",Hama,"13,52 €",,,"7,11 €",,,1,,,,,
B08BFPTVPR,"Hama Album photo à spirale ""Romance"" à personnaliser (Album Photo de Mariage ou naissance bébé, Livre d'or ou cadeau, 28 x 24 cm, 40 pages, Motif cœur, Titre Love, 80 photos 10 x 15 cm) Beige/blanc",Hama,"13,32 €","-81,19 %","-81,82 %","9,26 €","-75,00 %","-81,82 %",2,"-75,00 %","-81,82 %",,"-100,00 %","-100,00 %"
B0BWFCSF1R,"Hama Album photo mémo ""La souris"" (Album photo, 22x22.5 cm, 200 pochettes pour photos 10x15 cm, Zone Mémo, pochette carte SD, idéal photos souvenirs enfants, anniversaire, bébé, Motif Souris) Orange",Hama,"13,32 €",,,"10,00 €",,,1,,,,,
B009OUPITK,"Hama Lampes LED de sécurité à pince (à 2 LED, ampoule rouge, fonctionnement sur piles, voyant fixe et clignotant, idéal pour les joggeurs, les écoliers, les cyclistes, ensemble 2 pièces) Rouge/Noir",Hama,"13,32 €",,,"7,45 €",,,1,,,,,
B078T73Z22,"Hama Souris sans Fil avec Mini Récepteur USB MW-110 (Résolution Capteur 1000 PPP, 2.4 Ghz, pour Droitiers & Gauchers, 3 Boutons, Ultra-Compacte, idéale PC, Mac, Ordinateur Portable, Tablette) Noir",Hama,"12,99 €",,,"8,80 €",,,2,,,,,
B07GNS52XS,"Xavax Balance de Précision Numérique Jewel (Pèse usqu'à 500 g, jusqu'à 0,1 g, en g/ct/psl/oz/ozt/gn, pour l'Or, Les Pièces de Monnaie, Les Bijoux, Les Pierres précieuses, …) Noir/Argent",xavax,"12,91 €","10,15 %","-73,93 %","8,49 €","0,00 %","-75,00 %",1,"0,00 %","-75,00 %",,,
B000S8B51C,"Hama Pochettes-classeurs (pour CD/DVD, Couvre classeur à Anneaux, 2 par Pochette, Lot de 50) Blanc/Transparent",Hama,"12,73 €","-86,24 %","-79,99 %","5,30 €","-88,89 %","-88,80 %",1,"-88,89 %","-88,89 %",5,,
B000IH1W20,"Hama Lecteur USB 2.0 ""35en1"" (USB, lecteur cartes multiples, Lecteur de carte SD, SDHC, SDXC, Type I / II CF, MMC) Bleu",Hama,"12,72 €",,"-89,15 %","6,50 €",,"-90,00 %",1,,"-90,00 %",,,
B00006IVSZ,"Hama Pochette ""Pare-soleil"" (pour véhicule, pour 12 CD/DVD/Blu-Ray) Noir",Hama,"12,66 €","38,21 %",,"5,14 €","0,00 %",,1,"0,00 %",,,,
B001UBEV3U,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Noires, à Spirale) Gris",Hama,"12,62 €","-78,38 %","-70,12 %","5,63 €","-85,71 %","-66,67 %",1,"-85,71 %","-66,67 %",,,
B0BL1H5S5W,"Hama Ecouteurs sans Fil Tour du Cou Freedom Run (Casque Bluetooth Intra-Auriculaires Tour d'oreille avec Micro, 6h d'autonomie, Idéal Sport, Course, Vélo, Gym, Contrôle Vocal) Noir",Hama,"12,49 €","-66,67 %",,"14,80 €","-66,67 %",,1,"-66,67 %",,,"-100,00 %",
B0187XDXPA,"Hama Casque Essential HS 300"" avec Microphone (Ultra-léger, Oreillettes rembourrées, Casque stéréo, chaîne stéréo, réglage du Volume sur Le câble, Longueur de câble de 2 m, Prise Jack 3,5 mm) Noir",Hama,"12,49 €",,"-87,62 %","8,04 €",,"-83,33 %",1,,"-83,33 %",,,
B0000AISE1,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 29,7 x 42 cm, Anti-Reflex) Blanc",Hama,"12,49 €",,"-2,19 %","4,40 €",,"0,00 %",1,,"0,00 %",,,"-100,00 %"
B0032DAL6U,"Hama Album photo ''Catania'' (taille 22 x 22 cm pour 200 photos au format 10 x 15 cm, 100 pages, papier stratifié, thématique mariage/vacances, emplacement pour CD, personnalisable) Gris",Hama,"12,48 €","-95,68 %","-99,27 %","4,97 €","-95,65 %","-99,47 %",1,"-95,65 %","-99,47 %",,,"-100,00 %"
B007WAYTLM,"Hama Tapis de Souris pour Souris Laser (Auto-adhésif, Amovible) Noir",Hama,"12,48 €",,"-70,47 %","9,14 €",,"-60,00 %",2,,"-60,00 %",,,
B001UBD14U,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Noires, à Spirale) Vert Pomme",Hama,"12,46 €",,"7,23 %","5,63 €",,"0,00 %",1,,"0,00 %",,,
B00005YVGK,"Pochettes pour 20 Diapositives encadrées de Format 5x5 cm, 25 pièces",Hama,"12,42 €","0,00 %","-97,88 %","10,75 €","0,00 %","-97,30 %",1,"0,00 %","-97,30 %",,,
B0026MT4CA,"Xavax Rallonge de tuyau d'arrivée d'eau froide (pour tuyau de lavage et lave-vaisselle, tuyau d'arrivée d'eau froide, 2,5 m, 1 pièce) Gris/Blanc",xavax,"12,41 €","-94,22 %","-99,14 %","5,52 €","-94,53 %","-99,39 %",1,"-94,12 %","-99,34 %",1,"0,00 %","-80,00 %"
B01KFLHB1E,"Hama Album photo vierge ""Bernd"" (album photo traditionnel format 22,5 cm x 22 cm, 100 pages, pour 200 photos 10 cm x 15 cm) Marron/Blanc/Noir",Hama,"12,40 €",,"-10,34 %","5,58 €",,"0,00 %",1,,"0,00 %",,,
B08C2LPFXG,"Hama Lampe 49 LED pour Smartphone 49 BD (Lampe pr Appareil Photo, caméra vidéo, Smartphone, APN, Support tel Mobile Inclus, éclairage 6000K visio, confcall, Streaming, Video, Photo) Noir",Hama,"12,39 €",,,"20,65 €",,,1,,,,,
B0BL1TNR1M,"Hama Câble iPhone USB-A Lightning (Câble de charge/transfert de données/Data, USB-A 2.0 mâle vers Lightning, 1m, Certifié MFI, 480 MBit/s, iPad/iPhone 13/12/11/XS/XR/X/8/7/7+/6s/6/5/SE2020) Blanc",Hama,"12,12 €","-51,48 %","-2,96 %","9,08 €","-50,00 %","0,00 %",1,"-50,00 %","0,00 %",,"-100,00 %",
B07RTMTF2D,"Gamepad Vendetta 100""",Hama,"12,07 €",,,"8,47 €",,,1,,,,,
B07RKXDK8S,"Hama Verre de protection (Full-Screen, pour Huawei P30 Lite) Noir/Transparent",Hama,"12,04 €",,,"12,04 €",,,1,,,,,
B005DJKG0C,"Hama Album Photos Mémo Singo (Livre Photo 100 Pages Blanches avec Pochettes pour 200 Photos 10x15 cm, Album Photos Souvenirs 22,5x22 cm, Range CD, Zone Mémo, Album Traditionnel Motif Fleurs) Orange",Hama,"11,87 €",,"-89,03 %","5,40 €",,"-92,31 %",1,,"-92,31 %",,,
B005DJKH1A,"Hama Album Photo ""Singo"" (album minimax, 22 x 22,5 cm, 100 pages, pour 200 photos au format 10 x 15 cm) Aqua",Hama,"11,87 €",,"-89,92 %","5,40 €",,"-90,00 %",1,,"-90,00 %",,,"-100,00 %"
B005DJKGO8,"Hama Album, Rose, 22 x 22,5",Hama,"11,80 €","-75,15 %","-87,11 %","5,40 €","-75,00 %","-90,91 %",1,"-75,00 %","-90,91 %",,,
B0CN9J2CSF,"Hama Télécommande Universelle, Remplacement de Télécommande TV LG/Samsung/Sony/Hitachi/TCL/Philips/Panasonic Smart TV, Infrarouge, controlez jusqu'à 8 appareils, Touche App Noir",Hama,"11,66 €",,,"7,32 €",,,1,,,,,
B08BFFFTKJ,"Hama Album photo Jumbo ""Romance"" à personnaliser (Album Photo Livre de Mariage ou naissance bébé, Livre d'or ou cadeau, 30x30 cm, 80 pages, Motif cœur, Titre Love, 320 photos 10x15 cm) Beige/blanc",Hama,"11,66 €","-61,67 %","-70,31 %","6,19 €","-50,00 %","-71,97 %",1,"-50,00 %","-66,67 %",,"-100,00 %",
B08SF7DZLY,"Hama Hub USB multiport Data (4 ports, USB 2.0, Vitesse de Transfert de Données 480 Mbit/s, Interrupteur Marche/Arrêt, Témoin de fonctionnement à LED,Garantie 10 ans,Plug et Play,Compact, Robuste) Noir",Hama,"11,66 €","-31,65 %",,"10,10 €","0,00 %",,1,"0,00 %",,,,
B00FON28DK,"Hama Clé USB 2.0 ""Hook-Style"", 64 GB, 15 MB/s, gris",Hama,"11,66 €","-30,01 %","-56,61 %","5,60 €","-13,85 %","-50,00 %",1,"0,00 %","-50,00 %",,,
B017JY5F5O,"Thomson Ecouteurs filaires ""EAR3005W"" (filaire, intra-auriculaire, microphone, 20 - 20000 Hz, prise jack 3,5 mm) Blanc",Thomson,"11,64 €","100,00 %","-22,30 %","8,62 €","100,00 %","0,00 %",2,"100,00 %","0,00 %",,,
B005DJKGWA,"Hama Album Photo Singo (Album Auto-adhésif, 28 x 31 cm, 20 Pages, pour 60 Photos au Format 10 x 15 cm) Aqua",Hama,"11,57 €","-50,00 %","-87,36 %","4,51 €","-50,00 %","-90,91 %",1,"-50,00 %","-90,91 %",,"-100,00 %",
B0002W5WB8,"Hama Pochettes de protection (pour CD/DVD/Blu-Ray, design étroit, pochette en plastique, lot de 50) Transparent",Hama,"11,37 €",,"-1,13 %","4,84 €",,"0,00 %",1,,"0,00 %",,,
B000EOPSRM,"Hama Pochette (pour 40 CD/DVD/Blu-Ray, classeur de Rangement, Gain de Place pour Le Bureau, Le Salon et la Maison, étuis de Transport) Noir",Hama,"11,34 €",,"-98,36 %","5,63 €",,"-98,78 %",1,,"-98,78 %",,,"-100,00 %"
B00475DSKS,"Xavax Siphon (pour évier, lave-linge et lave-vaisselle, 1,5"", 2 ports pour siphon 1"" (2,54 cm) et 2 pièges à odeurs, flexible) Blanc/Noir",xavax,"11,24 €",,"-88,44 %","8,14 €",,"-87,50 %",1,,"-87,50 %",,,"-100,00 %"
B0000AHIFI,"Hama Passe-partout Premium, blanc neige, 20 x 30 cm",Hama,"11,22 €","-40,00 %","200,00 %","5,22 €","-40,00 %","200,00 %",3,"-40,00 %","200,00 %",,,
B00DY5BLZQ,"Hama Cadre Portrait (Taille de Cadre 21x29,7 cm, Taille de Photos 21x29,7 cm, Acrylique, Format Horizontal, en Plastique, 1 Photo par Cadre, élégant, Simple, Classique) Gris",Hama,"11,15 €","-90,66 %","-50,38 %","5,36 €","-90,00 %","-66,67 %",1,"-90,00 %","-66,67 %",,,
B00792A822,"Etui ""Vegas"" pour 5 clés USB, noir",Hama,"10,82 €","6,39 %","-80,00 %","7,49 €","0,00 %","-80,00 %",1,"0,00 %","-80,00 %",,,"-100,00 %"
B075RH8PTF,"Hama Album Photo Fine Art (Format 24 x 17 cm, 50 Pages Blanches, à Spirale) Noir",Hama,"10,73 €",,"5,40 %","3,22 €",,"0,00 %",1,,"0,00 %",,,
B08YS1ZZ99,"Hama Hub USB Garantie 10ans '00200119' (4 Ports USB 2.0, 480Mbit/s, Plug&Play, Idéal PC, Ordinateur Portable, Tablette, MacBook) Noir",Hama,"10,60 €",,"27,40 %","4,98 €",,"-19,81 %",1,,"0,00 %",,,
B071JHW779,"Clé USB WLAN Nano N150, 2,4 GHz",Hama,"10,50 €",,,"10,50 €",,,1,,,,,
B08FRJJCC5,"Hama Clé USB 3.0 ""Rotate"" (capacité de 128 GB, taux de transfert de 90 MB/s, avec accroche porte-clefs, flashpen clé usb) Bleu Pétrole",Hama,"10,44 €","-53,85 %",,"7,50 €","-50,00 %",,1,"-50,00 %",,,,
B07JX89WGL,"Plaque de fixation d’appareil photo/caméscope pour trépied ""Star 75""",Hama,"10,41 €","-13,03 %","-40,45 %","5,58 €","0,00 %","-49,27 %",1,"0,00 %","-50,00 %",,,
B0002W6FOQ,"Hama Etui Universel (pour Cartes mémoire, pour Cartes CF/SM/SD/MMC/xD/MStick, pour 20 Cartes) Noir/Gris",Hama,"10,41 €",,,"6,94 €",,,1,,,,,
B0BKYXBXNK,"Hama Support Téléphone Voiture Magnet (Support téléphone Portable pour Voiture aimanté, pivotable 360°, Fixation Clip Grille Ventilation, Inclus 2 plaques métaliques) Noir",Hama,"9,99 €","9,30 %",,"7,00 €","27,27 %",,1,"0,00 %",,,,
B0041IRLS6,"Xavax Rallonge pour Tuyau d' évacuation (pour Tyau de Lavage et de Lave-vaisselle, Tuyau de Vidange, 2,5 m, 1 pièce) Gris",xavax,"9,99 €",,"-97,37 %","6,78 €",,"-97,36 %",1,,"-97,37 %",,,
B003KKU62Y,"Hama Porte-étiquette à bagage (étiquettes pour bagages, étiquette de voyage, lot de 2, en plastique, inscription possible) Orange",UNKNOWN,"9,98 €","-50,00 %","-85,71 %","5,66 €","-50,00 %","-85,71 %",2,"-50,00 %","-85,71 %",,,
B0015KFAE0,"Xavax Filtre plat pour hottes aspirantes (2 filtres avec indicateur de saturation, découpage sur mesure, 47 x 57 cm) Blanc/Gris",xavax,"9,80 €","0,00 %","-99,14 %","7,06 €","0,00 %","-98,77 %",2,"0,00 %","-98,77 %",,,
B001SLCC7Y,"Hama Lecteur USB 2.0 ""8en1 de Cartes (USB, microSD/SDHC, SD/SDHC, MMC) Transparent",Hama,"9,79 €",,"19,24 %","4,20 €",,"20,00 %",1,,"0,00 %",,,
B07GNS3NRV,"Xavax Minuteur de cuisine ""Touch"" (fonction tactile, minuteur et chronomètre, magnétique, jusqu’à 99 min 59 s, Son puissant) Minuteur design, minuteur électronique , numérique) Argent/Noir",xavax,"9,57 €","-61,00 %","-50,00 %","6,53 €","-50,00 %","-50,00 %",1,"-50,00 %","-50,00 %",,,
B000Z1UORI,"Hama Album Photo Fine Art (Format 24 x 17 cm, 50 Pages Noires, à Spirale) Noir",Hama,"9,42 €","-62,41 %","-76,80 %","3,93 €","-66,67 %","-75,00 %",1,"-66,67 %","-75,00 %",,"-100,00 %","-100,00 %"
B01N6WEEEB,"Black Rock Coque de protection 'Protective Pure' (pour Samsung Galaxy A3 (2017), design mince, protection idéale, en plastique) Noir","Black Rock","9,24 €",,,"15,15 €",,,1,,,1,,
B001UBD140,"Hama Album Photo Fine Art (Format 24 x 17 cm, 50 Pages Noires, à Spirale) Lilas",Hama,"9,22 €","-34,79 %","-11,09 %","3,93 €","-50,00 %","0,00 %",1,"-50,00 %","0,00 %",,,
B0163ZHE0O,"Hama Carte mémoire Photo (SDHC pour Photo/Classe 10, 32 GB - 80 MB/s) Bleu",Hama,"9,16 €",,,"5,80 €",,,1,,,,,
B08FRKFTY9,"Hama Clé USB 3.0 ""Rotate"" (capacité de 32 GB, taux de transfert de 70 MB/s, avec accroche porte-clefs, flashpen clé usb) Bleu Pétrole",Hama,"9,16 €",,"-20,49 %","4,80 €",,"-54,72 %",1,,"-50,00 %",,,
B01LXBUDEJ,"Hama Pêle-mêle cadres photo portr., 1 10x15cm, 1 10x10cm, 1 9x10cm",Hama,"9,16 €","-75,53 %","-88,98 %","6,59 €","-65,77 %","-87,45 %",1,"-66,67 %","-87,50 %",,,
B000JIA7YW,"Hama Boîtier Standard (pour 6 DVD, Convient également aux CD et disques Blu-Ray, avec Film pour l'insertion de la Jaquette, Lot de 3) Noir",Hama,"8,76 €","-68,47 %","-43,77 %","4,80 €","-66,67 %","-50,00 %",1,"-66,67 %","-50,00 %",,,
B00NBLSLXS,"Hama Adaptateur secteur (prise de voyage pour : USA, anada, Japon, Brésil, … à utiliser pour les prises de : Allemagne, Espagne, France, Turquie, … Type A/B) Blanc",Hama,"8,74 €",,,"5,64 €",,,1,,,,,
B005VNYT12,"Xavax Minuteur de cuisine Countdown (avec Minuterie et Fonction Chronomètre, Fixation via Un Aimant, Une Pince, Un Support ou Un Support, à Piles, numérique) Blanc/Gris",xavax,"8,74 €","-84,56 %",,"6,53 €","-83,33 %",,1,"-83,33 %",,,,
B07GX2V6JG,"Lecteur Multi-Cartes USB-2.0, SD/microSD/CF, Bleu",Hama,"8,63 €","-50,57 %","-83,52 %","3,65 €","-66,67 %","-88,89 %",1,"-66,67 %","-88,89 %",,,
B00006JCUB,"Hama Multiprise 3 Prises 16A avec Interrupteur (Rallonge multiprises 1.4m, Bloc 3 Prises Type F Schuko, Idéal Bureau PC luminaires, Atelier, Meuble TV, Garage) Blanc",Hama,"8,54 €",,"-93,34 %","3,40 €",,"-96,15 %",1,,"-96,00 %",,,
B009TLAOW0,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Rose",Hama,"8,34 €","-50,00 %","-36,91 %","5,63 €","-50,00 %","0,00 %",1,"-50,00 %","0,00 %",,,
B0056168O0,"Hama Boîtier de Rangement Mince (pour Carte mémoires, pour 10 Cartes (Cartes CF/SM/SD/MMC/xD/Mstick)) Transparent/Noir",Hama,"8,32 €","0,00 %",,"6,11 €","0,00 %",,1,"0,00 %",,,,
B08YRY2LQJ,"Hama Câble Jack 3.5 Male Male (Câble Auxiliaire Stéréo Jack 3.5mm, Cable Audio Garantie 10ans, 1.5m, compatible iPhone, iPod, iPad, Voiture, Casque, Autoradio, Smartphones, MP3) Noir",Hama,"8,32 €",,,"9,18 €",,,2,,,,,
B005DJXZIM,"Hama Album Photo Singo (Album minimax, 13 x 16,5 cm, 100 Pages, pour 100 Photos au Format 10 x 15 cm) Vert",Hama,"8,23 €",,"-9,96 %","2,97 €",,"-50,00 %",1,,"-50,00 %",,,
B0B2RT4S7F,"Hama Album photo à spirale ""Relax"" (Album souvenirs vacances, anniversaire, 28x24 cm, 50 pages blanches à personnaliser et à coller, jusqu'à 100 photos de 10 x 15 cm) Multicolor/Breathe, 00007247",Hama,"7,91 €",,,"5,91 €",,,1,,,,,
B003ZYRN1M,"Xavax Rallonge pour tuyau d' évacuation (pour tuyau de lavage et de lave-vaisselle, tuyau de vidange, 1,5 m, 1 pièce) Gris",xavax,"7,91 €",,"-97,62 %","5,62 €",,"-97,62 %",1,,"-97,62 %",,,"-100,00 %"
B0163ZHGCK,"Hama Carte mémoire Photo (SDHC pour Photo/Classe 10, 16 GB - 80 MB/s) Bleu",Hama,"7,52 €","-81,08 %",,"5,00 €","-80,00 %",,1,"-80,00 %",,,,
B07PHQ17NW,"Hama Album à Spirale 'Watercolor Moments', 28 x 24 cm, 50 Pages Blanches",Hama,"7,49 €","-80,00 %","-83,77 %","4,68 €","-80,00 %","-74,47 %",1,"-80,00 %","-75,00 %",,,
B08YRXWRWT,"Hama Adaptateur USB C vers USB 3.2 Garantie 10 Ans (Adaptateur USB-C Male vers USB-OTG Femelle) Noir",Hama,"7,49 €",,,"3,09 €",,,1,,,,,
B0B59G9QZ5,"Hama Film de protection d'écran pour Apple iPad Air 10,9"" (2020/2022) 'Crystal Clear' (Excellente reproduction des couleurs, protège des rayures et des traces de doigts) Transparent",Hama,"7,49 €",,,"8,00 €",,,1,,,,,
B000XA2YM4,"Xavax Amortisseur de vibrations (pour laveuse, sécheuse et lave-vaisselle, diamètre intérieur 4,5 cm, Jeu de 4) Blanc",xavax,"7,49 €","0,00 %",,"5,38 €","0,00 %",,1,"0,00 %",,,,
B0000AHIE0,"Hama Cadre portrait (taille de cadre 13x18 cm, taille de photos 13x18 cm, acrylique, format horizontal, en plastique, 1 photo par cadre, élégant, simple, classique) Transparent",Hama,"7,48 €",,"-91,30 %","4,06 €",,"-91,30 %",2,,"-91,30 %",,,
B00006JCZK,"Hama Filtre UV (Anti-UV Et Protection, Compensation 2X, Traitement Antireflet, pour Objectifs D'appareils Photo 62 Mm, O-Haze, Traité) Noir",Hama,"7,42 €",,"-10,82 %","7,63 €",,"0,00 %",1,,"0,00 %",,,
B0043XSGYM,"Xavax Lames de rechange (pour racloir spécial tables de cuisson vitrocéramiques, 5 lames de rechange pour racloir en verre pour plaques de cuisson) Bronze/Gris",xavax,"7,08 €","0,00 %","-36,90 %","4,30 €","0,00 %","-30,08 %",2,"0,00 %","-33,33 %",,,
B000VRCKS2,"Hama Album Photo Fine Art (Format 24 x 17 cm, 50 Pages Noires, à Spirale) Bleu",Hama,"6,62 €",,,"3,93 €",,,1,,,,,
B0000AHIEM,"Hama Passe-partout, blanc arctique, 24 x 30 cm",Hama,"5,87 €","-20,68 %","-83,93 %","2,01 €","0,00 %","-90,67 %",1,"0,00 %","-90,91 %",,,
B0CYN9CRJC,"Hama Ecouteurs Filaires Jack Bubbly (Ecouteurs Stéréo Filaires, Prise Jack 3.5mm plaquée Or, Cable 1.2m,) Noir",Hama,"5,82 €","-66,67 %",,"4,08 €","-66,67 %",,1,"-66,67 %",,,,
B00006J9W5,"Ruban isolant, 2 rouleaux",Hama,"5,82 €","2,65 %","-12,35 %","1,79 €","0,00 %","-50,00 %",1,"0,00 %","-50,00 %",,,
B005GCMZLY,"Hama Album photo ""Singo"" (couverture souple, 36 pages pour 36 photos au format 10x15 cm par album, résistant, pour archiver avec des anecdotes, protège la photo, mini album) Multicolore",Hama,"5,62 €","-46,88 %","-95,32 %","1,34 €","-50,00 %","-98,26 %",1,"-50,00 %","-98,28 %",,,
B01K47G660,"Mini album photo à pochettes pour 40 photos au format 10 x 15 cm, noir",Hama,"3,74 €","-67,79 %",,"2,66 €","-50,00 %",,1,"-50,00 %",,,,
B00006J9WQ,"Hama Coins Adhésifs Photos (Distributeur de 200 Coins Photos, diamètre de 10 mm, PP Anti Statique) Transparent",Hama,"1,24 €","-90,91 %","-94,12 %","1,47 €","-90,91 %","-94,12 %",1,"-90,91 %","-94,12 %",,,"-100,00 %"
B00006IVNY,"Valise pour 300 diapos avec paniers",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,"-100,00 %"
B000JIA828,"Hama Pochettes de protection (en papier pour CD/DVD/Blu-Ray, lot de 100) Bleu/Vert/Orange/Rouge/Jaune",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B06XJCDYHB,"Hama Microphone à clip (microphone à clipser compact, longueur de câble 2m, pour ordinateur/smartphone/tablette, prise 3,5 mm) Noir",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,1,,
B0BL1WCNHQ,"Hama Chargeur Micro-USB 5V (Chargeur Adaptateur Secteur Micro USB, Chargeur Téléphone, 6W Cable 1.0 m) Noir",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B001E724P2,"Cadre photo métallique ""Nantes"" pour portrait, argenté, 13 x 18 cm",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B08SDZW18F,"Hama Coque iPhone 12 Mini Compatible MagSafe MagCase Finest Feel pour Apple (Etui magnétique pour Recharge Induction, Housse Protection Chocs Rayures et saleté, en TPU Mate Soyeuse) Noir",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B009X8SBUQ,"Hama ""Fine Art"" Spiral Album, 24 x 17 cm, 50 Photos, turquoise",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B01KFLAYCC,"Hama Multiprise (rotatif, protection contre les surtensions, prises tournées à 45°, montage mural, sécurité enfant, longueur de câble de 1,4 m, 6 prises) Noir",Hama,,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
