Programme=[Retail],Aperçu du distributeur.=[Approvisionnement.],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/10/2024 - 31/10/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B00194HCBG,"Cadre métallique pour portrait ""Laval"", 2x 13x18 cm",Hama,"14,16 €","0,00 %","0,00 %","9,35 €","-9,22 %","-9,22 %",1,"0,00 %","0,00 %",,,
B01LXBUDEJ,"Hama Pêle-mêle cadres photo portr., 1 10x15cm, 1 10x10cm, 1 9x10cm",Hama,"14,14 €","-80,70 %","-92,28 %","6,59 €","-87,50 %","-95,00 %",1,"-87,50 %","-95,00 %",,,
B002ZX98MG,"Hama Boîtier Slim (pour DVD, Convient également aux CD et disques Blu-Ray, Ultra Mince, avec Une Feuille pour la Couverture, Lot de 10) Transparent",Hama,"14,14 €","-83,33 %","-86,93 %","9,35 €","-84,16 %","-90,50 %",2,"-83,33 %","-90,00 %",,,
B000VRANHW,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Noir 00090145",Hama,"14,08 €","-44,22 %","-88,84 %","5,31 €","-44,69 %","-90,00 %",1,"-50,00 %","-90,00 %",,,
B0032DAL6U,"Hama Album photo ''Catania'' (taille 22 x 22 cm pour 200 photos au format 10 x 15 cm, 100 pages, papier stratifié, thématique mariage/vacances, emplacement pour CD, personnalisable) Gris",Hama,"13,97 €",,"-97,74 %","4,97 €",,"-98,28 %",1,,"-98,28 %",,,"-100,00 %"
B0090VYHM2,"Hama Pochette Felt (pour 48 disques, CD/DVD/Blu-Ray/Livres Audio, étui de Rangement, Gain de Place pour la Voiture, la Maison, étuis de Transport) Bleu",Hama,"13,63 €",,,"6,52 €",,,1,,,,,
B017JY56VM,"THOMSON Ecouteurs Filaire Jack Intra-Auriculaires avec Micro (Oreillettes filaires Intra, Prise Jack 3.5 mm, Micro et Fonction Télécommande, Compatible Samsung MP3 Tablettes Ordinateurs) Gris",Thomson,"13,47 €",,,"5,80 €",,,1,,,,,
B06XB7TTCD,"Album photo ""Ayleen"", pour 200 photos au format 10 x 15 cm",Hama,"13,32 €","-66,67 %","-80,41 %","5,30 €","-66,67 %","-83,33 %",1,"-66,67 %","-83,33 %",,,
B0000AIS0W,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 30 x 40 cm avec bordure de 9 mm x 17 mm, pour une photo de 20 x 28 cm) Blanc",Hama,"13,32 €","-39,37 %","-95,38 %","5,10 €","-50,00 %","-96,71 %",1,"-50,00 %","-96,00 %",,"-100,00 %","-100,00 %"
B00RLNC8UY,"Hama Album photo ""Tim"" (pour 200 photos au format 10 x 15 cm, petit album de taille 22,5 x 22,5 cm, album photo bébé de 100 pages blanches, ciel, élégant, pour garçons, enfants, bébés) Bleu",Hama,"13,32 €","14,24 %","-96,07 %","5,79 €","0,00 %","-96,30 %",1,"0,00 %","-96,30 %",,,
B095CSQVHG,"Hama Lot de Mini-Tournevis 24 en 1 avec Pochette (idéal Petites Réparations Electronique, Manche en Aluminium, 24 Embouts interchangeables, Garantie 10ans) Noir",Hama,"13,32 €",,,"9,80 €",,,1,,,,,
B0B2RQBJSG,"Hama Album photo Livre ""Relax"" avec Mémo (Album souvenirs vacances, anniversaire, 22x22.5cm, 100 pages à pochettes 200 photos 10x15cm, Zone Mémo et pochette carte SD) Multicolore/Just Relax 00007252",Hama,"13,32 €","0,00 %","-50,00 %","8,98 €","0,00 %","-50,00 %",1,"0,00 %","-50,00 %",,,
B08KDQPM7M,"Hama Support de Tablette pour trépied Pro (Adaptateur Tête de trépied pour iPad Pro 9,7, Samsung Galaxy Tab, Note 10/10+, Google Pixel, Pas de vis 1/4"", Griffe Cold Shoe) Noir",Hama,"13,25 €","-54,18 %",,"10,09 €","-66,67 %",,1,"-66,67 %",,,,
B005DJKJIQ,"Hama Album Photo ""Singo"" (album grand format, 30 x 30 cm, 100 pages, pour 400 photos au format 10 x 15 cm) Rose",Hama,"12,95 €","-13,03 %","-91,36 %","6,41 €","0,00 %","-91,53 %",1,"0,00 %","-91,67 %",,,
B00006JDJU,"Hama - 46020H - Micro monophonique, finition noire métal, jack de 3,5mm et adaptateur 3,5/6,35 mm, interrupteur marche/arrêt sur le micro, 600 Ohms, dynamique et unidirectionnel - Cordon 3.00m",Hama,"12,71 €","-50,00 %","-78,22 %","8,84 €","-50,00 %","-75,00 %",1,"-50,00 %","-75,00 %",,,"-100,00 %"
B07MFZ6N7M,"Perche à Selfies Fun 70"", Bluetooth, Noir",Hama,"12,49 €",,,"12,48 €",,,1,,,,,
B005DJKG0C,"Hama Album Photos Mémo Singo (Livre Photo 100 Pages Blanches avec Pochettes pour 200 Photos 10x15 cm, Album Photos Souvenirs 22,5x22 cm, Range CD, Zone Mémo, Album Traditionnel Motif Fleurs) Orange",Hama,"12,42 €","5,17 %","-95,48 %","5,40 €","0,00 %","-96,97 %",1,"0,00 %","-96,97 %",,,
B005DJKH1A,"Hama Album Photo ""Singo"" (album minimax, 22 x 22,5 cm, 100 pages, pour 200 photos au format 10 x 15 cm) Aqua",Hama,"12,42 €","-73,70 %","-92,11 %","5,40 €","-75,00 %","-94,12 %",1,"-75,00 %","-94,12 %",,,"-100,00 %"
B01K47GSQS,"Hama Album photo ""Skies"" (album grand format, 22,5 x 22 cm, 100 pages, pour 200 photos au format 10 x 15 cm) Beige",Hama,"12,40 €","-65,99 %",,"5,63 €","-66,67 %",,1,"-66,67 %",,,,
B0BL1TNWQ4,"Hama Câble Micro-USB Reflective (Câble de charge et transfert de données USB-A 2.0 mâle vers Micro-USB, Fiche Aluminium, Cordon Réflechissant Anti-torsion, Gaine en nylon tressé, 1.5 m) Bleu",Hama,"12,23 €",,"-2,08 %","9,09 €",,"0,00 %",1,,"0,00 %",,,
B009TLAOA2,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Turquoise",Hama,"12,11 €",,"-50,02 %","5,63 €",,"-50,00 %",1,,"-50,00 %",,,
B09RBZLQ16,"Hama Album photo Jumbo ""Skies II"" avec Mémo (Album Elégant et Intemporel, look Livre, Idéal mariage, anniversaire, baptême, 30x30 cm, 60 pages blanches à personnaliser, 240 photos 10x15 cm) Beige",Hama,"12,07 €",,,"6,54 €",,,1,,,,,
B001B4ROAS,"Hama Boîtier Slim (pour CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, lot de 20) Transparent",Hama,"11,66 €","-87,50 %",,"8,40 €","-87,50 %",,1,"-87,50 %",,,,
B00FON28DK,"Hama Clé USB 2.0 ""Hook-Style"", 64 GB, 15 MB/s, gris",Hama,"11,66 €",,"-13,11 %","6,50 €",,"16,07 %",1,,"0,00 %",,,
B0000AISQG,"Hama Passe-partout Premium, ivoire, 30 x 40 cm",Hama,"11,64 €","100,00 %","-33,33 %","6,10 €","100,00 %","-33,33 %",2,"100,00 %","-33,33 %",,,"-100,00 %"
B0000AISOU,"Porte-tableaux Clip-Fix 28x35cm antireflet",Hama,"11,64 €",,,"7,36 €",,,2,,,,,
B00KA4516Y,"Hama Ventilateur USB avec affichage de la température",Hama,"11,62 €","7,39 %","-89,38 %","7,54 €","0,00 %","-90,91 %",1,"0,00 %","-90,91 %",,,"-100,00 %"
B005DJKGFC,"Hama Album Photo Singo (Album minimax, 22 x 22,5 cm, 100 Pages, pour 200 Photos au Format 10 x 15 cm) Vert",Hama,"11,55 €","-51,06 %","-30,59 %","5,40 €","-50,00 %","-50,00 %",1,"-50,00 %","-50,00 %",,,
B00006J9VM,"Hama Boîtier Multipack (pour 6 CD/DVD/Blu-Ray, Multipack, 6 in 1, étui de Protection pour CD) Noir/Transparent",Hama,"11,44 €",,"-42,57 %","4,72 €",,"-66,67 %",2,,"-66,67 %",,,
B0000AHIBX,"Hama Etui CD (pour 24 CD/DVD/Blu-ray, étui rigide et robuste) Transparent/Bleu",Hama,"11,39 €","-69,59 %","-49,31 %","5,17 €","-80,00 %","-66,67 %",1,"-80,00 %","-66,67 %",2,,
B0002W5WB8,"Hama Pochettes de protection (pour CD/DVD/Blu-Ray, design étroit, pochette en plastique, lot de 50) Transparent",Hama,"11,37 €",,"-2,07 %","4,84 €",,"0,00 %",1,,"0,00 %",,,
B08YS17LYT,"Hama Prises Antenne TV Garantie 10ans (2 Fiches d’antenne TV coaxiale, Fiche Coaxiales Mâle + Fiche Coaxiale Femelle, Diam 5-7mm, 2 pièces) Blanc",Hama,"11,24 €","93,13 %",,"7,56 €","100,00 %",,4,"100,00 %",,,,
B0BL1VFX1H,"Hama Chargeur Secteur USB (Bloc Secteur 2 Ports USB, 5V/2.4A, Adaptateur Secteur Universel, Chargeur Replacement pour iPhone 11 XR X XS Max 8 7 6 6S Plus 5S, Samsung Galaxy/Note, Pad, Xiaomi) Noir",Hama,"11,11 €",,,"11,11 €",,,1,,,,,
B00T7M9IU0,"Hama Album photo à pochettes ""New York City"" (pour 200 photos au format 9 cm x 13 cm, taille de l'album de 16,5 cm x 21 cm, 100 pages, en cuir, protège les photos et les documents) Noir",Hama,"10,82 €",,"-81,04 %","6,25 €",,"-80,00 %",1,,"-80,00 %",,,
B07F3FYT43,"Dispositif de Fixation à Pince pour multiprise",Hama,"10,82 €","-50,00 %","-85,71 %","9,13 €","-50,00 %","-85,71 %",1,"-50,00 %","-85,71 %",,,
B09R4YX78S,"Hama Protect. d'écran Verre vér. Premium Crystal Glass pr Samsung Gal S22+ 5G",UNKNOWN,"10,82 €",,,"10,99 €",,,1,,,,,
B08YS3MQKX,"Hama Câble HDMI 4K Garantie 10 ans (Cable HDMI High Speed avec Ethernet, Cordon HDMI 4k 3m, mâle-mâle, Câble Ethernet HEC, Retour Audio, HDR, 18 Gbit/s, 600MHz, Résolution 4096x2160, Blindé) Noir",Hama,"10,62 €","-14,97 %",,"9,42 €","0,00 %",,1,"0,00 %",,,,
B08YS1ZZ99,"Hama Hub USB Garantie 10ans '00200119' (4 Ports USB 2.0, 480Mbit/s, Plug&Play, Idéal PC, Ordinateur Portable, Tablette, MacBook) Noir",Hama,"10,60 €","0,00 %","-57,53 %","4,98 €","0,00 %","-72,59 %",1,"0,00 %","-66,67 %",,,
B01CQ54W6E,"Hama Casque Essential HS 200"" avec Microphone (Ultra-léger, Oreillettes rembourrées, Casque stéréo, chaîne stéréo, réglage du Volume sur Le câble, Longueur de câble de 2 m, Prise Jack 3,5 mm) Noir",Hama,"9,99 €","-50,00 %",,"5,72 €","-50,00 %",,1,"-50,00 %",,,,
B0BL228SD3,"Hama Chargeur Secteur USB (Bloc Secteur USB-A, 6W, 5V/ 1.2A, Adaptateur Secteur Universel, Chargeur Replacement pour c) Noir",Hama,"9,99 €","0,00 %",,"7,45 €","0,00 %",,1,"0,00 %",,,,
B06XJCDYHB,"Hama Microphone à clip (microphone à clipser compact, longueur de câble 2m, pour ordinateur/smartphone/tablette, prise 3,5 mm) Noir",Hama,"9,98 €","100,00 %","43,60 %","6,28 €","100,00 %","100,00 %",2,"100,00 %","100,00 %",,,"-100,00 %"
B00006J9WQ,"Hama Coins Adhésifs Photos (Distributeur de 200 Coins Photos, diamètre de 10 mm, PP Anti Statique) Transparent",Hama,"9,92 €",,"-11,11 %","11,76 €",,"-11,11 %",8,,"-11,11 %",,,
B002XL2OOY,"Hama Clé USB 2.0 ""Rotate, 16 GB (10 MB/s, Flashpen Rotate) Noir/Argenté",Hama,"9,91 €",,,"3,30 €",,,1,,,,,
B00005V37U,"Hama Tapis de souris porte-documents (personnalisable avec photos, images ou cartes postales, 23 x 19,5 cm) Transparent/Noir",Hama,"9,82 €","-86,60 %","-92,80 %","4,93 €","-90,91 %","-94,44 %",1,"-90,91 %","-94,44 %",,,
B07K2RD3MZ,"Hama Clé USB Rotate 8 GB, 10 MB/s, avec accroche porte-clés, flashpen, emballage fin Noir/Argent",Hama,"9,75 €",,"-92,18 %","5,23 €",,"-96,03 %",1,,"-96,00 %",,,
B0050GRMW8,"Hama Pochette ""Up To Fashion"" (pour 48 disques, CD/DVD/Blu-ray/livres audio, étui de rangement, gain de place pour la voiture, la maison, avec motif du diable) Rouge",Hama,"9,16 €","-66,67 %","-54,83 %","6,58 €","-66,67 %","-50,00 %",1,"-66,67 %","-50,00 %",,,
B017IM43VY,"Hama Cadre Photo en Plastique Paris (Cadre de 10 cm x 15 cm, Bordures de 20 mm x 15 mm, pour Les Photo de Taille 7 cm x 10 cm, Verre Reflex, polystyrene (PS), avec Crochet et Pied) Argent",Hama,"9,14 €",,,"6,10 €",,,2,,,,,
B0015KFAE0,"Xavax Filtre plat pour hottes aspirantes (2 filtres avec indicateur de saturation, découpage sur mesure, 47 x 57 cm) Blanc/Gris",xavax,"9,14 €","100,00 %","0,00 %","7,06 €","100,00 %","0,00 %",2,"100,00 %","0,00 %",,,"-100,00 %"
B08SDTHMQB,"Hama Album Photo bébé ""Our Baby"" personnalisable Scrapbooking (Album photo naissance, baptême, Cadeau d'anniversaire enfant, Style Mémo, 22,5 x 22 cm, 100 Pages, Max. 200 Photos 10x15 cm) Multicolore",Hama,"8,74 €","0,00 %","-96,70 %","5,50 €","0,00 %","-96,79 %",1,"0,00 %","-96,00 %",1,"0,00 %",
B07GX2V6JG,"Lecteur Multi-Cartes USB-2.0, SD/microSD/CF, Bleu",Hama,"8,63 €","-62,61 %","-88,60 %","3,65 €","-66,67 %","-92,31 %",1,"-66,67 %","-92,31 %",,,
B0009V6OBE,"Hama Pochettes de Protection (en Papier pour CD/DVD/Blu-Ray, Lot de 50) Blanc/Transparent",Hama,"8,32 €",,"-81,82 %","5,10 €",,"-85,19 %",2,,"-81,82 %",,,
B001K9K4R4,"Etui pour véhicules, noir",Hama,"8,32 €",,,"5,37 €",,,1,,,,,
B0000AHIER,"Hama - 63233 - Passe-partout Premium, blanc neige, 24 x 30 cm",Hama,"8,32 €","-50,00 %","18,52 %","4,14 €","-50,00 %","100,00 %",2,"-50,00 %","100,00 %",,,
B0BXPL8MG9,"Hama Classeur à négatifs (4 anneaux, niveau de remplissage 39 mm, feuilles rectangulaires, album à négatifs d'une pellicule photo) Jaune",Hama,"8,32 €",,,"6,15 €",,,1,,,,,
B00006JCUF,"Hama 00030392 Bloc Multiprises à 3 Sorties avec Interrupteur, 1,4 m, Noir",Hama,"8,32 €","0,00 %","-93,62 %","7,80 €","0,00 %","-93,55 %",2,"0,00 %","-93,55 %",,,
B00U78QYHI,"Hama Clé USB 3.0 ""Laeta, 64 Go, 40 Mo/s, Marron",Hama,"8,24 €","-88,08 %",,"5,50 €","-80,00 %",,1,"-80,00 %",,,,
B003ZYRN1M,"Xavax Rallonge pour tuyau d' évacuation (pour tuyau de lavage et de lave-vaisselle, tuyau de vidange, 1,5 m, 1 pièce) Gris",xavax,"7,91 €","-67,48 %","-93,87 %","5,62 €","-50,00 %","-92,31 %",1,"-50,00 %","-92,31 %",,"-100,00 %","-100,00 %"
B084ZY4DX6,"Coque de Protection Crystal Clear pour Galaxy Note 10 Lite, Trans.",Hama,"7,55 €",,,"8,91 €",,,1,,,1,,
B00G3BMZDA,"Xavax Minuteur de cuisine ""Countdown"" (avec minuterie et fonction chronomètre, fixation via un aimant, une pince, un support ou un support, à piles, numérique) Noir/Blanc",xavax,"7,49 €",,"-85,72 %","5,69 €",,"-83,33 %",1,,"-83,33 %",,,
B0081JXIOW,"Hama Clé USB 2.0 ""Rotate, 32 GB (10 MB/s, Flashpen Rotate) Noir/Argenté",Hama,"7,49 €",,"6,39 %","4,30 €",,"26,47 %",1,,"0,00 %",,,
B08YRXWRWT,"Hama Adaptateur USB C vers USB 3.2 Garantie 10 Ans (Adaptateur USB-C Male vers USB-OTG Femelle) Noir",Hama,"7,49 €","-50,00 %",,"3,09 €","-50,00 %",,1,"-50,00 %",,,,
B006WYIWVM,"Hama 2 Clés de desserrage pour filtres Photo (pour filtres de 62 à 86mm) Noir",Hama,"7,49 €","-50,00 %","0,00 %","5,91 €","-50,00 %","0,00 %",1,"-50,00 %","0,00 %",,,
B07PHQ17NW,"Hama Album à Spirale 'Watercolor Moments', 28 x 24 cm, 50 Pages Blanches",Hama,"7,49 €","0,00 %","-83,05 %","4,68 €","0,00 %","-74,47 %",1,"0,00 %","-75,00 %",,,
B0CXHKT65L,,UNKNOWN,"7,49 €",,,"6,11 €",,,1,,,,,
B0CP85387S,"Xavax 00220738 Raccord en Y, Blanc",Xavax,"7,07 €",,,"4,52 €",,,1,,,,,
B0026MT4HU,"Xavax Balles de séchage, lot de 2",xavax,"7,07 €","6,16 %","-86,73 %","7,15 €","0,00 %","-87,50 %",1,"0,00 %","-87,50 %",,,
B00006JAOZ,"Hama Fusibles en Verre (fusible de voiture, 40A, 10 x 38mm, plaqué or, 2 pièces) Or/Transparent",Hama,"6,44 €","54,81 %","-46,38 %","1,78 €","0,00 %","-50,00 %",1,"0,00 %","-50,00 %",,,
B0C5JPTNRF,"Hama Pages Intérieures Album Photo Scrapbooking (Recharge de Pages Photo Cartonnées, 250g/m2, 23.3 x 31 cm, Perforées, 25 feuilles) Noir",Hama,"5,82 €",,,"3,81 €",,,1,,,,,
B07PBXBL7G,"Hama Mini-Album Photo à Pochettes Brushstroke (Album Photo Traditionnel 13 x 16,5 cm, 24 Pages pour 24 Photos Format 10 x 15 cm, Protection idéale, Artistique, élégant) Vert/Jaune/Marron/Blanc",Hama,"5,82 €",,"0,00 %","3,86 €",,"0,00 %",2,,"0,00 %",,,
B08YS31L9X,"Hama Adaptateur d’Angle HDM Haute Vitesse (Connecteur HDMI Angle Droit 90°, Plaqués Or, Compatible HD, Prise HDMI mâle vers Femelle) Noir",Hama,"5,64 €",,,"5,31 €",,,1,,,,,
B00006JAQ7,"Hama 007103 - Ruban photo transparent, Blanc, 1000 pièces (2 paquets de 500 pièces)",Hama,"5,37 €","-72,36 %","61,75 %","2,90 €","-75,00 %","-16,43 %",1,"-75,00 %","0,00 %",,,
B003KKU62Y,"Hama Porte-étiquette à bagage (étiquettes pour bagages, étiquette de voyage, lot de 2, en plastique, inscription possible) Orange",UNKNOWN,"4,99 €","-88,89 %","-88,40 %","2,83 €","-88,89 %","-88,89 %",1,"-88,89 %","-88,89 %",,,
B005DJXZ7I,"Hama Album Photo Singo (Album minimax, 13 x 16,5 cm, 100 Pages, pour 100 Photos au Format 10 x 15 cm) Orange",Hama,"4,57 €",,"-95,24 %","2,97 €",,"-95,24 %",1,,"-95,24 %",,,
B0000AIST9,"Porte-tableaux Clip-Fix 21x29cm antireflet",Hama,"4,16 €",,"-80,00 %","2,78 €",,"-80,00 %",1,,"-80,00 %",,,
B0000AHIJG,"Hama - 59916 - Passe-partout Premium, crème, 13 x 18 cm",Hama,"3,51 €",,,"1,07 €",,,1,,,,,
B001TLQI6O,"Xavax Tuyau d'évacuation d'air pour sèche-linge, 4,00 m",xavax,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B017JY5E7S,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Craie",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B005DDQIH8,"Hama Clé USB 2.0 ""Laeta, 32 GB (Transfert de données à 10 Mo/s, clé USB avec Anneau œillet, Capuchon de Verrouillage, pour Windows/Macbook, en métal) Marron",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B000XA14Z2,"Xavax Kit intermédiaire pour machine à laver et sèche-linge, 60 x 60 cm, blanc",xavax,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B06XB72BS3,"Hama Album traditionnel ""Lazise"" (taille de l'album de 22,5 x 22 cm, pour 200 photos au format 10 cm x 15 cm, 100 pages, avec pochette CD, élégant) Blanc/Doré",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B018KHEJZ6,"Xavax Dosette Permanente Rechargeable Réutilisable pour Cafetière Senseo (lot de 2 capsules réutilisables pour machine Senseo ou similaire) Jaune",xavax,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,"-100,00 %"
B007WAYQRY,"Hama Tapis de Souris (1 pièce, Taille de 22,3 cm x 18,3 cm x 0,6 cm, en EVA/Jersey) Couleur aléatoire Parmi Bleu/Rouge",Hama,,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
B07QR75R56,"Hama Support mural TV FULLMOTION pour TV écran plat entre 25 cm et 66 cm (10"" à 26""), pivotant et inclinable, jusqu'à 15 kg de charge supportée, VESA 100x100, 1 bras, Noir",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B000XA1556,"Xavax Sécurité pour tuyau d' arrêt d'eau (pour tuyau d’entrée, Aqua-Stop pour lave-linge et lave-vaisselle, filetage standard 3/4 pouce) Dorée",xavax,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B0015L5HCE,"Hama Passe-partout Premium, blanc neige, 30 x 40, numérique",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B01MSYQWXB,"Xavax Support pr dosettes de café ""Doppio"" pour Tassimo, 26 dosettes",xavax,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,"-100,00 %"
B0000AISC4,"Hama Cadre photo en plastique ""Sevilla"" (taille du Cadre de 24 x 30 cm avec bordure de 9 mm x 17 mm, pour une photo de 15 x 20 cm) Bleu",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B08XZF84G7,"Hama Montre connectée Fit Watch 5910 étanche avec Protection IP68 et GPS intégré (6 Jours d'autonomie, podomètre Marche, Mesure de la fréquence Cardiaque et des dépenses de Calories) Rose",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B083B7V3TR,"Hama Cadre photo en plastique ""Sierra"" (cadre de 30 cm x 40 cm, bordures de 25 mm x 19 mm, pour les photo de taille 20 cm x 28 cm, verre reflex, polystyrene (PS), avec crochet) Gris",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B09GLCFQWQ,"Hama Clé USB 128 Go (USB C 3.1, Stockage de données avec taux de Transfert de données de 100 Mo/s et Capuchon pour Windows/MacBook), Anthracite, compacte",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B00GRP4EYA,"Hama Boîtier pour câbles ""Mini"" (boite pour câbles, 23 x 11,5 x 11,8 cm, avec pieds en caoutchouc) Blanc",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B07C812NQ7,"Pêle-mêle de cadres photo pour portrait ""Cavo"", blanc, 29,5 x 36,5 cm",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B000L9QDCO,"Hama Tube pour câbles (faisceau de câbles, forme en spirale, longueur 1,5 mètres, diamètre 30 mm) Noir",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B00006J4FD,"Hama Multiprise 6 Prises 16A avec Interrupteur (Rallonge multiprises 1.4m, Bloc 6 Prises Type F Schuko, 3680W Max, Idéal Bureau PC luminaires, Atelier, Meuble TV, Garage) Blanc",Hama,,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
B00006JA36,"Hama - 46040H - Micro monophonique, finition argent, jack de 3,5mm et adaptateur 3,5/6,35 mm, prise XLR, interrupteur marche/arrêt sur le micro, 600 Ohms, dynamique et unidirectionnel - Cordon 3.00m",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,"-100,00 %"
B014R8FFHS,"Hama Lampe de poche LED ""2en1"" (avec anneau à clés et ouvre-bouteille, Idéale pour le voyage) Couleur aléatoire parmi Bleu/ Rouge/ Vert/ Orange/ Gris/ Noir",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B0056168O0,"Hama Boîtier de Rangement Mince (pour Carte mémoires, pour 10 Cartes (Cartes CF/SM/SD/MMC/xD/Mstick)) Transparent/Noir",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B00006JDEX,"Hama Plateau Universel Hama Rond (32 cm, Taille L, Poids supporté 80 kg (idéal pour TV, Enceintes, écrans, appareils de Cuisine) Noir",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,"-100,00 %"
B079PDDSBK,"Hama Mallette (LP 50, Aspect alu, en Aluminium, pour Stocker 50 disques, verrouillable, Boîte de Rangement pour Vinyle, boîtier pour Disque) Noire",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B017JY4RYO,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages blanches, à spirale) Gris",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B07VT5TYV1,"Black Rock Coque de protection '360° Glass' (pour Apple iPhone 11, protection parfaite, design mince, en plastique, Cover 360°) Argent","Black Rock",,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B017JY5APO,"Hama Fine Art à Spirales 50 Pages Noires 2109, Craie, 36 x 32 cm",Hama,,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
B000EOVQIW,"Hama Pochette (pour 160 CD/DVD/Blu-ray, classeur de rangement, gain de place pour le bureau, le salon et la maison, étuis de transport) Noir",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B01LZLUJHT,"Pêle-mêle de cadres photo pr portrt, 2 en 10 x 15 cm, 1 en 10 x 10 cm",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B0BL1RN815,"Hama Power Bank 24000 mAh (Batterie Externe, 1 USB C + 2 USB A, Power Pack Fast Charge, Batterie pour Smartphone, Tablette, Haut-Parleur Bluetooth, Voyants LED, Chargeur Portable + Cable 0.25m) Gris",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B086XSHJ68,"Cadre Hama 10 x 15 cm , Line Gold Matt",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B07F3RRLG6,"Sac pour Appareil Photo Monterey, 100 Colt, Noir",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B00006IVVD,"Hama Rack (pour CD, pour 20 boîtiers CD) Noir",Hama,,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
B0015NS8JQ,"Hama Chemin de câble (en PVC, semi-circulaire, 100 x 7 x 2,1 cm) Noir",Hama,,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
B0000AI3IC,"Hama Cadre photo en plastique ""Sevilla"" (taille du Cadre de 50 x 70 cm avec bordure de 13 mm x 20 mm, pour une photo de 30 x 45 cm) Bleu",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,"-100,00 %","-100,00 %"
B00006JBEE,"Hama Filtre anti-parasites (haute puissance, 10 A) Noir/Bleu/Rouge",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B01K47G7VO,"Mini album photo à pochettes ""La Fleur"" pr 40 photos 10 x 15 cm, blc",Hama,,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
