Programme=[Retail],Aperçu du distributeur.=[Approvisionnement.],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Trimestre],Champ de vision.=[01/01/2025 - 31/03/2025],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B0CYN6KNF2,"Hama Performance 20 - Batterie Externe [Power Bank 20 000mAh] [Batterie Portable USB C Fast Charge] Compatible avec Les iPhones Samsung et Bien Plus - Gris Anthracite",Hama,"27,49 €",,,"22,95 €",,,1,,,,,
B08SFHZXK6,"Hama Album Jumbo « Stamps » à personnaliser (Album souvenirs de famille ou de voyage, idéal cadeau et scrapbooking, 30x30 cm, album livre 100 Pages, Max : 400 Photos 10x15 cm) Multicolore",Hama,"27,48 €","100,00 %","-77,17 %","17,54 €","100,00 %","-77,78 %",2,"100,00 %","-77,78 %",,,
B0BL1VJBJ4,"Hama MW-300 V2 Souris sans Fil - Technologie 2.4Ghz, Capteur 1600 dpi, Clics Silencieux, Ambidextre - Verte",Hama,"27,48 €",,,"23,61 €",,,3,,,,,
B01AT3K7NC,"Xavax Couvercle universel (anneau en silicone pour casseroles/poêles de diamètre 16, 18 ou 20 cm, trou de vapeur, design à bords gradués, verre, va lave-vaisselle, peu encombrant) Noir/Transparent",xavax,"27,09 €","-61,18 %","-96,06 %","14,54 €","-66,67 %","-96,61 %",2,"-66,67 %","-96,61 %",,"-100,00 %","-100,00 %"
B0BXPLPKZD,"Hama Classeur à négatifs (4 anneaux, niveau de remplissage 39 mm, feuilles rectangulaires, album à négatifs d'une pellicule photo) Rose",Hama,"26,83 €",,,"12,30 €",,,2,,,,,
B00006IVSZ,"Hama Pochette ""Pare-soleil"" (pour véhicule, pour 12 CD/DVD/Blu-Ray) Noir",Hama,"26,74 €","191,92 %",,"10,28 €","100,00 %",,2,"100,00 %",,,,
B08SDVY3V6,"Hama Câble HDMI (Cable HMDI ultra haute vitesse, Certifié, Mâle-Mâle, Ultra HD, 8K@60 Hz /4K@120Hz, 2.0m, Garantie 30ans, résolution 7680x4320pixels, EARC supportant les formats audio) Gris Noir",Hama,"26,66 €","36,79 %","-35,53 %","12,22 €","0,00 %","-66,02 %",1,"0,00 %","-50,00 %",1,,
B08YRZT1RL,"Hama Hub USB, 4 Ports, USB 2.0, 480 Gbit/s, Métal, Noir",HAMA,"26,64 €",,,"16,40 €",,,4,,,,,
B00EYVW7TI,"Hama Multiprise 6 Prises 16A avec Interrupteur (Rallonge multiprises 3m, Bloc 6 Prises Type F Schuko, 3680W Max, Idéal Bureau PC luminaires, Atelier, Meuble TV, Garage, sécurité Enfants) Noir",Hama,"26,64 €","-33,33 %","-97,19 %","18,58 €","-33,33 %","-97,22 %",2,"-33,33 %","-97,22 %",,,"-100,00 %"
B078T73Z22,"Hama Souris sans Fil avec Mini Récepteur USB MW-110 (Résolution Capteur 1000 PPP, 2.4 Ghz, pour Droitiers & Gauchers, 3 Boutons, Ultra-Compacte, idéale PC, Mac, Ordinateur Portable, Tablette) Noir",Hama,"26,64 €","-74,20 %","-89,68 %","17,60 €","-76,47 %","-90,00 %",4,"-76,47 %","-90,00 %",,,
B095CSQVHG,"Hama Lot de Mini-Tournevis 24 en 1 avec Pochette (idéal Petites Réparations Electronique, Manche en Aluminium, 24 Embouts interchangeables, Garantie 10ans) Noir",Hama,"26,64 €","100,00 %",,"19,60 €","100,00 %",,2,"100,00 %",,,,
B005MNBU5E,"Xavax Fixations pour Sèche-linge (Plaques de Fixation Auto-adhésives, 5 x 5 cm, résistantes à l'humidité, antidérapantes grâce à un adhésif spécial, à coller, jeu de 4) Blanc",xavax,"26,64 €","-57,23 %","-90,76 %","18,14 €","-50,00 %","-90,48 %",2,"-50,00 %","-90,48 %",,"-100,00 %","-100,00 %"
B0BWFCSF1R,"Hama Album photo mémo ""La souris"" (Album photo, 22x22.5 cm, 200 pochettes pour photos 10x15 cm, Zone Mémo, pochette carte SD, idéal photos souvenirs enfants, anniversaire, bébé, Motif Souris) Orange",Hama,"26,64 €","0,00 %",,"20,00 €","0,00 %",,2,"0,00 %",,,,
B0CNGY9DBG,"Xavax Mousseur à lait (Batteur à lait, fouet inox très puissant 14 000 tr/min, Emulsionneur à lait à piles, Fouet Électrique Idéal Café Latte Cappuccino Macchiato Matcha Sauces Blancs d'oeufs) Noir",Xavax,"26,64 €",,,"16,20 €",,,4,,,,,
B009OUPITK,"Hama Lampes LED de sécurité à pince (à 2 LED, ampoule rouge, fonctionnement sur piles, voyant fixe et clignotant, idéal pour les joggeurs, les écoliers, les cyclistes, ensemble 2 pièces) Rouge/Noir",Hama,"26,64 €",,"-75,00 %","10,90 €",,"-81,71 %",2,,"-75,00 %",,,
B08YS1T5PZ,"Hama Câble Réseau RJ45 Plat (Câble Ethernet Cat 6a, 10 Gbit/s, U/UTP, 10m, Garantie 10ans, Idéal pour PC, ordinateur portable, téléviseur, console de jeux, routeur, commutateur, hub) Blanc",Hama,"26,64 €",,"100,00 %","26,08 €",,"100,00 %",2,,"100,00 %",,,
B00SXKWE08,"Xavax Cloche ""S-Capo"" pour micro-ondes",xavax,"26,19 €","-4,97 %",,"19,62 €","200,00 %",,9,"200,00 %",,,,
B01MXGY1S1,"THOMSON Casque HED2006BK/AN (Circum-aural, câblage uni-latéral, Over-The-Ear, Serre-tête, avec Fil, 20-20000 Hz, 1,2 m) Noir",Thomson,"26,15 €","-70,58 %","-71,06 %","18,28 €","-71,43 %","-71,43 %",2,"-71,43 %","-71,43 %",,,"-100,00 %"
B07GNS52XS,"Xavax Balance de Précision Numérique Jewel (Pèse usqu'à 500 g, jusqu'à 0,1 g, en g/ct/psl/oz/ozt/gn, pour l'Or, Les Pièces de Monnaie, Les Bijoux, Les Pierres précieuses, …) Noir/Argent",xavax,"25,82 €",,"0,00 %","16,98 €",,"0,00 %",2,,"0,00 %",,,"-100,00 %"
B07Q8VBZ5M,"Hama X-Pointer 6in1 Télécommande Pointeur Laser - 6 en 1, Laser Rouge, Fonction Air Mouse, Technologie Smart-Link, sans Fil 2.4 GHz - pour présentation Powerpoint - Noir",Hama,"25,75 €","-87,28 %","-68,51 %","28,80 €","-84,19 %","-66,67 %",1,"-87,50 %","-66,67 %",,,
B0BTZTVX1B,"Hama Prise Secteur Multiple, Chargeur Multiprises 4en1: 1 Sortie AC, 1 USB-C PD et 2 Ports USB-A, Prise Murale Electrique Compatible avec iPhone/iPad, Idéal pour Chambre Bureau Domicile 16A/4000W",Hama,"25,62 €","17,52 %",,"27,48 €","100,00 %",,2,"100,00 %",,,,
B07ZR6Q57K,"Hama Casque Micro de Bureau 'HS-P 300' (Casque Micro Perche Flexible, Filaire, pour PC, réunion en visio, confcall, stéréo, 2 connexions Jack 3.5mm) Noir",Hama,"25,41 €","0,00 %","-85,21 %","15,88 €","0,00 %","-85,71 %",1,"0,00 %","-85,71 %",,,
B08NC3966M,"Hama Adaptateur Mini DisplayPort vers HDMI/VGA Garantie 10 Ans (Adaptateur Mini DP (Thunderbolt 2) vers HDMI 4K) Noir",Hama,"25,41 €",,,"21,05 €",,,1,,,,,
B0DLL2P1BN,"Hama Splitter HDMI™ 4K, 1 In 2 Out, Noir",HAMA,"24,99 €",,,"21,52 €",,,1,,,,,
B07MFZ6N7M,"Perche à Selfies Fun 70"", Bluetooth, Noir",Hama,"24,98 €","100,00 %",,"24,96 €","100,00 %",,2,"100,00 %",,,,
B0C2PHVDNV,"Hama MW-500 Recharge Souris sans Fil - Technologie 2.4Ghz, Rechargeable en USB C, Capteur Blue Wave 1600 dpi, Technologie Smart-Link, Clics Silencieux, Droitier/e - Blanche",Hama,"24,98 €",,,"25,80 €",,,2,,,,,
B0000AIST9,"Porte-tableaux Clip-Fix 21x29cm antireflet",Hama,"24,96 €","-84,81 %","-76,00 %","16,68 €","-77,78 %","-76,00 %",6,"-77,78 %","-76,00 %",,"-100,00 %","-100,00 %"
B01AUBT6IU,"Cor. alim. Euro pr Sonos PLAY:1/PLAY:5/One, coudé aux extrém., 3 m, nr",Hama,"24,96 €","88,38 %","-80,00 %","16,11 €","200,00 %","-80,52 %",3,"200,00 %","-80,00 %",,,"-100,00 %"
B005DJKG0C,"Hama Album Photos Mémo Singo (Livre Photo 100 Pages Blanches avec Pochettes pour 200 Photos 10x15 cm, Album Photos Souvenirs 22,5x22 cm, Range CD, Zone Mémo, Album Traditionnel Motif Fleurs) Orange",Hama,"24,84 €","-65,93 %","-82,63 %","10,80 €","-66,67 %","-87,50 %",2,"-66,67 %","-87,50 %",,"-100,00 %",
B08YS1NS1R,"Hama Adaptateur vidéo, fiche DisplayPort - Port VGA, Full-HD 1080p Adaptateur DisplayPort vers VGA Garantie 10 Ans, convertisseur DP vers VGA Cordon plaqué Or pour Lenovo, Dell, HP, ASUS",Hama,"24,28 €","37,02 %",,"20,62 €","100,00 %",,2,"100,00 %",,,,
B07GL8PS46,"Hama Album Photo ""Fine Art"" (format 30 x 30 cm, 100 pages noires, sans spirale) Bordeaux",Hama,"24,13 €","-91,73 %","-97,17 %","10,78 €","-93,33 %","-98,00 %",1,"-93,33 %","-98,00 %",,"-100,00 %","-100,00 %"
B0163ZHGCK,"Hama Carte mémoire Photo (SDHC pour Photo/Classe 10, 16 GB - 80 MB/s) Bleu",Hama,"23,96 €","-25,66 %","-40,99 %","15,00 €","-40,00 %","-40,00 %",3,"-40,00 %","-40,00 %",,,
B09RGXWK99,"Hama Casque-Micro pour téléphone sans Fil (Casque Supra aural avec Arceau Ouvert Ajustable, Réglage Volume sur Le câble, Jack 2.5 mm, 1.20 m, Garantie 10ans) Noir/Argent",Hama,"23,32 €","0,00 %","-66,16 %","17,28 €","0,00 %","-66,67 %",1,"0,00 %","-66,67 %",1,"0,00 %",
B0BL17MH3S,"Hama Câble Audio Auxiliaire Voiture pour iPhone (Câble Apple Lightning vers Jack 3.5 mm stéréo mâle, Certifié Mfi, Gaine Textile, Compatible iPhone 12/11/X/XS/XS/XR/8P Home/Autoradio-1M) Blanc",Hama,"23,32 €",,,"17,02 €",,,1,,,,,
B0BL1VF8FX,"Hama Chargeur Secteur USB avec câble USB-A/USB-C 1.5m (Bloc Secteur USB-A, 19.5W, 5V/ 2.4A, Adaptateur Secteur Universel, Chargeur Replacement Samsung Galaxy, Sony, Xiaomi, Huawei, LG, HTC) Noir",Hama,"23,32 €",,,"15,81 €",,,1,,,,,
B0CYN6M918,"Hama Ampoule Connectée WIFI G95, Ampoule Vintage Globe Filament ST64 Spiral, 2700-6500K, Ampoule Smart Intelligente, Matter, Ampoule Alexa/Google Home, 4.9W, 470lm, Dimmable, cde voc+appl",Hama,"23,32 €",,,"18,39 €",,,1,,,,,
B08KDQPM7M,"Hama Support de Tablette pour trépied Pro (Adaptateur Tête de trépied pour iPad Pro 9,7, Samsung Galaxy Tab, Note 10/10+, Google Pixel, Pas de vis 1/4"", Griffe Cold Shoe) Noir",Hama,"23,16 €","-65,71 %","68,56 %","20,18 €","-66,67 %","100,00 %",2,"-66,67 %","100,00 %",,,
B0000AI3DP,"Hama Cadre photo en plastique ""Décor Sevilla"" (taille du Cadre de 50 x 70 cm avec bordure de 13 mm x 20 mm, pour une photo de 30 x 45 cm) Argent Mat",Hama,"22,91 €","26,09 %",,"11,92 €","0,00 %",,1,"0,00 %",,,,
B002G146DI,"Hama Pochettes autoadhésives (pour cartes mémoire, pour cartes SD, paquet de 5, autocollantes) Blanc/Transparent",Hama,"22,65 €","4,67 %","52,63 %","11,61 €","-25,00 %","50,00 %",3,"-25,00 %","50,00 %",,,
B009TLAQ3M,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Azur",Hama,"22,49 €",,"-89,16 %","11,26 €",,"-91,67 %",2,,"-91,67 %",,,
B0C5JL7TV8,"Hama Pages Intérieures Album Photo Scrapbooking (Recharge de Pages Photo Cartonnées avec Papier Cristal de Protection, 250g/m2, 23.3 x 31 cm, Perforées, 25 feuilles) Blanc",Hama,"22,47 €","200,00 %",,"14,37 €","200,00 %",,3,"200,00 %",,,,
B096XH84CL,"Hama Ecouteurs Bluetooth sans Fil Freedom Light (Ecouteurs TWS, Micro, Ecouteurs Intra Auriculaire, Station de Charge, Grande Autonomie, USB-C, Charge Rapide, Controle Vocale+Tactile) Noir",Hama,"22,46 €","49,73 %",,"17,88 €","0,00 %",,1,"0,00 %",,,,
B0000AI3G6,"Hama Cadre en plastique ""Madrid"" (taille de cadre de 50 cm x 70 cm, taille de la photo de 30 cm x 45 cm, 1 photo par cadre, à accrocher, élégant, simple, classique) Argent",Hama,"21,66 €","-80,00 %","-87,50 %","9,69 €","-79,56 %","-87,50 %",1,"-80,00 %","-87,50 %",,"-100,00 %","-100,00 %"
B0CLD41YWS,"Hama Goulotte Passe-câbles Magnétique (Goulotte Cache Cables Couvercle Magétique, Conduit de Cables Pratique et Decoratif pour Meuble TV, Bureau, Salon, en métal 90x5.6x1.6cm) Noir",Hama,"21,66 €","-50,00 %","0,00 %","17,01 €","-50,00 %","0,00 %",1,"-50,00 %","0,00 %",,,
B07F6SYKY3,"THOMSON Ecouteurs Filaire Jack EAR3008BK Piccolino (écouteurs Intra-Auriculaires filaires, Ultra-léger, Prise Jack 3.5 mm Plaqué Or, Micro et Fonction Télécommande) Blanc",Thomson,"21,64 €","81,54 %",,"14,38 €","100,00 %",,2,"100,00 %",,,,
B01IEJXG0E,"Hama Clé USB ""C-Laeta"" (USB3.1/USB3.0 Type-C, 32GB, double clé USB, pour ordinateur portable, téléphone mobile, tablette, OTG, 40 Mo/s, boîtier en métal, USB Type-C, clé de téléphone portable) Argent",Hama,"21,64 €",,,"12,00 €",,,2,,,,,
B0BL1RYFT8,"Hama MW-300 V2 Souris sans Fil - Technologie 2.4Ghz, Capteur 1600 dpi, Clics Silencieux, Ambidextre - Rouge",Hama,"21,54 €",,,"15,74 €",,,2,,,,,
B0000AI3IC,"Hama Cadre photo en plastique ""Sevilla"" (taille du Cadre de 50 x 70 cm avec bordure de 13 mm x 20 mm, pour une photo de 30 x 45 cm) Bleu",Hama,"21,24 €",,"-95,65 %","11,92 €",,"-95,65 %",1,,"-95,65 %",,,"-100,00 %"
B09R4VC3KD,"Hama Etui S22 (5G) Slim Pro pour Samsung (Étui de Protection à Rabat Galaxy S22, Fonction Support écran, Housse Portefeuille avec Porte Cartes, Finition Caoutchouc) Noir",Hama,"20,82 €","0,00 %",,"11,65 €","0,00 %",,1,"0,00 %",,,,
B08YRZD315,"Hama Adaptateur USB vers RJ45 (Adaptateur réseau USB 3.0 vers Gigabit Ethernet LAN 10/100/1 000 Mbit/s, Garantie 10 Ans, pour PC Portable, Tablette, MacBook, USB A vers routeur, Switch, Hub) Noir",Hama,"20,82 €",,,"14,61 €",,,1,,,,,
B0BL18HRQF,"Hama Support Téléphone Voiture Easy Snap (pour Smartphones d’Une Largeur de 5,5 à 8,5 cm, Support à Ventouse, pivotable 360°) Noir",Hama,"20,82 €","-16,69 %","0,00 %","14,85 €","0,00 %","0,00 %",1,"0,00 %","0,00 %",,,
B0000AISFJ,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 15 x 20 cm avec bordure de 9 mm x 17 mm, pour une photo de 10 x 15 cm) Blanc",Hama,"20,70 €","271,63 %","-66,42 %","11,79 €","200,00 %","-72,73 %",3,"200,00 %","-72,73 %",,,
B005DJKGFC,"Hama Album Photo Singo (Album minimax, 22 x 22,5 cm, 100 Pages, pour 200 Photos au Format 10 x 15 cm) Vert",Hama,"20,39 €","-14,94 %","-92,79 %","10,80 €","0,00 %","-94,12 %",2,"0,00 %","-94,12 %",,,
B0DGLLJVTZ,"Hama Prise Connectée Wifi Matter (Mesure la Consommation Eléctrique, Prise Wifi Alexa/Google, App Control, 16A 3680W, Aucun Hub requis, Programmez & Controlez vos appareils à distance) Blanc",Hama,"20,39 €",,,"13,21 €",,,1,,,,,
B0BL228SD3,"Hama Chargeur Secteur USB (Bloc Secteur USB-A, 6W, 5V/ 1.2A, Adaptateur Secteur Universel, Chargeur Replacement pour c) Noir",Hama,"19,98 €","-32,68 %",,"14,90 €","-33,33 %",,2,"-33,33 %",,1,,
B009GVKQ5I,"Hama Multiprise 5 Prises 16A avec Interrupteur (Rallonge multiprises 1.4m, Bloc 5 Prises Type F Schuko, 3500W Max, Idéal Bureau PC luminaires, Atelier, Meuble TV, Garage) Blanc",Hama,"19,98 €",,,"10,98 €",,,2,,,,,
B07QQ8F3P1,"Hama Réveil Analogique de Voyage A50 (Mini Réveil Compact, Fonction Snooze, Rétroéclairage, Aiguilles Fluorescentes, Idéal Voyage Chambre Bureau) Blanc",Hama,"19,98 €","-75,43 %",,"14,22 €","-75,00 %",,2,"-75,00 %",,,,
B000K67ZD4,"Hama Support ""X"" à roulettes (pour Les Tours PC Les Plus Populaires, jusqu'à 25,5 cm de Large) Noir",Hama,"19,92 €",,"-78,58 %","11,42 €",,"-79,96 %",1,,"-80,00 %",,,
B07S3HXC8W,"Visionneuse LED, grossissement Triple",Hama,"19,82 €","-73,67 %","-87,49 %","13,35 €","-75,00 %","-87,36 %",1,"-75,00 %","-87,50 %",,"-100,00 %","-100,00 %"
B08GD1F58J,"Hama USB3.0 Lecteur de Carte SD/microSD, Anthracite",Hama,"19,64 €","-83,25 %","-91,62 %","10,00 €","-85,71 %","-95,23 %",2,"-85,71 %","-95,56 %",,,"-100,00 %"
B000EOMQM2,"Hama Trépied photo/vidéo ""Star 75"" (Trépied d'entrée de gamme léger, tête à trois voies, 42-125 cm, 3D) Champagne",Hama,"19,35 €","-84,22 %","-75,02 %","10,75 €","-85,71 %","-75,00 %",1,"-85,71 %","-75,00 %",,,
B0BL1TXR6P,"Hama Casque Audio Filaire Fun (Casque Supra-auriculaire Filaire 1.2m unilatéral, Micro intégré sur écouteurs, Mains Libres, Casque Arceau Filaire Jack 3.52mm pour Smartphone Tablette PC) Noir",Hama,"19,05 €","-39,18 %",,"12,51 €","-50,00 %",,1,"-50,00 %",,,,
B07R85FWGP,"Hama Station météo ""Action""(avec horloge, réveil, thermomètre, prévisions météorologiques, climat, plage de 50 m) Blanc",Hama,"19,05 €","14,35 %","-8,50 %","14,27 €","0,00 %","-12,29 %",1,"0,00 %","0,00 %",,,
B0BL1R3S16,"Hama Câble iPhone (Câble Lightning Certifié MFI, Câble Chargeur iPhone USB/Lightning, 1.5m, Refléchissant, Idéal Apple iPad/iPhone 14 13 12 11 Pro Max Plus mini SE XS Max XR X 8 7) Bleu",Hama,"18,63 €",,,"15,14 €",,,1,,,,,
B07PD6WYDC,"Hama Mini-Album Photo à Pochettes Brushstroke (Album Photo Traditionnel 13 x 16,5 cm, 24 Pages pour 24 Photos Format 10 x 15 cm, Protection idéale, Artistique, élégant) Bleu/Jaune/Orange/Blanc",Hama,"18,57 €","-58,73 %","59,54 %","5,79 €","-66,36 %","-25,00 %",3,"-66,67 %","-25,00 %",,,"-100,00 %"
B01BIIKZCK,"Hama Carte mémoire pour téléphone (Micro SDXC pour téléphone / Classe 10, 128 GB - 80 MB/s, Adaptateur mobile) Noir",Hama,"18,53 €",,"142,54 %","11,00 €",,"17,02 %",1,,"0,00 %",,,
B002MC62C4,"Xavax Raccord Y pour tuyau d' arrivée d'eau (à 2 voies pour tuyaux d'admission, 26,9 mm (3/4 "") en laiton, collecteur en Y) Dorée",xavax,"18,34 €",,"29,25 %","14,04 €",,"100,00 %",2,,"100,00 %",,,
B0BL19JS13,"Hama Câble iPhone USB-A Lightning (Câble de charge/transfert de données/Data, USB-A 2.0 mâle vers Lightning, 1.5m, Certifié MFI, 480 MBit/s, iPad/iPhone 13/12/11/XS/XR/X/8/7/7+/6s/6/5/SE2020) Noir",Hama,"18,32 €","0,00 %",,"12,45 €","0,00 %",,1,"0,00 %",,,,
B000XA2YM4,"Xavax Amortisseur de vibrations (pour laveuse, sécheuse et lave-vaisselle, diamètre intérieur 4,5 cm, Jeu de 4) Blanc",xavax,"18,32 €","-13,50 %","-38,85 %","10,76 €","-33,33 %","-50,00 %",2,"-33,33 %","-50,00 %",,,
B01LXBUDEJ,"Hama Pêle-mêle cadres photo portr., 1 10x15cm, 1 10x10cm, 1 9x10cm",Hama,"18,32 €","-88,67 %","-96,67 %","13,18 €","-81,82 %","-95,35 %",2,"-81,82 %","-95,35 %",,,"-100,00 %"
B07GVV7N77,"Hama Contact de Porte/fenêtre WiFi (WLAN, sans concentrateur, Contact magnétique, Notification d'alarme sur téléphone Mobile, Compatible IFTTT/Alexa/Google Home, 2,4 GHz, sur Batterie, A +) Blanc",Hama,"18,32 €","0,00 %",,"13,02 €","0,00 %",,1,"0,00 %",,,,
B08M3X6PFG,"Hama Album Photo Couverture Rigide Tissu 30x30cm (Livre Photo, 400 photos 10 x 15cm à coller, 100 pages blanches separées par Papier Cristal, Album Scrapbooking DIY à Personnaliser) Bordeaux",Hama,"18,32 €",,,"13,50 €",,,1,,,,,
B09W5WBSGL,"Hama HS-P200 V2 Casque Micro - Casque Jack, Microphone Intégré, Léger, Télécommande Intégrée, Fonction Mute - Noir",Hama,"18,32 €",,,"13,79 €",,,1,,,,,
B08YRZC67P,"Hama Câble USB-C mâle - USB-A 3.2 Gen1 (Câble données/chargement rapide Super Speed, 5Gbit/s, 0.25 m, pour PC, Macbook, Tablette, Smartphone, Power Pack, Enceinte, Manette jeux, Garantie 10ans) Noir",Hama,"17,62 €","122,76 %",,"11,16 €","100,00 %",,2,"100,00 %",,,,
B0BL1RQ6DQ,"Hama Adaptateur USB C à Jack auxiliaire 3.5 mm (Connecteur Casque Audio, Compatible OnePlus 6T/Huawei P30 Pro/Mate 20 Pro/Samsung Galaxy S21/S21+ ou Ultra/S20/S10/S9/Note/Xiaomi/iPad Pro 2021) Blanc",Hama,"17,49 €",,,"13,11 €",,,1,,,,,
B07CGV9S3Z,"Hama Convertisseur audio ""AC80"", numérique en analogique",Hama,"17,49 €","-18,19 %",,"12,81 €","0,00 %",,1,"0,00 %",,,,
B0000AISOU,"Porte-tableaux Clip-Fix 28x35cm antireflet",Hama,"17,46 €","-21,10 %","50,00 %","11,04 €","0,00 %","50,00 %",3,"0,00 %","50,00 %",1,,
B001UBGSZE,"Hama Album Photo Fine Art (Format 36 x 32 cm, 50 Pages Noires, à Spirale) Lilas",Hama,"17,42 €","-63,96 %","-90,52 %","8,53 €","-66,67 %","-91,67 %",1,"-66,67 %","-91,67 %",,,
B007M6NJ3U,"Hama Rallonge allume-cigares ( pour voiture, pour allume-cigare, câble de 6 m, adapté aux 12-24 V, pour voiture/camion/véhicule de loisirs/caravanes, fusible de 8 A maximum) Noir",Hama,"17,41 €",,,"9,21 €",,,1,,,,,
B006JZ5ADW,"Hama Cadre Photo Philadelphia, Format Paysage, 2X 13x18 cm",Hama,"17,27 €",,"0,88 %","9,45 €",,"-5,69 %",1,,"0,00 %",,,
B0026MT4AC,"Xavax Rallonge flexible d'arrivée d'eau renforcée (pour tuyau d’entrée lave-linge et lave-vaisselle, tuyau d’arrivée de réservoir anti-flambement, 1 m, 1 pièce) Argent",xavax,"17,19 €","-94,05 %","-93,67 %","11,35 €","-94,44 %","-93,72 %",1,"-94,44 %","-93,75 %",1,"0,00 %","0,00 %"
B000VRCKS2,"Hama Album Photo Fine Art (Format 24 x 17 cm, 50 Pages Noires, à Spirale) Bleu",Hama,"17,04 €",,"-44,89 %","7,86 €",,"-33,33 %",2,,"-33,33 %",1,,
B08YS353GM,"Hama Adaptateur vidéo, fiche HDMI™ - Port VGA, Port Audio, Full-HD 1080p",Hama,"16,86 €",,,"11,44 €",,,1,,,,,
B0015L5IPA,"Coque de Protection Crystal Clear pr Samsung Galaxy M30s, transpar.",Hama,"16,66 €",,,"11,13 €",,,1,,,,,
B096XK8FJ3,"Hama Ecouteurs Bluetooth sans Fil Freedom Light (Ecouteurs TWS, Micro, Ecouteurs Intra Auriculaire, Station de Charge, Grande Autonomie, USB-C, Charge Rapide, Controle Vocale+Tactile) Blanc",Hama,"16,66 €","-55,74 %",,"15,45 €","-50,00 %",,1,"-50,00 %",,,,
B079J91FJ3,"Xavax Plaque adaptatrice pour plaque à induction (adaptateur pour plaques à induction, pour casseroles, rôtissoires, machines à expresso, adaptateur d'induction universel, 19 cm, rond) Argent",xavax,"16,66 €","28,25 %","-66,67 %","18,74 €","0,00 %","-66,67 %",1,"0,00 %","-66,67 %",,,
B0CYNHPGLH,"Hama Color 10 - Batterie Externe [Power Bank 10 000mAh] [Batterie Portable USB C Fast Charge], Compatible avec iPhones Samsung et Bien Plus - Rouge",Hama,"16,66 €",,,"14,12 €",,,1,,,,,
B08YRYYV9F,"Hama Câble HDMI 4K Garantie 10 ans (Cable HDMI High Speed avec Ethernet, Cordon HDMI 4k, 1.5m, mâle-mâle, Câble Ethernet HEC, Retour Audio, HDR, 18 Gbit/s, 600MHz, Résolution 4096x2160, Blindé) Noir",Hama,"16,64 €","-33,33 %",,"12,50 €","-33,33 %",,2,"-33,33 %",,,,
B0CKHWPSGT,"Xavax Lot de 2 dosettes permanentes (pour machines à café Philips Senseo et machines à café similaires, filtre à dosettes pour poudre de café, thé en vrac, dosettes rechargeables, filtres à café)",UNKNOWN,"16,64 €","-97,60 %",,"11,80 €","-97,60 %",,4,"-97,60 %",,,"-100,00 %",
B0BXPL8MG9,"Hama Classeur à négatifs (4 anneaux, niveau de remplissage 39 mm, feuilles rectangulaires, album à négatifs d'une pellicule photo) Jaune",Hama,"16,64 €","0,00 %","100,00 %","12,30 €","0,00 %","100,00 %",2,"0,00 %","100,00 %",,,
B08YS25RDP,"Hama Répartiteur Satellite (2 Voies Fiche F, Totalement blindé, Distributeur Sat, Protection Totale, Garantie 10 Ans) Argent",Hama,"16,33 €","22,60 %","-91,54 %","11,84 €","0,00 %","-93,10 %",2,"0,00 %","-93,10 %",,,
B002IK75DA,"Xavax Thermomètre Mécanique Spécial Four et Viandes (2 en 1, en Acier Inoxydable, Mesure Simultanée du Four et de La Température du Four, va au Lave-vaisselle) Argent, -30°C/+50°C",xavax,"16,25 €","-82,53 %","-86,98 %","9,36 €","-82,92 %","-87,50 %",1,"-83,33 %","-87,50 %",,,
B07BB6L952,"Hama Spray de nettoyage AntiDust (250 ml, gaz stable, nettoyant appareils photo, ordinateurs, claviers, vanne de pulvérisation, tube capillaire) Blanc - Bleu",Hama,"16,23 €","200,00 %","51,26 %","11,25 €","200,00 %","200,00 %",3,"200,00 %","200,00 %",,,
B0BL196X57,"Hama Chargeur sans Fil 10W QI-FC10 (Chargeur Induction, 10 W, Chargeur sans Fil Cable USB-C pour Smartphone) Noir",Hama,"16,17 €",,,"9,83 €",,,1,,,,,
B0CYQC52BQ,"Hama Album Photo ""Singo II"" 30x30cm (400 photos 10x15cm, 100 pages blanches avec intercalaires Papier Cristal, Album Scrapbooking DIY Livre photo à Personnaliser et à Coller) Terracotta",Hama,"16,07 €",,,"7,50 €",,,1,,,,,
B08SDTGG5L,"Hama Album Photo bébé ""Our Baby"" à personnaliser (Album photo de naissance, baptême, Cadeau d'anniversaire enfant, Idéal scrapbooking, 29 x32 cm, 60 Pages, Max. 300 Photos 10x15 cm) Multicolore",Hama,"16,05 €","-92,13 %","-93,55 %","8,55 €","-93,33 %","-95,18 %",1,"-93,33 %","-94,12 %",,"-100,00 %","-100,00 %"
