Programme=[Retail],Aperçu du distributeur.=[Fabrication],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Trimestre],Champ de vision.=[01/01/2025 - 31/03/2025],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les commandes","Revenus basés sur les commandes – Période antérieure (%)","Revenus basés sur les commandes – Même période l'année dernière (%)","Unités commandées","Unités commandées – Période antérieure (%)","Unités commandées – Même période l'année dernière (%)","Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B00006J9WQ,"Hama Coins Adhésifs Photos (Distributeur de 200 Coins Photos, diamètre de 10 mm, PP Anti Statique) Transparent",Hama,"19,74 €","-54,69 %","-72,07 %",14,"-60,00 %","-75,44 %","15,51 €","-68,04 %","-78,06 %","16,17 €","-71,79 %","-80,70 %",11,"-71,79 %","-80,70 %",,"-100,00 %",
B00I07LU5Y,"Hama Jeu de tournevis (universels, également adapté aux appareils Apple, 10 inserts amovibles (Phillips, Torx, Pentalob), ensemble d'outils, 12 pièces) Noir/Argent",Hama,"19,36 €",,,1,,,"19,36 €",,,"11,54 €",,,1,,,,,"-100,00 %"
B07QT6GZ6W,"Hama C-Laeta Clé USB 3.1 Gen 1 - Flash Drive 128 Go, Vitesse jusqu'à 40 Mo/s, Clef avec connecteurs USB A & USB C, pour PC/Mac/Tablette et Smartphone - Argentée",UNKNOWN,"19,27 €","-4,98 %","-60,34 %",1,"0,00 %","-66,67 %","19,27 €","-4,98 %","-60,34 %","10,60 €","-24,29 %","-74,76 %",1,"0,00 %","-66,67 %",,,
B08SFDTFS8,"Hama Câble USB pour iPhone/iPad (Connect. Lightning, USB 2.0, métal, 0,75m) Argenté, Noir",Hama,"19,20 €","6,08 %","-79,85 %",1,"0,00 %","-80,00 %","19,20 €","6,08 %","-79,85 %","13,34 €","0,00 %","-79,40 %",1,"0,00 %","-80,00 %",,,
B00NCX5T6W,"Hama Sac Photo Fancy Neopren Quad, 70E, Noir",Hama,"19,15 €",,,2,,,"19,15 €",,,"11,14 €",,,2,,,,,
B0BL1TXR6P,"Hama Casque Audio Filaire Fun (Casque Supra-auriculaire Filaire 1.2m unilatéral, Micro intégré sur écouteurs, Mains Libres, Casque Arceau Filaire Jack 3.52mm pour Smartphone Tablette PC) Noir",Hama,"19,05 €","-39,18 %",,1,"-50,00 %",,"19,05 €","-39,18 %",,"12,51 €","-50,00 %",,1,"-50,00 %",,,,
B0009N8N9I,"Hama Lot de 4 marqueurs pour CD/DVD/Blu-ray, Noir, Rouge, Bleu et Vert",Hama,"18,96 €","18,13 %","-94,70 %",4,"33,33 %","-96,75 %","35,01 €",,"-90,06 %","15,61 €",,"-94,21 %",7,,"-94,21 %",,,"-100,00 %"
B08YS3LP36,"Hama Adaptateur de prise d'antenne Coaxiale (Raccord Connecteurs Coaxial, Adaptateur SAT, Fiche Coaxiale F femelle vers Fiche coaxiale mâle)",Hama,"18,63 €",,,9,,,"18,63 €",,,"21,54 €",,,9,,,,,
B002IK2SNM,"Hama - 20563 - Colliers de serrage pour câbles, Champ inscriptible, 98mm, 25 pces, Naturel",Hama,"18,59 €","-67,50 %","-86,52 %",4,"-60,00 %","-80,95 %","18,59 €","-67,50 %","-86,52 %","11,08 €","-60,00 %","-81,40 %",4,"-60,00 %","-80,95 %",1,,
B07PD6WYDC,"Hama Mini-Album Photo à Pochettes Brushstroke (Album Photo Traditionnel 13 x 16,5 cm, 24 Pages pour 24 Photos Format 10 x 15 cm, Protection idéale, Artistique, élégant) Bleu/Jaune/Orange/Blanc",Hama,"18,57 €","-58,73 %","59,54 %",3,"-66,67 %","-25,00 %","18,57 €","-58,73 %","59,54 %","5,79 €","-66,36 %","-25,00 %",3,"-66,67 %","-25,00 %",,,"-100,00 %"
B01BIIKZCK,"Hama Carte mémoire pour téléphone (Micro SDXC pour téléphone / Classe 10, 128 GB - 80 MB/s, Adaptateur mobile) Noir",Hama,"18,53 €",,"142,54 %",1,,"0,00 %","18,53 €",,"142,54 %","11,00 €",,"17,02 %",1,,"0,00 %",,,
B001E7BC0U,"Hama Câble DisplayPort (mâle/mâle, plaqué or, double blindage) 1,80m",Hama,"18,40 €",,"-29,66 %",3,,"-25,00 %","18,40 €",,"-29,66 %","17,46 €",,"-25,00 %",3,,"-25,00 %",,,
B00006JCYL,"Hama 16772 boucle pour un filtre adapteur 67-72",Hama,"18,37 €",,,1,,,"18,37 €",,,"11,97 €",,,1,,,,,
B08YS2VWFQ,"Hama Cordon Alimentation Secteur (Contact de Protection Type F, Câble pour Bloc d'alimentation Chargeur Ordinateur Portable, Scanner, Imprimante, 1.5m, Garantie 10ans) Noir",Hama,"18,32 €",,,2,,,"18,32 €",,,"11,44 €",,,2,,,,,
B0056272K8,"Hama Bloc Multiprises 45°"" (6 Prises, Protection Contre la surtension, Prises tournées à 45°, Longueur de câble de 1,4m) Noir",Hama,"18,32 €",,,1,,,"18,32 €",,,"10,71 €",,,1,,,,,
B09W5WBSGL,"Hama HS-P200 V2 Casque Micro - Casque Jack, Microphone Intégré, Léger, Télécommande Intégrée, Fonction Mute - Noir",Hama,"18,32 €",,"-15,92 %",1,,"0,00 %","18,32 €",,"-15,92 %","13,79 €",,"0,00 %",1,,"0,00 %",,,
B000X1BGWM,"Hama Fiche universelle pour prises d' allume-cigares (fiche de sécurité universelle 16 A prise allume-cigare, câbles jusqu'à 2 x 2,5 mm², 6V - 24V, fiche allume-cigare avec serre-câble) Rouge/Noir",Hama,"18,32 €",,"-97,29 %",2,,"-96,61 %","18,32 €",,"-97,28 %","12,72 €",,"-96,61 %",2,,"-96,61 %",2,,"-33,33 %"
B0BL19JS13,"Hama Câble iPhone USB-A Lightning (Câble de charge/transfert de données/Data, USB-A 2.0 mâle vers Lightning, 1.5m, Certifié MFI, 480 MBit/s, iPad/iPhone 13/12/11/XS/XR/X/8/7/7+/6s/6/5/SE2020) Noir",Hama,"18,32 €","-73,56 %","0,00 %",1,"-75,00 %","0,00 %","18,32 €","-73,56 %","0,00 %","12,45 €","-75,00 %","0,00 %",1,"-75,00 %","0,00 %",,"-100,00 %",
B0DGL73H6Z,"Hama Coque pour iPhone 16 Pro Always Clear [Housse Anti-jaunissement] [Etui Antidérapant] - Transparent",Hama,"18,32 €","100,00 %",,2,"100,00 %",,"18,32 €","100,00 %",,"20,72 €","100,00 %",,2,"100,00 %",,,,
B0DTTL7517,"Hama Coque pour Samsung Galaxy S25+ Extreme Protect [Housse Anti-jaunissement] [Etui D3O®] [Coque Robuste] - Noir",Hama,"18,32 €",,,1,,,"18,32 €",,,"16,48 €",,,1,,,,,
B00IZA0RTQ,"Thomson Support mural TV WAB056 (VESA jusqu'à 400x400, Fixe, pour une diagonale d´écran de 58 à 142 cm (de 23"" à 56"")) Noir",Thomson,"18,32 €",,"-88,12 %",1,,"-85,71 %","18,32 €",,"-88,12 %","13,60 €",,"-85,71 %",1,,"-85,71 %",,,
B01LXBUDEJ,"Hama Pêle-mêle cadres photo portr., 1 10x15cm, 1 10x10cm, 1 9x10cm",Hama,"18,32 €","-88,67 %","-96,75 %",2,"-81,82 %","-95,45 %","18,32 €","-89,58 %","-96,80 %","13,18 €","-83,33 %","-95,56 %",2,"-83,33 %","-95,56 %",,,"-100,00 %"
B0DGL96V5R,"Hama Coque pour iPhone 16 Pro Max Extreme Protect [Housse Anti-jaunissement] [Etui D3O®] [Coque Robuste] - Transparent",Hama,"18,32 €",,,1,,,"18,32 €",,,"16,78 €",,,1,,,,,
B00U7HQ8LG,"Hama Clé USB 3.0 ""Laeta"", 128 Go, 40 Mo/s, marron",Hama,"17,66 €",,,1,,,"17,66 €",,,"12,40 €",,,1,,,,,
B08YRZC67P,"Hama Câble USB-C mâle - USB-A 3.2 Gen1 (Câble données/chargement rapide Super Speed, 5Gbit/s, 0.25 m, pour PC, Macbook, Tablette, Smartphone, Power Pack, Enceinte, Manette jeux, Garantie 10ans) Noir",Hama,"17,62 €","122,76 %",,2,"100,00 %",,"17,62 €","122,76 %",,"11,16 €","100,00 %",,2,"100,00 %",,,,
B0BL1RQ6DQ,"Hama Adaptateur USB C à Jack auxiliaire 3.5 mm (Connecteur Casque Audio, Compatible OnePlus 6T/Huawei P30 Pro/Mate 20 Pro/Samsung Galaxy S21/S21+ ou Ultra/S20/S10/S9/Note/Xiaomi/iPad Pro 2021) Blanc",Hama,"17,49 €",,,1,,,"17,49 €",,,"13,11 €",,,1,,,,,
B07CGV9S3Z,"Hama Convertisseur audio ""AC80"", numérique en analogique",Hama,"17,49 €","-18,19 %",,1,"0,00 %",,"17,49 €","-18,19 %",,"12,81 €","0,00 %",,1,"0,00 %",,,,
B0000AISOU,"Porte-tableaux Clip-Fix 28x35cm antireflet",Hama,"17,46 €","-21,10 %","50,00 %",3,"0,00 %","50,00 %","17,46 €","-21,10 %","50,00 %","11,04 €","0,00 %","50,00 %",3,"0,00 %","50,00 %",1,,
B007M6NJ3U,"Hama Rallonge allume-cigares ( pour voiture, pour allume-cigare, câble de 6 m, adapté aux 12-24 V, pour voiture/camion/véhicule de loisirs/caravanes, fusible de 8 A maximum) Noir",Hama,"17,41 €",,,1,,,"17,41 €",,,"9,21 €",,,1,,,,,
B0BL19VVMH,"Hama Support Téléphone Voiture Easy Snap (pour Smartphones Largeur de 5.5 à 8.5 cm, Fixation Clip Grille aération, pivotable 360°) Noir",Hama,"17,25 €",,"-5,84 %",1,,"0,00 %","17,25 €",,"-5,84 %","11,79 €",,"-0,51 %",1,,"0,00 %",,,"-100,00 %"
B0CP84WTY8,"Hama Plateau Tournant Universel Hama 30cm (Plateau Rond Rotatif 360° Multifonction, Taille L, Supporte 80 kg, idéal pour TV, Enceintes, Ecrans, Plantes, Ustensiles de Cuisine, Modelisme) Noir",Hama,"17,12 €","-62,26 %",,1,"-50,00 %",,"17,12 €","-62,26 %",,"14,24 €","-50,00 %",,1,"-50,00 %",,,,
B01HPB98WM,"Hama Clé USB C-Laeta (USB3.1/USB3.0 Type-C, 64GB, Double clé USB, pour Ordinateur Portable, téléphone Mobile, Tablette, OTG, 40 Mo/s, boîtier en métal, USB Type-C, clé de téléphone Portable) Argent",Hama,"17,02 €","27,30 %","24,14 %",1,"0,00 %","0,00 %","17,02 €","27,30 %","24,14 %","9,80 €","0,00 %","0,00 %",1,"0,00 %","0,00 %",,,
B00005QFAF,"Best Price Square Spirit Level,2 Bubble,Hot-Shoe Mount 5411 by HAMA",Hama,"16,97 €",,"-48,14 %",1,,"-50,00 %","16,97 €",,"-48,14 %","10,93 €",,"-50,00 %",1,,"-50,00 %",,,
B001UBD140,"Hama Album Photo Fine Art (Format 24 x 17 cm, 50 Pages Noires, à Spirale) Lilas",Hama,"16,94 €","-37,38 %","-40,10 %",2,"-33,33 %","-50,00 %","16,94 €","-37,38 %","-40,10 %","7,86 €","-33,39 %","-45,79 %",2,"-33,33 %","-50,00 %",,,
B0015L5IPA,"Coque de Protection Crystal Clear pr Samsung Galaxy M30s, transpar.",Hama,"16,66 €",,,1,,,"16,66 €",,,"11,13 €",,,1,,,,,
B08YRYYV9F,"Hama Câble HDMI 4K Garantie 10 ans (Cable HDMI High Speed avec Ethernet, Cordon HDMI 4k, 1.5m, mâle-mâle, Câble Ethernet HEC, Retour Audio, HDR, 18 Gbit/s, 600MHz, Résolution 4096x2160, Blindé) Noir",Hama,"16,64 €","-33,33 %",,2,"-33,33 %",,"16,64 €","-33,33 %",,"12,50 €","-33,33 %",,2,"-33,33 %",,,,
B0C5JQPPRX,"Hama C-Rotate Pro Clé USB 3.1 - Flash Drive 32 Go, Vitesse jusqu'à 70 Mo/s, Clef avec connecteurs USB A & USB C, pour PC/Mac/Tablette et Smartphone - Argentée",Hama,"16,64 €",,,2,,,"16,64 €",,,"14,20 €",,,2,,,,,
B0BL19BB3C,"Hama Chargeur Rapide 25W (Chargeur USB-C Rapide, Chargeur Qualcomm® Quick Charge™ 2.0/3.0, Chargeur Mini Compact, Chargeur PD) Blanc",Hama,"16,11 €",,,1,,,"16,11 €",,,"15,47 €",,,1,,,,,
B017JY4XHK,"Hama Laeta Twin Clé USB 2.0 - Flash Drive 128 Go, Vitesse jusqu'à 15 Mo/s, Clef avec connecteurs USB A & Micro USB, pour PC/Mac/Tablette et Smartphone - Grise",Hama,"15,98 €",,,1,,,"15,98 €",,,"9,90 €",,,1,,,,,
B0DGL6VC12,"Hama Coque pour iPhone 16 Plus Daily Protect [Housse de Protection avec Rangement Carte] [Etui à Rabat] - Noir",Hama,"15,82 €",,,1,,,"15,82 €",,,"14,20 €",,,1,,,,,
B0D6CC34HZ,"Hama Coque pour iPhone 15 ""Daily Protect [Housse de Protection avec Rangement Carte] [Etui à Rabat] - Noir",Hama,"15,82 €",,,1,,,"15,82 €",,,"14,20 €",,,1,,,,,
B08YRYB7W3,"Hama Câble Réseau RJ45 (Câble Ethernet Cat 6a, 10 Gbit/s, blindé S/FTP, 10m, Garantie 10ans, Idéal pour PC, ordinateur portable, téléviseur, console de jeux, routeur, commutateur, hub) Noir",Hama,"15,82 €","-48,67 %",,1,"-50,00 %",,"15,82 €","-48,67 %",,"12,55 €","-50,00 %",,1,"-50,00 %",,,,
B08SFHWQDC,"Hama Câble HDMI (Cable HMDI ultra haute vitesse, Certifié, Mâle-Mâle, Ultra HD, 8K@60 Hz /4K@120Hz, 3.0m, Garantie 10ans, résolution 7680x4320pixels, EARC supportant les formats audio) Noir",Hama,"15,74 €",,,1,,,,,,,,,,,,,,
B00A44N3MY,"Câble de liaison ""AluLine"", fiche jack 3,5mm - fiche jack 3,5mm 90°, 0,75 m",Hama,"15,51 €","-35,37 %",,2,"-33,33 %",,"15,51 €","-35,37 %",,"15,92 €","-28,96 %",,2,"-33,33 %",,,,
B08R2KGHNC,"Hama Câble Ethernet 3m Garantie 10ANS (Câble Réseau LAN, Cable RJ45, CAT8, 40 Gbit/s, S/FTP, blindé, contacts plaqués or, LSZH zéro halogène) noir",Hama,"15,42 €",,"-2,03 %",1,,"0,00 %","15,42 €",,"-2,03 %","9,78 €",,"0,00 %",1,,"0,00 %",,"-100,00 %",
B09GLC46PK,"Hama Coque iPhone 13 Pro Max Étui Portefeuille Slim Pro pour Apple, Noir",Hama,"15,40 €",,"-52,10 %",1,,"-50,00 %","15,40 €",,"-52,10 %","11,72 €",,"-50,00 %",1,,"-50,00 %",,,
B01N4PN9J2,"Chargeur, USB Type-C, 3A, noir",Hama,"15,17 €","-39,27 %",,1,"-50,00 %",,"15,17 €","-39,27 %",,"11,53 €","-50,26 %",,1,"-50,00 %",,,,
B00NCX5GQU,"Hama Etui de protection photo/vidéo semi-rigide ""Hardcase Colour Style"" (80M, EVA, sacoche avec coque, anti-choc, pour le voyage, appareil petit format, ultra-compact, compact, MP3, MP4, iPod) Noir",UNKNOWN,"14,99 €","-81,13 %","0,00 %",1,"-80,00 %","0,00 %","14,99 €","-81,13 %","0,00 %","10,09 €","-80,13 %","0,00 %",1,"-80,00 %","0,00 %",1,,
B0CYNBTBP5,"Hama 20W Chargeur USB C Rapide Compatible iPhone, Samsung - [PD + QC 3.0] [Recharge Optimisée] [1 Port USB C] Noir",Hama,"14,99 €",,,1,,,"14,99 €",,,"11,61 €",,,1,,,,,
B08YRYNK16,"Hama Câble USB-C 'Flexi-Slim' (USB 2.0, 480 Mbit/s, 0.75 m, pour PC, ordinateur, Macbook, Tablette, Smartphone, Power Pack, Enceinte, Manette de jeux, garantie 10ans) Noir",Hama,"14,98 €","0,00 %",,2,"0,00 %",,"14,98 €","0,00 %",,"12,54 €","-0,08 %",,2,"0,00 %",,,,
B00R5NE68C,"Hama Filtre réjecteur LTE(4G)/GSM",Hama,"14,98 €",,,1,,,"14,98 €",,,"12,71 €",,,1,,,,,
B07CGZY714,"Hama Loupe de Lecture à LED Basic 90 LED (1 unité, grossissement x4, diamètre de 90 mm, Taille de 94 mm x 202 mm x 16 mm) Noir/Transparent",Hama,"14,98 €","-33,33 %",,2,"-33,33 %",,"14,98 €","-33,33 %",,"11,92 €","-33,33 %",,2,"-33,33 %",,,,
B00DY5BLZQ,"Hama Cadre Portrait (Taille de Cadre 21x29,7 cm, Taille de Photos 21x29,7 cm, Acrylique, Format Horizontal, en Plastique, 1 Photo par Cadre, élégant, Simple, Classique) Gris",Hama,"14,98 €","-67,25 %","-90,48 %",2,"-50,00 %","-90,48 %","7,49 €","-87,66 %","-95,24 %","5,36 €","-83,33 %","-95,24 %",1,"-83,33 %","-95,24 %",,,"-100,00 %"
B00QRHG81K,"Hama Clé USB 3.0 ""Laeta Twin (FlashPen, OTG, Aluminium, USB 3.0, jusqu'à 40 Mo/s, 16GB) Noir",Hama,"14,98 €","32,57 %","-26,35 %",2,"100,00 %","0,00 %","14,98 €","32,57 %","-26,35 %","13,00 €","100,00 %","20,93 %",2,"100,00 %","0,00 %",,,
B07NH3HKGK,"Hama Démarreur pour tubes LED",Hama,"14,97 €",,,3,,,"14,97 €",,,"11,25 €",,,3,,,,,
B08YRXWRWT,"Hama Adaptateur USB C vers USB 3.2 Garantie 10 Ans (Adaptateur USB-C Male vers USB-OTG Femelle) Noir",Hama,"14,97 €","-70,95 %",,3,"-62,50 %",,"14,97 €","-70,95 %",,"9,27 €","-62,50 %",,3,"-62,50 %",,,"-100,00 %",
B01GOEOVDM,"Hama Présentoir de Distributeur de pastilles adhésives (1 distributeurs, 300 coins photos, diamètre de 6 mm) Transparent",Hama,"14,96 €","0,00 %","-62,53 %",4,"0,00 %","-50,00 %","14,96 €","0,00 %","-62,53 %","9,04 €","0,00 %","-50,00 %",4,"0,00 %","-50,00 %",,,
B0BL1RVWT2,"Hama Câble Micro-USB Métal (Câble de charge et transfert de données USB-A 2.0 mâle vers Micro-USB, Fiche Aluminium, câble anti-torsion, Gaine en métal élégante et robuste 1.5 m) Anthracite",Hama,"14,42 €",,,1,,,,,,,,,,,,,,
B08BFFFTKJ,"Hama Album photo Jumbo ""Romance"" à personnaliser (Album Photo Livre de Mariage ou naissance bébé, Livre d'or ou cadeau, 30x30 cm, 80 pages, Motif cœur, Titre Love, 320 photos 10x15 cm) Beige/blanc",Hama,"14,17 €","-73,61 %","-91,28 %",1,"-75,00 %","-90,91 %","14,17 €","-73,61 %","-92,38 %","6,19 €","-75,00 %","-93,53 %",1,"-75,00 %","-92,31 %",,,
B06XCBWTRC,"Hama Câble audio avec jack de 3,5 mm ""Elite"", métal, doré, anthrac., 0,75 m",UNKNOWN,"14,16 €",,,1,,,"14,16 €",,,"6,12 €",,,1,,,,,
B08YRYTLNX,"Hama Câble d'Antenne TV coudé 90° (Cable TV Coaxial Mâle - Coaxial Femelle, 95 db, 5 m, plaqué or, Connexion d'un Téléviseur vers une Fiche TV Murale ou vers un Décodeur) Blanc",Hama,"14,16 €",,,1,,,"14,16 €",,,"10,40 €",,,1,,,,,
B008JCRCWK,"Xavax Douille de raccord (pour Siphons Intégration dans mur sans Ouverture de Nettoyage, pour Lave-linge et Lave-vaisselle, 90 degrés, Raccord de Tuyau de 20-23 mm) Blanc/Bleu",xavax,"14,16 €",,"-50,00 %",1,,"-50,00 %","14,16 €",,"-50,00 %","8,19 €",,"-55,42 %",1,,"-50,00 %",,,
B08YRYCMP3,"Hama Câble d'alimentation Secteur avec Terre (câble Alimentation pour Ordinateur/Notebook/TV, Adaptateur Secteur, Prise de Terre Type F, Fiche trèfle à 3 Broches, 1.5 m, Garantie 10ans) Noir",Hama,"14,16 €",,"-55,92 %",1,,"-75,00 %","14,16 €",,"-55,92 %","6,52 €",,"-74,87 %",1,,"-75,00 %",,,
B09GLCX9G9,"Hama Coque iPhone 13 Mini Étui Portefeuille Slim Pro pour Apple, Noir",Hama,"14,16 €","0,00 %","-75,00 %",1,"0,00 %","-75,00 %","14,16 €","0,00 %","-75,00 %","11,13 €","0,00 %","-74,42 %",1,"0,00 %","-75,00 %",,,
B07GWKKNBZ,"Support Mural pour Sonos One/One SL, Blanc",Hama,"14,16 €",,,1,,,"14,16 €",,,"9,33 €",,,1,,,,,
B0089CJLC4,"Hama Support mural TV ultra plat pour TV écran plat entre 48 cm et 117 cm (19"" à 46""), jusqu'à 25 kg de charge supportée, VESA 200x200, Noir",Hama,"14,16 €",,"-87,50 %",1,,"-87,50 %","14,16 €",,"-87,50 %","10,35 €",,"-87,40 %",1,,"-87,50 %",,,"-100,00 %"
B0792TCS2C,"Hama Pochette Up to Fashion (pour 24 disques, CD/DVD/Blu-Ray/Livres Audio, étui de Rangement, Gain de Place pour la Voiture, la Maison) Bleu",Hama,"14,14 €","-77,13 %","-94,03 %",2,"-71,43 %","-93,94 %","14,14 €","-77,13 %","-94,22 %","8,88 €","-71,29 %","-94,09 %",2,"-71,43 %","-94,12 %",,,
B09NYH572M,"Hama Clé USB C 64 Go 'C-Laeta (Flash Drive Double connecteurs USB C-USB A, USB 3.1/3.0, Stockage de données Universel en Aluminium, Digital Storage pour Smarthphone Tablette PC) Argent",Hama,"13,64 €",,,1,,,"13,64 €",,,"9,40 €",,,1,,,,,
B0B59SP3PC,"Hama Clé WiFi Nano N150 (Adaptateur USB WiFi, Dongle WiFi USB 2.0n 2.4GHz, 150Mbit/s, Compatible WPA/WPA2 et WEP 128/64 Bits)",Hama,"13,32 €",,,1,,,"13,32 €",,,"12,29 €",,,1,,,,,
B002QPPBME,"Hama Cadre photo ""Bristol"" pour portrait (taille de cadre 13x18 cm, taille de photos 13x18 cm, photos format horizontal ou vertical, en métal, 1 photo par cadre, élégant, simple, classique) Argent",Hama,"13,32 €","-92,19 %","-98,19 %",2,"-91,30 %","-97,96 %","13,32 €","-92,52 %","-98,13 %","9,78 €","-91,67 %","-97,89 %",2,"-91,67 %","-97,89 %",,,"-100,00 %"
B0000AISE1,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 29,7 x 42 cm, Anti-Reflex) Blanc",Hama,"13,32 €",,"-79,83 %",1,,"-83,33 %","13,32 €",,"-79,83 %","4,40 €",,"-83,05 %",1,,"-83,33 %",,,
B003587KGG,"Hama Câble de Liaison AluLine (fiche Jack 3,5 mm mâle, stéréo - 2 RCA mâles, Gaine en Tissu, 2 m) Argent",Hama,"13,28 €",,,2,,,"13,28 €",,,"15,10 €",,,2,,,,,
B08YS3XVDK,"Hama Câble HDMI 4K Garantie 10 ans (Cable HDMI High Speed avec Ethernet, Cordon HDMI 4k, 5m, mâle-mâle, Câble Ethernet HEC, Retour Audio, HDR, 18 Gbit/s, 600MHz, Résolution 4096x2160, Blindé) Noir",Hama,"13,12 €","-50,75 %",,1,"-50,00 %",,"13,12 €","-50,75 %",,"11,50 €","-50,00 %",,1,"-50,00 %",,,,
B079NH8R1F,"Lot d’accessoires 7 en 1 pour manette Pro Nintendo Switch, noirs",Hama,"12,90 €","200,00 %",,3,"200,00 %",,"17,20 €",,,"17,68 €",,,4,,,3,,
B0017232Y6,"Hama Adaptateur AUX-In pour Becker/Blaupunkt/VDO vers jack mâle 3,5mm",Hama,"12,70 €",,,1,,,"12,70 €",,,"6,25 €",,,1,,,,,"-100,00 %"
B002N8WE2Y,"Hama Etui universel (pour cartes mémoire, pour cartes SD, pour 12 cartes SD) Noir",Hama,"12,50 €",,,1,,,"12,50 €",,,"7,71 €",,,1,,,,,
B00006IVNE,"Hama Multiprise 6 Prises 16A avec Interrupteur (Rallonge multiprises 3m, Bloc 6 Prises Type F Schuko, 3680W Max, Idéal Bureau PC luminaires, Atelier, Meuble TV, Garage) Blanc",Hama,"12,49 €",,,1,,,"12,49 €",,,"8,37 €",,,1,,,,,
B0C2PGLMGX,"Hama MW-500 Recharge Souris sans Fil - Technologie 2.4Ghz, Rechargeable en USB C, Capteur Blue Wave 1600 dpi, Technologie Smart-Link, Clics Silencieux, Droitier/e - Rouge Bordeau",Hama,"12,49 €","0,00 %","-83,94 %",1,"0,00 %","-75,00 %","24,98 €",,"-67,89 %","25,79 €",,"-50,00 %",2,,"-50,00 %",,,
B0CP84S143,"Hama Support Mural TV Inclinable Garantie 10ans (TV 10"" à 26"", 66cm et 30Kg Max, Parfait pour Amazon Echo Show 15, Inclinaison + 10°/- 15°, VESA 100 x 100 Max, Chevilles Fisher & Gabarit) Noir",Hama,"12,49 €",,,1,,,"12,49 €",,,"9,53 €",,,1,,,,,
B0BL1QRYP7,"Hama MW-400 V2 Souris sans Fil - Technologie 2.4Ghz, Capteur 1600 dpi, Technologie Smart-Link, Droitier/e - Verte",Hama,"12,49 €",,"-25,12 %",1,,"0,00 %","12,49 €",,"-25,12 %","10,94 €",,"0,83 %",1,,"0,00 %",,,
B0BL1T6W5M,"Hama MW-400 V2 Souris sans Fil - Technologie 2.4Ghz, Capteur 1600 dpi, Technologie Smart-Link, Droitier/e - Noire",Hama,"12,49 €",,,1,,,"12,49 €",,,"10,85 €",,,1,,,,,
B0C5JQM1NJ,"Hama Uni-C Rotate Pro Clé USB 3.1 - Flash Drive 64 Go, Vitesse jusqu'à 70 Mo/s, Clef avec connecteur USB C, pour PC/Mac - Argenté",Hama,"12,49 €",,,1,,,"12,49 €",,,"8,20 €",,,1,,,,,
B08YS27VF2,"Hama Câble USB C USB A 0.75m Garantie 10ANS (mâle-mâle, Cable de charge, USB 2.0, 480 Mbps,Protection Anti-Pliage, Cable iPhone 16/15, Samsung, iPad) Noir",Hama,"12,48 €",,"26,83 %",2,,"100,00 %","12,48 €",,"26,83 %","10,70 €",,"100,37 %",2,,"100,00 %",,,
B00006J6EV,"Hama Boîtier Double (pour DVD, Convient également aux CD et disques Blu-Ray, avec Film pour l'insertion de la Jaquette, Lot de 5) Noir",Hama,"12,48 €","-91,89 %","-95,44 %",3,"-91,89 %","-90,91 %","12,48 €","-91,89 %","-95,44 %","10,10 €","-91,62 %","-90,58 %",3,"-91,89 %","-90,91 %",,,
B0749N4FNZ,"Hama Cadre Photo en Plastique Chalet (Cadre de 15 cm x 20 cm, pour Les Photos de Taille 10 cm x 15 cm, polystyrene (PS), Verre Reflex, avec Crochet et Pied) Menthe Pastel",Hama,"12,48 €","-33,33 %",,2,"-33,33 %",,"12,48 €","-33,33 %",,"8,80 €","-33,33 %",,2,"-33,33 %",,,,
B0C5JNJW9Z,"Hama NiMH Pile Rechargeable AAA Micro, 1000 mAh (Lot de 2 Batteries Rechargeables Pré-Chargées, 1.2 V, Economique et Ecologique)",Hama,"12,47 €",,,1,,,"12,47 €",,,"3,80 €",,,1,,,,,
B0163ZHC38,"Hama Carte SDXC Classe 10 - Carte SD 64 Go, Vitesse jusqu'à 90 Mo/s, Carte Mémoire Compatible UHS-I, pour Ordinateur/Appareil Photo/Smartphone - Bleu",Hama,"12,42 €","-74,33 %",,1,"-75,00 %",,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B081S7PDHN,"Hama Support Universel trépied Pro II (pour Smartphones d’Une Largeur de 4,8 cm à 9,5 cm, Poids de 40 g, Filetage trépied 1/4"", avec déclencheur à Distance Bluetooth BRS2) Noir",Hama,"12,42 €","-66,67 %","-67,45 %",1,"-66,67 %","-66,67 %","12,42 €","-66,67 %","-67,45 %","10,31 €","-66,62 %","-66,67 %",1,"-66,67 %","-66,67 %",,,
