Programme=[Retail],Aperçu du distributeur.=[Fabrication],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Semaine],Champ de vision.=[16/02/2025 - 22/02/2025],Rapport mis à jour=[21/03/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les commandes","Unités commandées","Chiffre d’affaires basé sur les expéditions","COGS expédié","Unités expédiées","Retours client"
B000GIGR4O,"Hama Mini microphone pour ordinateur portable (seulement 23 x 32 mm, métal précieux) Argent",Hama,"8,22 €",1,"8,22 €","2,80 €",1,
B096YDY67K,"Hama Chiffon de Nettoyage en Microfibres Pocket (Chiffon avec Sac de Rangement et Mousqueton, idéal pour Appareil Photo Objectif Écran Caméra Smartphone Ipad Bijoux Filtre Lunette)",Hama,"7,91 €",1,"7,91 €","3,45 €",1,
B0BL1R8Y3V,"Hama Cordon alimmentation, coudé des 2 côtés, fiche Euro, Forme en 8/C7, 5 m, Noir",Hama,"7,90 €",1,"7,90 €","8,39 €",1,
B07PHQ17NW,"Hama Album à Spirale 'Watercolor Moments', 28 x 24 cm, 50 Pages Blanches",Hama,"7,49 €",1,"7,49 €","4,68 €",1,
B01K47G7VO,"Mini album photo à pochettes ""La Fleur"" pr 40 photos 10 x 15 cm, blc",Hama,"7,48 €",2,"3,74 €","2,49 €",1,
B00006JAS7,"Hama lot de 2 Fiches d’antenne coaxiale TV (Diam 9.52mm, 1 Mâle+1 Femelle), Blanc",Hama,"7,48 €",2,"7,48 €","4,66 €",2,
B00006JCZK,"Hama Filtre UV (Anti-UV Et Protection, Compensation 2X, Traitement Antireflet, pour Objectifs D'appareils Photo 62 Mm, O-Haze, Traité) Noir",Hama,"7,42 €",1,"7,42 €","7,63 €",1,
B0002VFL1K,"Hama Pochettes pour CD-ROM/DVD-ROM (Pochettes CD plastique, pochette de protection colorées, lot de 50, Multicolore) Bleu/Orange/Violet/Rose/Vert",Hama,"7,07 €",1,"7,07 €","4,88 €",1,
B000Z1UORI,"Hama Album Photo Fine Art (Format 24 x 17 cm, 50 Pages Noires, à Spirale) Noir",Hama,"7,07 €",1,"7,07 €","3,93 €",1,2
B0000AHICD,"Hama Boîtier ""Slim"" double (pour CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, lot de 10) Transparent",Hama,"6,66 €",1,"6,66 €","5,07 €",1,
B0002W6B90,"Hama Interrupteur pour véhicules (Interrupteur de voiture, rond, 10 A, 12 V, interrupteur à bascule) Noir",Hama,"6,66 €",1,"6,66 €","2,90 €",1,
B0019DPZPC,"Hama 29308 Présentoir de Distributeur de pastilles adhésives, Transparent (1 distributeurs, 1000 coins photos, 12 x 13 mm)",Hama,"6,64 €",2,"6,64 €","4,62 €",2,
B0000AISEE,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 30 x 30 cm, Anti-Reflex) Blanc",Hama,"6,24 €",1,,,,
B08YRZD1X6,"Hama Câble Optique Audio 3m (Cable Toslink Audio Optique, Cable fibre Optique Audio pour Home Cinema, Barre de Son, TV, Samsung, Bose, LG, Sony, Sonos, PS4, Xbox, fiche Mâle ODT) Noir",Hama,"5,92 €",1,"11,84 €","17,32 €",2,
B003LSETI2,"Hama Sangle pour Bagages (Sangle simple pour la Fermeture Sécurisée de la Valise lors d'un Voyage, 5 x 200 cm) Noir",Hama,"5,82 €",1,"5,82 €","4,47 €",1,
B01BBTCVKA,"Hama Album Photo ""Fine Art"" (format 30 x 30 cm, 100 pages blanches, sans spirale) Malibu",Hama,"5,44 €",1,"13,48 €","8,82 €",1,
B001E7BC0U,"Hama Câble DisplayPort (mâle/mâle, plaqué or, double blindage) 1,80m",Hama,"5,42 €",1,"5,42 €","5,82 €",1,
B072Q7PYNN,"Hama Album photo ""Cool Story"" (format album de 18 cm x 13 cm, pour 20 photos au format 11 cm x 15 cm, 20 pages, élégant, à coller) Multicolore",Hama,"5,07 €",1,"5,07 €","5,84 €",1,
B004IYLMHE,"Hama Clé USB 2.0 ""Rotate, 8 GB (10 MB/s, Flashpen Rotate) Noir/Argenté",Hama,"4,99 €",1,,,,
B07NH31NL6,"Couvercle Pare-poussière pour Clavier, Transparent",Hama,"4,57 €",1,,,,
B08YRZZ4V3,"Hama Adaptateur Audio, fiche Jack mâle 3,5 mm- f. Femelle RCA, stéréo, Métal, Garantie 10 Ans, Noir",HAMA,"4,16 €",1,"4,16 €","4,28 €",1,
B00006JAOZ,"Hama Fusibles en Verre (fusible de voiture, 40A, 10 x 38mm, plaqué or, 2 pièces) Or/Transparent",Hama,"4,16 €",1,,,,
B07BB9H64Z,"Hama Bombe Air Sec 125ml All Position Aérosol – Dépoussiérant – Spray nettoyant – Nettoyage Pour PC, matériel Informatique et autres appareils électroniques",Hama,"4,16 €",1,"4,16 €","3,26 €",1,
B08YS3LP36,"Hama Adaptateur de prise d'antenne Coaxiale (Raccord Connecteurs Coaxial, Adaptateur SAT, Fiche Coaxiale F femelle vers Fiche coaxiale mâle)",Hama,"4,14 €",2,"4,14 €","4,77 €",2,
B07BBGWQSB,"Tapis de souris ""Work in Progress""",Hama,"3,78 €",1,"3,78 €","2,05 €",1,
B01K47G660,"Mini album photo à pochettes pour 40 photos au format 10 x 15 cm, noir",Hama,"3,74 €",1,,,,
B0000AHIFI,"Hama Passe-partout Premium, blanc neige, 20 x 30 cm",Hama,"3,74 €",1,"7,48 €","3,48 €",2,
B00006J9WQ,"Hama Coins Adhésifs Photos (Distributeur de 200 Coins Photos, diamètre de 10 mm, PP Anti Statique) Transparent",Hama,"2,82 €",2,"12,69 €","13,23 €",9,
B09RGXWK99,"Hama Casque-Micro pour téléphone sans Fil (Casque Supra aural avec Arceau Ouvert Ajustable, Réglage Volume sur Le câble, Jack 2.5 mm, 1.20 m, Garantie 10ans) Noir/Argent",Hama,"0,00 €",0,"23,32 €","17,28 €",1,
B000JIA828,"Hama Pochettes de protection (en papier pour CD/DVD/Blu-Ray, lot de 100) Bleu/Vert/Orange/Rouge/Jaune",Hama,"0,00 €",0,,,,
B0000AI2UP,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 50 x 70 cm, Anti-Reflex) Blanc",Hama,"0,00 €",0,,,,2
B0000AIRRP,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 40 x 60 cm, Anti-Reflex) Blanc",Hama,"0,00 €",0,,,,
B00006JAOU,"Hama Fusibles en verre (fusible voiture, 60A, , AGU, 10 x 38mm, plaqué or, 2 pièces) Or/Transparent",Hama,"0,00 €",0,"6,53 €","1,76 €",1,
B07FPZLB75,"Hama Tapis de Souris (fabriqué en Aluminium, Tapis de Souris élégant pour Souris Laser/Optique, antidérapant, Dur, Fin, effaçable, 22 x 0,3 x 18 cm) Argent",Hama,"0,00 €",0,,,,
B00006J4IM,"Hama Préamplificateur phono stéréo ""PA 506"" (avec alimentation secteur 230V/50 Hz, pour platines, 3000mA, câble Cinch 0,9 m) Noir",Hama,"0,00 €",0,,,,1
B00A44N3MY,"Câble de liaison ""AluLine"", fiche jack 3,5mm - fiche jack 3,5mm 90°, 0,75 m",Hama,"0,00 €",0,"7,12 €","7,96 €",1,
B0187XDXPA,"Hama Casque Essential HS 300"" avec Microphone (Ultra-léger, Oreillettes rembourrées, Casque stéréo, chaîne stéréo, réglage du Volume sur Le câble, Longueur de câble de 2 m, Prise Jack 3,5 mm) Noir",Hama,"0,00 €",0,,,,
B00FQOM5J4,"Horloge murale ""PG-220"", Mécanisme silencieux, Blanc",Hama,"0,00 €",0,"14,16 €","8,96 €",1,
B0BL1T1R5Y,"Hama Casque TV ShellTV (Casque Circum-Auriculaire Stéréo, idéal télé, câble Extra Long 6m, Jack 3.52mm mâle, Adaptateur Jack 6.35mm mâle Inclus, 20 Hz-20 kHz, 32 ohms, 113 DB/MW) Noir",Hama,"0,00 €",0,"21,66 €","12,95 €",1,
B00UYZ1O3I,"Hama Support Plafond (pour Diagonale d'écran de 81 à 165cm (32"" à 65""), pour Un Maximum de 50 kg, VESA jusqu'à 400 x 400) Noir",Hama,"0,00 €",0,,,,1
B000EOVQCS,"Hama Pochettes de Protection Doubles (en Plastique, pour CD/DVD/Blu-Ray, 2 CD par Pochette, Lot de 50) Blanc/Transparent",Hama,"0,00 €",0,,,,
B00006J4GV,"Hama Multiprise 3 Prises 16A avec Interrupteur (Rallonge multiprises 3m, Bloc 3 Prises Type F Schuko, Idéal Bureau PC luminaires, Atelier, Meuble TV, Garage) Blanc",Hama,"0,00 €",0,,,,
B0000AI2T9,"Hama Cadre photo en plastique ""Sevilla"" (taille du Cadre de 40 x 60 cm avec bordure de 13 mm x 20 mm, pour une photo de 30 x 45 cm) Blanc",Hama,"0,00 €",0,,,,1
B08HQH5PSV,"Hama Horloge Murale Numérique Jumbo (Radio-pilotée DCF, Très Grand Format d’Affichage, Affichage XL Heure-Date-température int.-humidité, à Suspendre ou Poser) Noir",Hama,"0,00 €",0,"533,20 €","400,00 €",10,
B009HSQ3YS,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages noires, à spirale) Taupe",Hama,"0,00 €",0,"18,99 €","8,45 €",1,
B086XRXHK2,"Hama Station météo sans fil ""Black Line"" (avec capteur extérieur, affichage heure, date, température, humidité et prévision météo), noire",Hama,"0,00 €",0,,,,1
B0BL1TNWQ4,"Hama Câble Micro-USB Reflective (Câble de charge et transfert de données USB-A 2.0 mâle vers Micro-USB, Fiche Aluminium, Cordon Réflechissant Anti-torsion, Gaine en nylon tressé, 1.5 m) Bleu",Hama,"0,00 €",0,"12,23 €","9,09 €",1,
B000VRCKS2,"Hama Album Photo Fine Art (Format 24 x 17 cm, 50 Pages Noires, à Spirale) Bleu",Hama,"0,00 €",0,,,,2
B0000AHIE0,"Hama Cadre portrait (taille de cadre 13x18 cm, taille de photos 13x18 cm, acrylique, format horizontal, en plastique, 1 photo par cadre, élégant, simple, classique) Transparent",Hama,"0,00 €",0,,,,
B07PQHPTSG,"THOMSON Casque TV Stéthoscope HED4408 (câble de 8 m, léger pour Personnes âgées et porteurs de Lunettes, Casque stéréo pour TV, Casque Intra-auriculaire, Prise 3,5 mm, avec Adaptateur 6,35 mm) Noir",Thomson,"0,00 €",0,,,,1
B08SDTJ954,"Hama Album Livre Photo bébé ""To The Moon"" à personnaliser (Photo de naissance, baptême, Cadeau d'anniversaire enfant, Idéal scrapbooking, 25 x 25 cm, 50 Pages blanches, Max. 100 Photos 10x15 cm)",Hama,"0,00 €",0,,,,1
B00006IVSE,"Hama Feuillets pour CD (avec 60 fiches pour étiquetage, archivage, 10 étuis pour 6 CD/DVD/Blu-Ray, adaptés aux dossiers A4, Format A4, pour Le Rangement) Transparent",Hama,"0,00 €",0,,,,
B08GD1F58J,"Hama USB3.0 Lecteur de Carte SD/microSD, Anthracite",Hama,"0,00 €",0,,,,
B09YVGVBH1,"Hama AMW-200 Souris sans Fil - Technologie 2.4Ghz, Capteur 1600 dpi, Technologie Smart-Link, Ambidextre - Noire",Hama,"0,00 €",0,,,,
B01J54Z1RS,"Xavax Cuillère doseuse à café en acier inoxydable (pour environ 6 g de poudre de café, cuillère à mesurer en acier inoxydable, longueur de 16,8 cm, lavable au lave-vaisselle) Argent",xavax,"0,00 €",0,,,,3
B06XB97YH4,"Hama Album photo ""Nora"" (pour 200 photos au format 10 x 15 cm, album traditionnel enfant de 22,5 x 22 cm, 100 pages blanches, hippopotame, élégant) Gris/Marron/Blanc",Hama,"0,00 €",0,"14,64 €","6,68 €",1,
B0845FCYVX,"Hama EMW-500L Souris Verticale Ergonomique sans Fil - Technologie 2.4Ghz, Capteur 1800 dpi, Technologie Smart-Link, Gaucher/e - Noire",Hama,"0,00 €",0,"22,49 €","16,60 €",1,
B08SDVY3V6,"Hama Câble HDMI (Cable HMDI ultra haute vitesse, Certifié, Mâle-Mâle, Ultra HD, 8K@60 Hz /4K@120Hz, 2.0m, Garantie 30ans, résolution 7680x4320pixels, EARC supportant les formats audio) Gris Noir",Hama,"0,00 €",0,,,,1
B0BL1SQ8YK,"Hama Chargeur Allume Cigare USB (Chargeur de Voiture, 6 W, pour Samsung Galaxy S21 S22, Xiaomi, Sony, iPhone XR/XS Max/ 8 Plus, Huawei, LG, Wiko) Noir",Hama,"0,00 €",0,,,,1
B0BL1WPKVV,"Hama MW-300 V2 Souris sans Fil - Technologie 2.4Ghz, Capteur 1600 dpi, Clics Silencieux, Ambidextre - Jaune",Hama,"0,00 €",0,"9,16 €","7,87 €",1,
B0BPD65GR9,"Hama Tapis de Souris (Tapis Souris Mousepad 22.3 x 18.3 cm, Ultra Mince, Idéal Bureau ou Jeux Vidéo, Dessous antidérapant, Résistant) Noir",Hama,"0,00 €",0,,,,2
B0C5JPTNRF,"Hama Pages Intérieures Album Photo Scrapbooking (Recharge de Pages Photo Cartonnées, 250g/m2, 23.3 x 31 cm, Perforées, 25 feuilles) Noir",Hama,"0,00 €",0,,,,2
B0000AHIER,"Hama - 63233 - Passe-partout Premium, blanc neige, 24 x 30 cm",Hama,"0,00 €",0,,,,2
B07NH177P8,"Couvercle Pare-poussière pour écran, 20""/22"", transpar.",Hama,"0,00 €",0,"4,99 €","2,77 €",1,
B084J116L1,"Hama Album Photo ""Fine Art"" (format 30 x 30 cm, 80 pages blanches, sans spirale) Lilas",Hama,"0,00 €",0,,,,
B00005UPC4,"Hama Rack (pour CD, pour 20 boîtiers CD) Gris",Hama,"0,00 €",0,"48,00 €","26,04 €",3,
B0D6CJFVDS,"Hama Coque pour l'iPhone 15 Plus Extreme Protect [Housse Anti-jaunissement] [Etui D3O®] [Coque Robuste] [Compatible MagSafe] - Transparent",Hama,"0,00 €",0,,,,
B00006IVVB,"Hama Boîtier standard double (pour CD et disques Blu-Ray, Étui protecteur pour CD, paquet de 10) Noir/Transparent",Hama,"0,00 €",0,"49,92 €","37,20 €",6,
B09R4VC3KD,"Hama Etui S22 (5G) Slim Pro pour Samsung (Étui de Protection à Rabat Galaxy S22, Fonction Support écran, Housse Portefeuille avec Porte Cartes, Finition Caoutchouc) Noir",Hama,"0,00 €",0,"20,82 €","11,65 €",1,
B00005QFA6,"Hama Bague d'adaptation (en métal, pour monter un Filtre de 58 mm sur un Objectif de 52 mm) Noir",Hama,"0,00 €",0,"30,51 €","27,33 €",3,
B003B0RIUQ,"Hama Bloc ménager de 3 prises avec interrupteur,sécurité enfants,1,4m, noir",Hama,"0,00 €",0,"9,14 €","8,10 €",2,
B075RH8PTF,"Hama Album Photo Fine Art (Format 24 x 17 cm, 50 Pages Blanches, à Spirale) Noir",Hama,"0,00 €",0,,,,1
B096XH84CL,"Hama Ecouteurs Bluetooth sans Fil Freedom Light (Ecouteurs TWS, Micro, Ecouteurs Intra Auriculaire, Station de Charge, Grande Autonomie, USB-C, Charge Rapide, Controle Vocale+Tactile) Noir",Hama,"0,00 €",0,,,,1
B0CP84KK4C,"THOMSON Ecouteurs Filaire USB-C pour iPhone 15 / Samsung (écouteurs Intra-Auriculaires filaires avec Micro, Cable 1.2m, Multi Contrôle, Compatible Siri et Google Assistant) Violet",Thomson,"0,00 €",0,"13,32 €","11,00 €",1,
B00006JDJU,"Hama - 46020H - Micro monophonique, finition noire métal, jack de 3,5mm et adaptateur 3,5/6,35 mm, interrupteur marche/arrêt sur le micro, 600 Ohms, dynamique et unidirectionnel - Cordon 3.00m",Hama,"0,00 €",0,,,,2
B00006JDKI,"Hama - Pochette Silver Line II 24 CD",Hama,"0,00 €",0,,,,
B017JY5DAQ,"THOMSON Ecouteurs Filaire Jack Intra-Auriculaires avec Micro (Oreillettes filaires Intra, Prise Jack 3.5 mm, Micro et Fonction Télécommande, Compatible Samsung MP3 Tablettes Ordinateurs) Noir",Thomson,"0,00 €",0,,,,
B0BL1CFWRT,"Hama Ecouteurs Lightning Glow (Ecouteurs Intra-Auriculaires filaires, Micro et Contrôle du Volume, Ecouteurs pour iPhone, Certifiés MFi, Compatibles Apple iPhone iPad iPod) Blanc",Hama,"0,00 €",0,,,,
B0015L5IPA,"Coque de Protection Crystal Clear pr Samsung Galaxy M30s, transpar.",Hama,"0,00 €",0,"16,66 €","11,13 €",1,
B0002VFL1U,"Hama Pochettes pour CD-ROM/DVD-ROM (Pochettes CD Plastique, Pochette de Protection colorées, Lot de 100, Multicolore) Bleu/Orange/Violet/Rose/Vert",Hama,"0,00 €",0,"12,49 €","8,10 €",1,
B00F955SDU,"Hama Antenne intérieure (antenne radio pour l'amplification du signal actif jusqu'à 30 dB, puissance de l'amplificateur réglable, hauteur de 31 cm, DAB/DAB+, en long) Noir",Hama,"0,00 €",0,"30,99 €","18,10 €",1,1
B01KHD5GUS,"Hama Multiprise, ""6+1"" (commutable individuellement, avec protection anti-surtension, montage mural, pivotée à 90°, longueur de douille XL, protection enfant, longueur de câble de 1,4 m) Blanc",Hama,"0,00 €",0,,,,
B00006J9WN,"Hama Boîtier Multipack (pour 4 CD/DVD/Blu-Ray, Multipack, 4 in 1, étui de Protection pour CD) Noir/Transparent",Hama,"0,00 €",0,"6,64 €","3,80 €",2,3
B08SDTGG5L,"Hama Album Photo bébé ""Our Baby"" à personnaliser (Album photo de naissance, baptême, Cadeau d'anniversaire enfant, Idéal scrapbooking, 29 x32 cm, 60 Pages, Max. 300 Photos 10x15 cm) Multicolore",Hama,"0,00 €",0,,,,
B0BL1RL5YW,"Hama Chargeur Rapide 33W 4 Ports USB (Chargeur Qualcomm Quick Charge 3.0, Chargeur USB, Adaptateur Secteur Charge Rapide, 1 USB-A QC, 3 USB-A) Noir",Hama,"0,00 €",0,,,,
B00U7HQ8LG,"Hama Clé USB 3.0 ""Laeta"", 128 Go, 40 Mo/s, marron",Hama,"0,00 €",0,"17,66 €","12,40 €",1,
B0000AI2SY,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 40 x 60 cm avec bordure de 13 mm x 20 mm, pour une photo de 30 x 45 cm) Noir",Hama,"0,00 €",0,,,,
B000N94K22,"Hama Pochette (pour 64 CD/DVD/Blu-ray, classeur de rangement, gain de place pour le bureau, le salon et la maison, étuis de transport) Noir",Hama,"0,00 €",0,"13,27 €","6,31 €",1,
B01AT3Z228,"Xavax Couvercle universel (anneau en silicone pour casseroles/poêles de diamètre 24, 26 ou 28 cm, trou de vapeur, design à bords gradués, verre, va lave-vaisselle, peu encombrant) Noir/Transparent",xavax,"0,00 €",0,"16,66 €","8,79 €",1,
B0BLZ1RZKG,"Hama Multiprise avec Interrupteur (Bloc 4 Prises Schuko 16A, Interrupteur Individuel éclairé, idéal économie d'énergie, Prises à 90°, œillet Suspension integré, 3680W, Cable 1.4m H05VV-F) Blanc",Hama,"0,00 €",0,,,,
B079NH8R1F,"Lot d’accessoires 7 en 1 pour manette Pro Nintendo Switch, noirs",Hama,"0,00 €",0,,,,2
B084J1VGPD,"Hama Album Photo ""Fine Art"" (format 30 x 30 cm, 80 pages blanches, sans spirale) Gris",Hama,"-2,62 €",0,"14,87 €","9,27 €",1,
B097HN8V5V,"Hama Câble d'Antenne TV (Cable TV Coaxial Mâle - Coaxial Femelle, 85 db, 1.5m, Connexion d'un Téléviseur vers une Fiche TV Murale ou vers un Décodeur) Blanc",Hama,"-4,99 €",-1,,,,1
B001JTTAQ6,"Hama Boîtier ""Slim"" double (pour DVD, convient également aux CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, lot de 5) Transparent",Hama,"-4,99 €",-1,,,,
B0000AHIEM,"Hama Passe-partout, blanc arctique, 24 x 30 cm",Hama,"-6,64 €",-2,"3,32 €","2,01 €",1,
B000HWYAL6,"Hama Support universel (pour véhicule, support, pour vitre/grille de ventilation) Noir",Hama,"-18,32 €",-1,,,,
B0BL1VM36X,"Hama Support Telephone Voiture Induction 10W FC10 Motion (QI-Charge, Chargeur Induction Voiture sans Fil, Ultra Rapide) Argenté/Noir",Hama,"-89,22 €",-2,"47,49 €","37,84 €",1,
